wind_speed,a_seiche,par_id
0.84478,0.19217,p01000
0.84415,0.27629,p01001
0.80815,0.18112,p01002
1.0483,0.10373,p01003
1.0122,0.24476,p01004
0.92947,0.085899,p01005
0.95002,0.23202,p01006
1.0522,0.063004,p01007
1.1879,0.26884,p01008
1.0227,0.12039,p01009
0.90584,0.28,p01010
1.174,0.094291,p01011
1.0382,0.22447,p01012
0.82459,0.11475,p01013
0.92606,0.15672,p01014
1.127,0.13997,p01015
1.0847,0.20493,p01016
0.9795,0.0097281,p01017
1.0845,0.28698,p01018
1.1992,0.13666,p01019
0.8176,0.10651,p01020
1.1556,0.049504,p01021
1.059,0.11069,p01022
0.87206,0.17422,p01023
1.1937,0.15614,p01024
0.95259,0.24958,p01025
1.0443,0.26573,p01026
1.1281,0.14478,p01027
0.88777,0.11229,p01028
0.92468,0.12235,p01029
0.91116,0.28678,p01030
1.0509,0.054279,p01031
0.91151,0.23625,p01032
0.84966,0.053696,p01033
1.0318,0.0087868,p01034
1.0796,0.058615,p01035
0.91743,0.20347,p01036
0.94862,0.096855,p01037
1.1932,0.257,p01038
1.0261,0.016439,p01039
1.1045,0.025286,p01040
0.88452,0.22212,p01041
1.0651,0.052066,p01042
0.91261,0.29649,p01043
1.0951,0.15854,p01044
0.85191,0.068817,p01045
1.1152,0.092318,p01046
1.0175,0.20414,p01047
1.1308,0.13138,p01048
0.96097,0.14211,p01049
1.1231,0.20918,p01050
1.0057,0.20181,p01051
1.1999,0.18239,p01052
1.0587,0.048492,p01053
0.86077,0.15036,p01054
0.85289,0.079756,p01055
0.90495,0.03053,p01056
0.96129,0.25319,p01057
1,0.14195,p01058
0.89531,0.10965,p01059
1.0586,0.097451,p01060
1.0086,0.28598,p01061
0.80797,0.18921,p01062
1.0879,0.14033,p01063
1.0776,0.17392,p01064
0.80959,0.024364,p01065
1.0249,0.077146,p01066
0.94034,0.17178,p01067
1.178,0.15446,p01068
1.1893,0.17818,p01069
1.1337,0.068119,p01070
0.94382,0.14005,p01071
0.91999,0.24305,p01072
1.1763,0.13673,p01073
0.94115,0.18668,p01074
0.87546,0.15932,p01075
1.0571,0.01902,p01076
0.93162,0.037487,p01077
0.83666,0.17679,p01078
1.1089,0.15007,p01079
1.0618,0.28687,p01080
0.88863,0.22147,p01081
1.0543,0.14174,p01082
0.80302,0.28728,p01083
1.1328,0.25643,p01084
0.90311,0.098141,p01085
0.91766,0.21881,p01086
1.1705,0.17531,p01087
0.96378,0.0037459,p01088
0.84121,0.13807,p01089
1.1419,0.040415,p01090
1.1114,0.28874,p01091
1.0587,0.23957,p01092
1.0555,0.0063238,p01093
1.1922,0.08947,p01094
1.0151,0.063479,p01095
1.1426,0.15488,p01096
0.92324,0.098184,p01097
1.1566,0.23466,p01098
0.91322,0.10077,p01099
1.1073,0.00013947,p01100
0.97163,0.20997,p01101
0.97057,0.24711,p01102
1.1863,0.19484,p01103
0.92234,0.0082226,p01104
1.1525,0.28334,p01105
0.93768,0.27573,p01106
0.99964,0.023905,p01107
1.0232,0.13805,p01108
1.1883,0.043181,p01109
1.152,0.15882,p01110
1.192,0.29626,p01111
1.0039,0.1042,p01112
1.084,0.096951,p01113
0.85862,0.021311,p01114
1.0813,0.18496,p01115
1.1804,0.043838,p01116
0.87761,0.10106,p01117
0.91208,0.0019398,p01118
0.84432,0.28605,p01119
0.9814,0.13365,p01120
0.80863,0.27393,p01121
0.85195,0.2878,p01122
0.96613,0.25301,p01123
1.0792,0.13425,p01124
1.104,0.10165,p01125
1.1546,0.098657,p01126
0.8996,0.0011706,p01127
0.87081,0.082883,p01128
0.80937,0.010443,p01129
1.195,0.20762,p01130
1.0665,0.27708,p01131
0.87415,0.065785,p01132
1.1504,0.19946,p01133
0.95248,0.13257,p01134
1.1873,0.074838,p01135
0.82344,0.061918,p01136
1.0941,0.27647,p01137
0.98805,0.15652,p01138
0.86555,0.13986,p01139
0.82906,0.1725,p01140
0.85296,0.12767,p01141
1.1253,0.20517,p01142
0.82152,0.148,p01143
1.0013,0.02091,p01144
0.89057,0.12214,p01145
1.1756,0.18176,p01146
0.84914,0.037094,p01147
1.1928,0.28646,p01148
0.93985,0.27188,p01149
1.0165,0.19496,p01150
0.88389,0.00058107,p01151
1.0181,0.2815,p01152
0.97031,0.21662,p01153
1.0452,0.081323,p01154
0.82255,0.26518,p01155
0.88961,0.034181,p01156
0.99424,0.16443,p01157
1.1463,0.1868,p01158
1.1247,0.10396,p01159
1.1238,0.19124,p01160
1.1675,0.017765,p01161
1.1031,0.097741,p01162
0.89648,0.19613,p01163
1.1226,0.11492,p01164
1.0496,0.27566,p01165
0.80602,0.27305,p01166
1.0653,0.16173,p01167
1.0806,0.21646,p01168
0.90728,0.14773,p01169
0.91481,0.19828,p01170
1.189,0.11153,p01171
0.92934,0.23031,p01172
1.0151,0.0011366,p01173
1.1503,0.23138,p01174
1.0336,0.15563,p01175
0.84751,0.10938,p01176
1.0925,0.17031,p01177
0.92709,0.28525,p01178
1.101,0.077049,p01179
1.161,0.028185,p01180
0.94291,0.060647,p01181
1.1709,0.0030367,p01182
0.82997,0.055263,p01183
1.1344,0.24119,p01184
1.1048,0.084643,p01185
1.1399,0.21507,p01186
0.96821,0.11026,p01187
0.84487,0.19687,p01188
1.1423,0.27343,p01189
1.1401,0.003462,p01190
1.0853,0.25869,p01191
1.1649,0.019564,p01192
1.1387,0.22925,p01193
1.0722,0.26616,p01194
1.0399,0.23307,p01195
0.96157,0.2324,p01196
0.93599,0.18001,p01197
0.93806,0.028912,p01198
0.80414,0.028818,p01199
0.80014,0.044968,p01200
0.80259,0.21208,p01201
0.99712,0.26624,p01202
1.0522,0.17834,p01203
1.1123,0.073886,p01204
1.1977,0.15959,p01205
0.87163,0.27143,p01206
1.1184,0.0022343,p01207
1.0193,0.21338,p01208
0.82773,0.18161,p01209
0.87788,0.070984,p01210
0.99759,0.01294,p01211
1.0318,0.26772,p01212
1.0435,0.019329,p01213
1.0049,0.2333,p01214
0.9048,0.20331,p01215
0.97603,0.036332,p01216
1.1584,0.063079,p01217
1.0361,0.071185,p01218
1.1609,0.013155,p01219
0.98365,0.12726,p01220
1.1037,0.20821,p01221
1.1469,0.027458,p01222
0.80339,0.0645,p01223
1.0541,0.085953,p01224
0.98226,0.015029,p01225
0.91923,0.26076,p01226
0.94184,0.12935,p01227
1.0959,0.21501,p01228
1.1286,0.18777,p01229
0.86396,0.11257,p01230
0.8905,0.19077,p01231
1.1749,0.18203,p01232
0.99609,0.13088,p01233
1.0444,0.089132,p01234
0.83924,0.17257,p01235
0.85629,0.16884,p01236
0.88057,0.077538,p01237
1.1837,0.26427,p01238
1.187,0.29054,p01239
0.98271,0.02408,p01240
0.89137,0.19902,p01241
1.0298,0.15199,p01242
0.90932,0.22238,p01243
1.048,0.099843,p01244
1.147,0.26207,p01245
1.0865,0.14103,p01246
1.1884,0.037305,p01247
1.0558,0.26536,p01248
1.0047,0.18303,p01249
1.0989,0.1211,p01250
1.1588,0.16257,p01251
1.0009,0.029376,p01252
1.0046,0.14011,p01253
0.92014,0.29,p01254
0.87656,0.15659,p01255
0.86927,0.085114,p01256
0.81018,0.06232,p01257
0.8265,0.21862,p01258
0.86138,0.085443,p01259
1.1324,0.25492,p01260
1.1477,0.17556,p01261
0.83826,0.21732,p01262
0.84938,0.0044116,p01263
0.98313,0.039744,p01264
1.1494,0.13,p01265
1.1652,0.15276,p01266
0.93637,0.28964,p01267
0.91653,0.057856,p01268
0.97123,0.16381,p01269
1.0377,0.16796,p01270
0.9027,0.10116,p01271
0.83232,0.16871,p01272
0.95391,0.0084559,p01273
1.0261,0.14613,p01274
1.1255,0.1596,p01275
0.86976,0.29538,p01276
1.1798,0.22881,p01277
1.0076,0.084696,p01278
0.98948,0.25103,p01279
1.1999,0.0091434,p01280
0.9955,0.10453,p01281
1.0752,0.28854,p01282
1.0672,0.13397,p01283
1.022,0.16817,p01284
1.04,0.11484,p01285
1.1979,0.2695,p01286
1.1225,0.091595,p01287
0.91221,0.13754,p01288
0.834,0.21718,p01289
0.80913,0.26027,p01290
1.0184,0.19339,p01291
1.1486,0.13624,p01292
1.1757,0.28408,p01293
0.85608,0.2887,p01294
1.0372,0.19669,p01295
1.0671,0.018495,p01296
1.0209,0.077439,p01297
0.8699,0.20514,p01298
0.94202,0.20109,p01299
0.96904,0.29125,p01300
0.82727,0.094916,p01301
1.031,0.17841,p01302
1.1802,0.15691,p01303
0.88665,0.14965,p01304
1.0194,0.25931,p01305
0.81615,0.0026175,p01306
0.95818,0.026735,p01307
0.86147,0.28752,p01308
1.1807,0.14928,p01309
0.80001,0.2849,p01310
0.95619,0.28575,p01311
1.1677,0.031131,p01312
0.80276,0.086252,p01313
1.0497,0.11448,p01314
0.82224,0.068395,p01315
1.1612,0.083429,p01316
0.88258,0.1338,p01317
1.0763,0.13391,p01318
1.1796,0.1157,p01319
1.1188,0.14951,p01320
1.0113,0.28506,p01321
0.888,0.070742,p01322
1.011,0.21832,p01323
0.93248,0.19379,p01324
0.89025,0.27121,p01325
0.81261,0.19371,p01326
1.1457,0.28556,p01327
0.81464,0.24264,p01328
0.93092,0.053239,p01329
1.0345,0.27711,p01330
0.82704,0.25427,p01331
1.0346,0.16687,p01332
0.97005,0.053483,p01333
0.95053,0.22935,p01334
0.89742,0.29987,p01335
1.0406,0.072583,p01336
0.84779,0.039105,p01337
0.8429,0.23622,p01338
0.94911,0.27614,p01339
1.0914,0.24751,p01340
1.116,0.21535,p01341
1.1305,0.1434,p01342
1.1899,0.1701,p01343
0.80611,0.20816,p01344
1.1665,0.063591,p01345
0.85152,0.018122,p01346
1.0559,0.04994,p01347
0.86036,0.12501,p01348
1.1364,0.065932,p01349
1.03,0.10491,p01350
0.96795,0.10312,p01351
1.0649,0.19848,p01352
0.93361,0.20626,p01353
1.1957,0.004042,p01354
1.0073,0.23762,p01355
0.80443,0.0092375,p01356
1.0739,0.11636,p01357
1.1377,0.18508,p01358
1.0036,0.12879,p01359
0.80056,0.2072,p01360
1.0597,0.14564,p01361
1.0872,0.01733,p01362
1.02,0.14979,p01363
0.84054,0.013235,p01364
0.87264,0.27653,p01365
0.80529,0.2315,p01366
1.1061,0.18995,p01367
1.1992,0.19182,p01368
0.84354,0.016841,p01369
0.98387,0.12635,p01370
1.1904,0.059613,p01371
1.1488,0.00097126,p01372
0.986,0.056534,p01373
0.82536,0.26298,p01374
0.92034,0.057356,p01375
1.1885,0.15609,p01376
1.0359,0.29652,p01377
0.83744,0.046589,p01378
1.0351,0.037716,p01379
1.187,0.08282,p01380
1.0162,0.055887,p01381
1.1526,0.097606,p01382
1.0516,0.21598,p01383
0.99806,0.012025,p01384
0.92862,0.21659,p01385
1.0007,0.15367,p01386
0.82938,0.24717,p01387
0.85759,0.26324,p01388
1.1955,0.25648,p01389
1.0812,0.26918,p01390
1.0227,0.074503,p01391
1.0125,0.24963,p01392
0.80203,0.12427,p01393
1.1701,0.059545,p01394
1.0432,0.15152,p01395
0.87104,0.23694,p01396
0.82517,0.19033,p01397
0.95424,0.12088,p01398
1.0527,0.085852,p01399
1.1962,0.11237,p01400
0.93834,0.20368,p01401
1.0089,0.11373,p01402
1.0162,0.058377,p01403
0.89849,0.17694,p01404
0.83012,0.012383,p01405
1.0031,0.16703,p01406
1.0794,0.15461,p01407
1.1322,0.17316,p01408
0.94627,0.0012512,p01409
1.038,0.11366,p01410
1.0067,0.29209,p01411
1.0487,0.073989,p01412
1.0712,0.26371,p01413
0.86603,0.040179,p01414
1.0969,0.03704,p01415
0.95745,0.28236,p01416
1.1985,0.11838,p01417
1.1645,0.19514,p01418
0.93304,0.27577,p01419
0.9718,0.061113,p01420
1.1282,0.081833,p01421
1.1107,0.2845,p01422
1.0724,0.28005,p01423
1.0006,0.035498,p01424
1.1305,0.059339,p01425
0.86579,0.16894,p01426
0.89701,0.18833,p01427
0.84155,0.017376,p01428
0.82673,0.08889,p01429
1.014,0.18282,p01430
1.0709,0.20207,p01431
0.93205,0.2151,p01432
0.94658,0.023414,p01433
0.80254,0.22332,p01434
1.0709,0.14449,p01435
1.151,0.27772,p01436
1.1005,0.27512,p01437
1.0259,0.034049,p01438
0.80565,0.08959,p01439
0.98197,0.22377,p01440
0.90803,0.25602,p01441
0.98741,0.12425,p01442
0.97072,0.072786,p01443
1.1912,0.034411,p01444
0.94673,0.1997,p01445
1.1704,0.18577,p01446
0.93515,0.098226,p01447
0.96933,0.2736,p01448
1.0517,0.043522,p01449
1.0551,0.047885,p01450
1.0901,0.27273,p01451
1.1528,0.039643,p01452
0.96177,0.055105,p01453
1.1058,0.078437,p01454
0.83356,0.10128,p01455
1.0667,0.1192,p01456
0.93075,0.015987,p01457
0.88612,0.18395,p01458
1.0602,0.18299,p01459
1.0026,0.2012,p01460
1.1544,0.068537,p01461
1.1299,0.20887,p01462
0.89353,0.0010502,p01463
1.0593,0.21195,p01464
0.81281,0.0013096,p01465
1.1918,0.23831,p01466
1.118,0.17,p01467
1.0996,0.16343,p01468
1.103,0.0016919,p01469
1.1789,0.24726,p01470
1.0699,0.094559,p01471
0.907,0.033617,p01472
0.91413,0.093777,p01473
1.0207,0.1214,p01474
0.95652,0.10244,p01475
0.82099,0.12569,p01476
1.0952,0.27911,p01477
1.0355,0.17216,p01478
0.85224,0.034884,p01479
1.191,0.22394,p01480
1.0758,0.095614,p01481
0.9763,0.20044,p01482
1.167,0.16965,p01483
0.86755,0.11711,p01484
0.95511,0.046111,p01485
0.82453,0.18075,p01486
0.83591,0.16613,p01487
0.9924,0.20269,p01488
1.0464,0.17037,p01489
0.87365,0.013916,p01490
1.0747,0.29793,p01491
1.0278,0.16913,p01492
1.1607,0.25407,p01493
0.99514,0.023325,p01494
0.87507,0.26701,p01495
1.085,0.18954,p01496
1.0217,0.14907,p01497
0.97282,0.2704,p01498
1.1921,0.16202,p01499
1.1222,0.29143,p01500
1.1286,0.24157,p01501
1.0741,0.10064,p01502
0.84597,0.26854,p01503
1.0977,0.098813,p01504
0.88398,0.2345,p01505
1.032,0.2282,p01506
1.0577,0.0023346,p01507
0.94899,0.17335,p01508
0.91941,0.033712,p01509
1.0442,0.20698,p01510
1.1496,0.07958,p01511
0.84989,0.27429,p01512
0.97392,0.18575,p01513
0.99104,0.24861,p01514
0.89504,0.21158,p01515
1.036,0.0020934,p01516
1.1235,0.28016,p01517
1.0716,0.10084,p01518
1.0481,0.065459,p01519
0.87373,0.16921,p01520
1.1689,0.016559,p01521
0.98963,0.1654,p01522
1.0159,0.26123,p01523
1.196,0.069942,p01524
0.98907,0.025578,p01525
0.97886,0.22552,p01526
1.1575,0.27588,p01527
0.9452,0.21411,p01528
1.1409,0.02296,p01529
1.1679,0.15245,p01530
0.929,0.0073538,p01531
1.0754,0.16598,p01532
0.84566,0.16164,p01533
1.1007,0.011113,p01534
1.1033,0.26244,p01535
0.97094,0.087852,p01536
1.0536,0.28038,p01537
0.80309,0.0065824,p01538
0.86802,0.099597,p01539
1.0489,0.26741,p01540
0.94538,0.19424,p01541
0.93609,0.11122,p01542
1.0224,0.079803,p01543
0.98181,0.23743,p01544
0.99393,0.1625,p01545
0.85919,0.040013,p01546
1.1649,0.19275,p01547
1.1064,0.25875,p01548
0.94546,0.075606,p01549
1.1819,0.0055605,p01550
1.0403,0.23051,p01551
1.1429,0.031402,p01552
1.1592,0.21586,p01553
1.167,0.19297,p01554
0.91392,0.10623,p01555
0.81461,0.29489,p01556
0.856,0.023999,p01557
0.9432,0.10822,p01558
0.97731,0.16144,p01559
0.83006,0.28453,p01560
0.87061,0.02313,p01561
0.81293,0.013479,p01562
1.0945,0.061548,p01563
0.94569,0.16594,p01564
0.96071,0.10868,p01565
1.061,0.097001,p01566
0.92523,0.050676,p01567
0.97665,0.18372,p01568
0.92257,0.02661,p01569
1.0639,0.26109,p01570
1.1369,0.09215,p01571
1.0036,0.20101,p01572
1.0626,0.13758,p01573
0.92683,0.055351,p01574
0.83702,0.22482,p01575
1.0053,0.16969,p01576
0.85324,0.14069,p01577
1.1621,0.099787,p01578
0.92443,0.19362,p01579
0.97676,0.29546,p01580
0.98925,0.19916,p01581
1.1935,0.1305,p01582
0.8582,0.28222,p01583
0.99073,0.19922,p01584
1.1124,0.044294,p01585
1.1817,0.072742,p01586
0.94609,0.11197,p01587
0.80549,0.25481,p01588
0.83345,0.26609,p01589
0.94984,0.24619,p01590
1.021,0.26906,p01591
0.96342,0.077864,p01592
1.0407,0.10183,p01593
0.97974,0.16293,p01594
1.0492,0.20325,p01595
0.82029,0.081873,p01596
0.8472,0.23794,p01597
0.89733,0.17134,p01598
1.1284,0.12711,p01599
1.0445,0.18485,p01600
0.85154,0.030164,p01601
1.12,0.10128,p01602
0.88617,0.11695,p01603
0.85334,0.050193,p01604
1.04,0.14548,p01605
0.84139,0.19104,p01606
1.1737,0.23272,p01607
0.9488,0.27633,p01608
1.0546,0.23986,p01609
0.96185,0.17061,p01610
0.80908,0.1589,p01611
0.98419,0.089292,p01612
1.0271,0.1433,p01613
0.97488,0.25104,p01614
1.0844,0.25515,p01615
0.82356,0.28471,p01616
0.81003,0.077517,p01617
0.81982,0.224,p01618
1.0508,0.12557,p01619
0.84297,0.26091,p01620
1.1125,0.27237,p01621
0.83374,0.066065,p01622
0.94937,0.18447,p01623
1.0273,0.029308,p01624
0.94967,0.040921,p01625
1.1829,0.0057053,p01626
0.96809,0.27465,p01627
0.94404,0.28844,p01628
0.95202,0.066122,p01629
1.107,0.055382,p01630
1.0424,0.23642,p01631
0.84834,0.13286,p01632
1.1974,0.026255,p01633
1.0746,0.29636,p01634
0.89259,0.032017,p01635
0.93189,0.12812,p01636
1.1585,0.0029966,p01637
1.157,0.15376,p01638
0.82617,0.11303,p01639
0.95087,0.11315,p01640
1.0279,0.016065,p01641
1.1959,0.22007,p01642
1.1597,0.25216,p01643
1.0836,0.022458,p01644
0.88382,0.089913,p01645
0.83808,0.03699,p01646
1.0574,0.13234,p01647
0.99265,0.076949,p01648
0.91816,0.19553,p01649
0.96738,0.029053,p01650
0.87494,0.013925,p01651
0.99349,0.13884,p01652
1.1453,0.15423,p01653
0.83471,0.086026,p01654
0.86023,0.069877,p01655
1.0673,0.26488,p01656
0.8432,0.14187,p01657
0.89316,0.039283,p01658
0.84344,0.057223,p01659
0.9761,0.25951,p01660
0.81698,0.25027,p01661
0.9585,0.071514,p01662
0.86774,0.065051,p01663
1.1141,0.23412,p01664
1.0873,0.093714,p01665
1.1716,0.275,p01666
1.0413,0.0031239,p01667
1.0698,0.21235,p01668
1.1849,0.030189,p01669
0.98901,0.29645,p01670
1.0696,0.2048,p01671
0.83189,0.094443,p01672
1.0057,0.025856,p01673
0.83238,0.27165,p01674
1.0573,0.071342,p01675
1.1739,0.060972,p01676
1.0578,0.083333,p01677
0.96141,0.14757,p01678
0.97425,0.29556,p01679
1.0775,0.22068,p01680
1.1582,0.29872,p01681
0.91243,0.22943,p01682
0.86948,0.023266,p01683
1.0713,0.10879,p01684
1.1363,0.18009,p01685
1.0132,0.097957,p01686
0.96033,0.18532,p01687
0.8598,0.21605,p01688
0.97012,0.24238,p01689
1.0184,0.22471,p01690
0.80767,0.0027201,p01691
0.87278,0.17992,p01692
1.0722,0.20937,p01693
1.077,0.052588,p01694
0.84389,0.068847,p01695
1.1592,0.14168,p01696
1.1944,0.16675,p01697
0.97697,0.24672,p01698
0.88334,0.245,p01699
1.0451,0.052886,p01700
1.1853,0.20449,p01701
1.1433,0.21634,p01702
1.0841,0.26715,p01703
1.1801,0.073672,p01704
0.88682,0.053059,p01705
1.0093,0.2113,p01706
0.85556,0.1448,p01707
1.0959,0.21594,p01708
0.93329,0.29741,p01709
0.98395,0.27336,p01710
0.86519,0.1974,p01711
0.90419,0.25664,p01712
1.1708,0.051585,p01713
1.1941,0.068596,p01714
0.92144,0.13839,p01715
1.1585,0.23478,p01716
0.93588,0.14728,p01717
0.89074,0.13525,p01718
0.96787,0.16705,p01719
0.90534,0.21456,p01720
0.86426,0.05354,p01721
0.8887,0.24286,p01722
0.92288,0.2328,p01723
1.0875,0.083471,p01724
1.0179,0.18432,p01725
0.81748,0.26706,p01726
0.83906,0.080163,p01727
0.88474,0.21749,p01728
1.0734,0.28662,p01729
1.0311,0.27105,p01730
0.91583,0.042715,p01731
1.1629,0.22611,p01732
0.99946,0.10658,p01733
0.90189,0.012172,p01734
1.1835,0.18206,p01735
1.0185,0.29333,p01736
0.95601,0.19752,p01737
0.94885,0.13182,p01738
1.1491,0.078975,p01739
1.0646,0.2603,p01740
0.91007,0.080658,p01741
1.0317,0.17492,p01742
1.1851,0.080818,p01743
1.1323,0.24085,p01744
1.0778,0.23316,p01745
1.0507,0.14465,p01746
0.99478,0.11997,p01747
0.92088,0.13952,p01748
1.0426,0.033767,p01749
0.82001,0.13674,p01750
0.96979,0.2173,p01751
1.164,0.18341,p01752
0.86443,0.19818,p01753
0.83365,0.08658,p01754
0.98662,0.2097,p01755
0.82488,0.16955,p01756
1.1382,0.10721,p01757
0.95351,0.21247,p01758
1.0886,0.20755,p01759
1.1358,0.18563,p01760
1.0171,0.2204,p01761
1.0514,0.27268,p01762
1.1019,0.10073,p01763
1.1541,0.096586,p01764
0.95503,0.26316,p01765
1.1537,0.24575,p01766
1.1044,0.14544,p01767
1.1128,0.25732,p01768
0.89176,0.19285,p01769
1.1229,0.12695,p01770
1.1293,0.11414,p01771
1.1239,0.13647,p01772
1.0771,0.048248,p01773
1.1968,0.13084,p01774
1.163,0.26751,p01775
1.0237,0.25133,p01776
0.84377,0.16476,p01777
1.093,0.106,p01778
0.82072,0.083024,p01779
1.136,0.23579,p01780
0.93546,0.21741,p01781
1.1739,0.25356,p01782
1.0762,0.12787,p01783
1.1191,0.0048421,p01784
0.97325,0.2374,p01785
1.0978,0.079709,p01786
1.094,0.27077,p01787
1.1073,0.23497,p01788
0.98007,0.25073,p01789
0.87796,0.0064861,p01790
1.0916,0.20598,p01791
1.1964,0.051357,p01792
1.0153,0.15644,p01793
0.98677,0.20612,p01794
1.0778,0.11631,p01795
0.87236,0.10451,p01796
1.0967,0.024035,p01797
0.98571,0.024319,p01798
0.94211,0.19041,p01799
1.1351,0.14732,p01800
0.84831,0.18938,p01801
0.89004,0.22799,p01802
0.99895,0.055672,p01803
0.96025,0.15142,p01804
0.99195,0.25119,p01805
0.99315,0.087061,p01806
0.97145,0.21669,p01807
1.1537,0.11147,p01808
1.1735,0.13571,p01809
1.1484,0.20463,p01810
1.1206,0.15028,p01811
0.86249,0.22704,p01812
1.0806,0.19183,p01813
1.1126,0.12337,p01814
0.89651,0.2576,p01815
0.97077,0.11344,p01816
1.0683,0.26922,p01817
0.86613,0.21784,p01818
0.81513,0.0078571,p01819
1.1053,0.067949,p01820
0.88514,0.27734,p01821
0.84797,0.2006,p01822
1.1771,0.27109,p01823
1.0143,0.116,p01824
0.98246,0.16468,p01825
1.1651,0.14784,p01826
1.1917,0.23679,p01827
0.92976,0.16435,p01828
1.1195,0.10367,p01829
1.0421,0.08235,p01830
0.84452,0.06049,p01831
1.0991,0.099536,p01832
0.90784,0.015125,p01833
1.1862,0.067772,p01834
0.85477,0.097282,p01835
1.0534,0.26601,p01836
1.0558,0.23975,p01837
0.81891,0.12057,p01838
0.92689,0.047533,p01839
1.0795,0.11336,p01840
1.0202,0.077605,p01841
1.1688,0.085541,p01842
0.87883,0.038348,p01843
0.83279,0.28817,p01844
0.80668,0.27671,p01845
1.1944,0.13746,p01846
0.92312,0.13187,p01847
1.0785,0.26045,p01848
1.1494,0.17985,p01849
0.84362,0.16269,p01850
1.0518,0.24292,p01851
1.1101,0.090461,p01852
1.1516,0.089693,p01853
1.1508,0.26835,p01854
0.93684,0.0069481,p01855
1.1603,0.15529,p01856
0.80962,0.033086,p01857
0.82524,0.26789,p01858
1.1924,0.10472,p01859
1.1803,0.27042,p01860
0.89598,0.12318,p01861
1.1269,0.0033706,p01862
0.84981,0.28163,p01863
0.88447,0.071315,p01864
0.8063,0.15911,p01865
0.881,0.18844,p01866
0.83946,0.26184,p01867
1.1012,0.17564,p01868
0.81342,0.22908,p01869
1.0187,0.29729,p01870
1.0386,0.044178,p01871
0.94891,0.2276,p01872
0.9981,0.051859,p01873
1.1065,0.034992,p01874
0.93379,0.14485,p01875
0.92577,0.20542,p01876
1.0664,0.079897,p01877
0.85635,0.1583,p01878
1.0247,0.1156,p01879
0.91465,0.25847,p01880
0.88232,0.066183,p01881
1.1446,0.17503,p01882
0.95975,0.19501,p01883
1.1109,0.1558,p01884
0.9506,0.20065,p01885
0.98485,0.12759,p01886
0.885,0.21846,p01887
0.86817,0.15886,p01888
0.89799,0.25923,p01889
0.92982,0.078083,p01890
1.0425,0.18932,p01891
0.80644,0.013101,p01892
0.86959,0.098723,p01893
0.83489,0.081165,p01894
1.1622,0.014416,p01895
1.0255,0.23555,p01896
0.90857,0.21953,p01897
1.1961,0.28086,p01898
0.95301,0.14183,p01899
0.96258,0.22595,p01900
0.98056,0.12718,p01901
1.0369,0.033568,p01902
1.1178,0.036866,p01903
0.98041,0.18905,p01904
1.154,0.24078,p01905
1.1715,0.099236,p01906
1.0745,0.11055,p01907
0.92386,0.007069,p01908
0.95373,0.11653,p01909
0.91202,0.22655,p01910
1.1358,0.19241,p01911
1.0263,0.019313,p01912
0.8209,0.20535,p01913
0.84166,0.23818,p01914
0.93357,0.02471,p01915
0.92807,0.056112,p01916
1.1754,0.074708,p01917
0.89283,0.22052,p01918
0.90902,0.20984,p01919
0.97844,0.11788,p01920
1.1307,0.26233,p01921
0.816,0.18966,p01922
1.1515,0.014576,p01923
0.91251,0.057058,p01924
0.99789,0.20487,p01925
0.90229,0.29718,p01926
0.9284,0.28886,p01927
1.1165,0.1253,p01928
0.84374,0.15556,p01929
1.103,0.17072,p01930
0.94151,0.04108,p01931
0.84552,0.19142,p01932
0.8681,0.08205,p01933
0.87054,0.15536,p01934
0.92068,0.21449,p01935
0.90394,0.065594,p01936
0.93947,0.014178,p01937
1.1111,0.087566,p01938
0.83513,0.17675,p01939
0.81197,0.21677,p01940
1.0878,0.25674,p01941
1.0301,0.15133,p01942
0.99229,0.030101,p01943
1.1897,0.17938,p01944
1.1689,0.082976,p01945
0.8881,0.032072,p01946
0.92831,0.26274,p01947
1.0231,0.20433,p01948
0.83337,0.25355,p01949
0.9945,0.24231,p01950
0.99119,0.046926,p01951
0.93963,0.27563,p01952
1.0087,0.017936,p01953
0.98158,0.14057,p01954
1.1094,0.17446,p01955
1.0856,0.051908,p01956
0.87134,0.069044,p01957
1.117,0.014335,p01958
0.96667,0.12364,p01959
1.1185,0.20353,p01960
0.83779,0.20086,p01961
1.052,0.0072132,p01962
1.0142,0.11519,p01963
0.95814,0.21089,p01964
0.90654,0.10259,p01965
0.80849,0.012223,p01966
0.9366,0.19224,p01967
0.9963,0.25209,p01968
0.84119,0.29216,p01969
0.97047,0.15732,p01970
1.0866,0.29113,p01971
1.0808,0.23427,p01972
0.9879,0.15087,p01973
0.9615,0.25175,p01974
1.0108,0.10215,p01975
0.89246,0.18047,p01976
1.062,0.14607,p01977
0.85422,0.08822,p01978
0.94332,0.21397,p01979
0.93605,0.096509,p01980
0.86027,0.062613,p01981
0.99428,0.28028,p01982
1.1016,0.0074263,p01983
1.1486,0.029242,p01984
0.80138,0.29581,p01985
0.96672,0.27588,p01986
0.96047,0.27916,p01987
1.1103,0.086828,p01988
0.96499,0.045189,p01989
1.165,0.26797,p01990
1.0241,0.016604,p01991
1.0758,0.25841,p01992
0.87198,0.28341,p01993
0.8922,0.14974,p01994
1.042,0.068459,p01995
0.88553,0.27838,p01996
1.1897,0.10386,p01997
0.85066,0.0898,p01998
0.87636,0.20018,p01999
1.1734,0.072108,p02000
