wind_speed,Phys.par/C_shelter,Phys.par/Kz_ak,Phys.par/Kz_ak_ice,par_id
1.1663,0.17706,0.14465,0.0076021,p01261
0.87521,0.18679,0.24738,0.0067374,p01262
1.0471,0.12642,0.2298,0.0055956,p01263
1.0556,0.11635,0.083555,0.0022246,p01264
0.92842,0.12428,0.0091636,0.0078929,p01265
0.84978,0.16194,0.24946,0.003388,p01266
0.90912,0.12003,0.076616,0.0070298,p01267
1.135,0.13155,0.26085,0.0027389,p01268
1.0332,0.12577,0.16677,0.008267,p01269
1.1171,0.1767,0.29893,0.0020244,p01270
1.0665,0.13238,0.29872,0.0087691,p01271
0.8661,0.14823,0.16081,0.0023317,p01272
0.87889,0.17346,0.039487,0.0068085,p01273
0.95456,0.17511,0.23371,0.0024687,p01274
1.0754,0.17701,0.26643,0.002945,p01275
0.85667,0.15836,0.16934,0.0040891,p01276
1.1676,0.11016,0.22605,0.0075214,p01277
1.0916,0.12545,0.25859,0.00016248,p01278
1.035,0.19363,0.041135,0.0073399,p01279
0.82039,0.14971,0.21576,0.0024021,p01280
1.1076,0.16134,0.067181,0.0034748,p01281
0.81826,0.1201,0.23559,0.0044137,p01282
1.0901,0.14417,0.13104,0.0074393,p01283
1.024,0.16686,0.27009,0.0044881,p01284
0.81371,0.14503,0.079906,0.0017162,p01285
1.1349,0.1392,0.28713,0.00069666,p01286
1.0907,0.13017,0.22715,0.0087933,p01287
1.1796,0.19,0.22285,0.0017785,p01288
1.1631,0.11605,0.23198,0.0023638,p01289
1.1706,0.19483,0.2208,0.0024072,p01290
1.0385,0.10947,0.0074771,0.0075323,p01291
0.81529,0.12987,0.24569,0.0027174,p01292
1.0733,0.15476,0.19817,0.00042884,p01293
1.0707,0.1079,0.20219,0.0083873,p01294
0.81325,0.1329,0.21854,0.0035313,p01295
1.0778,0.1937,0.1057,0.0067964,p01296
0.81543,0.15105,0.2201,0.0061103,p01297
0.81075,0.15345,0.11548,0.0014389,p01298
0.87841,0.18418,0.21332,0.0003829,p01299
1.1824,0.16683,0.29451,0.0079073,p01300
1.0899,0.16833,0.029136,0.0059058,p01301
1.0911,0.16535,0.30378,0.0010904,p01302
0.99887,0.13344,0.21494,0.0016136,p01303
0.94281,0.18405,0.074569,0.0016669,p01304
1.1761,0.10842,0.23569,0.0046523,p01305
0.84147,0.12023,0.046052,0.0036031,p01306
0.93427,0.14863,0.098228,0.007073,p01307
1.0597,0.12204,0.1384,0.0080756,p01308
0.89491,0.12409,0.081243,0.0012178,p01309
1.0982,0.12572,0.15907,0.00226,p01310
1.174,0.18512,0.11305,0.0064743,p01311
1.1485,0.12038,0.062136,0.0039921,p01312
0.86716,0.1815,0.09937,0.0041277,p01313
0.92224,0.14726,0.010037,0.0081935,p01314
1.0491,0.17439,0.22829,0.0016883,p01315
1.1171,0.15608,0.25032,0.0071359,p01316
1.0158,0.14161,0.17212,0.0081365,p01317
0.80526,0.14617,0.070353,0.00098624,p01318
1.0223,0.17048,0.22133,0.0082908,p01319
1.1464,0.17477,0.23177,0.008458,p01320
0.93986,0.15537,0.1406,0.0049015,p01321
1.1346,0.19406,0.08595,0.0026506,p01322
1.162,0.1396,0.24198,0.0052514,p01323
1.032,0.12561,0.24289,0.0036358,p01324
0.94156,0.12973,0.025911,0.0036713,p01325
0.89021,0.11823,0.10142,0.0034585,p01326
0.89607,0.14939,0.13611,0.0081404,p01327
0.84036,0.10722,0.26615,0.0039425,p01328
0.96127,0.13259,0.053268,0.0038918,p01329
1.0694,0.15529,0.29659,0.0040126,p01330
0.91057,0.19618,0.29513,0.0036476,p01331
0.99266,0.1701,0.19573,0.0041559,p01332
1.0881,0.12793,0.019964,0.00056388,p01333
0.8392,0.14738,0.15989,0.0081384,p01334
1.0438,0.13457,0.13454,0.0082177,p01335
0.82936,0.13828,0.039055,0.0011671,p01336
1.1141,0.16997,0.14379,0.0028011,p01337
0.97094,0.19059,0.0068044,0.00058345,p01338
1.0462,0.17348,0.26895,0.0033471,p01339
1.0137,0.19783,0.16021,0.0089738,p01340
1.1805,0.15848,0.064712,0.0081769,p01341
1.1276,0.11866,0.20694,0.0042875,p01342
1.0039,0.14022,0.2252,0.0042777,p01343
0.85853,0.16649,0.18917,0.0062094,p01344
1.1457,0.11135,0.02828,0.0048686,p01345
0.92155,0.12036,0.025804,0.0040154,p01346
0.81317,0.19016,0.14407,0.0016722,p01347
1.1642,0.16498,0.16899,0.0064911,p01348
1.1965,0.16506,0.17277,0.0055256,p01349
1.0071,0.15545,0.20752,0.0070825,p01350
0.87215,0.16912,0.11344,0.0074427,p01351
1.1634,0.18755,0.045743,0.0017411,p01352
0.97694,0.13241,0.21189,0.0030802,p01353
1.1223,0.11619,0.26633,0.0068789,p01354
0.94291,0.1186,0.30063,0.0025509,p01355
1.0542,0.1653,0.093686,0.007009,p01356
0.97467,0.1336,0.085224,0.0032096,p01357
1.1986,0.18742,0.24346,0.0080345,p01358
0.98901,0.17877,0.12781,0.0048946,p01359
0.99078,0.13691,0.091868,0.00017035,p01360
1.1715,0.12312,0.26707,0.0028165,p01361
0.80358,0.14026,0.29099,0.0028818,p01362
0.88219,0.19651,0.15178,0.0039024,p01363
1.179,0.157,0.20998,0.0080558,p01364
1.1734,0.17281,0.1842,0.0033544,p01365
0.85696,0.17903,0.0085616,0.0042976,p01366
1.099,0.11523,0.024508,0.0050898,p01367
0.80804,0.12934,0.020585,0.0042155,p01368
1.0879,0.11959,0.26677,0.0035364,p01369
0.80433,0.17075,0.27348,0.0077056,p01370
1.1454,0.16846,0.080778,0.0057515,p01371
0.88951,0.16423,0.15455,0.0043012,p01372
0.81927,0.1498,0.24463,0.0014692,p01373
1.1463,0.10654,0.037601,0.0060779,p01374
1.1812,0.16671,0.23882,0.00222,p01375
1.1694,0.10271,0.19104,0.0066827,p01376
0.95134,0.16606,0.036394,0.0085115,p01377
1.1187,0.14689,0.25197,0.0077097,p01378
0.97568,0.1051,0.3022,0.0014228,p01379
1.0436,0.14422,0.089094,0.00591,p01380
0.95438,0.15094,0.049361,0.0077323,p01381
1.1114,0.16275,0.050169,0.0010618,p01382
0.85765,0.17478,0.27226,0.008022,p01383
0.93324,0.12898,0.051152,0.0043338,p01384
1.0106,0.15759,0.27622,0.0020669,p01385
0.80967,0.18044,0.029244,0.00019431,p01386
1.1849,0.17855,0.11702,0.0059677,p01387
1.0626,0.12767,0.23081,0.0010827,p01388
1.0466,0.17317,0.036695,0.0061411,p01389
0.88346,0.14052,0.18562,0.0027867,p01390
0.80832,0.10276,0.069825,0.0013633,p01391
1.0667,0.1248,0.12848,0.007769,p01392
0.88648,0.1867,0.032922,0.008832,p01393
0.87608,0.1864,0.27353,0.0071424,p01394
1.1736,0.17111,0.22519,0.007775,p01395
0.88384,0.13841,0.27024,0.00146,p01396
1.01,0.14829,0.1744,0.0024153,p01397
1.0635,0.11023,0.17453,0.0028144,p01398
1.011,0.11051,0.27828,0.0029524,p01399
0.94865,0.16591,0.072838,0.0022755,p01400
1.1995,0.18137,0.011531,0.0044159,p01401
0.95207,0.12924,0.014514,0.0040403,p01402
0.93244,0.13398,0.047515,0.0073784,p01403
0.81065,0.1182,0.146,0.0067799,p01404
0.94162,0.14153,0.2114,0.0012711,p01405
0.95586,0.17721,0.028298,0.0066687,p01406
1.0489,0.16022,0.10507,0.0013095,p01407
0.89796,0.14209,0.25207,0.0083689,p01408
0.91848,0.10175,0.28839,0.0055365,p01409
0.92726,0.10392,0.017484,0.0079691,p01410
1.0108,0.19376,0.1175,0.0016567,p01411
0.84924,0.11318,0.099427,0.0025289,p01412
1.0826,0.13837,0.25867,0.0082447,p01413
0.92645,0.1083,0.26288,0.00078642,p01414
1.1015,0.13183,0.29497,0.0033735,p01415
0.91581,0.13117,0.23273,0.0014625,p01416
0.88709,0.12998,0.061436,0.0070263,p01417
0.89042,0.1983,0.27904,0.0010495,p01418
0.85357,0.17033,0.23355,0.00828,p01419
0.8637,0.13797,0.195,0.004934,p01420
0.9795,0.12895,0.26315,0.0088771,p01421
0.83036,0.12543,0.084889,0.0073514,p01422
1.1713,0.11073,0.22984,0.0063686,p01423
0.94621,0.15798,0.27181,0.007922,p01424
1.0839,0.1769,0.29199,0.0084172,p01425
0.83834,0.11958,0.059141,0.0054179,p01426
1.1679,0.18602,0.13541,0.0014539,p01427
0.8055,0.13567,0.27328,0.0071901,p01428
0.87906,0.11087,0.21023,0.0080702,p01429
0.96313,0.11795,0.02196,0.0052557,p01430
0.84578,0.1748,0.058293,0.0010299,p01431
1.0253,0.10898,0.18697,0.0077179,p01432
0.84493,0.13634,0.3045,0.00085709,p01433
0.99666,0.17916,0.0089652,0.0017542,p01434
0.88776,0.14985,0.28188,0.0088008,p01435
1.0284,0.17201,0.29031,0.0074762,p01436
0.83292,0.18051,0.048641,0.0079897,p01437
0.98483,0.17345,0.04418,0.0062937,p01438
0.86551,0.171,0.27569,0.0043251,p01439
0.97879,0.16408,0.20876,0.00074575,p01440
1.1647,0.10305,0.009388,0.002645,p01441
0.86262,0.17876,0.30464,0.0083571,p01442
1.0983,0.16811,0.22355,0.00063456,p01443
0.93335,0.12346,0.078865,0.0018201,p01444
1.0151,0.18308,0.2376,0.0079123,p01445
1.1473,0.18943,0.2836,0.0012896,p01446
1.0958,0.12044,0.22247,0.0085966,p01447
0.99995,0.13137,0.30575,0.0072513,p01448
0.91652,0.16059,0.12442,0.0021443,p01449
0.81982,0.1689,0.20459,0.0087735,p01450
1.1817,0.1102,0.27886,0.0057256,p01451
1.1073,0.1971,0.20009,0.0035799,p01452
0.95103,0.16502,0.043099,0.0018101,p01453
0.95272,0.14998,0.21241,0.00090743,p01454
1.0496,0.13301,0.012391,0.00090055,p01455
1.0758,0.11899,0.17636,0.0048763,p01456
0.80734,0.13514,0.14559,0.0018225,p01457
1.1207,0.18277,0.2284,0.0076587,p01458
1.0578,0.13978,0.079208,0.0062074,p01459
0.81657,0.18835,0.076121,0.0069172,p01460
0.96691,0.15995,0.10643,0.0035288,p01461
0.86393,0.1595,0.13705,0.0042818,p01462
0.97483,0.18677,0.25742,0.0027701,p01463
1.0949,0.10971,0.12099,0.0080852,p01464
1.1775,0.1787,0.21089,0.0075488,p01465
1.0695,0.19016,0.18429,0.008282,p01466
1.1059,0.13212,0.16133,0.0054876,p01467
1.0255,0.19872,0.14666,0.0080536,p01468
0.96462,0.13326,0.17391,0.0044428,p01469
1.1996,0.10188,0.09678,0.0036979,p01470
1.085,0.10608,0.15835,0.0070655,p01471
0.9655,0.15738,0.12405,0.0037621,p01472
0.91735,0.17472,0.14519,0.0028417,p01473
1.0521,0.18518,0.23402,0.00057722,p01474
1.0193,0.11414,0.10054,0.00434,p01475
1.1037,0.11886,0.036559,0.0086934,p01476
0.8854,0.11456,0.20133,0.003119,p01477
1.1405,0.10326,0.16953,0.0040451,p01478
1.0937,0.19716,0.088246,0.0069591,p01479
1.1886,0.19211,0.11387,0.0087336,p01480
1.1795,0.13503,0.14368,0.0078091,p01481
0.81214,0.13551,0.1454,0.0074668,p01482
1.1783,0.17362,0.12728,0.0003895,p01483
1.1513,0.18059,0.1764,0.0070329,p01484
1.1605,0.10894,0.2129,0.0066676,p01485
1.1884,0.14357,0.095748,0.0021992,p01486
1.0035,0.12233,0.056882,0.0071282,p01487
1.0565,0.10415,0.25191,0.00051075,p01488
0.9675,0.19713,0.064959,0.00053507,p01489
0.85911,0.128,0.12876,0.0053735,p01490
1.1352,0.17811,0.062387,0.00026184,p01491
0.82057,0.19229,0.29341,0.00014319,p01492
0.80515,0.14191,0.22144,0.0045661,p01493
0.81095,0.12321,0.055025,0.0083645,p01494
1.0767,0.13348,0.2666,0.0046595,p01495
0.99915,0.12622,0.20536,0.0020721,p01496
0.80144,0.13027,0.21611,0.0082504,p01497
1.1844,0.10506,0.020859,0.0033529,p01498
0.94414,0.19178,0.092036,0.0088754,p01499
0.95523,0.17582,0.061808,0.0064759,p01500
0.96668,0.16805,0.18463,0.0035485,p01501
0.90027,0.15073,0.13302,0.0079015,p01502
1.149,0.16815,0.16416,0.0052786,p01503
0.80871,0.13281,0.23241,0.0078219,p01504
1.1027,0.19936,0.19456,0.0046823,p01505
0.8645,0.18826,0.069993,0.0032113,p01506
1.1283,0.14224,0.18348,0.0079645,p01507
1.1519,0.1386,0.062732,0.0033033,p01508
1.1564,0.15709,0.14608,0.0053108,p01509
0.92035,0.17119,0.041218,0.0081149,p01510
1.1181,0.11908,0.12677,0.0042935,p01511
0.9111,0.18581,0.09377,0.0066226,p01512
0.84844,0.10904,0.21788,0.00066396,p01513
1.1589,0.13965,0.1558,0.0084149,p01514
0.84668,0.16305,0.072523,0.0027293,p01515
1.1415,0.18618,0.16718,0.0075605,p01516
0.81885,0.16752,0.20726,0.0012134,p01517
1.075,0.13622,0.22025,0.0035246,p01518
0.98765,0.1391,0.032999,0.0057855,p01519
1.109,0.14734,0.26143,0.00066621,p01520
0.83447,0.12011,0.23464,0.0052337,p01521
0.94481,0.13799,0.12182,0.0069289,p01522
1.1275,0.11507,0.034176,0.0014668,p01523
0.90228,0.10087,0.1189,0.00028406,p01524
1.0663,0.19008,0.17295,0.0062305,p01525
0.98904,0.11027,0.099748,0.0039314,p01526
0.97804,0.18873,0.063582,0.0083716,p01527
0.98343,0.18539,0.040243,0.0039954,p01528
0.93764,0.11272,0.046388,0.001548,p01529
1.0393,0.1664,0.11423,0.0030303,p01530
1.0604,0.16388,0.044791,0.0020579,p01531
0.97025,0.10244,0.25604,0.00044443,p01532
0.85793,0.10088,0.22304,0.0014239,p01533
1.0976,0.19447,0.14278,0.0058529,p01534
0.83863,0.1746,0.072644,0.0079288,p01535
0.82809,0.13672,0.18652,0.00022368,p01536
0.83054,0.14333,0.21376,0.0045251,p01537
1.1686,0.15336,0.16968,0.0038577,p01538
0.99222,0.10061,0.069473,0.003512,p01539
1.0664,0.12175,0.17855,0.00091106,p01540
0.90616,0.10258,0.092577,0.0027112,p01541
1.0963,0.19859,0.29229,0.00014077,p01542
0.98446,0.10332,0.20561,0.0053051,p01543
1.1101,0.13479,0.072129,0.0038176,p01544
0.81194,0.17999,0.035445,0.0012611,p01545
0.90881,0.13676,0.21049,0.0087405,p01546
0.83085,0.12728,0.039249,0.00795,p01547
1.1252,0.17352,0.13801,0.0083727,p01548
0.94996,0.18234,0.19297,0.0076417,p01549
1.0979,0.1775,0.10318,0.0021943,p01550
1.0846,0.10632,0.086175,0.00657,p01551
1.0648,0.19614,0.026142,0.00070538,p01552
0.86675,0.15138,0.015394,0.0038432,p01553
0.98873,0.10378,0.056377,0.0082344,p01554
0.80014,0.14459,0.26014,0.006755,p01555
0.80842,0.10698,0.096412,0.006347,p01556
1.1551,0.14619,0.28483,0.00095539,p01557
0.97413,0.17679,0.065952,0.0048819,p01558
0.93737,0.17298,0.034557,0.0050489,p01559
0.97814,0.1572,0.080171,0.0077628,p01560
0.95042,0.19807,0.01201,0.0026747,p01561
1.1981,0.13604,0.057605,0.0079599,p01562
0.94106,0.16874,0.26484,0.0041212,p01563
0.86127,0.14202,0.23267,0.0035972,p01564
1.0779,0.18125,0.026585,0.00025563,p01565
0.95168,0.12693,0.057232,0.00024195,p01566
1.1328,0.15851,0.28805,0.0075071,p01567
0.84544,0.12257,0.046732,0.0050358,p01568
1.1266,0.16122,0.18489,0.00092566,p01569
0.82288,0.1835,0.13958,0.0034574,p01570
1.0324,0.17715,0.066956,0.0078506,p01571
1.0888,0.1223,0.29959,0.0027531,p01572
1.1848,0.15886,0.065709,0.0018925,p01573
0.91737,0.12934,0.015303,0.0020704,p01574
0.80905,0.14272,0.24508,0.0047769,p01575
0.87625,0.13519,0.14984,0.0021691,p01576
1.1891,0.14354,0.18902,0.0059873,p01577
0.91792,0.14601,0.043723,0.00088354,p01578
1.0333,0.15378,0.11473,0.004446,p01579
1.1524,0.15277,0.13195,0.0033771,p01580
0.94845,0.142,0.11482,0.0062493,p01581
0.97671,0.15148,0.060729,0.0045453,p01582
0.85029,0.14377,0.16684,0.0083291,p01583
1.1511,0.16195,0.22527,0.0011951,p01584
1.0765,0.19809,0.11756,0.0040785,p01585
0.90374,0.10227,0.28435,0.0065773,p01586
1.1922,0.18603,0.23364,0.0031153,p01587
1.0358,0.16621,0.0080744,0.0029033,p01588
1.0776,0.11739,0.1999,0.00040833,p01589
1.1843,0.12746,0.20366,0.0074132,p01590
0.97641,0.19925,0.15026,0.0078372,p01591
1.0205,0.13048,0.23335,0.0064303,p01592
0.88785,0.17761,0.17585,0.0020108,p01593
1.0322,0.10311,0.24622,0.004212,p01594
0.82528,0.18335,0.12257,0.0025144,p01595
0.80507,0.10235,0.27016,0.0072817,p01596
0.86056,0.15266,0.2174,0.0084972,p01597
0.95217,0.11872,0.10412,0.0089521,p01598
0.879,0.14624,0.1321,0.0076374,p01599
0.98952,0.1462,0.090165,0.00602,p01600
1.1361,0.14559,0.18814,0.00081977,p01601
0.96536,0.12666,0.010613,0.0080962,p01602
0.82635,0.15975,0.16124,0.00023462,p01603
1.1391,0.14343,0.034273,0.0033164,p01604
0.95261,0.17977,0.29007,0.00063643,p01605
1.1405,0.10491,0.24563,0.0086125,p01606
1.0778,0.16189,0.076421,0.0077312,p01607
0.98425,0.11797,0.0097525,0.0015032,p01608
0.94641,0.1391,0.14798,0.0066944,p01609
1.1638,0.11869,0.043775,0.0042477,p01610
1.1312,0.19696,0.18582,0.00053307,p01611
1.1723,0.13758,0.023782,0.0045388,p01612
1.1866,0.1782,0.19728,0.001622,p01613
0.84474,0.14975,0.027536,0.003058,p01614
0.82405,0.18074,0.068366,0.0018987,p01615
0.88472,0.11516,0.1531,0.0056146,p01616
0.96446,0.13632,0.012671,0.0023662,p01617
0.90463,0.14515,0.26662,0.0052408,p01618
0.83602,0.13778,0.12949,0.006469,p01619
1.0133,0.13791,0.15409,0.0034161,p01620
0.83406,0.14148,0.26735,0.0049364,p01621
0.84107,0.14278,0.23043,0.0021493,p01622
1.0946,0.12741,0.064123,0.0085004,p01623
0.92699,0.18244,0.20639,0.0022276,p01624
1.0088,0.10349,0.12931,0.0046172,p01625
0.84817,0.11314,0.17704,0.0029505,p01626
0.91034,0.11188,0.11648,0.0027221,p01627
0.91307,0.18313,0.089342,0.006983,p01628
0.81698,0.13504,0.25266,0.0011478,p01629
1.1392,0.19599,0.082853,0.0073973,p01630
1.0182,0.10069,0.14027,0.0016861,p01631
1.1475,0.17454,0.014821,0.0022055,p01632
0.92429,0.19329,0.089257,0.008002,p01633
1.0452,0.15233,0.27306,0.001378,p01634
1.078,0.18759,0.10196,0.0051473,p01635
0.98419,0.11535,0.2726,0.0088171,p01636
1.0682,0.19317,0.28144,0.0068004,p01637
1.138,0.19591,0.19707,0.0055648,p01638
1.1089,0.18784,0.2291,0.0030658,p01639
0.98074,0.12946,0.032328,0.0044723,p01640
1.0236,0.15638,0.10538,0.0016583,p01641
0.81989,0.17016,0.21393,0.0066737,p01642
0.86995,0.1044,0.14687,0.0011698,p01643
0.97577,0.13169,0.16673,0.0076168,p01644
0.83325,0.13882,0.075318,0.0087452,p01645
0.94505,0.15372,0.14162,0.0022339,p01646
1.0607,0.17962,0.27638,0.0043536,p01647
1.0603,0.13296,0.18757,0.0014864,p01648
1.1732,0.19639,0.12539,0.003598,p01649
1.0796,0.13416,0.065266,0.0057198,p01650
0.8673,0.11434,0.030576,0.0043763,p01651
0.9811,0.10923,0.04317,0.0067148,p01652
0.80612,0.11232,0.21949,0.0055032,p01653
0.94181,0.14746,0.25934,0.0082459,p01654
0.90893,0.17522,0.14006,0.00033874,p01655
1.1798,0.17004,0.12579,0.0054507,p01656
0.95153,0.1729,0.17629,0.0033888,p01657
1.0868,0.12217,0.29092,0.0024179,p01658
1.1788,0.17834,0.18838,0.00097373,p01659
1.1136,0.18721,0.082006,0.0056554,p01660
0.98664,0.16727,0.1808,0.00293,p01661
0.81464,0.10577,0.26901,0.0084209,p01662
0.8468,0.18279,0.12662,0.0089556,p01663
1.13,0.18593,0.091075,0.0060072,p01664
1.0818,0.17134,0.23203,0.0046513,p01665
1.0531,0.12005,0.1015,0.0056101,p01666
0.99633,0.12014,0.071014,0.004962,p01667
0.97868,0.1393,0.16329,0.00016313,p01668
0.90219,0.10677,0.29821,0.0010656,p01669
0.98379,0.1718,0.20585,0.0087908,p01670
1.1955,0.19561,0.23851,0.007392,p01671
0.8504,0.116,0.12091,0.007161,p01672
1.1188,0.15973,0.13622,0.0085192,p01673
0.90851,0.1025,0.30083,0.00026558,p01674
0.80387,0.15835,0.16823,0.0040603,p01675
1.0411,0.13521,0.20432,0.0029643,p01676
0.81573,0.178,0.055739,0.00099303,p01677
0.88723,0.18559,0.083592,0.0074198,p01678
1.1587,0.15057,0.013029,0.0076185,p01679
1.0083,0.12018,0.16556,0.005511,p01680
0.96971,0.18181,0.2209,0.0056522,p01681
1.0058,0.14566,0.13689,0.0019695,p01682
1.1196,0.14349,0.095088,0.0071269,p01683
1.1646,0.10627,0.28401,0.0011161,p01684
1.1218,0.16895,0.018944,0.0059044,p01685
1.111,0.16735,0.11696,0.0013166,p01686
1.0415,0.10229,0.13326,0.0068222,p01687
1.1591,0.10942,0.028811,0.0031138,p01688
0.85651,0.10684,0.22333,0.0050026,p01689
0.85609,0.12504,0.09656,0.0024211,p01690
1.0831,0.12489,0.080899,0.005051,p01691
1.106,0.19001,0.093817,0.0047861,p01692
0.98334,0.12263,0.18393,0.0038234,p01693
0.91854,0.15444,0.30682,0.0066193,p01694
1.1482,0.17294,0.17572,0.0012494,p01695
1.1771,0.10302,0.17969,0.0075866,p01696
1.1807,0.18192,0.15505,0.0082112,p01697
1.0974,0.13306,0.20397,0.0079583,p01698
0.81519,0.15711,0.15013,0.0018899,p01699
1.1584,0.15532,0.28366,0.00608,p01700
1.0959,0.14326,0.25479,0.0085289,p01701
1.1729,0.14524,0.13427,0.0028312,p01702
0.82212,0.18658,0.30553,0.0012946,p01703
0.92332,0.11681,0.26391,0.0039375,p01704
0.8106,0.17152,0.039598,0.0059402,p01705
0.98044,0.18382,0.03893,0.0011801,p01706
1.086,0.10328,0.0037519,0.0016954,p01707
1.1677,0.15748,0.24424,0.0021541,p01708
1.0821,0.16557,0.0040599,0.0030551,p01709
0.911,0.18981,0.039377,0.0022096,p01710
0.80252,0.16988,0.29263,0.0027505,p01711
0.94008,0.14188,0.23548,0.0033061,p01712
0.83498,0.16544,0.17821,0.0015364,p01713
0.94973,0.16606,0.19649,0.0083357,p01714
1.1071,0.16802,0.28021,0.0039819,p01715
0.88243,0.10567,0.20973,0.0086298,p01716
1.0561,0.17934,0.16267,0.008448,p01717
1.1121,0.16137,0.22853,0.0001815,p01718
0.82699,0.10473,0.013926,0.0024929,p01719
1.056,0.14206,0.26204,0.0062278,p01720
1.1396,0.14384,0.25468,0.0089157,p01721
0.97226,0.18887,0.15744,0.00077854,p01722
1.1425,0.15453,0.057819,0.00063214,p01723
0.84318,0.1253,0.27153,0.0080206,p01724
1.0535,0.12013,0.094537,0.0032532,p01725
0.88603,0.12988,0.12981,0.0056468,p01726
0.88968,0.11779,0.28619,0.0032769,p01727
1.0453,0.13787,0.25502,0.0017963,p01728
0.95739,0.11992,0.19102,0.0043224,p01729
1.0528,0.1608,0.17036,0.0045594,p01730
1.1185,0.17856,0.21416,0.0079303,p01731
1.1737,0.12672,0.29129,0.0063888,p01732
0.84403,0.13222,0.20681,0.00091703,p01733
1.0726,0.1296,0.019729,0.0045526,p01734
0.99062,0.18871,0.28857,0.0084237,p01735
1.0493,0.14977,0.082496,0.0032933,p01736
0.95712,0.15801,0.13678,0.0029795,p01737
1.177,0.17843,0.27644,0.0024819,p01738
1.0178,0.18646,0.15929,0.0064144,p01739
0.93951,0.13516,0.14564,0.0074175,p01740
0.96347,0.17384,0.057919,0.0022071,p01741
1.1448,0.13321,0.29244,0.0067175,p01742
1.1479,0.13423,0.06522,0.0055495,p01743
0.99533,0.11725,0.22211,0.0011765,p01744
1.0718,0.19544,0.11437,0.0067226,p01745
0.92017,0.12902,0.18825,0.0022512,p01746
0.92599,0.13581,0.24472,0.0025082,p01747
1.1017,0.13148,0.024854,0.0032435,p01748
1.1109,0.18216,0.092714,0.0018034,p01749
0.80761,0.19236,0.025487,0.0023439,p01750
1.0637,0.14201,0.03193,0.00071194,p01751
0.92777,0.1628,0.1934,0.0013855,p01752
1.0249,0.14145,0.14731,0.008829,p01753
0.87024,0.17759,0.24869,0.0082964,p01754
0.83267,0.15207,0.08279,0.0087756,p01755
1.0662,0.12228,0.029437,0.006165,p01756
1.0077,0.12241,0.1382,0.0025485,p01757
1.0631,0.15789,0.02069,0.0048559,p01758
0.82024,0.16558,0.094497,0.0038101,p01759
1.0362,0.18803,0.090087,0.0080243,p01760
1.0783,0.13996,0.19445,0.0076078,p01761
1.1536,0.13271,0.25017,0.006303,p01762
0.85474,0.17269,0.053784,0.0026149,p01763
1.045,0.17749,0.11596,0.0056224,p01764
0.8725,0.12652,0.18334,0.0037424,p01765
1.0729,0.12492,0.23226,0.0026386,p01766
0.90523,0.11442,0.13879,0.00085846,p01767
0.83426,0.10093,0.2616,0.00028169,p01768
0.89281,0.13109,0.17344,0.0072361,p01769
0.81598,0.18114,0.2508,0.0041244,p01770
1.0757,0.15347,0.18536,0.0026432,p01771
0.81999,0.17304,0.040703,0.0010843,p01772
1.0622,0.16723,0.18733,0.0069033,p01773
1.0925,0.16173,0.073522,0.0022589,p01774
0.86591,0.17123,0.28421,0.0011061,p01775
1.0746,0.168,0.27858,0.0045918,p01776
1.0908,0.16249,0.29181,0.0083017,p01777
0.82546,0.13975,0.136,0.0068344,p01778
1.067,0.16611,0.28563,0.0076626,p01779
1.146,0.18228,0.12969,0.0064047,p01780
1.1009,0.15903,0.28076,0.0032075,p01781
1.0075,0.10447,0.20069,0.0051589,p01782
1.1101,0.19626,0.12203,0.00080878,p01783
1.0238,0.16766,0.28763,0.0079156,p01784
0.85991,0.10471,0.024029,0.0071939,p01785
1.0214,0.14605,0.22532,0.0012999,p01786
1.1269,0.16168,0.15921,0.0052946,p01787
0.98245,0.17636,0.19056,0.0031517,p01788
0.84722,0.12723,0.2856,0.0065285,p01789
1.0008,0.13323,0.056107,0.0015986,p01790
0.83899,0.15365,0.28282,0.0020531,p01791
1.1433,0.16844,0.3071,0.0030615,p01792
0.99559,0.10965,0.25872,0.0081184,p01793
1.0299,0.14835,0.19416,0.0043646,p01794
0.96825,0.13587,0.013225,0.00047909,p01795
1.0138,0.19167,0.29754,0.004572,p01796
1.0191,0.12294,0.29114,0.00013575,p01797
1.1288,0.14162,0.19331,0.003488,p01798
1.1223,0.18534,0.2215,0.00028706,p01799
0.93823,0.16342,0.11859,0.00095298,p01800
1.1923,0.1132,0.20758,0.0072786,p01801
0.94208,0.16834,0.1284,0.0043356,p01802
0.84377,0.11349,0.16086,0.0074563,p01803
1.0962,0.11207,0.10121,0.008609,p01804
0.86875,0.12534,0.03107,0.0024103,p01805
1.1511,0.19967,0.12872,0.0073118,p01806
0.86754,0.18875,0.28394,0.0024394,p01807
1.1921,0.11679,0.19656,0.0062552,p01808
0.90308,0.14813,0.19665,0.0061138,p01809
0.84417,0.14002,0.27513,0.00024481,p01810
1.0276,0.12666,0.30612,0.0013319,p01811
1.0759,0.11227,0.088866,0.00031835,p01812
0.89909,0.19565,0.30507,0.000828,p01813
1.0784,0.11151,0.17299,0.0049119,p01814
0.82902,0.10623,0.22223,0.0019487,p01815
0.92118,0.18127,0.15793,0.0051955,p01816
0.89666,0.17011,0.22343,0.0016445,p01817
0.87435,0.1756,0.24404,0.0023989,p01818
1.1367,0.11384,0.076235,0.003359,p01819
0.93479,0.16119,0.14959,0.0039139,p01820
0.92111,0.1241,0.16114,0.0040217,p01821
