Time,FLOW,TEMP,SALT
1981-03-02 00:00:00,17.958416,3.2083451,0
1981-03-03 00:00:00,19.06918,3.1990059,0
1981-03-04 00:00:00,19.728055,3.4441049,0
1981-03-05 00:00:00,20.17476,3.8892276,0
1981-03-06 00:00:00,20.330052,4.1725613,0
1981-03-07 00:00:00,20.528662,3.977828,0
1981-03-08 00:00:00,20.779352,3.8850854,0
1981-03-09 00:00:00,21.084975,4.1105906,0
1981-03-10 00:00:00,21.851619,4.1452114,0
1981-03-11 00:00:00,23.36272,4.2696485,0
1981-03-12 00:00:00,23.76832,4.2817222,0
1981-03-13 00:00:00,23.668184,4.2607587,0
1981-03-14 00:00:00,24.304492,4.0470261,0
1981-03-15 00:00:00,27.17048,3.858056,0
1981-03-16 00:00:00,26.247065,3.7850893,0
1981-03-17 00:00:00,25.340242,3.8890849,0
1981-03-18 00:00:00,24.584787,4.173457,0
1981-03-19 00:00:00,24.971795,5.5230145,0
1981-03-20 00:00:00,24.235672,6.1736635,0
1981-03-21 00:00:00,24.905024,4.2446643,0
1981-03-22 00:00:00,25.221873,3.8795725,0
1981-03-23 00:00:00,25.8084,3.9174296,0
1981-03-24 00:00:00,26.481905,3.9024255,0
1981-03-25 00:00:00,25.728376,4.2414303,0
1981-03-26 00:00:00,27.165655,4.0781994,0
1981-03-27 00:00:00,28.8516,3.8948866,0
1981-03-28 00:00:00,28.891265,4.127954,0
1981-03-29 00:00:00,28.972145,4.8675426,0
1981-03-30 00:00:00,29.290583,3.6484842,0
1981-03-31 00:00:00,30.108963,3.0610847,0
1981-04-01 00:00:00,30.702664,2.9231803,0
1981-04-02 00:00:00,32.39898,3.2834613,0
1981-04-03 00:00:00,36.795093,3.7506673,0
1981-04-04 00:00:00,40.204524,4.0300755,0
1981-04-05 00:00:00,40.021586,4.0055173,0
1981-04-06 00:00:00,40.940965,3.6383717,0
1981-04-07 00:00:00,43.774373,3.746338,0
1981-04-08 00:00:00,45.858942,3.5637523,0
1981-04-09 00:00:00,49.759711,3.6371052,0
1981-04-10 00:00:00,53.002458,3.8267725,0
1981-04-11 00:00:00,55.489256,3.8886226,0
1981-04-12 00:00:00,56.405516,3.9542016,0
1981-04-13 00:00:00,56.685335,4.1094143,0
1981-04-14 00:00:00,58.428702,4.7209349,0
1981-04-15 00:00:00,59.486922,5.6424027,0
1981-04-16 00:00:00,61.411087,4.55774,0
1981-04-17 00:00:00,62.757307,4.0166877,0
1981-04-18 00:00:00,64.437936,5.1889929,0
1981-04-19 00:00:00,66.30759,6.8103165,0
1981-04-20 00:00:00,67.947476,8.2334753,0
1981-04-21 00:00:00,68.663774,7.7329876,0
1981-04-22 00:00:00,69.932254,6.8178602,0
1981-04-23 00:00:00,71.937009,7.3277378,0
1981-04-24 00:00:00,70.309445,7.6823931,0
1981-04-25 00:00:00,70.020938,6.6232018,0
1981-04-26 00:00:00,70.098653,6.7424992,0
1981-04-27 00:00:00,72.059079,5.6396253,0
1981-04-28 00:00:00,73.081289,5.1654123,0
1981-04-29 00:00:00,74.402121,5.6883457,0
1981-04-30 00:00:00,76.092327,4.3249713,0
1981-05-01 00:00:00,77.811621,4.0132585,0
1981-05-02 00:00:00,79.011223,4.4141579,0
1981-05-03 00:00:00,78.243632,5.7744094,0
1981-05-04 00:00:00,78.981907,6.2112551,0
1981-05-05 00:00:00,78.401397,7.1797933,0
1981-05-06 00:00:00,76.673029,7.930289,0
1981-05-07 00:00:00,76.831702,9.0037005,0
1981-05-08 00:00:00,75.707179,9.2687209,0
1981-05-09 00:00:00,74.925306,8.305805,0
1981-05-10 00:00:00,74.47769,7.3901504,0
1981-05-11 00:00:00,76.505502,7.0657217,0
1981-05-12 00:00:00,76.054646,6.6025422,0
1981-05-13 00:00:00,75.507229,8.013126,0
1981-05-14 00:00:00,76.105052,8.8327488,0
1981-05-15 00:00:00,75.714402,7.6001287,0
1981-05-16 00:00:00,74.961845,4.4320198,0
1981-05-17 00:00:00,76.0035,4.67246,0
1981-05-18 00:00:00,76.894873,7.0553655,0
1981-05-19 00:00:00,77.548224,6.7027603,0
1981-05-20 00:00:00,77.115299,5.7696745,0
1981-05-21 00:00:00,75.86528,5.8766471,0
1981-05-22 00:00:00,75.315651,6.2541021,0
1981-05-23 00:00:00,73.713218,7.8096326,0
1981-05-24 00:00:00,72.963166,7.0604727,0
1981-05-25 00:00:00,73.099728,7.6754636,0
1981-05-26 00:00:00,71.603936,7.975049,0
1981-05-27 00:00:00,70.57197,7.2853151,0
1981-05-28 00:00:00,69.70461,7.0855717,0
1981-05-29 00:00:00,67.002418,8.3418328,0
1981-05-30 00:00:00,69.014951,9.4280722,0
1981-05-31 00:00:00,67.701674,9.2786066,0
1981-06-01 00:00:00,66.779969,9.5439493,0
1981-06-02 00:00:00,65.510389,9.4635108,0
1981-06-03 00:00:00,64.151122,8.9218817,0
1981-06-04 00:00:00,63.562995,8.0989868,0
1981-06-05 00:00:00,63.341581,6.8608007,0
1981-06-06 00:00:00,61.906354,8.0047569,0
1981-06-07 00:00:00,60.60237,9.1439745,0
1981-06-08 00:00:00,58.572428,9.64357,0
1981-06-09 00:00:00,56.862762,9.9206336,0
1981-06-10 00:00:00,54.823996,10.435282,0
1981-06-11 00:00:00,52.70959,10.633295,0
1981-06-12 00:00:00,51.133574,10.60931,0
1981-06-13 00:00:00,49.324185,10.529413,0
1981-06-14 00:00:00,48.374732,10.898842,0
1981-06-15 00:00:00,47.954614,10.74293,0
1981-06-16 00:00:00,48.493142,9.3271,0
1981-06-17 00:00:00,47.808744,8.2064206,0
1981-06-18 00:00:00,45.694934,9.5309992,0
1981-06-19 00:00:00,43.351095,11.032824,0
1981-06-20 00:00:00,42.994999,11.460434,0
1981-06-21 00:00:00,42.270575,11.489684,0
1981-06-22 00:00:00,40.615747,11.474038,0
1981-06-23 00:00:00,39.132801,11.137242,0
1981-06-24 00:00:00,38.416065,11.254887,0
1981-06-25 00:00:00,36.612458,11.22547,0
1981-06-26 00:00:00,35.993093,11.395252,0
1981-06-27 00:00:00,34.891447,10.826127,0
1981-06-28 00:00:00,33.221512,9.9824107,0
1981-06-29 00:00:00,32.612953,10.438579,0
1981-06-30 00:00:00,31.561151,10.414536,0
1981-07-01 00:00:00,30.141201,10.30478,0
1981-07-02 00:00:00,28.747692,11.231683,0
1981-07-03 00:00:00,28.19826,10.996076,0
1981-07-04 00:00:00,27.326793,10.726124,0
1981-07-05 00:00:00,26.873662,11.043099,0
1981-07-06 00:00:00,26.130647,11.383522,0
1981-07-07 00:00:00,25.324927,11.836102,0
1981-07-08 00:00:00,25.049483,13.057723,0
1981-07-09 00:00:00,24.07238,13.02709,0
1981-07-10 00:00:00,23.310424,12.996442,0
1981-07-11 00:00:00,22.979118,12.792623,0
1981-07-12 00:00:00,22.411302,12.514653,0
1981-07-13 00:00:00,21.889446,12.577905,0
1981-07-14 00:00:00,21.166954,12.266078,0
1981-07-15 00:00:00,20.929992,12.727088,0
1981-07-16 00:00:00,20.580015,12.907514,0
1981-07-17 00:00:00,20.037191,12.914806,0
1981-07-18 00:00:00,19.552191,11.498844,0
1981-07-19 00:00:00,19.076677,11.267394,0
1981-07-20 00:00:00,18.714432,11.343963,0
1981-07-21 00:00:00,18.108495,11.878752,0
1981-07-22 00:00:00,17.685416,12.8307,0
1981-07-23 00:00:00,17.250947,12.985026,0
1981-07-24 00:00:00,17.618801,12.765565,0
1981-07-25 00:00:00,17.420914,12.816838,0
1981-07-26 00:00:00,17.069845,12.781916,0
1981-07-27 00:00:00,16.932191,13.161685,0
1981-07-28 00:00:00,17.066419,14.166292,0
1981-07-29 00:00:00,16.704025,14.331845,0
1981-07-30 00:00:00,16.469117,14.169423,0
1981-07-31 00:00:00,16.442176,13.920459,0
1981-08-01 00:00:00,15.964221,13.572536,0
1981-08-02 00:00:00,15.518722,13.223227,0
1981-08-03 00:00:00,15.60343,12.234372,0
1981-08-04 00:00:00,15.336228,12.020237,0
1981-08-05 00:00:00,15.111706,11.412535,0
1981-08-06 00:00:00,15.081488,10.623263,0
1981-08-07 00:00:00,14.965115,10.793834,0
1981-08-08 00:00:00,14.982449,10.836643,0
1981-08-09 00:00:00,14.944123,10.518817,0
1981-08-10 00:00:00,15.181868,10.255983,0
1981-08-11 00:00:00,15.103982,11.248544,0
1981-08-12 00:00:00,14.869452,11.36271,0
1981-08-13 00:00:00,14.691814,11.554351,0
1981-08-14 00:00:00,14.495323,11.6425,0
1981-08-15 00:00:00,14.381918,11.706373,0
1981-08-16 00:00:00,14.215813,11.419283,0
1981-08-17 00:00:00,14.408035,11.586063,0
1981-08-18 00:00:00,13.991431,11.545538,0
1981-08-19 00:00:00,13.953543,11.471992,0
1981-08-20 00:00:00,14.33179,11.693542,0
1981-08-21 00:00:00,14.349026,12.62732,0
1981-08-22 00:00:00,13.970981,13.071643,0
1981-08-23 00:00:00,13.904143,12.531395,0
1981-08-24 00:00:00,13.748164,11.565858,0
1981-08-25 00:00:00,13.746675,11.976743,0
1981-08-26 00:00:00,14.015708,12.433295,0
1981-08-27 00:00:00,13.832885,12.628158,0
1981-08-28 00:00:00,13.739517,12.617448,0
1981-08-29 00:00:00,13.523532,12.794095,0
1981-08-30 00:00:00,13.458854,12.64011,0
1981-08-31 00:00:00,13.424617,12.264137,0
1981-09-01 00:00:00,13.426271,11.992183,0
1981-09-02 00:00:00,13.516623,12.506669,0
1981-09-03 00:00:00,13.510061,12.522976,0
1981-09-04 00:00:00,13.609855,12.365534,0
1981-09-05 00:00:00,13.688635,12.153672,0
1981-09-06 00:00:00,13.787099,12.721971,0
1981-09-07 00:00:00,13.881662,12.462311,0
1981-09-08 00:00:00,13.967141,11.770489,0
1981-09-09 00:00:00,14.189028,11.690062,0
1981-09-10 00:00:00,14.470525,12.455603,0
1981-09-11 00:00:00,14.356345,11.893095,0
1981-09-12 00:00:00,14.18286,11.124183,0
1981-09-13 00:00:00,14.177295,11.321834,0
1981-09-14 00:00:00,14.215018,10.273916,0
1981-09-15 00:00:00,14.530139,9.7944892,0
1981-09-16 00:00:00,14.720968,11.45672,0
1981-09-17 00:00:00,14.861012,11.023459,0
1981-09-18 00:00:00,14.915552,10.335485,0
1981-09-19 00:00:00,15.046765,9.6018958,0
1981-09-20 00:00:00,15.05193,9.2185248,0
1981-09-21 00:00:00,15.403966,8.413276,0
1981-09-22 00:00:00,15.57106,7.6961743,0
1981-09-23 00:00:00,15.727855,8.7310624,0
1981-09-24 00:00:00,15.900016,10.191495,0
1981-09-25 00:00:00,16.078802,10.90854,0
1981-09-26 00:00:00,16.041981,11.62382,0
1981-09-27 00:00:00,16.149569,10.923245,0
1981-09-28 00:00:00,16.563399,10.558626,0
1981-09-29 00:00:00,16.255782,9.9724815,0
1981-09-30 00:00:00,16.411287,9.3694097,0
1981-10-01 00:00:00,16.477555,9.1850446,0
1981-10-02 00:00:00,16.467752,10.142892,0
1981-10-03 00:00:00,16.489042,11.226163,0
1981-10-04 00:00:00,16.647776,10.834017,0
1981-10-05 00:00:00,17.064508,9.2182997,0
1981-10-06 00:00:00,17.158179,8.1760875,0
1981-10-07 00:00:00,18.288772,7.2269379,0
1981-10-08 00:00:00,16.812993,7.4083644,0
1981-10-09 00:00:00,16.802655,7.7984398,0
1981-10-10 00:00:00,16.77805,7.4835595,0
1981-10-11 00:00:00,16.779377,7.6468017,0
1981-10-12 00:00:00,17.644013,7.8816862,0
1981-10-13 00:00:00,17.833246,8.4179608,0
1981-10-14 00:00:00,18.006264,8.6327211,0
1981-10-15 00:00:00,18.025207,7.9722883,0
1981-10-16 00:00:00,17.980079,5.7488981,0
1981-10-17 00:00:00,17.936958,7.28903,0
1981-10-18 00:00:00,18.061771,5.7342915,0
1981-10-19 00:00:00,17.827709,5.7813611,0
1981-10-20 00:00:00,17.519308,7.3680567,0
1981-10-21 00:00:00,17.39365,7.1562358,0
1981-10-22 00:00:00,17.122072,7.3460398,0
1981-10-23 00:00:00,17.197555,7.9454458,0
1981-10-24 00:00:00,17.334931,7.9167265,0
1981-10-25 00:00:00,17.631159,8.412319,0
1981-10-26 00:00:00,18.306181,8.8589808,0
1981-10-27 00:00:00,18.268088,8.309204,0
1981-10-28 00:00:00,18.070455,7.4629017,0
1981-10-29 00:00:00,18.252522,7.3711323,0
1981-10-30 00:00:00,18.252823,7.5108911,0
1981-10-31 00:00:00,18.045999,7.7683326,0
1981-11-01 00:00:00,18.015926,7.2188661,0
1981-11-02 00:00:00,17.972364,5.936865,0
1981-11-03 00:00:00,17.911987,6.1409356,0
1981-11-04 00:00:00,17.645323,4.1016319,0
1981-11-05 00:00:00,17.600458,3.3569956,0
1981-11-06 00:00:00,17.709362,3.2750313,0
1981-11-07 00:00:00,17.661547,3.7107068,0
1981-11-08 00:00:00,17.697459,3.8423471,0
1981-11-09 00:00:00,17.713277,3.7923119,0
1981-11-10 00:00:00,17.587091,4.0828239,0
1981-11-11 00:00:00,17.386535,4.3449686,0
1981-11-12 00:00:00,18.556147,5.2863494,0
1981-11-13 00:00:00,18.374093,3.7700248,0
1981-11-14 00:00:00,18.339085,3.5485089,0
1981-11-15 00:00:00,18.275545,3.711588,0
1981-11-16 00:00:00,18.251002,3.9422256,0
1981-11-17 00:00:00,18.245461,4.0459399,0
1981-11-18 00:00:00,18.712631,4.173559,0
1981-11-19 00:00:00,18.518994,3.9521466,0
1981-11-20 00:00:00,18.406364,3.806681,0
1981-11-21 00:00:00,18.108759,3.657984,0
1981-11-22 00:00:00,17.9454,3.6886427,0
1981-11-23 00:00:00,17.870454,3.7000563,0
1981-11-24 00:00:00,17.719109,3.9233134,0
1981-11-25 00:00:00,17.668063,4.1710987,0
1981-11-26 00:00:00,17.689234,4.2758081,0
1981-11-27 00:00:00,17.683016,4.0102291,0
1981-11-28 00:00:00,17.626737,3.9107876,0
1981-11-29 00:00:00,17.469286,3.9017524,0
1981-11-30 00:00:00,17.634001,4.0519245,0
1981-12-01 00:00:00,16.76994,3.9588113,0
1981-12-02 00:00:00,16.533298,3.9042988,0
1981-12-03 00:00:00,16.478025,3.868934,0
1981-12-04 00:00:00,17.024428,3.7432176,0
1981-12-05 00:00:00,17.034125,3.7601566,0
1981-12-06 00:00:00,16.996271,4.0631847,0
1981-12-07 00:00:00,16.997652,4.0237702,0
1981-12-08 00:00:00,16.853035,3.9000732,0
1981-12-09 00:00:00,17.512348,4.0355468,0
1981-12-10 00:00:00,17.972539,4.0385886,0
1981-12-11 00:00:00,18.229679,3.9952993,0
1981-12-12 00:00:00,18.186826,3.8975807,0
1981-12-13 00:00:00,18.144929,3.9926788,0
1981-12-14 00:00:00,17.936774,4.0700976,0
1981-12-15 00:00:00,17.594482,4.7141499,0
1981-12-16 00:00:00,17.450312,5.1170161,0
1981-12-17 00:00:00,16.835106,4.2957146,0
1981-12-18 00:00:00,16.672977,3.901126,0
1981-12-19 00:00:00,16.75481,3.0670406,0
1981-12-20 00:00:00,16.733711,3.4487218,0
1981-12-21 00:00:00,16.681368,3.7362845,0
1981-12-22 00:00:00,17.401953,3.8738187,0
1981-12-23 00:00:00,17.323152,3.5664604,0
1981-12-24 00:00:00,17.195809,3.5085579,0
1981-12-25 00:00:00,17.165034,3.5978889,0
1981-12-26 00:00:00,17.134566,3.7055907,0
1981-12-27 00:00:00,17.164121,3.7260265,0
1981-12-28 00:00:00,17.117944,3.7494612,0
1981-12-29 00:00:00,17.213375,3.6611648,0
1981-12-30 00:00:00,17.210977,3.5622411,0
1981-12-31 00:00:00,16.335722,3.5519943,0
1982-01-01 00:00:00,17.740229,3.4226951,0
1982-01-02 00:00:00,17.642082,3.4999855,0
1982-01-03 00:00:00,17.474975,3.6730095,0
1982-01-04 00:00:00,17.466504,3.6749023,0
1982-01-05 00:00:00,17.515905,3.7196337,0
1982-01-06 00:00:00,17.522034,3.592393,0
1982-01-07 00:00:00,17.608113,3.7345905,0
1982-01-08 00:00:00,17.7498,3.9538601,0
1982-01-09 00:00:00,17.596516,3.0020499,0
1982-01-10 00:00:00,17.470412,2.6600801,0
1982-01-11 00:00:00,17.173348,3.278154,0
1982-01-12 00:00:00,16.933757,3.2629936,0
1982-01-13 00:00:00,16.928746,3.5352622,0
1982-01-14 00:00:00,16.992245,2.9713888,0
1982-01-15 00:00:00,16.745016,2.398516,0
1982-01-16 00:00:00,16.673288,2.521869,0
1982-01-17 00:00:00,17.106647,2.632863,0
1982-01-18 00:00:00,17.144977,2.8220531,0
1982-01-19 00:00:00,16.938439,2.706641,0
1982-01-20 00:00:00,17.294752,2.7694602,0
1982-01-21 00:00:00,17.227908,2.6299162,0
1982-01-22 00:00:00,17.186362,2.5042663,0
1982-01-23 00:00:00,17.124089,2.5695582,0
1982-01-24 00:00:00,17.040462,2.4840391,0
1982-01-25 00:00:00,16.907006,2.5820915,0
1982-01-26 00:00:00,16.938701,3.0300987,0
1982-01-27 00:00:00,16.994162,3.1098387,0
1982-01-28 00:00:00,17.00277,3.1144671,0
1982-01-29 00:00:00,17.020787,3.2588941,0
1982-01-30 00:00:00,17.233382,3.0289803,0
1982-01-31 00:00:00,18.344084,3.358221,0
1982-02-01 00:00:00,18.29035,3.2919915,0
1982-02-02 00:00:00,18.164136,3.4355853,0
1982-02-03 00:00:00,17.860502,3.5307921,0
1982-02-04 00:00:00,17.588505,3.0951804,0
1982-02-05 00:00:00,17.428819,2.7880876,0
1982-02-06 00:00:00,17.179177,2.4599952,0
1982-02-07 00:00:00,16.638212,2.4721976,0
1982-02-08 00:00:00,16.192302,2.5666124,0
1982-02-09 00:00:00,16.181966,2.7618361,0
1982-02-10 00:00:00,16.200138,2.8808568,0
1982-02-11 00:00:00,16.11707,2.7065144,0
1982-02-12 00:00:00,16.134313,2.8319351,0
1982-02-13 00:00:00,16.454054,2.5986,0
1982-02-14 00:00:00,16.809468,2.8140859,0
1982-02-15 00:00:00,16.892167,2.67576,0
1982-02-16 00:00:00,17.072349,2.6116112,0
1982-02-17 00:00:00,17.204295,2.6869936,0
1982-02-18 00:00:00,17.406425,2.679264,0
1982-02-19 00:00:00,17.616422,2.7268399,0
1982-02-20 00:00:00,17.793711,2.8748842,0
1982-02-21 00:00:00,17.911489,2.9973989,0
1982-02-22 00:00:00,18.164516,2.8608566,0
1982-02-23 00:00:00,18.541407,2.8841132,0
1982-02-24 00:00:00,18.288538,3.0117295,0
1982-02-25 00:00:00,18.200383,3.0439241,0
1982-02-26 00:00:00,18.332772,3.050648,0
1982-02-27 00:00:00,18.287804,3.4431895,0
1982-02-28 00:00:00,18.366226,3.8066218,0
1982-03-01 00:00:00,18.270712,3.8852308,0
1982-03-02 00:00:00,17.958416,3.6564074,0
1982-03-03 00:00:00,19.06918,3.5737944,0
1982-03-04 00:00:00,19.728055,3.5419553,0
1982-03-05 00:00:00,20.17476,3.457059,0
1982-03-06 00:00:00,20.330052,3.4582994,0
1982-03-07 00:00:00,20.528662,3.5309425,0
1982-03-08 00:00:00,20.779352,3.5788722,0
1982-03-09 00:00:00,21.084975,3.5947012,0
1982-03-10 00:00:00,21.851619,3.5875974,0
1982-03-11 00:00:00,23.36272,2.9044423,0
1982-03-12 00:00:00,23.76832,2.6632155,0
1982-03-13 00:00:00,23.668184,2.9769198,0
1982-03-14 00:00:00,24.304492,3.2938017,0
1982-03-15 00:00:00,27.17048,3.5058626,0
1982-03-16 00:00:00,26.247065,3.5840038,0
1982-03-17 00:00:00,25.340242,3.8823378,0
1982-03-18 00:00:00,24.584787,3.7893714,0
1982-03-19 00:00:00,24.971795,3.4539278,0
1982-03-20 00:00:00,24.235672,3.4002631,0
1982-03-21 00:00:00,24.905024,3.4899733,0
1982-03-22 00:00:00,25.221873,3.6806455,0
1982-03-23 00:00:00,25.8084,3.7059117,0
1982-03-24 00:00:00,26.481905,3.2405636,0
1982-03-25 00:00:00,25.728376,2.7655983,0
1982-03-26 00:00:00,27.165655,2.5541214,0
1982-03-27 00:00:00,28.8516,2.7866267,0
1982-03-28 00:00:00,28.891265,3.1830703,0
1982-03-29 00:00:00,28.972145,3.6409041,0
1982-03-30 00:00:00,29.290583,3.8549094,0
1982-03-31 00:00:00,30.108963,4.1309661,0
1982-04-01 00:00:00,30.702664,4.4174674,0
1982-04-02 00:00:00,32.39898,4.0112199,0
1982-04-03 00:00:00,36.795093,4.1297737,0
1982-04-04 00:00:00,40.204524,5.0230771,0
1982-04-05 00:00:00,40.021586,5.0540496,0
1982-04-06 00:00:00,40.940965,4.3326351,0
1982-04-07 00:00:00,43.774373,4.0736898,0
1982-04-08 00:00:00,45.858942,3.8467256,0
1982-04-09 00:00:00,49.759711,4.0337326,0
1982-04-10 00:00:00,53.002458,4.1272852,0
1982-04-11 00:00:00,55.489256,4.5477033,0
1982-04-12 00:00:00,56.405516,5.9545489,0
1982-04-13 00:00:00,56.685335,6.9616728,0
1982-04-14 00:00:00,58.428702,7.0284937,0
1982-04-15 00:00:00,59.486922,7.4156132,0
1982-04-16 00:00:00,61.411087,6.7493848,0
1982-04-17 00:00:00,62.757307,7.6047492,0
1982-04-18 00:00:00,64.437936,7.0579726,0
1982-04-19 00:00:00,66.30759,5.4895506,0
1982-04-20 00:00:00,67.947476,5.8858725,0
1982-04-21 00:00:00,68.663774,7.0530186,0
1982-04-22 00:00:00,69.932254,7.6572453,0
1982-04-23 00:00:00,71.937009,7.6906745,0
1982-04-24 00:00:00,70.309445,7.3209529,0
1982-04-25 00:00:00,70.020938,7.7604895,0
1982-04-26 00:00:00,70.098653,7.9308161,0
1982-04-27 00:00:00,72.059079,6.6248411,0
1982-04-28 00:00:00,73.081289,6.6453103,0
1982-04-29 00:00:00,74.402121,6.7545417,0
1982-04-30 00:00:00,76.092327,8.309667,0
1982-05-01 00:00:00,77.811621,7.9610159,0
1982-05-02 00:00:00,79.011223,7.3907973,0
1982-05-03 00:00:00,78.243632,6.4708245,0
1982-05-04 00:00:00,78.981907,5.6361818,0
1982-05-05 00:00:00,78.401397,6.5208273,0
1982-05-06 00:00:00,76.673029,5.9815964,0
1982-05-07 00:00:00,76.831702,6.068054,0
1982-05-08 00:00:00,75.707179,6.7835238,0
1982-05-09 00:00:00,74.925306,7.2604661,0
1982-05-10 00:00:00,74.47769,7.858519,0
1982-05-11 00:00:00,76.505502,7.8963557,0
1982-05-12 00:00:00,76.054646,9.6334111,0
1982-05-13 00:00:00,75.507229,10.556793,0
1982-05-14 00:00:00,76.105052,9.4252559,0
1982-05-15 00:00:00,75.714402,8.5807638,0
1982-05-16 00:00:00,74.961845,8.6859101,0
1982-05-17 00:00:00,76.0035,9.5830382,0
1982-05-18 00:00:00,76.894873,9.9610262,0
1982-05-19 00:00:00,77.548224,9.4871338,0
1982-05-20 00:00:00,77.115299,8.6888809,0
1982-05-21 00:00:00,75.86528,8.3033898,0
1982-05-22 00:00:00,75.315651,7.6376927,0
1982-05-23 00:00:00,73.713218,6.9345178,0
1982-05-24 00:00:00,72.963166,7.5900158,0
1982-05-25 00:00:00,73.099728,8.8615082,0
1982-05-26 00:00:00,71.603936,8.4639908,0
1982-05-27 00:00:00,70.57197,8.1530913,0
1982-05-28 00:00:00,69.70461,9.0210628,0
1982-05-29 00:00:00,67.002418,10.147903,0
1982-05-30 00:00:00,69.014951,10.352395,0
1982-05-31 00:00:00,67.701674,9.9573274,0
1982-06-01 00:00:00,66.779969,8.2811888,0
1982-06-02 00:00:00,65.510389,9.0324056,0
1982-06-03 00:00:00,64.151122,8.4776596,0
1982-06-04 00:00:00,63.562995,9.3940685,0
1982-06-05 00:00:00,63.341581,8.8236724,0
1982-06-06 00:00:00,61.906354,10.000879,0
1982-06-07 00:00:00,60.60237,10.280933,0
1982-06-08 00:00:00,58.572428,10.886432,0
1982-06-09 00:00:00,56.862762,10.713732,0
1982-06-10 00:00:00,54.823996,11.195068,0
1982-06-11 00:00:00,52.70959,10.698674,0
1982-06-12 00:00:00,51.133574,9.7906621,0
1982-06-13 00:00:00,49.324185,9.7292191,0
1982-06-14 00:00:00,48.374732,9.7228131,0
1982-06-15 00:00:00,47.954614,11.69449,0
1982-06-16 00:00:00,48.493142,12.387612,0
1982-06-17 00:00:00,47.808744,11.533475,0
1982-06-18 00:00:00,45.694934,11.038301,0
1982-06-19 00:00:00,43.351095,9.6555837,0
1982-06-20 00:00:00,42.994999,9.8191362,0
1982-06-21 00:00:00,42.270575,10.200307,0
1982-06-22 00:00:00,40.615747,9.9772187,0
1982-06-23 00:00:00,39.132801,9.0940524,0
1982-06-24 00:00:00,38.416065,8.7433055,0
1982-06-25 00:00:00,36.612458,10.533669,0
1982-06-26 00:00:00,35.993093,9.732562,0
1982-06-27 00:00:00,34.891447,8.5055446,0
1982-06-28 00:00:00,33.221512,9.6953276,0
1982-06-29 00:00:00,32.612953,11.489538,0
1982-06-30 00:00:00,31.561151,12.278354,0
1982-07-01 00:00:00,30.141201,11.51701,0
1982-07-02 00:00:00,28.747692,11.601767,0
1982-07-03 00:00:00,28.19826,11.779802,0
1982-07-04 00:00:00,27.326793,10.930202,0
1982-07-05 00:00:00,26.873662,10.020286,0
1982-07-06 00:00:00,26.130647,9.0956595,0
1982-07-07 00:00:00,25.324927,10.148694,0
1982-07-08 00:00:00,25.049483,11.605734,0
1982-07-09 00:00:00,24.07238,13.500769,0
1982-07-10 00:00:00,23.310424,14.604521,0
1982-07-11 00:00:00,22.979118,13.544842,0
1982-07-12 00:00:00,22.411302,13.291481,0
1982-07-13 00:00:00,21.889446,13.22728,0
1982-07-14 00:00:00,21.166954,13.083494,0
1982-07-15 00:00:00,20.929992,12.67999,0
1982-07-16 00:00:00,20.580015,12.685452,0
1982-07-17 00:00:00,20.037191,13.215216,0
1982-07-18 00:00:00,19.552191,13.417394,0
1982-07-19 00:00:00,19.076677,13.459272,0
1982-07-20 00:00:00,18.714432,13.011259,0
1982-07-21 00:00:00,18.108495,12.790801,0
1982-07-22 00:00:00,17.685416,12.052158,0
1982-07-23 00:00:00,17.250947,12.043121,0
1982-07-24 00:00:00,17.618801,12.412627,0
1982-07-25 00:00:00,17.420914,11.296778,0
1982-07-26 00:00:00,17.069845,11.064798,0
1982-07-27 00:00:00,16.932191,11.084959,0
1982-07-28 00:00:00,17.066419,11.086058,0
1982-07-29 00:00:00,16.704025,10.363633,0
1982-07-30 00:00:00,16.469117,10.403308,0
1982-07-31 00:00:00,16.442176,9.5376882,0
1982-08-01 00:00:00,15.964221,9.9388557,0
1982-08-02 00:00:00,15.518722,11.132623,0
1982-08-03 00:00:00,15.60343,11.977609,0
1982-08-04 00:00:00,15.336228,11.465482,0
1982-08-05 00:00:00,15.111706,11.134844,0
1982-08-06 00:00:00,15.081488,11.36854,0
1982-08-07 00:00:00,14.965115,10.781118,0
1982-08-08 00:00:00,14.982449,10.316752,0
1982-08-09 00:00:00,14.944123,10.014551,0
1982-08-10 00:00:00,15.181868,10.075388,0
1982-08-11 00:00:00,15.103982,10.714909,0
1982-08-12 00:00:00,14.869452,10.676931,0
1982-08-13 00:00:00,14.691814,10.804528,0
1982-08-14 00:00:00,14.495323,10.513185,0
1982-08-15 00:00:00,14.381918,10.540641,0
1982-08-16 00:00:00,14.215813,10.565741,0
1982-08-17 00:00:00,14.408035,11.424744,0
1982-08-18 00:00:00,13.991431,12.192333,0
1982-08-19 00:00:00,13.953543,11.925727,0
1982-08-20 00:00:00,14.33179,12.454087,0
1982-08-21 00:00:00,14.349026,11.94291,0
1982-08-22 00:00:00,13.970981,11.460711,0
1982-08-23 00:00:00,13.904143,10.59034,0
1982-08-24 00:00:00,13.748164,11.56284,0
1982-08-25 00:00:00,13.746675,12.418861,0
1982-08-26 00:00:00,14.015708,12.593034,0
1982-08-27 00:00:00,13.832885,13.279744,0
1982-08-28 00:00:00,13.739517,13.000735,0
1982-08-29 00:00:00,13.523532,12.440621,0
