wind_speed,turb_param/k_min,g2/constant_value,g1/constant_value,A/constant_value,par_id
0.99882,1.4391e-08,2.5262,0.77868,0.85152,p0441
0.91206,4.8052e-13,3.3254,0.75566,1.0916,p0442
1.1846,5.1232e-15,2.0901,0.47144,0.94852,p0443
1.0001,2.0232e-13,0.63492,0.45896,0.79201,p0444
0.97939,0.00040359,2.8399,0.776,1.0329,p0445
1.0307,1.0318e-09,0.51706,0.61403,0.90424,p0446
0.98777,3.2889e-07,3.3151,0.56217,0.95377,p0447
1.1007,6.3519e-08,2.4174,0.7349,0.74223,p0448
0.91566,8.0827e-14,0.99269,0.53518,0.85381,p0449
1.0111,3.4425e-14,1.4597,0.55156,0.87632,p0450
0.98268,4.4989e-10,1.4043,0.51507,0.73613,p0451
1.1573,1.5748e-11,0.6978,0.54547,0.9963,p0452
0.82091,4.9358e-14,1.2016,0.64124,1.0911,p0453
0.97299,9.1321e-08,2.463,0.51141,0.80868,p0454
1.1463,3.3229e-05,1.5112,0.74775,1.0442,p0455
0.92627,1.077e-07,3.1737,0.5645,0.87866,p0456
1.1113,1.4496e-14,2.947,0.66562,0.92016,p0457
1.0227,1.7864e-14,2.8054,0.5653,0.85343,p0458
0.87643,2.2941e-05,1.7422,0.69947,0.9646,p0459
0.87167,2.9367e-11,1.4873,0.56159,0.838,p0460
1.1594,3.8238e-09,3.0055,0.65427,0.96496,p0461
1.0943,5.7846e-06,2.1829,0.64438,0.76126,p0462
1.0984,1.7406e-08,2.1106,0.66506,0.88638,p0463
0.95588,1.36e-11,2.7853,0.7142,0.80738,p0464
1.1385,4.6721e-09,3.1393,0.74086,0.91221,p0465
0.88023,6.0702e-15,3.1337,0.7354,0.85655,p0466
1.0577,9.8209e-15,2.7431,0.45461,0.95152,p0467
1.0185,5.5638e-13,0.65762,0.72844,0.94049,p0468
0.94645,2.5024e-12,1.7943,0.50029,1.051,p0469
0.97367,7.3445e-08,2.6541,0.51327,0.91099,p0470
0.97179,2.0205e-14,3.2476,0.52607,0.92765,p0471
0.89884,6.8272e-14,2.3602,0.55396,0.71485,p0472
0.819,1.5134e-05,2.1513,0.47973,1.0234,p0473
1.0395,6.421e-12,2.5321,0.50103,0.7962,p0474
1.1449,1.5305e-09,1.0156,0.63311,0.72372,p0475
1.1796,9.6079e-07,3.2012,0.57842,0.98099,p0476
0.95388,3.0094e-07,1.2057,0.61522,0.76526,p0477
1.1135,2.381e-10,1.4941,0.41482,0.84771,p0478
1.1443,5.2137e-12,0.73346,0.69022,0.77042,p0479
1.1144,2.1863e-14,1.8749,0.6326,0.76392,p0480
1.0446,0.0003088,1.7281,0.74993,1.0633,p0481
1.1324,3.6798e-07,1.7651,0.45978,0.9135,p0482
1.0658,1.2747e-13,0.88786,0.6283,0.78723,p0483
1.1522,4.5603e-07,1.2701,0.63118,0.87096,p0484
1.0914,1.6145e-12,0.89737,0.41903,0.90932,p0485
0.92279,3.1105e-07,0.62665,0.62403,0.79927,p0486
0.98981,0.00025869,1.5197,0.52402,1.0773,p0487
0.84551,7.3611e-14,3.0542,0.55,0.89917,p0488
1.0482,5.674e-08,1.3325,0.63522,0.88772,p0489
1.0176,2.2458e-13,2.4817,0.68508,0.81144,p0490
0.93092,8.6925e-12,1.7789,0.49089,0.77266,p0491
0.95796,5.0153e-10,3.3643,0.47622,0.7566,p0492
0.99708,1.0458e-05,2.6485,0.50996,0.98766,p0493
0.88462,2.7207e-14,1.449,0.42804,1.0362,p0494
0.91291,1.7754e-06,3.1765,0.66719,0.81539,p0495
0.80622,2.5608e-05,2.5432,0.77463,0.97731,p0496
1.036,3.7112e-12,2.5166,0.60597,1.0788,p0497
1.0708,3.2166e-14,2.9207,0.60906,0.99545,p0498
1.1474,9.9988e-08,3.2607,0.52309,0.88169,p0499
0.84258,2.9607e-05,2.2211,0.61859,1.0316,p0500
