wind_speed,turb_param/k_min,g2/constant_value,g1/constant_value,A/constant_value,par_id
0.87884,2.5909e-13,2.3073,0.44693,0.98299,p0441
1.19,0.00027011,0.90176,0.66794,0.96786,p0442
1.1248,0.00034765,3.3741,0.77784,0.84012,p0443
1.1002,2.6999e-05,1.454,0.41041,0.84139,p0444
0.99516,3.3217e-12,2.4373,0.71354,1.0243,p0445
1.1917,5.1385e-08,2.3307,0.79193,0.89086,p0446
1.1206,1.3657e-08,3.2889,0.67241,0.95185,p0447
1.1067,4.0536e-14,2.8463,0.53178,0.71552,p0448
1.1449,1.644e-07,2.5726,0.67116,1.0107,p0449
1.1699,1.3394e-12,1.6844,0.49726,0.99447,p0450
0.98781,1.993e-10,2.1194,0.69784,0.76319,p0451
1.0964,1.4617e-11,0.58636,0.57691,0.90571,p0452
1.1445,2.3332e-12,3.2017,0.47163,1.0305,p0453
0.83755,5.0643e-10,2.2744,0.7313,1.0429,p0454
1.139,5.6824e-14,1.119,0.78806,0.97654,p0455
0.98501,4.7396e-13,1.2957,0.76681,0.73609,p0456
1.1414,2.6527e-12,3.1408,0.70237,0.70687,p0457
0.98618,0.0004737,3.2734,0.48439,0.8167,p0458
1.0241,5.1138e-09,1.5778,0.63939,0.74926,p0459
1.0079,4.0401e-09,1.9789,0.54785,0.73575,p0460
0.88942,1.8166e-07,0.72442,0.6052,1.0145,p0461
0.96926,4.4039e-13,2.1853,0.66026,0.94846,p0462
1.0208,0.00043258,1.4235,0.40382,0.82952,p0463
1.0779,9.8249e-08,0.72824,0.56728,0.96101,p0464
1.1314,3.1182e-10,1.675,0.45992,0.7403,p0465
1.0651,6.9368e-05,1.1356,0.55954,1.0397,p0466
0.806,6.6674e-05,1.3178,0.59644,0.74879,p0467
1.0191,5.5095e-12,1.7542,0.70371,1.0499,p0468
0.88046,4.4586e-14,0.6753,0.59313,0.7124,p0469
0.95532,2.8493e-14,1.5911,0.41815,0.73938,p0470
0.98993,3.9666e-07,2.0838,0.66447,0.78524,p0471
0.8493,4.2929e-09,2.481,0.43432,1.0078,p0472
1.1188,0.00013296,3.351,0.53882,1.0297,p0473
0.83546,3.3341e-06,1.4874,0.50497,0.77639,p0474
1.126,4.1669e-07,3.0392,0.40524,0.82558,p0475
0.96638,4.0147e-12,1.7928,0.58878,1.0673,p0476
1.0739,2.23e-11,1.8911,0.55132,1.0857,p0477
0.80473,2.8849e-12,1.1061,0.48174,0.94117,p0478
0.94233,9.9024e-05,1.3069,0.70819,0.79247,p0479
1.0124,7.9491e-13,3.327,0.49354,1.0179,p0480
0.964,9.0176e-09,2.6918,0.49073,0.9908,p0481
0.85975,6.7891e-13,0.92873,0.71231,1.0693,p0482
1.1941,1.5435e-05,2.7963,0.44638,1.0871,p0483
1.0475,6.368e-09,3.3039,0.41168,0.78138,p0484
1.0417,2.1231e-13,0.96638,0.70576,0.72198,p0485
1.0087,4.5917e-09,2.5327,0.76519,0.70464,p0486
1.1839,2.0969e-06,2.9134,0.41995,1.0815,p0487
0.82948,0.00029288,3.1537,0.59482,0.92606,p0488
0.97115,2.9385e-08,1.5115,0.74758,0.88419,p0489
1.0888,3.8246e-14,1.9025,0.65879,0.7932,p0490
0.9484,0.00012084,1.624,0.77556,0.78476,p0491
1.174,1.7973e-13,0.96009,0.69665,0.80949,p0492
0.94745,5.8467e-09,2.1909,0.55487,0.79156,p0493
0.80719,6.0686e-15,3.1975,0.61703,1.0954,p0494
1.1418,1.5806e-10,3.1836,0.71749,0.92061,p0495
0.82813,1.2426e-10,0.50237,0.61292,0.8784,p0496
0.82406,8.4687e-13,1.1717,0.70768,1.0476,p0497
0.8846,4.4151e-09,1.6067,0.65367,1.0976,p0498
0.96435,2.0164e-12,0.72127,0.54614,0.96933,p0499
0.81218,3.5436e-12,0.69615,0.40084,0.85799,p0500
