wind_speed,swr,a_seiche,par_id
0.84521,1.0737,0.14805,p0738
1.0732,0.99241,0.26147,p0739
0.90524,0.89021,0.06441,p0740
0.88368,1.1749,0.2578,p0741
1.1106,1.1713,0.16013,p0742
1.1626,1.1099,0.16941,p0743
1.1341,0.95456,0.28027,p0744
0.9646,0.82985,0.049683,p0745
0.82817,1.1318,0.29467,p0746
1.0491,1.0157,0.24543,p0747
0.82506,1.1362,0.111,p0748
0.80823,1.1341,0.096576,p0749
0.96393,1.0005,0.0075673,p0750
0.80118,0.93562,0.040693,p0751
1.0429,1.1738,0.18332,p0752
0.99762,1.09,0.052531,p0753
0.90602,0.96294,0.25396,p0754
0.82561,0.81372,0.16375,p0755
0.86537,0.86593,0.28733,p0756
0.97544,1.0824,0.16063,p0757
1.0277,0.85334,0.27726,p0758
1.0425,0.96316,0.22645,p0759
1.0714,0.94431,0.27901,p0760
0.91011,0.83359,0.054978,p0761
1.098,0.90389,0.082932,p0762
1.081,1.1885,0.079988,p0763
1.1876,0.89683,0.1999,p0764
0.9179,0.95586,0.080313,p0765
1.1139,0.80922,0.26971,p0766
1.1179,0.90552,0.25463,p0767
0.94236,0.9284,0.071489,p0768
0.94921,1.014,0.020988,p0769
0.9366,0.86936,0.29067,p0770
1.0662,1.0223,0.053185,p0771
0.87871,0.98412,0.11761,p0772
0.85199,0.99066,0.14291,p0773
0.90946,1.0087,0.27134,p0774
1.1401,1.1692,0.29258,p0775
1.0984,0.97906,0.050478,p0776
0.89638,1.0528,0.24049,p0777
1.153,0.82893,0.022852,p0778
0.80059,1.1131,0.17883,p0779
0.81165,1.0703,0.14571,p0780
0.89417,1.0827,0.044519,p0781
0.97084,1.1522,0.26854,p0782
0.88896,1.0342,0.015606,p0783
1.0991,0.88175,0.28977,p0784
1.0893,1.1389,0.0017645,p0785
0.83885,0.83638,0.19867,p0786
0.88061,1.0071,0.11785,p0787
0.92129,0.89823,0.25721,p0788
0.99367,1.1563,0.24993,p0789
0.99466,1.0849,0.20103,p0790
0.80073,0.84311,0.12212,p0791
1.1543,1.1347,0.056659,p0792
1.0884,1.055,0.16961,p0793
1.1599,1.091,0.043148,p0794
0.95947,1.0746,0.19127,p0795
0.96296,0.91337,0.11462,p0796
1.0902,1.1656,0.28193,p0797
0.94201,0.80621,0.26301,p0798
1.0832,1.1029,0.17931,p0799
0.91401,1.1658,0.06217,p0800
1.0512,0.93099,0.030109,p0801
1.1304,0.9739,0.26708,p0802
0.81693,0.88722,0.20867,p0803
1.0613,0.89167,0.060788,p0804
0.89168,0.92554,0.12065,p0805
0.92085,0.90791,0.033491,p0806
0.99614,1.1577,0.062942,p0807
1.0724,0.81143,0.292,p0808
1.0484,1.1447,0.25886,p0809
0.80038,0.97739,0.11039,p0810
0.91997,0.84444,0.29648,p0811
1.0157,0.88765,0.22015,p0812
1.0743,1.1302,0.19852,p0813
1.1079,0.85397,0.12198,p0814
1.0605,0.8124,0.04536,p0815
1.198,1.1147,0.062765,p0816
0.81085,0.83049,0.048459,p0817
1.1157,1.1899,0.24601,p0818
1.1352,0.91519,0.071727,p0819
1.1144,1.1261,0.28088,p0820
1.0781,1.0515,0.18986,p0821
0.88285,0.91538,0.017279,p0822
1.1233,1.0683,0.0068439,p0823
1.1692,1.1611,0.23033,p0824
0.85945,1.1745,0.23002,p0825
0.87323,0.91763,0.072041,p0826
0.97344,1.0438,0.19951,p0827
1.0059,0.98453,0.14078,p0828
1.1469,0.87706,0.14132,p0829
0.8763,1.088,0.022101,p0830
0.86831,0.96648,0.14101,p0831
1.0149,1.0283,0.078007,p0832
0.81148,1.1904,0.0051966,p0833
0.84086,0.84337,0.14174,p0834
1.0145,0.86785,0.079689,p0835
1.0462,0.8831,0.16006,p0836
1.1995,1.0526,0.24103,p0837
0.90193,0.88002,0.072785,p0838
1.1009,1.0448,0.11686,p0839
0.9314,0.90196,0.050383,p0840
0.95614,0.90319,0.0027896,p0841
0.80416,0.8327,0.022223,p0842
0.82517,1.073,0.15037,p0843
0.82188,0.94225,0.24944,p0844
1.0396,0.84744,0.059302,p0845
1.0906,1.1449,0.27408,p0846
0.80566,1.1485,0.027505,p0847
0.82419,1.0713,0.15835,p0848
0.81599,1.1059,0.091697,p0849
1.0759,1.0416,0.056944,p0850
1.1753,0.86465,0.10114,p0851
1.0471,0.86412,0.039269,p0852
1.0118,1.1489,0.084199,p0853
0.96929,1.1292,0.14744,p0854
0.87555,1.0031,0.19429,p0855
1.1818,1.1389,0.10461,p0856
1.158,0.97157,0.024689,p0857
0.95644,0.94628,0.22304,p0858
0.91515,1.1909,0.18208,p0859
0.9409,1.0635,0.13699,p0860
0.93865,0.83751,0.24747,p0861
0.92175,1.0249,0.089182,p0862
0.90718,1.1105,0.21447,p0863
1.0653,1.0598,0.13544,p0864
1.183,0.91071,0.069531,p0865
0.8141,0.8741,0.019616,p0866
1.0668,0.96794,0.061588,p0867
0.93561,0.9583,0.010976,p0868
0.8366,1.0798,0.02949,p0869
0.80529,1.0232,0.081142,p0870
1.0739,0.94757,0.027208,p0871
0.8271,0.8404,0.049207,p0872
0.91863,0.91856,0.081488,p0873
1.1022,0.96766,0.14555,p0874
1.0958,1.18,0.023921,p0875
1.0392,0.86919,0.14896,p0876
1.1045,0.95863,0.078659,p0877
1.1295,0.89265,0.091886,p0878
0.82302,1.1835,0.2285,p0879
0.8312,0.93222,0.20279,p0880
1.0983,0.95903,0.048214,p0881
0.85181,0.86735,0.21082,p0882
1.1406,1.0411,0.056302,p0883
1.0578,1.022,0.15895,p0884
1.087,0.98699,0.16923,p0885
1.1688,1.1167,0.044753,p0886
1.1198,1.1758,0.10302,p0887
0.98059,0.91387,0.2765,p0888
0.91732,0.84569,0.2209,p0889
0.88196,1.1336,0.016983,p0890
1.0311,0.84708,0.18437,p0891
1.1903,0.99156,0.12521,p0892
0.95027,0.93205,0.25348,p0893
1.0929,1.0612,0.20596,p0894
1.1806,0.90638,0.25439,p0895
1.0409,1.094,0.26326,p0896
0.84913,1.1323,0.11917,p0897
0.87078,0.93173,0.2355,p0898
1.0269,0.88018,0.26077,p0899
1.0762,1.1243,0.071165,p0900
1.0807,0.9743,0.27946,p0901
1.1333,0.96986,0.020842,p0902
1.0637,0.96889,0.24643,p0903
0.96117,0.89456,0.12136,p0904
1.0246,1.0461,0.1241,p0905
1.0591,0.83339,0.13908,p0906
1.075,1.1531,0.15376,p0907
1.039,1.1814,0.04955,p0908
0.92942,0.82044,0.16573,p0909
1.0317,1.0139,0.27864,p0910
1.1772,1.1803,0.22935,p0911
0.87379,0.84429,0.19995,p0912
0.9257,0.9426,0.012041,p0913
0.9682,1.0844,0.056081,p0914
1.0873,0.80472,0.16452,p0915
1.1749,0.92976,0.084809,p0916
1.1241,0.83461,0.19421,p0917
1.0729,1.1046,0.046616,p0918
1.1201,1.144,0.1733,p0919
0.99493,0.83827,0.29027,p0920
1.0031,1.0671,0.06656,p0921
0.82787,1.0239,0.27075,p0922
1.0737,0.8503,0.048769,p0923
0.96312,1.1387,0.0094353,p0924
0.83607,1.0845,0.28302,p0925
1.0329,1.1423,0.1593,p0926
1.0328,1.1443,0.18597,p0927
0.90387,0.99651,0.29004,p0928
1.0786,1.052,0.1029,p0929
1.089,0.96231,0.26389,p0930
0.96493,1.154,0.075424,p0931
1.0794,1.1062,0.10831,p0932
0.80985,1.0363,0.058621,p0933
1.0891,1.0745,0.28725,p0934
1.0683,1.1583,0.069822,p0935
0.89869,1.0802,0.18294,p0936
0.97736,1.0821,0.16262,p0937
0.83233,1.102,0.298,p0938
1.1208,1.1265,0.03103,p0939
1.1898,1.0498,0.19583,p0940
0.83827,0.9467,0.052945,p0941
1.023,1.1133,0.072486,p0942
0.95045,0.94087,0.10448,p0943
0.87047,1.1816,0.29082,p0944
0.89288,1.0022,0.123,p0945
1.0523,1.0659,0.026185,p0946
1.1768,0.87305,0.27574,p0947
1.1446,0.98101,0.25801,p0948
1.1784,0.92196,0.069323,p0949
0.84313,1.1247,0.29313,p0950
1.1664,0.87358,0.018334,p0951
0.86593,1.0697,0.26507,p0952
1.0324,0.85234,0.21957,p0953
1.1335,1.1409,0.058764,p0954
0.81175,1.1114,0.16815,p0955
0.84364,1.1959,0.084532,p0956
0.81219,1.1085,0.20087,p0957
1.1778,1.1223,0.23609,p0958
1.0703,1.1396,0.25743,p0959
1.1794,1.1178,0.19228,p0960
0.94501,1.182,0.17021,p0961
0.85803,0.94001,0.21352,p0962
0.83429,1.1117,0.14514,p0963
0.95196,0.85428,0.2892,p0964
1.0359,0.93075,0.12645,p0965
0.8113,1.0491,0.024818,p0966
0.8077,1.1741,0.16605,p0967
0.85247,0.85633,0.15134,p0968
0.87111,0.85962,0.10485,p0969
1.104,0.89152,0.071375,p0970
1.0016,1.1297,0.16105,p0971
1.0654,1.0669,0.086334,p0972
1.1896,1.0352,0.25525,p0973
1.1691,1.1695,0.093202,p0974
1.0323,1.1027,0.087417,p0975
1.1927,1.1262,0.24663,p0976
0.88543,0.88539,0.092562,p0977
0.92177,1.0857,0.1695,p0978
1.1368,0.89474,0.014056,p0979
0.966,0.86756,0.164,p0980
0.9437,0.92288,0.25579,p0981
1.0139,1.1586,0.155,p0982
1.102,1.1306,0.26536,p0983
0.96284,1.0287,0.076775,p0984
0.96796,1.1861,0.10496,p0985
0.84432,1.0825,0.012143,p0986
1.0686,1.0639,0.018463,p0987
0.91061,1.0242,0.27778,p0988
1.1762,1.1493,0.1067,p0989
0.81577,0.84667,0.030823,p0990
1.0757,0.93167,0.011376,p0991
0.82937,0.87813,0.14205,p0992
0.96515,0.97668,0.003266,p0993
0.89988,0.91964,0.15484,p0994
0.8924,0.89045,0.11893,p0995
1.0353,0.9386,0.11281,p0996
1.1524,1.1929,0.10708,p0997
1.1452,1.1793,0.25173,p0998
1.1154,0.92769,0.068505,p0999
1.0076,1.0441,0.20764,p1000
0.97982,0.83911,0.25884,p1001
1.1493,0.84241,0.1961,p1002
1.0825,0.92013,0.058154,p1003
1.0821,1.1333,0.27176,p1004
0.93878,0.97807,0.19817,p1005
1.0239,0.90832,0.11647,p1006
1.1573,0.91175,0.24865,p1007
0.81244,1.1701,0.20151,p1008
1.0956,1.0809,0.035918,p1009
0.85544,0.85555,0.090648,p1010
0.81725,0.8106,0.084342,p1011
0.8171,0.96844,0.1239,p1012
0.9723,0.87318,0.080563,p1013
1.1811,1.1558,0.032198,p1014
0.88044,0.9951,0.010039,p1015
1.0441,0.90776,0.090094,p1016
0.97465,0.81617,0.10432,p1017
0.84395,1.0734,0.23143,p1018
0.90171,0.92954,0.21593,p1019
1.1495,0.84816,0.034427,p1020
1.0922,1.0327,0.083197,p1021
0.82202,0.97452,0.096226,p1022
1.001,1.1592,0.2457,p1023
0.84038,0.88952,0.29707,p1024
1.186,0.94889,0.25074,p1025
0.8922,1.1838,0.025708,p1026
1.0969,1.0103,0.1566,p1027
0.94425,1.0933,0.14904,p1028
1.0765,0.90803,0.032665,p1029
1.1636,0.8655,0.10002,p1030
1.1039,0.80703,0.06026,p1031
1.1933,0.85763,0.046999,p1032
1.1737,1.0251,0.18977,p1033
0.93722,1.1332,0.17121,p1034
0.95721,0.83569,0.0030552,p1035
1.1393,0.8637,0.15416,p1036
0.96422,1.0105,0.21772,p1037
1.1633,0.96939,0.12115,p1038
0.82664,1.0081,0.077662,p1039
1.1266,1.1404,0.22782,p1040
0.87434,0.90135,0.21858,p1041
1.0042,0.8888,0.24773,p1042
0.99262,1.0372,0.22545,p1043
1.17,0.89568,0.047573,p1044
1.1929,0.84646,0.10967,p1045
1.0452,0.94654,0.25598,p1046
0.84978,0.94299,0.019136,p1047
1.1419,0.95051,0.14343,p1048
1.1719,0.92811,0.054363,p1049
1.1116,0.88774,0.057953,p1050
1.152,1.1462,0.066475,p1051
0.87769,1.1598,0.1877,p1052
0.93613,1.0654,0.28077,p1053
0.88573,0.92915,0.12359,p1054
1.0445,1.1359,0.0099538,p1055
0.84623,0.80602,0.0042083,p1056
1.1506,1.0959,0.060942,p1057
0.95456,1.0418,0.090393,p1058
1.1228,1.1726,0.051372,p1059
0.9093,0.82651,0.22392,p1060
0.85126,1.1891,0.29476,p1061
1.0371,1.1546,0.067368,p1062
1.1983,0.98285,0.2836,p1063
0.98238,0.83131,0.2152,p1064
0.84653,0.96386,0.1247,p1065
0.96026,1.0086,0.010363,p1066
1.0045,1.1684,0.050202,p1067
1.0266,0.98112,0.14057,p1068
0.81325,1.1857,0.10233,p1069
0.93778,1.1426,0.23247,p1070
1.0364,0.88891,0.22389,p1071
1.075,0.812,0.14865,p1072
0.90406,0.87127,0.18366,p1073
1.1482,1.0123,0.19402,p1074
0.91771,1.1406,0.073991,p1075
0.91495,0.82551,0.14629,p1076
1.1374,0.98446,0.1258,p1077
1.1712,0.82092,0.060412,p1078
1.162,0.83969,0.11866,p1079
1.083,1.0291,0.059111,p1080
0.92713,0.80117,0.10936,p1081
1.0215,1.136,0.24581,p1082
1.1268,0.83521,0.28853,p1083
1.0919,0.831,0.2263,p1084
0.84556,1.0722,0.25422,p1085
0.82701,1.0202,0.24705,p1086
0.99598,1.1525,0.0068183,p1087
0.84335,0.9835,0.14432,p1088
0.86221,0.97091,0.045585,p1089
1.1321,0.96555,0.03802,p1090
0.81831,1.1884,0.13053,p1091
1.0657,0.83428,0.090769,p1092
0.92433,1.0143,0.24071,p1093
0.93435,1.0984,0.18819,p1094
0.9447,1.1958,0.037436,p1095
1.1958,1.0977,0.2985,p1096
1.163,1.1975,0.08803,p1097
0.90832,0.9723,0.081865,p1098
0.93914,1.0649,0.16529,p1099
0.85495,0.86429,0.18814,p1100
1.0387,0.98037,0.29282,p1101
1.0952,1.1527,0.17691,p1102
0.86792,1.0921,0.070285,p1103
0.84872,0.80303,0.12232,p1104
1.0632,0.9099,0.17065,p1105
1.1743,1.076,0.029265,p1106
1.1023,0.98377,0.17341,p1107
0.9885,1.0078,0.29061,p1108
0.98195,1.0873,0.23868,p1109
0.91424,0.82519,0.039922,p1110
1.0366,1.1188,0.17502,p1111
0.91258,0.82358,0.24116,p1112
0.98465,0.81948,0.23486,p1113
1.0753,0.90169,0.26128,p1114
1.0049,1.1961,0.12919,p1115
0.93355,1.0334,0.025004,p1116
1.1007,1.0752,0.094723,p1117
1.095,0.8318,0.10341,p1118
0.88329,1.1887,0.15561,p1119
1.1972,1.1518,0.027814,p1120
0.93959,1.1279,0.20229,p1121
1.0659,1.0059,0.16441,p1122
1.0236,0.81659,0.030494,p1123
0.96053,0.86028,0.16612,p1124
0.97401,1.0721,0.22096,p1125
0.89788,1.1809,0.020404,p1126
0.90111,1.1624,0.087951,p1127
0.87716,0.95841,0.11842,p1128
0.82067,0.93679,0.28136,p1129
1.0382,0.88657,0.18748,p1130
1.1167,0.99878,0.23829,p1131
0.8997,1.127,0.05946,p1132
0.96815,1.1806,0.22945,p1133
1.0854,1.1783,0.054052,p1134
0.84893,1.0324,0.050885,p1135
1.1347,0.96688,0.2193,p1136
0.93376,1.1973,0.0013998,p1137
0.81552,0.89962,0.26936,p1138
1.1712,0.94711,0.29099,p1139
0.86044,0.81416,0.27739,p1140
0.88471,1.0581,0.0090607,p1141
1.1611,0.84454,0.13414,p1142
0.88809,0.97331,0.1936,p1143
1.0463,1.1516,0.0040522,p1144
0.84747,1.1581,0.12148,p1145
0.95621,1.1017,0.143,p1146
1.1944,0.90048,0.11305,p1147
0.81937,1.0472,0.25321,p1148
1.1239,0.95183,0.26518,p1149
1.1808,1.1955,0.0045733,p1150
0.82352,0.89103,0.28346,p1151
0.97164,1.0301,0.032638,p1152
0.82248,0.84397,0.020665,p1153
0.98977,0.82564,0.1332,p1154
1.1975,1.1907,0.038547,p1155
1.1919,1.0496,0.1739,p1156
1.0679,0.98235,0.0073955,p1157
1.0174,0.87956,0.11159,p1158
0.90568,0.94112,0.062669,p1159
1.1641,0.86966,0.039229,p1160
1.003,0.9769,0.10031,p1161
1.0053,1.1689,0.19275,p1162
0.96776,1.0368,0.20963,p1163
0.9479,1.1627,0.074277,p1164
1.1493,1.0079,0.20176,p1165
1.1873,0.8733,0.18495,p1166
1.1029,0.95796,0.1102,p1167
0.91186,1.1122,0.17416,p1168
1.1939,0.9975,0.17265,p1169
0.95805,1.0581,0.1768,p1170
1.1104,1.0037,0.26337,p1171
1.0909,0.96959,0.20139,p1172
1.0841,0.93066,0.08489,p1173
0.90209,0.89184,0.14071,p1174
1.0766,0.94044,0.081367,p1175
1.0495,1.0565,0.1719,p1176
1.0544,0.92344,0.25102,p1177
1.1732,0.8387,0.042585,p1178
1.0217,1.1845,0.2521,p1179
1.1648,1.029,0.049379,p1180
0.82028,0.99296,0.018777,p1181
1.1198,0.85751,0.22511,p1182
0.95884,0.82169,0.04457,p1183
1.136,0.8984,0.28275,p1184
1.0577,1.1032,0.0037911,p1185
0.86998,0.81443,0.18243,p1186
0.84507,0.9101,0.032038,p1187
0.87806,1.08,0.2949,p1188
0.83553,1.0187,0.1978,p1189
1.0212,0.81535,0.01535,p1190
0.98171,1.0707,0.19196,p1191
0.99247,0.83607,0.14527,p1192
1.0221,0.9895,0.013518,p1193
0.92732,0.84971,0.023846,p1194
0.93219,0.97409,0.1363,p1195
1.1133,1.1675,0.25105,p1196
0.80626,0.91275,0.29948,p1197
0.86096,0.93366,0.094423,p1198
1.1747,0.98421,0.29899,p1199
0.9668,0.84357,0.10642,p1200
0.8873,1.183,0.22748,p1201
0.82612,0.89942,0.059927,p1202
1.1933,1.1544,0.11239,p1203
1.1832,0.89171,0.15613,p1204
0.93086,1.0633,0.19893,p1205
0.85752,0.8478,0.29728,p1206
1.0013,1.0813,0.095858,p1207
1.1715,1.0917,0.1515,p1208
1.1586,0.925,0.23098,p1209
1.1259,0.99551,0.034922,p1210
1.0878,0.87851,0.13868,p1211
1.0205,1.1964,0.26668,p1212
0.89296,1.0691,0.1405,p1213
0.94578,0.98857,0.21811,p1214
1.1214,0.9209,0.20343,p1215
1.0395,1.0325,0.040249,p1216
0.8128,1.0332,0.16178,p1217
0.83812,1.1196,0.26474,p1218
1.1242,0.93585,0.17732,p1219
0.91289,0.88463,0.0063777,p1220
0.8106,0.85086,0.12362,p1221
1.1392,1.109,0.10816,p1222
1.0469,0.85251,0.21549,p1223
0.99782,0.91149,0.14709,p1224
1.1341,1.1477,0.27534,p1225
0.86665,0.98965,0.25255,p1226
1.0376,0.88691,0.17574,p1227
1.1215,0.87015,0.25989,p1228
1.1663,1.1107,0.12833,p1229
1.0713,0.96368,0.031725,p1230
0.80099,0.82292,0.27854,p1231
1.1083,1.0795,0.25161,p1232
1.1326,0.97305,0.0448,p1233
1.011,1.1866,0.019499,p1234
0.87016,1.1837,0.16171,p1235
0.83512,1.0123,0.26716,p1236
0.9027,0.95819,0.28587,p1237
0.99155,1.0537,0.2635,p1238
1.0397,1.0999,0.21671,p1239
1.1047,0.95067,0.16672,p1240
0.97015,0.96913,0.19336,p1241
0.88822,0.9438,0.2501,p1242
1.0481,0.86989,0.02347,p1243
0.89489,0.95483,0.21789,p1244
1.0769,1.1232,0.012334,p1245
1.1638,1.0573,0.098226,p1246
1.0905,1.0165,0.16506,p1247
0.84542,1.1833,0.16799,p1248
0.99353,0.98205,0.16917,p1249
0.99487,1.1202,0.23395,p1250
0.89041,0.95453,0.011895,p1251
1.1404,0.87036,0.15671,p1252
1.173,0.97857,0.22409,p1253
0.96695,1.1805,0.20402,p1254
1.0661,0.81668,0.20385,p1255
1.0974,1.0788,0.22557,p1256
1.1729,1.0373,0.055839,p1257
0.81091,0.86875,0.15682,p1258
1.14,1.1504,0.13143,p1259
1.1459,0.85057,0.07161,p1260
0.9641,0.99124,0.27206,p1261
0.90693,0.97172,0.1382,p1262
1.1307,1.1282,0.11013,p1263
1.1756,0.95979,0.079893,p1264
1.1522,1.1124,0.15315,p1265
1.0404,0.95422,0.11936,p1266
1.1212,0.84592,0.21242,p1267
1.1977,1.1724,0.18176,p1268
0.93012,0.85971,0.088081,p1269
1.1005,1.1438,0.055733,p1270
1.0229,0.87515,0.014258,p1271
1.181,0.94693,0.18968,p1272
1.0889,1.1714,0.14026,p1273
0.88507,1.0676,0.14014,p1274
0.85012,1.1097,0.2603,p1275
1.196,1.0748,0.066345,p1276
0.8589,0.93392,0.17836,p1277
1.1751,1.0135,0.080105,p1278
1.1956,1.0546,0.14978,p1279
0.83942,1.123,0.22,p1280
0.90122,0.90589,0.19623,p1281
0.95069,1.1008,0.17511,p1282
1.0855,0.98845,0.1307,p1283
1.0826,0.96379,0.020248,p1284
0.87808,1.0605,0.29171,p1285
1.0857,1.0041,5.5927e-05,p1286
1.1784,0.96606,0.12481,p1287
1.1066,1.1662,0.06777,p1288
0.98825,1.0056,0.047106,p1289
0.99744,0.97936,0.14415,p1290
0.82454,1.0858,0.16089,p1291
0.94557,1.0396,0.037599,p1292
1.0454,0.83561,0.17643,p1293
1.1799,0.83876,0.2529,p1294
0.86775,0.90867,0.076676,p1295
0.91904,0.83299,0.073357,p1296
1.0799,1.1249,0.20797,p1297
1.1026,1.0408,0.24949,p1298
1.0547,0.88224,0.24849,p1299
1.1408,1.0603,0.22368,p1300
1.0448,0.97628,0.22268,p1301
0.85089,0.85807,0.069416,p1302
1.0094,1.1752,0.1908,p1303
1.0581,1.0276,0.094003,p1304
1.0438,1.1492,0.13191,p1305
0.84949,0.92395,0.21897,p1306
1.1786,0.81469,0.2856,p1307
1.1948,1.0457,0.087193,p1308
0.87253,1.0799,0.16634,p1309
0.80678,0.91002,0.017484,p1310
1.0203,0.82402,0.27284,p1311
1.1855,0.94441,0.1385,p1312
0.96136,0.92139,0.19719,p1313
1.1304,0.97655,0.2456,p1314
1.107,0.99586,0.091634,p1315
1.0622,0.87229,0.069159,p1316
0.87977,0.84794,0.25915,p1317
0.93443,0.928,0.126,p1318
0.88765,1.1754,0.11301,p1319
1.1159,0.85168,0.28746,p1320
0.80013,1.1707,0.25653,p1321
1.1774,1.1788,0.16349,p1322
1.0913,0.83819,0.082301,p1323
1.035,1.1873,0.10888,p1324
1.0163,0.80225,0.21198,p1325
1.0527,1.1335,0.13663,p1326
1.0791,1.1274,0.20289,p1327
1.1231,1.1894,0.23259,p1328
0.84756,0.97789,0.072449,p1329
0.86718,0.85227,0.27548,p1330
0.92828,1.1719,0.28422,p1331
1.1754,0.88568,0.10653,p1332
0.9028,1.0331,0.23917,p1333
0.80301,1.0815,0.11849,p1334
1.135,1.0512,0.064306,p1335
0.85555,0.99807,0.11981,p1336
0.94177,0.96205,0.28505,p1337
1.0509,1.117,0.053722,p1338
1.0426,0.99774,0.20252,p1339
1.0081,0.8349,0.15966,p1340
0.85918,0.81538,0.078833,p1341
1.1666,1.0018,0.025101,p1342
1.1477,0.94971,0.24591,p1343
1.0818,1.181,0.19932,p1344
0.89961,0.8815,0.28483,p1345
0.87694,0.91664,0.14659,p1346
1.1137,0.99043,0.18641,p1347
0.85392,0.80967,0.23798,p1348
1.0544,1.1327,0.0084999,p1349
1.1914,1.0159,0.037881,p1350
0.91119,0.95014,0.003491,p1351
0.93253,1.0735,0.033035,p1352
0.95,0.87741,0.1421,p1353
0.94682,0.95997,0.072694,p1354
0.90971,1.1051,0.17321,p1355
0.81876,0.95631,0.058498,p1356
0.96372,1.0137,0.024329,p1357
1.0575,1.1295,0.26764,p1358
1.08,1.0162,0.20927,p1359
1.1893,1.049,0.047188,p1360
0.93972,0.99941,0.098652,p1361
1.0264,1.1841,0.29447,p1362
1.0783,1.0262,0.27476,p1363
0.87917,0.80156,0.27368,p1364
1.1815,1.1631,0.2277,p1365
1.0805,0.86514,0.014466,p1366
1.1343,0.90476,0.27805,p1367
1.1547,0.82803,0.029672,p1368
1.0584,0.82718,0.15105,p1369
1.1279,0.92538,0.21915,p1370
0.98923,0.87991,0.28376,p1371
1.1017,1.1453,0.083809,p1372
0.86548,0.94554,0.1308,p1373
0.99413,0.81759,0.11873,p1374
1.0497,0.99638,0.1113,p1375
0.94944,1.0759,0.21683,p1376
1.0774,0.92064,0.0089699,p1377
1.1612,0.98212,0.097111,p1378
1.002,1.1764,0.15575,p1379
1.1296,1.1446,0.29246,p1380
1.0038,1.0178,0.060607,p1381
1.1802,1.0182,0.086218,p1382
0.97907,0.89079,0.2332,p1383
1.0336,0.98305,0.067911,p1384
1.1036,1.1908,0.22693,p1385
1.0981,0.95642,0.14459,p1386
1.1582,1.1042,0.12721,p1387
1.1497,1.0974,0.2865,p1388
0.84592,0.95574,0.25145,p1389
0.8296,1.1226,0.094985,p1390
1.115,0.82152,0.1994,p1391
0.83183,0.8295,0.23532,p1392
0.9657,1.115,0.18406,p1393
0.98801,1.0604,0.054932,p1394
0.97101,0.84053,0.26909,p1395
1.0368,0.92123,0.13015,p1396
0.85392,1.0311,0.036563,p1397
0.87846,1.187,0.071872,p1398
1.0567,0.8401,0.15754,p1399
0.90063,0.82012,0.10578,p1400
0.97601,0.80404,0.2121,p1401
1.0853,1.1474,0.13224,p1402
0.93853,0.88078,0.12328,p1403
0.85696,0.92524,0.1038,p1404
1.1607,1.0391,0.19795,p1405
1.0763,0.83892,0.013679,p1406
0.99099,1.1992,0.17099,p1407
1.1619,0.81801,0.03583,p1408
0.88547,1.1072,0.22682,p1409
1.0189,1.1299,0.29907,p1410
1.1856,0.90621,0.21699,p1411
1.0537,0.89706,0.19881,p1412
1.0611,1.1521,0.18126,p1413
0.92065,0.832,0.22592,p1414
0.8954,1.1398,0.22727,p1415
0.94443,1.0027,0.12875,p1416
0.93216,1.1997,0.16103,p1417
1.0604,1.0863,0.29353,p1418
1.1792,0.87802,0.20391,p1419
0.87207,0.89491,0.00067489,p1420
1.0842,1.0934,0.18554,p1421
0.82864,0.92992,0.10627,p1422
0.94388,1.0248,0.09035,p1423
1.0675,1.0056,0.079419,p1424
1.07,0.92377,0.18832,p1425
1.1745,0.84234,0.11391,p1426
0.88911,1.0222,0.085093,p1427
1.076,1.0915,0.14371,p1428
1.1953,1.1734,0.0082856,p1429
0.89885,1.1822,0.27317,p1430
0.81842,1.1476,0.021033,p1431
0.97004,0.98572,0.17354,p1432
0.93551,1.0579,0.23888,p1433
1.1419,0.95674,0.15236,p1434
0.98573,0.8056,0.23728,p1435
1.1603,0.99812,0.16803,p1436
1.1923,0.86246,0.2744,p1437
0.81369,0.8286,0.2953,p1438
1.0697,1.0375,0.14116,p1439
0.97145,1.0023,0.15346,p1440
0.81564,0.93945,0.26524,p1441
0.80875,0.94022,0.2905,p1442
1.0771,0.97027,0.10762,p1443
1.0143,1.1641,0.032123,p1444
1.0325,0.88525,0.055658,p1445
0.86243,0.80243,0.11946,p1446
0.82336,1.0264,0.095518,p1447
0.8858,1.0344,0.20568,p1448
1.0549,1.1491,0.15957,p1449
1.1441,1.1319,0.14754,p1450
0.87291,1.0826,0.030719,p1451
0.87264,1.0402,0.055542,p1452
0.90448,1.124,0.098418,p1453
1.0068,1.0067,0.088232,p1454
0.86441,1.1434,0.24797,p1455
1.1236,1.1687,0.1016,p1456
0.98833,1.0551,0.28118,p1457
1.1388,0.84557,0.27981,p1458
0.95263,1.1674,0.00093566,p1459
0.88444,1.0812,0.16032,p1460
1.101,0.80912,0.29299,p1461
1.1595,0.86485,0.00040288,p1462
1.1653,1.1314,0.20431,p1463
1.1657,0.89755,0.042424,p1464
0.94152,0.85295,0.12452,p1465
0.83101,0.89547,0.26633,p1466
0.95365,1.138,0.22714,p1467
1.0024,1.0487,0.065531,p1468
0.85967,0.99911,0.0049483,p1469
1.1287,0.91108,0.046702,p1470
1.0641,0.9512,0.26381,p1471
1.1455,1.0709,0.11196,p1472
0.93398,0.96618,0.25616,p1473
1.1684,1.195,0.17486,p1474
0.92869,0.98639,0.21037,p1475
