wind_speed,mixing/coef_mix_hyp,mixing/coef_mix_KH,meteorology/ch,meteorology/ce,par_id
0.99535,0.0012439,0.59503,0.0011787,0.002963,p0439
1.0874,0.0054792,0.27335,0.0023069,0.0024521,p0440
0.96008,0.00097593,0.88735,0.0023632,0.0012847,p0441
0.92139,0.0050691,0.66678,0.0023662,0.0022109,p0442
1.1153,0.0081217,0.4454,0.0010734,0.0024497,p0443
0.96458,0.001547,0.19759,0.0010364,0.0020434,p0444
1.1907,0.0019706,0.80487,0.0027056,0.0025783,p0445
0.99934,0.0096006,0.46582,0.0025072,0.0017457,p0446
0.92094,0.0013215,0.37836,0.0019853,0.0017849,p0447
1.0287,0.0026615,0.66589,0.0011167,0.0019905,p0448
0.92625,0.0021053,0.22078,0.0015475,0.0016964,p0449
0.91033,0.002141,0.84315,0.001243,0.001452,p0450
1.139,0.0028739,0.5178,0.0022671,0.0021981,p0451
0.95209,0.00085678,0.67422,0.0011872,0.0010177,p0452
1.0923,0.0046954,0.42364,0.0023189,0.0017468,p0453
1.0704,0.0058139,0.25229,0.0021704,0.0025581,p0454
1.1315,0.0037928,0.45491,0.0025308,0.0015604,p0455
1.0886,0.00098799,0.67196,0.0016339,0.0022513,p0456
1.0369,0.0017592,0.52471,0.0025945,0.0029316,p0457
0.81106,0.0035074,0.23715,0.0028931,0.0018239,p0458
0.81727,0.0054667,0.20527,0.0014408,0.0016736,p0459
0.98932,0.0084831,0.80142,0.0016744,0.0021496,p0460
1.1195,0.0099981,0.71257,0.0017024,0.0015879,p0461
1.0483,0.008054,0.19307,0.0021233,0.0019632,p0462
0.86634,0.0099876,0.30813,0.0014852,0.0024389,p0463
0.87465,0.0059388,0.14129,0.0010215,0.0029681,p0464
1.0914,0.0011541,0.29692,0.0022924,0.0019851,p0465
1.0975,0.0085588,0.11765,0.0017234,0.0029847,p0466
1.1593,0.0027821,0.51591,0.002995,0.0013003,p0467
0.96996,0.0081056,0.76087,0.0022245,0.002673,p0468
0.948,0.0070751,0.39336,0.001427,0.0011037,p0469
1.0228,0.0024726,0.71091,0.0013525,0.0011848,p0470
1.0128,0.0066811,0.86283,0.0029406,0.002422,p0471
0.83728,0.0024312,0.55849,0.0014492,0.0019308,p0472
0.93566,0.0071785,0.14944,0.0014728,0.0014862,p0473
1.1878,0.0096424,0.76692,0.0024561,0.00177,p0474
0.80235,0.0083681,0.7318,0.0013012,0.0013526,p0475
1.0426,0.0061754,0.64462,0.0025905,0.0018989,p0476
0.88903,0.0040722,0.42651,0.0026085,0.0011839,p0477
1.1356,0.0087246,0.77067,0.0024209,0.0018257,p0478
0.89252,0.00087838,0.85194,0.0019237,0.0011345,p0479
1.0432,0.0036709,0.6465,0.0010927,0.0029161,p0480
1.1649,0.0051982,0.31198,0.0012654,0.0027572,p0481
0.83375,0.0051867,0.39092,0.0025104,0.0011302,p0482
0.92973,0.0055399,0.48975,0.0019361,0.0026331,p0483
0.94536,0.0085325,0.67888,0.002287,0.0010662,p0484
1.0061,0.0093631,0.62031,0.002843,0.002803,p0485
0.96578,0.0075712,0.1958,0.0019873,0.0028805,p0486
1.108,0.00066149,0.51108,0.0012894,0.002657,p0487
0.85242,0.0075556,0.18937,0.0020056,0.0018367,p0488
1.1701,0.0088325,0.80457,0.0016211,0.0019771,p0489
0.83713,0.0052802,0.36781,0.0023521,0.0017211,p0490
0.97198,0.00093381,0.54535,0.0010175,0.002924,p0491
1.1564,0.0084617,0.69941,0.001272,0.0014212,p0492
0.88926,0.004584,0.25061,0.0023048,0.0012046,p0493
1.1489,0.0028925,0.22406,0.00198,0.0014356,p0494
1.0356,0.0016506,0.12467,0.0026916,0.0028062,p0495
0.9008,0.0028309,0.48479,0.0015949,0.001192,p0496
1.0664,0.0081594,0.48009,0.002327,0.0028766,p0497
0.80182,0.0014026,0.45742,0.0017316,0.0013272,p0498
0.91877,0.0014193,0.34075,0.001571,0.0014244,p0499
1.1668,0.0085113,0.35624,0.0013393,0.0026554,p0500
1.0277,0.0085776,0.78841,0.0017922,0.001659,p0501
1.0514,0.0011047,0.89408,0.0010194,0.0025413,p0502
0.88996,0.0068624,0.69442,0.0013605,0.0028146,p0503
0.96328,0.0020913,0.25519,0.0016559,0.001224,p0504
1.012,0.0060857,0.73006,0.002741,0.0010473,p0505
0.8244,0.0063819,0.48521,0.0022203,0.0019923,p0506
1.0797,0.0039815,0.42313,0.0018195,0.0012726,p0507
0.80512,0.0038457,0.74111,0.00203,0.0026832,p0508
0.93289,0.0079549,0.33885,0.0017445,0.0025071,p0509
1.1469,0.0058584,0.58304,0.0012859,0.0028129,p0510
0.9044,0.0025415,0.40594,0.0020665,0.0024359,p0511
1.0732,0.0098988,0.44197,0.0015219,0.0028362,p0512
1.0562,0.0025119,0.82436,0.0015566,0.0027011,p0513
1.1235,0.0041488,0.36453,0.001408,0.0014955,p0514
0.99641,0.0073867,0.84976,0.002598,0.002738,p0515
1.1961,0.0075213,0.78437,0.0025099,0.0028499,p0516
0.94386,0.0019497,0.37296,0.0010896,0.0025222,p0517
1.051,0.0063291,0.13654,0.0011972,0.0011419,p0518
0.94726,0.0053236,0.74418,0.0027708,0.0024323,p0519
0.84702,0.0084776,0.28323,0.0014039,0.0025686,p0520
0.93148,0.0040079,0.85053,0.0017685,0.0029056,p0521
0.93726,0.0082019,0.28511,0.0028853,0.0014311,p0522
1.198,0.0091261,0.84207,0.0019631,0.0019419,p0523
1.1129,0.0044652,0.68906,0.0018385,0.0015312,p0524
1.1566,0.0023077,0.36124,0.0018367,0.0018518,p0525
0.87314,0.001859,0.81537,0.002222,0.0018169,p0526
0.91292,0.0025919,0.84754,0.0017278,0.0024454,p0527
0.93655,0.0086482,0.51864,0.0010284,0.0021338,p0528
1.0689,0.0032856,0.67798,0.0014575,0.0018104,p0529
0.85548,0.0068199,0.32688,0.0016917,0.0017355,p0530
0.8475,0.0030853,0.40295,0.0018419,0.0019661,p0531
1.1167,0.0072025,0.86426,0.0010579,0.0016037,p0532
1.0012,0.0076042,0.46456,0.0013464,0.0011014,p0533
0.83269,0.0046574,0.49157,0.0015376,0.0016138,p0534
0.85371,0.0071635,0.26379,0.0012419,0.0013154,p0535
0.81591,0.0072318,0.8581,0.0028703,0.0018319,p0536
1.1264,0.0031503,0.51977,0.0017835,0.0024178,p0537
0.84167,0.0067622,0.11468,0.0028559,0.0023788,p0538
0.95281,0.0068981,0.44695,0.0011211,0.0027893,p0539
0.92695,0.0081671,0.35735,0.0011276,0.0028444,p0540
1.1463,0.0006439,0.43676,0.0019944,0.0025719,p0541
1.0808,0.001138,0.21474,0.0020065,0.0018033,p0542
0.85031,0.0013153,0.2617,0.0025328,0.0029559,p0543
1.0072,0.0039781,0.68777,0.0018036,0.002831,p0544
1.0577,0.0074539,0.4893,0.0020919,0.0018933,p0545
0.96258,0.0021953,0.19678,0.0013676,0.0013582,p0546
0.95812,0.0098352,0.76328,0.0015801,0.0014731,p0547
1.05,0.00049494,0.49722,0.002459,0.0012977,p0548
0.99262,0.0057525,0.3279,0.0027614,0.0025298,p0549
0.934,0.00054316,0.83371,0.0017322,0.0022455,p0550
0.92888,0.0049576,0.70414,0.0024382,0.0015555,p0551
1.0618,0.0067041,0.311,0.0027251,0.0021309,p0552
1.0058,0.0015503,0.27988,0.0015901,0.0017234,p0553
1.0603,0.0028155,0.28402,0.0018744,0.0020479,p0554
0.98705,0.0043588,0.76795,0.0018599,0.0021525,p0555
1.1539,0.0063555,0.88507,0.0027743,0.0018685,p0556
0.97553,0.0098161,0.72407,0.0012958,0.0017666,p0557
0.83147,0.0058262,0.87327,0.002169,0.002728,p0558
0.92544,0.005806,0.77287,0.002384,0.0010879,p0559
0.97793,0.0084497,0.62298,0.0015737,0.0026512,p0560
1.0034,0.0026192,0.80816,0.0015166,0.0028848,p0561
0.99451,0.0063175,0.34361,0.0027949,0.0020131,p0562
0.80119,0.0025758,0.41913,0.0023208,0.0027916,p0563
0.8669,0.00037664,0.29391,0.0015536,0.0014024,p0564
0.80476,0.0095144,0.16432,0.0014365,0.0011128,p0565
0.975,0.0092385,0.14014,0.0028046,0.0010096,p0566
0.93994,0.0037722,0.51002,0.0022851,0.0014479,p0567
1.1201,0.0074607,0.23243,0.0016605,0.002377,p0568
1.1508,0.0020079,0.76574,0.0025419,0.0021963,p0569
0.8908,0.0094163,0.41212,0.0029638,0.0018449,p0570
1.0495,0.0099459,0.66076,0.0011941,0.0010402,p0571
1.1924,0.0020523,0.18797,0.0016589,0.0016697,p0572
1.137,0.0045497,0.10602,0.0017531,0.002398,p0573
1.0574,0.009393,0.88902,0.0029887,0.0020026,p0574
1.062,0.00089161,0.32441,0.0011746,0.0018802,p0575
1.0365,0.0091991,0.2946,0.0029826,0.0023171,p0576
0.88634,0.0029998,0.59907,0.0020802,0.0018851,p0577
0.85346,0.0020227,0.18292,0.0010012,0.0022494,p0578
1.0501,0.0015975,0.80728,0.0021089,0.0026312,p0579
1.1917,0.0015324,0.13797,0.0018689,0.0028047,p0580
0.89619,0.0090763,0.33007,0.0011807,0.0022643,p0581
1.1366,0.0088764,0.8389,0.002437,0.0029722,p0582
0.83914,0.0092173,0.78996,0.0027107,0.0026177,p0583
1.108,0.0056022,0.13229,0.0018992,0.0018639,p0584
1.1614,0.0067797,0.48142,0.0023723,0.0022137,p0585
0.98863,0.004873,0.72063,0.0022529,0.0014973,p0586
1.1588,0.0053,0.87944,0.0025586,0.0027139,p0587
0.81475,0.0032095,0.26656,0.0020622,0.0016994,p0588
0.89785,0.009104,0.43855,0.0020018,0.0013775,p0589
1.1928,0.0080188,0.36884,0.0027727,0.001865,p0590
1.0611,0.0056165,0.7439,0.002153,0.0020416,p0591
1.0152,0.00060054,0.56513,0.0026516,0.002911,p0592
1.0881,0.0088602,0.52377,0.0016795,0.0029089,p0593
1.1394,0.0064793,0.2818,0.0021271,0.0027998,p0594
1.0545,0.0077827,0.64227,0.002137,0.0015092,p0595
1.0877,0.0072611,0.27495,0.0024727,0.0028191,p0596
1.0384,0.0088214,0.69525,0.0024977,0.0014774,p0597
1.1289,0.00023395,0.42438,0.001261,0.0013989,p0598
0.90208,0.0054987,0.12688,0.0021886,0.0011795,p0599
0.82784,0.0010141,0.76292,0.0016245,0.0011892,p0600
0.80047,0.0087667,0.43545,0.0013774,0.0027704,p0601
1.1603,0.0077388,0.58739,0.0011638,0.0024003,p0602
0.93686,0.0085273,0.38883,0.0028205,0.002286,p0603
1.1499,0.0025313,0.24833,0.002167,0.0023186,p0604
1.1692,0.0045176,0.55101,0.0026442,0.0025475,p0605
1.1075,0.0053082,0.36527,0.001921,0.0025058,p0606
1.1682,0.00090987,0.63232,0.0016272,0.002612,p0607
1.1188,0.000594,0.57037,0.0022798,0.0023711,p0608
1.0053,0.0071351,0.41161,0.0029427,0.001269,p0609
1.0217,0.003582,0.59582,0.0018469,0.0029427,p0610
0.84042,0.0029889,0.18403,0.0023402,0.0027154,p0611
1.1282,0.0013632,0.26149,0.0029239,0.0023218,p0612
1.1124,0.0029309,0.32315,0.0016892,0.0018422,p0613
0.95532,0.0045013,0.46927,0.0015045,0.0027724,p0614
0.98147,0.0007904,0.60723,0.0021819,0.0029417,p0615
0.93325,0.0090668,0.60166,0.0026604,0.001242,p0616
1.1337,0.0089473,0.53698,0.0024523,0.0016254,p0617
0.96382,0.0060542,0.76237,0.0015417,0.0022956,p0618
0.96438,0.0044268,0.23286,0.0014238,0.0025114,p0619
0.97889,0.0039026,0.15174,0.0012561,0.0024751,p0620
1.0239,0.0067548,0.63925,0.0021115,0.0010785,p0621
1.0454,0.0098485,0.85556,0.00165,0.0010983,p0622
1.0167,0.0050328,0.40019,0.0017115,0.0025559,p0623
0.89512,0.0015678,0.8616,0.0018713,0.0017649,p0624
1.1755,0.0049098,0.71765,0.0011555,0.0012901,p0625
0.82261,0.00048934,0.85996,0.0026926,0.0017838,p0626
1.1825,0.00082076,0.24738,0.0013931,0.0028017,p0627
1.0375,0.0081987,0.45283,0.0021473,0.0011645,p0628
0.92563,0.0038729,0.44597,0.0023714,0.001752,p0629
0.96174,0.0095955,0.23007,0.0025565,0.0013029,p0630
1.1379,0.0075098,0.14874,0.0010799,0.0012345,p0631
1.0659,0.0017196,0.53051,0.0027395,0.0024046,p0632
0.96923,0.0088898,0.60669,0.0023365,0.0023431,p0633
1.0961,0.0024519,0.45142,0.0012283,0.0027528,p0634
0.84919,0.0021719,0.29072,0.0024633,0.0015595,p0635
0.92021,0.00096259,0.17258,0.0018842,0.0012465,p0636
0.92259,0.0073237,0.37575,0.0012908,0.0017369,p0637
1.1872,0.0034484,0.79716,0.0017882,0.0027821,p0638
1.041,0.0063675,0.45006,0.0017667,0.0018153,p0639
0.89046,0.0030988,0.17458,0.0016944,0.0024984,p0640
1.0099,0.0027325,0.80579,0.0020647,0.0019074,p0641
0.82872,0.00019583,0.27662,0.0017507,0.0026859,p0642
0.9853,0.0089057,0.19802,0.0014709,0.0011739,p0643
1.1055,0.0022943,0.825,0.0018533,0.0024558,p0644
0.99198,0.0017666,0.3393,0.001354,0.002389,p0645
1.0162,0.0053354,0.35879,0.0014777,0.0021543,p0646
0.99311,0.0078068,0.81427,0.001513,0.0016404,p0647
0.88774,0.0053829,0.35227,0.0019894,0.0012382,p0648
1.1173,0.0013518,0.74236,0.0019247,0.0026367,p0649
0.83327,0.0013316,0.30004,0.0027971,0.0018898,p0650
0.86011,0.0096101,0.5433,0.0021789,0.0025517,p0651
1.0473,0.0030118,0.55624,0.0025733,0.0017128,p0652
0.82988,0.0049483,0.77983,0.0023982,0.001744,p0653
1.0459,0.0020684,0.47477,0.0027235,0.0014426,p0654
1.0987,0.0033291,0.38043,0.0010616,0.0012138,p0655
0.94497,0.0052466,0.25748,0.001775,0.0027596,p0656
1.0859,0.0050902,0.56471,0.001887,0.0012899,p0657
0.8699,0.0081766,0.65116,0.0020503,0.0019962,p0658
1.124,0.0032159,0.17976,0.0019936,0.0022294,p0659
0.86042,0.0032713,0.33817,0.0022837,0.0021672,p0660
0.95859,0.0003368,0.69309,0.0011653,0.0023569,p0661
0.93828,0.0053512,0.45825,0.0028291,0.0021134,p0662
1.1501,0.0062039,0.61018,0.002731,0.0013353,p0663
1.1068,0.0054598,0.23956,0.0015381,0.0028244,p0664
0.86771,0.0029164,0.61609,0.0026524,0.0020759,p0665
0.99987,0.009032,0.2289,0.0021388,0.0020697,p0666
0.82913,0.0059755,0.22715,0.0029301,0.0017307,p0667
0.87347,0.0056241,0.77374,0.001555,0.0013551,p0668
0.95276,0.004259,0.82393,0.0014972,0.0015909,p0669
0.96726,0.0022124,0.1116,0.0012265,0.0013382,p0670
0.94921,0.001999,0.40679,0.0019264,0.0026911,p0671
0.85872,0.0043371,0.46799,0.0011341,0.002521,p0672
1.1375,0.0066283,0.81913,0.0029212,0.0018959,p0673
1.0937,0.0091644,0.45526,0.0010814,0.0017685,p0674
0.8238,0.0019044,0.12202,0.0017806,0.0018345,p0675
0.95993,0.0036526,0.26465,0.0021752,0.0028291,p0676
0.96656,0.0018632,0.42589,0.0019344,0.0010075,p0677
0.94204,0.0032394,0.48335,0.0016626,0.0020116,p0678
1.0631,0.0064112,0.5903,0.002683,0.0010745,p0679
1.1752,0.0023113,0.36694,0.0023853,0.0020561,p0680
0.85593,0.0017808,0.12251,0.0013565,0.0021844,p0681
0.97291,0.0065762,0.88004,0.0025482,0.002304,p0682
1.1647,0.0024645,0.32566,0.002613,0.0025522,p0683
0.88445,0.0075606,0.86353,0.0026262,0.0027404,p0684
1.1686,0.0025668,0.62192,0.0022337,0.0018551,p0685
1.008,0.0059001,0.26775,0.0024235,0.0023738,p0686
0.93101,0.00061642,0.58539,0.0024099,0.0016512,p0687
0.84653,0.0015176,0.65275,0.0024846,0.0010275,p0688
0.81646,0.0084918,0.8993,0.0020538,0.00107,p0689
0.85083,0.0076121,0.66432,0.00178,0.0023499,p0690
0.82048,0.0050246,0.2445,0.0022385,0.0014396,p0691
1.1734,0.00067299,0.66154,0.001812,0.0016104,p0692
1.1318,0.0045253,0.3945,0.0026192,0.0013307,p0693
0.9111,0.0043158,0.54073,0.0017017,0.002583,p0694
1.0318,0.0069047,0.3169,0.0022359,0.0019547,p0695
0.886,0.0083066,0.78884,0.0029397,0.002035,p0696
1.0192,0.0097847,0.87383,0.0027589,0.0021055,p0697
1.1995,0.004594,0.22869,0.0028636,0.002509,p0698
0.99066,0.0020387,0.53585,0.00161,0.0024836,p0699
0.90439,0.0002814,0.70251,0.002912,0.0028936,p0700
0.8764,0.0083708,0.5417,0.0018892,0.0026353,p0701
0.95693,0.001509,0.5933,0.0019174,0.002987,p0702
1.1535,0.0026307,0.6837,0.0019323,0.0021151,p0703
0.97607,0.0031446,0.29625,0.0011502,0.0026819,p0704
0.99812,0.0068811,0.10058,0.0023393,0.0021619,p0705
1.0275,0.0037094,0.87273,0.0012236,0.0023673,p0706
0.90271,0.006732,0.25541,0.0018546,0.0011147,p0707
0.87197,0.0095635,0.88672,0.002756,0.0016901,p0708
0.8331,0.0050723,0.13905,0.002869,0.0019203,p0709
0.92956,0.007292,0.66557,0.0022756,0.0024463,p0710
0.82345,0.00050811,0.22488,0.0011616,0.002183,p0711
0.95406,0.0065507,0.83497,0.0018773,0.0016467,p0712
0.8581,0.0035695,0.53206,0.0022478,0.0022241,p0713
0.97099,0.0096559,0.65197,0.0019015,0.0027425,p0714
1.0565,0.0048092,0.41311,0.0025748,0.0026596,p0715
1.089,0.0045646,0.82706,0.002342,0.0029946,p0716
1.0648,0.0073526,0.27692,0.0023137,0.0013185,p0717
0.88366,0.0097257,0.23477,0.0023807,0.0022328,p0718
0.98003,0.0021321,0.67079,0.0019191,0.0022382,p0719
1.0462,0.0085863,0.4882,0.0027293,0.0017095,p0720
1.1698,0.0041308,0.20419,0.0010482,0.0025143,p0721
0.92466,0.0035391,0.42167,0.0013186,0.0013603,p0722
1.0139,0.0064889,0.41431,0.001447,0.0023477,p0723
0.88214,0.0033316,0.84156,0.0012015,0.0029923,p0724
0.91472,0.0049827,0.57893,0.0023469,0.0026273,p0725
0.90986,0.00022804,0.32086,0.0024342,0.0024568,p0726
0.81938,9.2961e-05,0.82991,0.0027435,0.0027257,p0727
0.97361,0.0088048,0.61485,0.0016716,0.0012365,p0728
1.056,0.006036,0.73414,0.0023765,0.0010038,p0729
1.1057,0.0011789,0.57793,0.0029464,0.0016456,p0730
1.1354,0.004202,0.10299,0.0029343,0.00209,p0731
0.8435,0.00075176,0.89567,0.0020119,0.0024803,p0732
0.8116,0.0027475,0.15856,0.0023561,0.0024513,p0733
0.89197,0.0091805,0.69028,0.0024069,0.0019605,p0734
1.0468,0.0087897,0.53306,0.0019482,0.0014104,p0735
1.1674,0.0010483,0.65838,0.0024871,0.0015011,p0736
0.81548,0.0097107,0.5974,0.0010656,0.0026415,p0737
1.0607,0.0016291,0.55125,0.0018242,0.0026475,p0738
0.93278,0.0078555,0.39612,0.0022429,0.0019141,p0739
0.84971,0.0057711,0.68024,0.0021128,0.0012506,p0740
0.93925,0.0077729,0.21607,0.00113,0.0020675,p0741
0.91388,0.0053134,0.6045,0.0028416,0.0015133,p0742
0.83935,0.0037132,0.80959,0.0014924,0.002705,p0743
0.82087,0.0033871,0.59608,0.0020419,0.0024597,p0744
1.1095,0.0078279,0.53975,0.0026989,0.0022639,p0745
0.92799,0.0072436,0.75618,0.0018572,0.0018823,p0746
0.97994,0.0014434,0.78386,0.0019533,0.0013903,p0747
1.1423,0.0064575,0.29524,0.0017548,0.0027556,p0748
0.90705,0.0041192,0.1081,0.0016092,0.001822,p0749
1.0449,0.0038157,0.47118,0.0016876,0.0026432,p0750
1.1011,0.0002029,0.84403,0.002544,0.0019199,p0751
1.1293,0.00349,0.22245,0.0023241,0.0013718,p0752
0.88874,0.0040577,0.14392,0.0029655,0.0013298,p0753
0.93786,0.0053704,0.52139,0.0011843,0.0010646,p0754
1.03,0.00016212,0.47644,0.0029366,0.0027279,p0755
0.87551,0.0068515,0.57582,0.0012446,0.0012922,p0756
0.85683,0.0084217,0.54631,0.0029123,0.0022181,p0757
0.87508,0.0080859,0.70173,0.0012533,0.0011869,p0758
1.0696,0.0087038,0.20721,0.0013974,0.0018537,p0759
1.0269,0.0080986,0.2705,0.0021406,0.0017402,p0760
0.83675,0.0012071,0.30389,0.0023686,0.0018467,p0761
0.86136,0.0023754,0.79212,0.001446,0.0017118,p0762
1.1098,0.0019363,0.26316,0.002586,0.0021466,p0763
1.02,0.0074376,0.46554,0.0023544,0.001624,p0764
0.96065,0.0012649,0.23416,0.00223,0.0015762,p0765
1.0464,0.0061854,0.77648,0.0014043,0.0012941,p0766
0.99211,0.0085923,0.33513,0.002672,0.0026026,p0767
0.8215,0.00068451,0.55469,0.0019413,0.0026,p0768
1.079,0.0035901,0.16921,0.0025464,0.0014172,p0769
1.0423,0.0034237,0.67211,0.0029058,0.0012995,p0770
1.1766,0.0018043,0.40961,0.0022113,0.0025764,p0771
0.84035,0.0047258,0.29219,0.0027843,0.0012872,p0772
1.0902,0.0036142,0.28154,0.0023489,0.0012484,p0773
0.87111,0.0019582,0.69406,0.0012826,0.0024674,p0774
1.1296,0.0097354,0.65757,0.002187,0.0019283,p0775
0.91618,0.0030003,0.7471,0.0025764,0.0023615,p0776
1.1405,0.0088565,0.89195,0.0027897,0.001538,p0777
0.81981,0.0094945,0.41468,0.0024717,0.0013463,p0778
1.0588,0.0078419,0.78748,0.002515,0.0028792,p0779
1.0968,0.0010736,0.58476,0.002177,0.001306,p0780
0.80602,0.0086814,0.62894,0.0023023,0.0020488,p0781
1.1488,0.0055417,0.5715,0.0017402,0.0029449,p0782
0.89348,0.0069382,0.26939,0.0027665,0.0025448,p0783
0.90006,0.0096979,0.76964,0.0020546,0.0022148,p0784
1.1555,0.0071292,0.40894,0.0029181,0.0024958,p0785
1.0505,0.0038331,0.18594,0.0018334,0.0024022,p0786
0.91823,0.0044455,0.20963,0.0026846,0.0020175,p0787
0.83451,0.003356,0.88329,0.0015973,0.0013412,p0788
0.8252,0.0076787,0.10931,0.002105,0.0025958,p0789
0.86554,0.0082135,0.54903,0.0021911,0.0022418,p0790
1.1846,0.0070634,0.37427,0.0020965,0.0026234,p0791
1.1903,0.0023586,0.71018,0.0016966,0.0026691,p0792
1.1532,0.0051453,0.86782,0.0010248,0.0011253,p0793
1.1972,0.0065657,0.21738,0.0014752,0.0012272,p0794
0.99102,0.0018336,0.75809,0.0018448,0.0025259,p0795
1.1509,0.0036679,0.13319,0.0028876,0.0024971,p0796
0.95023,0.0086044,0.35472,0.0013328,0.002205,p0797
0.94422,0.0089301,0.19918,0.0019041,0.0013562,p0798
0.87894,0.0046152,0.39775,0.0021442,0.0026718,p0799
1.0304,0.00030265,0.60593,0.0023599,0.0016632,p0800
0.87024,0.0090474,0.12924,0.0028769,0.0010387,p0801
1.1437,0.004843,0.47586,0.0010581,0.0010155,p0802
1.1024,0.0083526,0.86806,0.0017587,0.0026636,p0803
1.0348,0.008812,0.63031,0.0029332,0.0014922,p0804
1.1454,3.0359e-05,0.57285,0.0020093,0.0012141,p0805
0.98734,0.0055671,0.158,0.0018507,0.0020277,p0806
1.1007,0.00032297,0.17429,0.0029798,0.0015157,p0807
1.1164,0.0080692,0.71325,0.0013256,0.0018275,p0808
0.88327,0.0054318,0.75719,0.0019701,0.0029336,p0809
1.184,0.0082447,0.88264,0.0013644,0.0024109,p0810
1.0445,0.0067485,0.8406,0.0020723,0.0029611,p0811
0.93055,0.00058476,0.65619,0.0022451,0.0028356,p0812
0.85912,0.0024887,0.36968,0.0015452,0.001429,p0813
0.81913,0.0040442,0.74567,0.0023899,0.0018586,p0814
1.1206,0.0047914,0.74819,0.0027507,0.0011234,p0815
0.83488,0.0051561,0.17815,0.0021186,0.0019523,p0816
1.1212,0.0070469,0.33279,0.0026036,0.0027969,p0817
1.143,0.00094206,0.7941,0.0019664,0.002472,p0818
0.86818,0.0018807,0.7268,0.0025619,0.0025931,p0819
1.095,0.0022768,0.71884,0.0029144,0.0012547,p0820
1.0776,0.0062625,0.85711,0.0014825,0.0011066,p0821
0.81507,0.0060087,0.58953,0.0026057,0.002542,p0822
1.0719,0.0087588,0.5802,0.0018043,0.0021647,p0823
0.87763,0.0099729,0.3061,0.0012183,0.0029987,p0824
1.1609,0.0028694,0.845,0.0024031,0.0023359,p0825
1.1363,0.0020881,0.55598,0.0027807,0.0023324,p0826
1.0737,0.003122,0.56647,0.0010223,0.0012171,p0827
0.95915,0.0059232,0.83765,0.002185,0.0016603,p0828
1.1708,0.0042662,0.31679,0.0013369,0.0024426,p0829
1.0871,0.0042918,0.81825,0.0028314,0.0010488,p0830
0.82652,0.0056537,0.61132,0.0011094,0.0020937,p0831
0.94063,0.0036436,0.28738,0.0027363,0.0019363,p0832
1.1521,0.0060703,0.30492,0.0019756,0.0027481,p0833
1.0568,0.003107,0.18036,0.0010558,0.0020005,p0834
1.0637,0.0058977,0.66773,0.0014328,0.0028561,p0835
0.86286,6.8142e-05,0.4372,0.0014627,0.0017167,p0836
1.19,0.005215,0.43306,0.0026575,0.0021094,p0837
0.92371,0.0061968,0.39843,0.0010036,0.0014844,p0838
1.0532,0.0027258,0.41743,0.0025986,0.002463,p0839
1.1659,0.0023615,0.56805,0.0015498,0.0017807,p0840
1.0768,0.0077508,0.27385,0.0024806,0.0015728,p0841
0.94122,0.0042486,0.44082,0.002928,0.0015321,p0842
0.91678,0.0047699,0.31285,0.0024159,0.0015061,p0843
0.90371,0.0018141,0.16993,0.0026812,0.0029475,p0844
0.91705,0.0047717,0.35576,0.0016033,0.0022462,p0845
1.0155,0.00041769,0.39161,0.001719,0.0016383,p0846
0.84862,0.0061124,0.62658,0.0028918,0.0025198,p0847
0.82512,0.00095745,0.32186,0.00198,0.0019896,p0848
1.1144,0.0080395,0.6542,0.0015893,0.0014649,p0849
1.0004,0.0087123,0.46027,0.0027167,0.001276,p0850
1.0338,0.0033631,0.65975,0.0011834,0.002896,p0851
0.97811,0.0014677,0.43371,0.0025294,0.0016645,p0852
1.0441,0.0046277,0.60387,0.0022495,0.0016933,p0853
1.013,0.0022849,0.89486,0.0011138,0.0022313,p0854
0.81698,0.0086136,0.43025,0.0019285,0.0011935,p0855
0.93019,0.0076511,0.41959,0.0014201,0.0018729,p0856
0.99709,0.0031721,0.81236,0.0024547,0.0020615,p0857
0.99744,0.0098294,0.71959,0.0024884,0.0014497,p0858
1.0258,0.0026212,0.11326,0.0029536,0.0023268,p0859
1.1089,0.0095015,0.86515,0.0022041,0.0016549,p0860
0.85669,0.0010572,0.72112,0.0013999,0.0015783,p0861
0.94811,0.00056721,0.89813,0.001247,0.0022761,p0862
0.84783,0.0057687,0.31858,0.001665,0.0020302,p0863
1.1211,0.0011428,0.63158,0.0025868,0.002882,p0864
0.86508,0.0080459,0.25933,0.0025273,0.0023447,p0865
0.81414,0.0069949,0.58347,0.0010539,0.0011085,p0866
0.86922,0.009553,0.42818,0.0016921,0.0018606,p0867
1.0993,0.0086925,0.56011,0.0023014,0.0024156,p0868
1.0041,0.0039974,0.10667,0.0016394,0.0015895,p0869
0.90934,0.0074188,0.74763,0.002418,0.0022348,p0870
1.0688,0.00038225,0.505,0.0022094,0.002698,p0871
0.87608,0.0083461,0.52649,0.0011595,0.0014198,p0872
0.9842,0.00044809,0.68223,0.0023642,0.0020058,p0873
1.0018,0.0066434,0.7521,0.002069,0.0017726,p0874
1.0801,0.0038266,0.45208,0.0029771,0.0018405,p0875
1.094,0.005162,0.88585,0.0019614,0.0015539,p0876
0.95382,0.0050822,0.21107,0.0012041,0.0019505,p0877
0.94164,0.0070247,0.86056,0.0011666,0.0028649,p0878
1.0763,0.0010945,0.1678,0.0011113,0.001151,p0879
