wind_speed,mixing/coef_mix_hyp,meteorology/ch,meteorology/ce,par_id
1.0063,3.471e-05,0.0018637,0.0023869,p0487
0.84351,5.4089e-05,0.0014402,0.001111,p0488
0.99957,7.5907e-05,0.0020099,0.0019121,p0489
0.9755,3.689e-05,0.0028279,0.0021564,p0490
0.83384,1.4814e-05,0.0023229,0.0027759,p0491
1.0563,3.6093e-05,0.0013109,0.0012388,p0492
0.96195,4.6225e-05,0.0028189,0.0023781,p0493
0.98468,9.0068e-05,0.0019745,0.0023969,p0494
0.87035,2.3188e-05,0.0022484,0.0027606,p0495
0.95539,8.0156e-06,0.0010128,0.0027488,p0496
1.1006,6.3449e-05,0.0015292,0.0012139,p0497
0.80842,7.2156e-05,0.0010246,0.0016037,p0498
0.91577,6.976e-05,0.0026325,0.0017419,p0499
1.0002,5.0353e-05,0.0018582,0.0013448,p0500
