wind_speed,Phys.par/C_shelter,Phys.par/Kz_ak,Phys.par/Kz_ak_ice,par_id
0.84162,0.10692,0.16169,0.0039573,p0559
0.86552,0.14228,0.019649,0.0043288,p0560
1.135,0.16182,0.29952,0.0069047,p0561
0.9459,0.1286,0.0041093,0.0048533,p0562
0.91328,0.16605,0.071825,0.0032982,p0563
0.99127,0.18348,0.16095,0.0057945,p0564
0.82371,0.1204,0.24063,0.006865,p0565
0.99011,0.19681,0.095397,0.008831,p0566
1.1651,0.10066,0.25065,0.0023652,p0567
1.1294,0.14508,0.25625,0.0046298,p0568
0.83813,0.14852,0.28677,0.0020841,p0569
1.0189,0.14065,0.016109,0.0033319,p0570
1.0376,0.18108,0.034788,0.0024154,p0571
0.86963,0.19317,0.26679,0.0061665,p0572
1.1489,0.17886,0.091064,0.007821,p0573
0.99929,0.164,0.17759,0.0058711,p0574
0.88326,0.11186,0.15379,0.0035965,p0575
1.1673,0.19448,0.032302,0.0071567,p0576
0.95971,0.11083,0.22466,0.007422,p0577
1.1775,0.11325,0.26186,0.0081935,p0578
1.1441,0.14416,0.029156,0.007852,p0579
1.1307,0.17818,0.20693,0.0024563,p0580
0.89323,0.10163,0.19969,0.0069111,p0581
1.0539,0.17044,0.079378,0.0040186,p0582
0.87528,0.1748,0.084181,0.0038555,p0583
0.95507,0.10094,0.21421,0.00096929,p0584
0.83585,0.1716,0.24499,0.00013642,p0585
1.0117,0.18067,0.14048,0.0030078,p0586
0.85748,0.1352,0.26837,0.0005856,p0587
0.81698,0.12105,0.20187,0.0071889,p0588
0.83351,0.12947,0.15308,0.0067926,p0589
0.80438,0.15829,0.11289,0.0075904,p0590
1.1538,0.17978,0.056949,0.0066784,p0591
0.89147,0.18676,0.18791,0.0058672,p0592
0.99227,0.12022,0.099963,0.001517,p0593
1.1727,0.17463,0.21942,0.0057519,p0594
0.80724,0.12696,0.077196,0.0065196,p0595
1.1517,0.10456,0.04657,0.0014567,p0596
0.88451,0.14632,0.27483,0.008259,p0597
0.83601,0.13498,0.072403,0.00052711,p0598
1.0855,0.17062,0.14261,0.0078029,p0599
1.1606,0.10869,0.23711,0.0048753,p0600
1.1161,0.13061,0.017374,0.0083272,p0601
0.94867,0.16067,0.088095,0.0085139,p0602
1.067,0.17322,0.099047,0.0060015,p0603
0.97482,0.10053,0.12876,0.00055116,p0604
0.83785,0.16673,0.04719,0.0026718,p0605
0.96831,0.17426,0.22663,0.0053238,p0606
1.1768,0.11572,0.028319,0.006202,p0607
1.1934,0.18537,0.1633,0.0025707,p0608
0.90401,0.19741,0.026182,0.0021442,p0609
1.1212,0.16627,0.20238,0.0067746,p0610
0.98857,0.13769,0.037676,0.0028616,p0611
1.0227,0.17264,0.13858,0.0013956,p0612
1.1268,0.13002,0.24645,0.0029814,p0613
0.85285,0.18264,0.080389,0.0061048,p0614
0.92106,0.1841,0.10725,0.0088518,p0615
1.0642,0.10545,0.082242,0.0030499,p0616
1.0759,0.1175,0.09386,0.0089325,p0617
0.9218,0.10639,0.22287,0.0048664,p0618
0.92132,0.10019,0.18351,0.0076618,p0619
0.9049,0.11144,0.17146,0.0052344,p0620
0.94544,0.15794,0.15042,0.0016346,p0621
1.0476,0.19114,0.052298,0.00014533,p0622
0.89918,0.12519,0.30212,0.0073586,p0623
1.1875,0.11982,0.10106,0.0045606,p0624
0.81438,0.1899,0.039102,0.0026256,p0625
0.8799,0.11648,0.28256,0.00060769,p0626
0.96129,0.10181,0.084458,0.0026553,p0627
1.1718,0.1984,0.28602,0.0062903,p0628
1.1962,0.12624,0.094415,0.008508,p0629
0.93729,0.18051,0.22379,0.00025052,p0630
1.1402,0.18377,0.039791,0.004595,p0631
0.92256,0.18082,0.11968,0.0011491,p0632
1.01,0.19977,0.15858,0.0084546,p0633
1.1966,0.10974,0.22553,0.0085847,p0634
1.137,0.15771,0.019188,0.0020641,p0635
1.153,0.10585,0.017806,0.0064167,p0636
1.1686,0.15157,0.14597,0.0028854,p0637
1.1126,0.18366,0.18163,0.0029735,p0638
1.1982,0.14381,0.15374,0.0022242,p0639
1.1234,0.12898,0.12548,0.0047696,p0640
1.1134,0.13548,0.16353,0.0051232,p0641
1.1809,0.1049,0.057862,0.0027525,p0642
0.81159,0.1641,0.26088,0.0047071,p0643
1.1696,0.15721,0.19088,0.0064579,p0644
0.87451,0.16376,0.12163,0.0036353,p0645
1.1444,0.14793,0.033888,0.0045349,p0646
0.97906,0.16007,0.026684,0.0059464,p0647
0.85682,0.10855,0.054449,0.0043923,p0648
0.88565,0.15105,0.073051,0.0048906,p0649
1.0809,0.14889,0.030781,0.0065588,p0650
0.93963,0.13889,0.042031,0.0079511,p0651
1.0657,0.13199,0.20962,0.0082232,p0652
0.86389,0.17278,0.07433,0.008959,p0653
1.0973,0.12262,0.17467,0.0036945,p0654
1.1309,0.15545,0.21599,0.006141,p0655
1.1329,0.115,0.16725,0.0079635,p0656
0.89548,0.14441,0.040793,0.0061562,p0657
1.0372,0.19178,0.17282,0.0016253,p0658
0.92491,0.15359,0.034496,0.00078943,p0659
0.92572,0.17155,0.24773,0.0066444,p0660
1.1473,0.16301,0.012069,0.0055559,p0661
1.147,0.11694,0.27384,0.002586,p0662
0.84538,0.13793,0.15754,0.0062481,p0663
0.82772,0.14395,0.15111,0.005451,p0664
1.1639,0.13367,0.10329,0.0026378,p0665
0.98661,0.12166,0.2863,0.0080094,p0666
1.185,0.1442,0.02296,0.0088592,p0667
1.0406,0.1102,0.20553,0.0077526,p0668
1.0009,0.17444,0.031665,0.0057176,p0669
1.0647,0.13441,0.30572,0.0072687,p0670
0.97034,0.13554,0.096281,0.0079101,p0671
0.9607,0.17133,0.19434,0.002558,p0672
0.90339,0.19463,0.23326,0.00065247,p0673
1.0304,0.17592,0.28737,0.0026231,p0674
0.81044,0.18825,0.13806,0.0083681,p0675
0.87894,0.18329,0.19653,0.0031617,p0676
0.81593,0.13891,0.19045,0.0079151,p0677
0.85767,0.13913,0.01388,0.0084714,p0678
1.1632,0.17149,0.2798,0.0005523,p0679
1.0401,0.13743,0.068068,0.0033001,p0680
0.91672,0.1145,0.24932,0.0040038,p0681
0.97376,0.16957,0.23305,0.00045336,p0682
0.96963,0.12208,0.28549,0.0012785,p0683
1.1557,0.15805,0.22294,0.0032756,p0684
1.0257,0.16427,0.16902,0.00062782,p0685
1.0991,0.16792,0.16815,0.0018696,p0686
1.077,0.11584,0.087014,0.0030601,p0687
0.91303,0.1144,0.19219,0.0041756,p0688
1.189,0.14983,0.11891,0.0042253,p0689
0.90868,0.14245,0.03793,0.0039725,p0690
0.92536,0.12985,0.18703,0.0029359,p0691
0.91471,0.17032,0.30017,0.00062311,p0692
0.90019,0.13095,0.074866,0.0020022,p0693
1.1335,0.16907,0.18632,0.006933,p0694
1.0668,0.13214,0.10797,0.0028748,p0695
1.0881,0.13827,0.28566,0.0046334,p0696
0.92623,0.19416,0.051985,0.0064913,p0697
0.8121,0.16387,0.18889,0.0012493,p0698
1.1897,0.10296,0.078938,0.0018394,p0699
1.1842,0.12492,0.11693,0.0035536,p0700
1.0516,0.13671,0.20595,0.00048801,p0701
0.93012,0.11635,0.29008,0.0023875,p0702
1.0291,0.11389,0.21637,0.0026085,p0703
1.1003,0.1794,0.13537,0.0030038,p0704
0.85522,0.18876,0.058208,0.0065526,p0705
1.0361,0.13453,0.062243,0.001602,p0706
1.1807,0.10824,0.051599,0.0059314,p0707
1.0233,0.17369,0.090285,0.0038812,p0708
1.1212,0.17008,0.18251,0.0029294,p0709
1.045,0.13979,0.18441,0.00031726,p0710
0.87175,0.16356,0.2539,0.0059033,p0711
1.0946,0.14587,0.20631,0.0071323,p0712
1.1784,0.19095,0.23954,0.0064241,p0713
1.0981,0.11107,0.13722,0.0042867,p0714
1.1075,0.19655,0.0092559,0.0045085,p0715
0.97233,0.16194,0.15782,0.0008813,p0716
0.86743,0.17916,0.10074,0.00010821,p0717
1.0565,0.16762,0.10264,0.0055057,p0718
1.0137,0.19202,0.29548,0.0085744,p0719
1.0419,0.16533,0.15212,0.0031133,p0720
0.96603,0.11206,0.2354,0.0070073,p0721
1.0493,0.10421,0.30081,0.0055794,p0722
0.90383,0.13729,0.17003,0.0079434,p0723
1.1904,0.11563,0.29856,0.0036565,p0724
1.0868,0.16124,0.07532,0.008754,p0725
0.95953,0.15076,0.15666,0.0069418,p0726
1.0095,0.14604,0.027715,0.0077011,p0727
1.0274,0.16142,0.20284,0.0086319,p0728
1.0878,0.19583,0.059695,0.0012291,p0729
0.84207,0.17214,0.21858,0.0032002,p0730
0.81799,0.18961,0.0073638,0.0061284,p0731
0.91621,0.1138,0.26317,0.0040289,p0732
1.1793,0.193,0.21382,0.0038977,p0733
1.0656,0.18761,0.027796,0.0074531,p0734
0.92831,0.17343,0.27816,0.0066711,p0735
0.89796,0.11917,0.077374,0.0050074,p0736
0.96781,0.19994,0.23572,0.0014652,p0737
1.1759,0.12819,0.23468,0.0070975,p0738
0.95271,0.19675,0.10858,0.0032021,p0739
1.1698,0.19721,0.092165,0.0022346,p0740
0.91133,0.15689,0.061314,0.003937,p0741
0.8426,0.13629,0.038285,0.0080165,p0742
1.1218,0.10362,0.16705,0.0022917,p0743
1.0816,0.18001,0.25283,0.0023259,p0744
0.93565,0.11418,0.19027,0.0044051,p0745
0.93479,0.18032,0.086342,0.0040268,p0746
1.0791,0.1247,0.10691,0.0015269,p0747
1.1386,0.12847,0.12635,0.0063141,p0748
0.98105,0.16131,0.19903,0.0075524,p0749
0.99558,0.15705,0.15522,0.0014316,p0750
1.1596,0.17959,0.19498,0.0036729,p0751
1.0873,0.11706,0.24808,0.00095664,p0752
1.0297,0.18609,0.26408,0.0022213,p0753
1.1567,0.11484,0.29277,0.0085671,p0754
1.1104,0.1757,0.081525,0.0087303,p0755
0.81255,0.1283,0.24524,0.0015668,p0756
0.81037,0.18833,0.11645,0.00050918,p0757
0.83195,0.15853,0.24402,0.0048176,p0758
1.1511,0.19074,0.0087031,0.0025479,p0759
0.95178,0.11271,0.11087,0.0031552,p0760
1.0354,0.12973,0.19723,0.0066372,p0761
1.169,0.13861,0.17576,0.00030767,p0762
0.85575,0.14483,0.2836,0.0066118,p0763
0.96593,0.12867,0.18841,0.0066939,p0764
1.1083,0.18204,0.17341,0.0022001,p0765
1.0431,0.12293,0.058764,0.0066193,p0766
0.87216,0.12085,0.12099,0.0017004,p0767
0.90292,0.12097,0.22102,0.0037024,p0768
0.87089,0.16229,0.094891,0.00060503,p0769
1.0686,0.18591,0.10825,0.0016406,p0770
0.93631,0.10566,0.19164,0.0055427,p0771
1.1974,0.17194,0.23773,0.0045249,p0772
1.0719,0.10682,0.24439,0.0078755,p0773
1.1347,0.12213,0.24665,0.0021317,p0774
0.84562,0.14337,0.29969,0.0015917,p0775
0.95635,0.16707,0.083039,0.0014345,p0776
1.0561,0.11074,0.18037,0.00099025,p0777
0.95322,0.14643,0.030181,0.0017537,p0778
0.9323,0.13684,0.17115,0.0057295,p0779
1.0711,0.16575,0.1012,0.0046477,p0780
1.1419,0.11091,0.067417,0.004001,p0781
1.167,0.17189,0.11381,0.00093942,p0782
0.89243,0.17895,0.25985,0.006119,p0783
1.02,0.18889,0.16248,0.0012545,p0784
1.1916,0.19386,0.22694,0.00071537,p0785
0.80526,0.14955,0.016635,0.0042949,p0786
1.0531,0.19183,0.073129,0.0020632,p0787
1.03,0.16435,0.17605,0.0030863,p0788
0.97834,0.14779,0.19099,0.0088921,p0789
0.95544,0.19432,0.19373,0.0073848,p0790
0.91361,0.10335,0.035677,0.00030088,p0791
0.80175,0.19038,0.21992,0.0063502,p0792
1.0441,0.1317,0.30723,0.0035428,p0793
1.178,0.14761,0.067811,0.0073016,p0794
0.84659,0.17773,0.25036,0.0050496,p0795
1.1028,0.15373,0.22339,0.0040639,p0796
0.99614,0.16595,0.16,0.0002002,p0797
1.1547,0.15053,0.25172,0.0024192,p0798
1.1631,0.17251,0.074069,0.0068939,p0799
0.80777,0.11684,0.05564,0.0014838,p0800
1.0394,0.15424,0.24389,0.0060206,p0801
1.1017,0.12381,0.039455,0.007085,p0802
0.9074,0.10571,0.13892,0.0086564,p0803
0.86869,0.14836,0.064735,0.0024856,p0804
0.80688,0.14707,0.24699,0.0067169,p0805
0.86039,0.10646,0.22886,0.005169,p0806
1.1653,0.18717,0.038921,0.0075691,p0807
0.91569,0.17024,0.031962,0.0046631,p0808
1.1902,0.11675,0.1157,0.006262,p0809
0.87956,0.17685,0.13004,0.0037764,p0810
1.1046,0.13078,0.0050836,0.0051012,p0811
0.8704,0.14577,0.16855,0.0087841,p0812
0.98197,0.18971,0.24991,0.0068425,p0813
0.9417,0.14738,0.16398,0.0034809,p0814
0.86184,0.13665,0.23686,0.0069937,p0815
0.85068,0.11558,0.18486,0.0010824,p0816
1.1799,0.15922,0.29422,0.0020365,p0817
1.0203,0.18737,0.29097,0.0078849,p0818
0.9155,0.19102,0.050956,0.00057858,p0819
0.96867,0.11897,0.17723,0.0027306,p0820
1.0491,0.19869,0.014813,0.00050301,p0821
0.93918,0.13945,0.14202,0.0015981,p0822
1.0939,0.16722,0.050327,0.0010102,p0823
1.1229,0.16046,0.010518,0.0052127,p0824
1.0678,0.18257,0.30363,0.0029051,p0825
0.89726,0.10814,0.087765,0.0055383,p0826
0.85365,0.11941,0.25683,0.0083203,p0827
1.0612,0.12602,0.068757,0.0036882,p0828
0.94413,0.19484,0.046195,0.0079339,p0829
0.85092,0.14673,0.10154,0.0044008,p0830
0.93364,0.16086,0.23534,0.0086485,p0831
0.85419,0.15897,0.22583,0.0052878,p0832
1.0577,0.16441,0.19194,0.0034215,p0833
1.0929,0.17541,0.22395,0.0052571,p0834
1.1913,0.19781,0.29339,0.0062733,p0835
1.1165,0.19649,0.22493,0.002437,p0836
1.1326,0.1799,0.18929,0.0017674,p0837
0.90225,0.18024,0.15337,0.0054386,p0838
0.85461,0.13573,0.25203,0.0019128,p0839
1.1013,0.11652,0.068311,0.00097795,p0840
1.1407,0.14869,0.20982,0.00024843,p0841
0.94969,0.1105,0.20821,0.0037249,p0842
0.97162,0.13479,0.1709,0.00010322,p0843
0.84027,0.18585,0.27217,0.0060696,p0844
1.0219,0.13408,0.15938,0.0081789,p0845
1.0078,0.11032,0.019508,0.0058183,p0846
1.199,0.14756,0.096149,0.0032365,p0847
1.1375,0.15194,0.1241,0.0033951,p0848
0.85981,0.19519,0.031243,0.0024038,p0849
0.86412,0.16843,0.094164,0.0045826,p0850
0.92373,0.17909,0.12692,0.00064333,p0851
0.91164,0.15676,0.24456,0.0020501,p0852
0.96183,0.17828,0.018645,0.0053742,p0853
0.96512,0.19923,0.12022,0.0067948,p0854
0.96022,0.12002,0.25927,0.0063415,p0855
0.88416,0.16877,0.054864,0.0062261,p0856
1.0942,0.18141,0.14917,0.0087008,p0857
1.1449,0.19807,0.20761,0.002503,p0858
1.1188,0.15992,0.2428,0.0022131,p0859
1.1122,0.19238,0.18761,0.0059109,p0860
1.0967,0.14326,0.26355,0.0063287,p0861
0.97978,0.10837,0.26558,0.0049752,p0862
0.88187,0.13803,0.14333,0.0046096,p0863
0.98023,0.1878,0.23376,0.00018845,p0864
1.1577,0.19158,0.2424,0.0055947,p0865
1.0817,0.12902,0.25254,0.0057417,p0866
0.85015,0.10172,0.08574,0.0029609,p0867
0.88623,0.17843,0.157,0.0051457,p0868
1.0195,0.15868,0.17378,0.0072612,p0869
0.88,0.11881,0.11045,0.0072344,p0870
1.0756,0.17394,0.12645,0.0059587,p0871
1.0381,0.1427,0.23138,0.0051576,p0872
1.0891,0.12489,0.16601,0.0073513,p0873
0.98751,0.18939,0.045445,0.0031896,p0874
1.0786,0.14128,0.17648,0.0010903,p0875
1.0722,0.19984,0.069524,0.003844,p0876
1.1736,0.11902,0.11913,0.0032656,p0877
1.1291,0.15005,0.064318,0.0052699,p0878
0.94635,0.10787,0.21508,0.0026848,p0879
1.1053,0.1601,0.054575,0.0084462,p0880
1.063,0.19024,0.19256,0.005137,p0881
1.0086,0.14841,0.015106,0.0072869,p0882
1.1102,0.10006,0.12317,0.0013798,p0883
1.1068,0.10936,0.12503,0.0089758,p0884
0.80153,0.13417,0.054219,0.0017436,p0885
1.1036,0.18159,0.064933,0.0013097,p0886
0.8517,0.16661,0.15262,0.0089195,p0887
0.94081,0.10268,0.076599,0.0019348,p0888
0.97674,0.14095,0.070517,0.008746,p0889
0.96094,0.10272,0.017664,0.0014229,p0890
0.82027,0.11224,0.26759,0.0069636,p0891
1.0681,0.12413,0.23209,0.0013529,p0892
0.89066,0.16253,0.2723,0.0080918,p0893
0.96205,0.13704,0.033814,0.0040911,p0894
1.0732,0.19963,0.11264,0.0039464,p0895
1.039,0.13757,0.013672,0.00016655,p0896
0.94267,0.13696,0.17841,0.0073999,p0897
0.98983,0.11628,0.1358,0.0010978,p0898
1.0145,0.13423,0.021756,0.0067304,p0899
0.83649,0.15464,0.2603,0.008105,p0900
1.1839,0.19373,0.13106,0.005419,p0901
1.1514,0.12198,0.28387,0.0010033,p0902
1.0091,0.10796,0.22735,0.0049325,p0903
0.83419,0.15569,0.10992,0.003026,p0904
1.1922,0.17628,0.22054,0.0064398,p0905
1.0152,0.19369,0.032348,0.0021789,p0906
1.0458,0.19533,0.25515,0.0053963,p0907
1.0154,0.16331,0.042138,0.0021619,p0908
1.1481,0.14293,0.22032,0.0019617,p0909
0.98892,0.14524,0.26493,0.0019854,p0910
1.06,0.15471,0.25806,0.0010686,p0911
1.1322,0.12962,0.083953,0.00046949,p0912
1.0279,0.13737,0.1941,0.0072031,p0913
0.86669,0.15278,0.19997,0.0004105,p0914
1.1138,0.14154,0.12725,0.0065985,p0915
1.1458,0.17237,0.076816,0.0010215,p0916
1.142,0.13647,0.24959,0.0066676,p0917
1.0161,0.13619,0.041312,0.0049249,p0918
1.1397,0.1953,0.13925,0.0053275,p0919
0.94476,0.10444,0.16795,0.0075169,p0920
1.1704,0.1887,0.23142,0.0056222,p0921
1.047,0.14913,0.15577,0.0040381,p0922
1.1286,0.1497,0.30457,0.0038393,p0923
0.85931,0.15294,0.23925,0.0011978,p0924
0.84509,0.19042,0.036852,0.00087332,p0925
0.86779,0.16822,0.023959,0.0042798,p0926
0.95811,0.18497,0.088818,0.0029182,p0927
0.8944,0.15346,0.12928,0.0067023,p0928
0.88553,0.19502,0.04283,0.0069736,p0929
0.96446,0.10118,0.085066,0.0084917,p0930
1.1864,0.19342,0.059779,0.0027119,p0931
0.81665,0.13984,0.20445,0.0027853,p0932
1.1535,0.15128,0.22512,0.0068875,p0933
0.91509,0.12038,0.20654,0.0079683,p0934
1.1526,0.1047,0.083499,0.0057679,p0935
0.82714,0.13395,0.15226,0.0063681,p0936
1.1056,0.10903,0.013066,0.0054744,p0937
1.1412,0.1034,0.25665,0.0088902,p0938
1.102,0.11291,0.29499,0.0028656,p0939
0.99505,0.10757,0.12381,0.0077398,p0940
1.0783,0.19705,0.10529,0.0025126,p0941
1.0713,0.19266,0.12593,0.0021936,p0942
1.0097,0.12611,0.05726,0.001775,p0943
1.0423,0.19854,0.092449,0.0058337,p0944
0.80594,0.1957,0.2816,0.006281,p0945
1.1937,0.15257,0.098904,0.0040896,p0946
0.88968,0.15181,0.025194,0.00747,p0947
1.1951,0.17383,0.20143,0.0081479,p0948
0.82801,0.18915,0.067263,0.0024684,p0949
1.0834,0.15367,0.11619,0.0036212,p0950
1.0176,0.19245,0.26781,0.00089469,p0951
0.94129,0.13339,0.11227,0.0086879,p0952
0.84094,0.1648,0.16945,0.002314,p0953
1.1896,0.14023,0.21296,0.00015352,p0954
0.99467,0.13878,0.22615,0.0025308,p0955
1.084,0.13776,0.30684,0.0043822,p0956
1.0505,0.19221,0.11081,0.0038312,p0957
1.1169,0.18692,0.044793,0.0023937,p0958
0.95712,0.1847,0.034415,0.0049682,p0959
0.82539,0.12343,0.090081,0.0088743,p0960
0.8436,0.15698,0.07504,0.0060028,p0961
0.92046,0.17744,0.13385,0.0018627,p0962
0.83449,0.13652,0.21204,0.0044278,p0963
0.94287,0.13927,0.2925,0.0084564,p0964
0.96884,0.16248,0.23642,0.008381,p0965
0.82214,0.19065,0.27781,0.0022853,p0966
0.99657,0.19935,0.11445,0.0064772,p0967
0.91695,0.15164,0.25745,0.007794,p0968
0.9432,0.14548,0.10594,0.0039048,p0969
0.98927,0.1566,0.10461,0.0076077,p0970
0.97952,0.14903,0.25311,0.0073259,p0971
0.84895,0.18633,0.19936,0.0082836,p0972
0.97633,0.18527,0.2941,0.008249,p0973
0.86823,0.11013,0.28946,0.0003688,p0974
0.82171,0.18316,0.29618,0.0044804,p0975
0.93699,0.15394,0.18573,0.00027077,p0976
0.82919,0.1652,0.23866,0.0035628,p0977
0.81976,0.10415,0.16316,0.0010633,p0978
1.0622,0.1236,0.11984,0.0077184,p0979
1.1069,0.19896,0.049568,0.0047344,p0980
0.94737,0.17242,0.080877,0.005849,p0981
1.1668,0.17862,0.057568,0.0038065,p0982
1.1278,0.12127,0.17432,0.0023716,p0983
1.0216,0.11812,0.20334,0.0049564,p0984
1.0865,0.19902,0.071253,0.0076868,p0985
1.0697,0.18843,0.15009,0.001535,p0986
1.0862,0.18222,0.10247,0.0035813,p0987
0.84357,0.17293,0.17315,0.0074872,p0988
1.1031,0.13122,0.033464,0.0045994,p0989
0.87631,0.14197,0.14882,0.0070767,p0990
0.92733,0.10713,0.2373,0.00053669,p0991
0.91779,0.16561,0.092993,0.0024981,p0992
1.0476,0.17124,0.022711,0.0040533,p0993
0.8662,0.1302,0.18459,0.0060408,p0994
1.0825,0.15577,0.18952,0.0027628,p0995
1.1702,0.19322,0.30029,0.0084816,p0996
1.1755,0.16999,0.30298,0.0042008,p0997
0.8226,0.14493,0.1244,0.0042725,p0998
1.0461,0.17607,0.10041,0.0084212,p0999
1.1493,0.11839,0.17895,0.00045578,p1000
