wind_speed,mixing/coef_mix_hyp,meteorology/ch,meteorology/ce,par_id
1.1091,8.2749e-06,0.0011494,0.0016907,p0486
0.9585,1.4033e-05,0.0029104,0.0024167,p0487
0.83264,6.8849e-05,0.0028107,0.0021379,p0488
1.1369,4.8606e-05,0.0019958,0.0015306,p0489
1.122,1.7471e-05,0.0014327,0.0027642,p0490
1.1896,7.7977e-05,0.0023386,0.0018739,p0491
1.1797,2.7376e-06,0.0018453,0.002421,p0492
1.0585,8.9336e-05,0.001309,0.002331,p0493
0.89442,1.302e-05,0.0018925,0.0011498,p0494
0.90814,1.5165e-06,0.001333,0.0026511,p0495
1.0844,7.6322e-05,0.0029453,0.0010545,p0496
1.023,9.1046e-05,0.0010685,0.0015686,p0497
0.86713,3.7951e-05,0.0011249,0.0011345,p0498
0.81109,2.2097e-05,0.0013255,0.0028677,p0499
1.0092,1.0826e-05,0.0017929,0.0015752,p0500
