wind_speed,turb_param/k_min,g2/constant_value,g1/constant_value,A/constant_value,par_id
0.97383,8.1714e-15,0.82778,0.46854,0.9853,p0441
0.98713,1.4095e-05,1.9111,0.53039,0.84217,p0442
0.80944,1.6713e-06,0.82537,0.54612,1.0369,p0443
0.93099,2.2037e-12,1.3743,0.51791,0.82902,p0444
0.97108,3.5891e-12,2.3773,0.59555,0.91442,p0445
1.0195,1.5382e-11,1.0116,0.75659,1.0266,p0446
0.87195,4.6692e-06,0.99775,0.61328,0.70861,p0447
0.85561,0.00025253,1.4261,0.72418,0.76096,p0448
1.0632,7.3271e-09,1.7151,0.68639,0.99529,p0449
1.1764,0.00011554,2.1645,0.61917,0.76056,p0450
0.90064,4.9157e-13,2.5638,0.60052,0.86498,p0451
1.0913,0.00026716,0.7129,0.6946,0.98324,p0452
0.82162,4.5398e-11,1.5078,0.67063,0.84466,p0453
1.1449,5.049e-13,2.6567,0.559,0.98388,p0454
0.80321,1.1026e-12,1.4704,0.62774,0.8829,p0455
1.0876,1.5942e-05,1.0782,0.69917,0.79879,p0456
1.0786,4.8302e-14,2.5485,0.73521,0.73478,p0457
1.1633,1.4256e-12,2.4904,0.549,1.055,p0458
1.1026,2.1688e-10,0.77324,0.60239,0.74689,p0459
1.0093,3.1591e-07,1.9032,0.72989,0.91555,p0460
1.1934,3.2999e-14,3.0109,0.51704,0.97542,p0461
1.0276,0.00017669,1.8042,0.79879,0.84393,p0462
1.0369,6.2201e-06,2.0449,0.62971,1.0416,p0463
0.96665,8.599e-10,2.9504,0.49228,1.0005,p0464
0.86494,8.8941e-05,3.0013,0.46593,0.70171,p0465
0.95477,7.8912e-07,2.2706,0.78927,0.94468,p0466
0.99208,1.0515e-05,2.1029,0.56969,1.012,p0467
0.81811,5.968e-13,3.3311,0.4634,1.0449,p0468
1.0394,4.2505e-12,2.7979,0.51375,1.0777,p0469
0.82674,1.2719e-12,3.0933,0.67268,0.85908,p0470
1.1631,1.1534e-14,1.877,0.67578,0.95967,p0471
0.87939,5.2071e-15,0.67478,0.73387,0.79111,p0472
0.91317,1.2331e-06,3.2263,0.54386,0.86197,p0473
0.97805,5.6562e-13,0.74631,0.42147,0.75655,p0474
0.93146,0.0004438,1.0369,0.45269,0.75448,p0475
1.1079,7.0472e-10,2.2295,0.79038,0.72883,p0476
1.0538,6.5972e-14,2.17,0.51298,0.78012,p0477
1.0086,6.1709e-10,3.4048,0.73772,0.95468,p0478
1.1182,8.8785e-15,0.97323,0.74123,0.98241,p0479
1.0533,1.9114e-08,0.78175,0.79797,0.95208,p0480
0.87629,2.2973e-08,1.9152,0.74662,0.96367,p0481
1.1468,7.1144e-12,3.2181,0.76801,1.064,p0482
0.8013,8.4295e-05,3.16,0.62198,1.025,p0483
1.176,0.00020149,2.1528,0.41876,1.0558,p0484
1.1966,4.3868e-07,2.9635,0.4519,1.0676,p0485
0.96702,7.1808e-14,1.277,0.46537,0.91942,p0486
0.8883,2.0597e-13,2.1735,0.57778,0.86847,p0487
0.82884,5.7553e-06,1.445,0.76877,0.74414,p0488
1.0253,4.1539e-11,2.0959,0.56468,0.82643,p0489
1.0567,1.7034e-06,2.8527,0.50907,0.75729,p0490
1.1821,3.0495e-09,2.1377,0.69151,0.72332,p0491
1.0597,3.3901e-05,1.0953,0.64461,1.0242,p0492
0.94102,5.8512e-05,2.2522,0.52289,0.86957,p0493
1.071,0.00010352,2.4564,0.75968,0.85478,p0494
0.92467,1.8266e-14,1.4158,0.73617,0.78311,p0495
1.1489,1.1429e-10,2.4876,0.5476,1.0217,p0496
1.1782,6.7657e-07,0.92822,0.59969,0.71731,p0497
1.0593,1.7932e-13,2.2802,0.6836,0.96235,p0498
1.1612,5.8363e-10,2.403,0.41107,1.0602,p0499
1.1952,2.466e-08,2.6991,0.539,0.91975,p0500
0.82527,0.00010671,2.4931,0.46938,0.78344,p0501
0.91428,7.8513e-13,1.5823,0.57326,0.91349,p0502
1.0736,7.3957e-14,1.6055,0.58067,0.85145,p0503
1.0447,9.7063e-09,1.3561,0.44248,0.93888,p0504
1.072,3.7193e-07,1.5949,0.40746,0.7311,p0505
0.96878,2.5978e-06,1.2963,0.65966,0.72204,p0506
1.1834,3.9774e-11,2.6928,0.7536,0.75946,p0507
1.1302,0.00043016,1.9045,0.77985,0.84736,p0508
0.91391,9.2912e-10,1.0756,0.44435,0.70514,p0509
1.1698,1.9315e-13,3.2643,0.40159,0.78041,p0510
0.90881,1.0914e-10,1.4391,0.77896,0.88641,p0511
0.90637,1.3358e-13,3.4716,0.63615,1.047,p0512
0.94182,8.1493e-09,2.0696,0.74862,1.0227,p0513
0.99279,2.6675e-05,0.93764,0.61022,0.79909,p0514
0.98203,1.7995e-05,0.57435,0.51336,0.71164,p0515
1.0981,2.7489e-08,2.288,0.58955,1.0115,p0516
1.1271,1.6567e-12,2.4172,0.7418,1.0686,p0517
0.94559,6.9828e-11,1.9306,0.43894,1.0753,p0518
0.88204,3.8983e-10,0.79301,0.78081,0.93564,p0519
0.84617,1.0022e-09,2.2058,0.61741,0.89791,p0520
1.0033,1.9283e-07,3.2723,0.6919,0.73253,p0521
1.176,0.00035775,3.299,0.67404,0.70319,p0522
1.1747,6.2302e-10,1.2021,0.48159,0.81665,p0523
0.96244,0.00012745,1.9359,0.49793,0.7406,p0524
1.1139,2.5764e-13,2.5989,0.78713,1.0621,p0525
0.99484,8.6029e-05,3.3181,0.71502,0.89365,p0526
0.85341,0.0004003,0.72892,0.54468,0.77614,p0527
1.1897,2.7895e-09,2.3747,0.60822,0.8085,p0528
1.1228,6.1288e-11,1.8527,0.46905,0.76503,p0529
1.0985,0.00015162,2.139,0.70763,1.0522,p0530
1.1237,1.2114e-05,2.5891,0.58401,0.76651,p0531
0.85373,3.4386e-08,0.63418,0.68236,0.75027,p0532
1.0662,0.00013305,2.9738,0.5586,0.84677,p0533
0.91151,6.4756e-07,0.97822,0.5334,0.91874,p0534
1.0133,1.3958e-07,2.4494,0.56853,1.0939,p0535
1.1318,1.5186e-06,2.7626,0.77809,0.84948,p0536
0.86067,8.7793e-11,1.5615,0.50652,0.72059,p0537
0.96348,7.7959e-08,1.6878,0.70345,0.7958,p0538
0.90103,1.6158e-14,1.5127,0.57266,0.92358,p0539
0.93562,5.1659e-10,1.9695,0.71545,1.0485,p0540
0.84169,1.9192e-09,0.98187,0.7106,0.7239,p0541
0.85799,5.3521e-14,2.6416,0.47981,1.0358,p0542
0.93818,3.2217e-11,2.9231,0.43216,1.0804,p0543
1.165,3.6853e-11,1.0026,0.47894,0.98016,p0544
0.99797,2.8238e-06,2.5384,0.71408,1.0477,p0545
1.0899,7.7681e-11,2.6062,0.5013,0.93859,p0546
1.1797,6.8366e-12,0.84344,0.4458,0.90486,p0547
0.86799,9.903e-06,2.8162,0.72135,0.74381,p0548
1.0764,1.1998e-13,1.054,0.47169,0.80085,p0549
0.87769,4.9275e-10,3.2579,0.72765,1.0895,p0550
0.99716,2.8951e-12,3.384,0.42676,0.74194,p0551
1.1706,2.0311e-08,0.8859,0.69853,0.8434,p0552
1.1878,7.3255e-07,1.7853,0.77282,1.0282,p0553
0.86279,7.2761e-13,1.5997,0.50405,0.81099,p0554
0.87313,1.2288e-13,0.65879,0.57663,1.0767,p0555
1.1416,4.1913e-06,2.931,0.62062,0.98645,p0556
0.94623,5.5904e-10,2.7119,0.79641,1.0568,p0557
0.97934,1.0545e-12,1.4465,0.43855,0.96467,p0558
0.95681,8.9433e-08,2.8937,0.79611,0.9017,p0559
1.1146,2.513e-07,0.76406,0.76126,1.0651,p0560
1.1358,2.1365e-10,0.81953,0.56267,1.0076,p0561
0.96982,3.1383e-10,2.2327,0.70162,1.0375,p0562
1.1282,1.4125e-09,0.6668,0.69995,0.73152,p0563
1.1387,5.8823e-14,3.4263,0.65524,0.82241,p0564
1.082,2.4677e-09,2.7163,0.57166,0.73996,p0565
1.0209,8.6987e-07,1.495,0.41988,0.92862,p0566
0.88273,2.6595e-14,3.2393,0.79699,0.81348,p0567
0.91088,9.4546e-13,1.6563,0.79417,0.8717,p0568
1.095,6.9931e-14,2.5646,0.78752,0.83039,p0569
0.86565,1.5413e-09,3.3064,0.60494,0.95369,p0570
0.86739,2.6316e-07,2.7545,0.66249,0.97199,p0571
1.0701,8.6972e-08,1.0223,0.56673,0.99574,p0572
1.0401,5.4468e-09,2.6683,0.43943,0.92957,p0573
1.1143,5.9372e-06,3.0687,0.72098,0.81281,p0574
0.92487,7.9735e-10,0.93307,0.54175,0.73078,p0575
1.1577,7.2001e-08,1.1685,0.49843,1.0015,p0576
1.1864,9.828e-12,2.5019,0.43027,0.81946,p0577
0.89802,0.00023039,2.2852,0.55346,0.90813,p0578
1.0016,5.1938e-05,2.8867,0.45116,1.0289,p0579
1.0496,2.5055e-14,2.5086,0.6092,0.7183,p0580
1.1866,0.00021652,1.9611,0.73429,0.94851,p0581
0.80374,2.2225e-11,3.0263,0.48849,1.0735,p0582
0.9898,2.7239e-05,1.2562,0.4731,0.94235,p0583
0.81133,1.0736e-09,2.4077,0.45893,0.94829,p0584
0.84456,1.6865e-08,2.877,0.64631,1.0262,p0585
1.1804,2.8361e-07,0.85056,0.52237,0.87956,p0586
1.104,6.8493e-14,2.7378,0.66618,0.9914,p0587
0.98436,1.7808e-07,1.6797,0.57893,0.77231,p0588
1.1773,3.625e-12,0.60339,0.76369,0.71677,p0589
1.1474,3.7722e-12,1.2475,0.60116,0.81709,p0590
1.1338,0.00045567,1.6091,0.64201,0.90386,p0591
0.84154,5.3162e-05,2.9006,0.69707,1.0874,p0592
1.1001,2.4762e-07,1.7309,0.73133,0.98956,p0593
0.99361,1.7276e-07,0.55808,0.66797,1.0878,p0594
1.1306,2.5111e-13,2.8056,0.4171,0.85297,p0595
0.8448,7.0428e-07,1.7711,0.61552,0.93163,p0596
1.0174,1.3709e-12,0.86164,0.66548,1.0625,p0597
0.97557,4.4828e-08,1.1366,0.48986,0.93158,p0598
0.83331,8.5022e-14,2.1143,0.57817,0.80046,p0599
1.084,1.243e-06,1.9377,0.43969,0.88724,p0600
0.87976,4.9393e-07,3.49,0.47479,0.99007,p0601
0.83423,2.0245e-06,0.81524,0.44283,0.78488,p0602
1.1977,2.8662e-08,2.6839,0.53291,0.8374,p0603
1.1843,1.9465e-14,3.1073,0.69955,0.71984,p0604
0.90965,9.6315e-15,1.1589,0.66871,1.0061,p0605
0.83249,1.8366e-13,2.4801,0.69111,0.87315,p0606
1.104,2.7165e-10,3.0762,0.72917,0.71493,p0607
1.1712,3.9627e-09,2.3994,0.60322,0.79341,p0608
1.0186,2.5733e-06,2.5289,0.55593,0.7474,p0609
1.0125,1.6475e-13,0.51493,0.72361,0.80259,p0610
0.83398,2.3918e-12,0.84549,0.54206,0.99962,p0611
1.0168,6.9572e-15,3.3003,0.48657,0.97218,p0612
0.91535,1.1916e-14,3.1342,0.63502,0.70732,p0613
1.1999,1.593e-07,2.65,0.75626,0.72117,p0614
1.1485,1.761e-08,1.1439,0.59081,0.88443,p0615
1.0042,7.3217e-06,2.3485,0.4785,0.99601,p0616
1.0889,3.6e-10,3.4327,0.4826,1.0826,p0617
0.93529,2.4803e-11,0.8559,0.58286,1.0475,p0618
1.1185,1.0739e-08,2.7212,0.73697,0.93034,p0619
1.023,2.8208e-11,2.7412,0.42193,0.70205,p0620
1.1509,4.8599e-11,2.2167,0.47771,1.0337,p0621
0.88006,1.6419e-07,2.8905,0.68689,0.92192,p0622
0.94789,6.112e-13,2.4595,0.78402,1.0724,p0623
0.95225,1.2743e-10,0.87489,0.65096,0.9335,p0624
1.0519,9.0219e-11,1.1546,0.72057,1.0133,p0625
1.0846,2.3062e-07,2.734,0.60436,0.93661,p0626
0.93782,5.6415e-07,2.4544,0.71326,1.0103,p0627
1.0813,6.6982e-11,1.8732,0.72824,0.76197,p0628
0.96742,9.7605e-15,0.98473,0.66044,1.0612,p0629
0.97854,3.4248e-06,2.1553,0.56946,0.72812,p0630
1.1275,2.7573e-13,1.7289,0.63459,1.0823,p0631
0.80998,3.9866e-12,1.1613,0.72036,0.74976,p0632
0.83935,1.0155e-13,2.0971,0.74516,0.97256,p0633
1.1264,2.2824e-12,3.2854,0.47423,0.71026,p0634
0.9728,3.4508e-14,2.8145,0.59215,0.93922,p0635
1.0938,9.0826e-05,1.8676,0.56306,1.0705,p0636
1.1617,0.00028597,3.4214,0.45473,0.82991,p0637
1.1197,4.3133e-05,1.8231,0.6771,0.90717,p0638
0.82993,1.3101e-10,1.5799,0.61564,0.90547,p0639
0.80774,1.712e-11,2.8806,0.66287,0.91829,p0640
1.0776,6.545e-13,3.0661,0.62145,0.72192,p0641
0.96091,0.00025969,1.7238,0.54544,0.90959,p0642
0.91691,5.6349e-05,2.5573,0.49571,0.9,p0643
1.0805,9.1873e-14,2.7496,0.7412,0.85066,p0644
1.177,1.6506e-08,2.8629,0.59658,0.81725,p0645
0.9016,6.2363e-11,2.9458,0.70754,1.0577,p0646
0.80461,0.00022138,1.9958,0.6397,1.0379,p0647
1.087,1.7059e-09,2.7577,0.74561,0.98587,p0648
1.1552,3.5832e-11,2.3893,0.42432,1.0194,p0649
0.83453,4.1238e-06,3.2524,0.55999,1.0905,p0650
1.0524,8.456e-07,0.89158,0.48288,1.0293,p0651
0.86948,4.1459e-10,2.1944,0.74602,1.0308,p0652
1.1724,3.6481e-09,1.9246,0.62475,0.86525,p0653
0.89279,2.2207e-13,1.1897,0.63578,0.93249,p0654
0.95437,2.8601e-10,1.9706,0.61992,1.0254,p0655
0.94321,8.8034e-09,3.1318,0.79985,0.77493,p0656
1.0479,9.6356e-11,2.4851,0.66181,0.92084,p0657
1.1947,1.6491e-14,0.60902,0.57319,0.97413,p0658
0.815,3.9877e-13,3.3558,0.75531,0.85333,p0659
1.1481,6.3195e-05,1.6583,0.53041,0.9241,p0660
0.95565,3.4352e-10,3.2304,0.66327,1.0665,p0661
1.1625,2.9614e-12,2.4386,0.62111,0.99471,p0662
1.0653,5.3522e-10,1.9476,0.60976,0.81152,p0663
0.8044,6.4381e-15,1.2552,0.52004,0.78879,p0664
1.0089,3.3627e-07,2.4317,0.68909,0.84137,p0665
1.1839,4.7513e-09,3.267,0.62038,0.94196,p0666
0.8917,1.0255e-06,3.1213,0.53838,0.96133,p0667
1.1398,9.9281e-14,3.4976,0.69067,0.89542,p0668
1.1257,4.5082e-14,1.577,0.48217,1.0965,p0669
0.98488,1.1236e-07,2.9696,0.79498,0.82056,p0670
0.88054,8.6171e-06,3.3388,0.78475,0.95504,p0671
1.1371,1.5124e-08,1.3614,0.4619,0.99272,p0672
0.97417,1.1944e-11,2.6023,0.51443,0.87265,p0673
0.83725,1.4493e-11,1.2866,0.68261,0.88794,p0674
0.81912,0.00013451,0.72383,0.50849,0.77874,p0675
1.0387,1.4741e-10,0.6078,0.58514,1.0882,p0676
0.8614,3.5228e-08,2.0393,0.47575,0.90043,p0677
0.84821,0.00042345,1.269,0.77516,1.0792,p0678
1.1932,1.7292e-05,0.76003,0.40947,0.92812,p0679
1.0399,4.1034e-13,0.82121,0.46205,0.86999,p0680
1.1968,1.2717e-06,1.8292,0.43195,0.74866,p0681
0.98034,2.8567e-09,1.3143,0.73815,0.81385,p0682
1.1032,5.3274e-06,2.4689,0.65766,0.7126,p0683
1.1071,9.5161e-09,2.2023,0.60178,0.95931,p0684
0.84437,9.3788e-07,0.80042,0.45351,0.82786,p0685
1.0878,2.4255e-07,0.61704,0.57521,0.76604,p0686
0.89692,1.247e-05,3.3819,0.60126,0.74152,p0687
0.81855,5.123e-09,1.8573,0.47044,0.82858,p0688
0.95539,1.1442e-07,2.9859,0.75008,0.70663,p0689
0.8666,1.9845e-07,2.9348,0.61861,0.88705,p0690
0.87137,2.9563e-09,0.81094,0.46464,0.85978,p0691
0.88589,2.7176e-06,2.8323,0.7617,0.97605,p0692
1.0584,4.274e-11,1.0598,0.63091,1.0922,p0693
0.8361,8.2451e-08,2.571,0.46771,0.74036,p0694
1.0828,6.3033e-06,1.2772,0.77013,0.946,p0695
1.053,1.1805e-08,1.2919,0.47112,0.79488,p0696
1.0181,3.437e-12,1.1826,0.65627,0.8586,p0697
0.9663,1.1143e-08,1.8487,0.45375,1.0179,p0698
0.85872,8.3915e-11,3.088,0.66366,1.036,p0699
0.9161,1.0476e-09,2.1181,0.5034,0.97846,p0700
1.1621,1.2378e-14,0.61462,0.608,0.95013,p0701
0.89481,3.3963e-11,2.0072,0.60665,1.0163,p0702
1.1125,8.3571e-11,3.007,0.41667,0.90605,p0703
0.86806,1.4396e-07,2.0604,0.59958,0.81614,p0704
1.1703,8.9619e-15,0.5861,0.71039,1.0619,p0705
0.91442,8.9274e-06,2.0208,0.5121,0.951,p0706
1.134,6.8618e-05,3.4464,0.42628,1.0204,p0707
1.1688,6.0017e-10,1.6176,0.64779,0.89066,p0708
0.87452,5.5662e-06,1.4296,0.42971,0.92256,p0709
1.1872,2.227e-08,2.0137,0.44619,0.74613,p0710
1.0718,7.1698e-15,3.4655,0.51801,0.77064,p0711
1.0734,6.8721e-08,1.4965,0.64555,0.85028,p0712
1.0177,8.1216e-08,0.68412,0.51061,0.94693,p0713
1.0316,1.8065e-10,1.3965,0.67609,0.78196,p0714
1.1172,8.357e-07,3.1464,0.58534,0.71113,p0715
0.85095,1.4736e-12,2.7788,0.71752,0.87543,p0716
0.84955,1.4441e-06,2.6132,0.51872,1.0275,p0717
1.0562,2.696e-06,2.7698,0.56194,0.70603,p0718
0.99741,8.0282e-14,2.8366,0.41792,0.80012,p0719
0.94434,6.485e-12,1.5542,0.702,0.71617,p0720
1.1095,1.0331e-14,1.705,0.49672,0.74505,p0721
1.0104,7.1241e-09,2.4118,0.76039,0.98239,p0722
1.054,1.1711e-13,0.54069,0.72513,0.89034,p0723
0.83013,7.3811e-11,1.2432,0.52086,0.82507,p0724
1.1915,5.7621e-14,3.4808,0.68308,0.71307,p0725
0.98094,3.4578e-12,1.8829,0.70915,0.73947,p0726
0.95891,3.8535e-06,0.63119,0.58662,1.0654,p0727
1.1957,8.1747e-07,3.097,0.51664,0.94968,p0728
0.94924,5.2695e-12,3.0897,0.51175,0.77547,p0729
0.95273,9.7862e-05,1.3375,0.50217,0.9443,p0730
0.80685,1.4737e-13,3.2294,0.58009,1.0862,p0731
1.0918,3.8073e-13,3.0536,0.74387,0.7861,p0732
0.86446,2.6655e-12,0.56383,0.74469,1.0209,p0733
1.1515,1.6667e-13,0.55188,0.73729,1.0333,p0734
0.83232,9.3701e-14,1.4557,0.7759,0.83874,p0735
1.0667,7.657e-15,3.3207,0.75192,1.0728,p0736
1.0328,9.551e-10,1.3606,0.76713,1.083,p0737
0.9603,1.8988e-11,0.50787,0.53623,0.89641,p0738
1.1364,6.0855e-09,2.9764,0.77539,1.0466,p0739
0.89884,2.4437e-10,1.9254,0.63194,0.97569,p0740
0.99581,0.00037463,3.1954,0.65856,0.82433,p0741
0.81759,1.5408e-07,3.4494,0.78815,0.93801,p0742
1.126,4.4606e-12,2.5756,0.5746,0.71155,p0743
1.0242,1.8378e-12,0.55627,0.62276,0.88486,p0744
0.86616,2.224e-05,1.1932,0.76976,1.098,p0745
1.1566,1.1597e-11,0.80577,0.53544,0.73567,p0746
1.0798,2.6456e-08,2.9391,0.72628,0.85268,p0747
1.1168,1.8265e-07,2.6269,0.75519,0.83416,p0748
0.84074,7.9523e-12,1.4494,0.55191,0.83788,p0749
1.0247,4.597e-05,1.8465,0.77081,0.99668,p0750
0.96784,6.4249e-14,1.0999,0.54333,0.88105,p0751
1.006,1.1669e-10,1.5034,0.4502,1.0992,p0752
1.0009,3.6831e-06,3.3527,0.49945,0.7522,p0753
1.136,1.5203e-11,1.7537,0.75364,0.91694,p0754
0.93263,3.0636e-09,3.0737,0.63201,0.93489,p0755
1.0426,5.4236e-13,1.9183,0.73085,0.71466,p0756
1.1255,2.2526e-06,1.3042,0.46297,0.8554,p0757
0.83577,4.4839e-13,1.3291,0.58143,0.87799,p0758
1.0893,1.3834e-11,2.5596,0.68492,0.75125,p0759
1.1082,1.7047e-14,2.9187,0.43457,0.79835,p0760
0.80749,3.5492e-06,0.65093,0.5691,0.75696,p0761
0.88961,2.1205e-06,2.962,0.44473,0.94062,p0762
1.1995,1.0825e-06,1.517,0.61676,1.026,p0763
0.85719,9.7066e-12,2.7406,0.60282,0.73483,p0764
0.93292,9.205e-10,2.0755,0.46413,1.0493,p0765
0.82014,1.4767e-05,2.1859,0.71817,1.0144,p0766
1.0437,6.5568e-12,3.3663,0.44784,0.82386,p0767
1.0603,1.5312e-10,1.7619,0.70842,0.76866,p0768
1.0258,8.3654e-12,0.73769,0.59513,0.79143,p0769
1.0972,1.4943e-07,2.843,0.66578,0.96967,p0770
0.87569,1.1704e-09,1.9741,0.44373,0.73332,p0771
0.86308,1.4101e-10,2.3677,0.56586,0.9277,p0772
0.88718,2.5797e-05,1.9334,0.42847,0.96926,p0773
1.0659,1.9854e-11,1.3321,0.78254,0.91437,p0774
1.167,1.4748e-14,1.2921,0.62659,1.0598,p0775
1.0956,4.9025e-14,2.4762,0.69675,0.86604,p0776
1.0295,7.1567e-06,3.289,0.70474,0.99937,p0777
1.194,2.583e-12,0.95916,0.44824,0.85723,p0778
1.1084,5.5119e-15,2.9174,0.77322,1.0319,p0779
0.94675,2.1139e-05,2.4218,0.78989,1.0959,p0780
1.0405,2.9527e-05,0.65501,0.49188,0.90107,p0781
0.99418,6.3139e-09,1.2287,0.40265,0.75118,p0782
0.85031,0.000234,0.7682,0.7643,0.89814,p0783
1.1463,2.0988e-13,1.0445,0.449,0.89146,p0784
0.90771,4.7145e-05,2.7281,0.49635,0.95267,p0785
0.97724,5.0442e-06,2.7448,0.60548,0.92475,p0786
1.1791,1.4295e-06,3.2106,0.48754,0.73798,p0787
0.89071,4.9366e-11,2.2773,0.75583,0.76141,p0788
1.0695,5.8621e-08,1.3075,0.73018,0.95805,p0789
0.87211,5.2913e-13,1.8536,0.51583,0.78268,p0790
0.96897,1.0105e-12,1.5427,0.5973,0.98797,p0791
0.88931,8.6309e-15,3.4457,0.403,0.98469,p0792
1.0607,0.00028955,2.3617,0.67792,0.72518,p0793
0.84557,1.4597e-08,2.1269,0.61685,1.0237,p0794
1.1018,4.6068e-08,3.1981,0.63394,1.0131,p0795
0.81922,7.5381e-06,2.8086,0.64916,0.90445,p0796
1.0557,2.1266e-12,1.191,0.52625,0.99757,p0797
0.87537,5.5094e-14,1.2096,0.58605,0.9433,p0798
1.0859,2.0502e-05,1.6357,0.40881,0.70421,p0799
1.141,2.7287e-12,1.7011,0.75956,0.89328,p0800
1.1073,1.6519e-10,1.6255,0.52139,0.84181,p0801
1.062,7.4521e-10,0.6802,0.42475,0.72466,p0802
1.0081,6.0948e-06,2.7607,0.72646,0.8203,p0803
0.83905,1.0656e-05,1.2399,0.43825,0.79247,p0804
1.1219,4.8773e-13,0.53614,0.72357,1.0934,p0805
1.0047,5.4886e-07,1.8111,0.44125,0.95882,p0806
0.97234,1.1255e-13,1.1965,0.5283,0.75576,p0807
1.0161,1.5994e-08,2.2606,0.53245,0.96817,p0808
0.82132,1.7993e-06,1.9556,0.55531,1.0971,p0809
1.0997,2.8416e-13,3.1281,0.71092,0.99352,p0810
1.0205,3.4949e-13,3.2771,0.47676,0.72635,p0811
0.95118,1.4055e-12,1.4031,0.62329,1.0313,p0812
0.90284,5.7738e-11,1.8631,0.494,0.80368,p0813
0.82608,1.327e-09,2.5849,0.45721,0.96517,p0814
1.1611,5.0153e-10,1.827,0.78858,0.87879,p0815
1.0699,3.0573e-14,2.2005,0.59581,0.74957,p0816
1.1829,0.00016953,3.3736,0.55491,0.95534,p0817
1.0992,1.9531e-12,3.2942,0.74347,1.0929,p0818
1.0502,5.156e-08,2.3322,0.55665,0.78099,p0819
0.99971,1.3917e-05,0.91786,0.76107,0.75774,p0820
1.1296,1.3061e-06,3.4579,0.76638,1.0975,p0821
0.94481,2.7919e-05,1.7738,0.79123,0.81452,p0822
0.83145,1.496e-14,2.8583,0.57497,1.0554,p0823
0.8635,3.7649e-08,2.0639,0.56226,0.85763,p0824
1.1211,1.6413e-12,0.90236,0.64673,0.77369,p0825
1.1723,4.3281e-14,1.758,0.6885,0.78704,p0826
1.0865,7.4073e-15,0.94696,0.52728,0.9,p0827
1.0646,6.2812e-13,2.8396,0.75241,0.75963,p0828
0.964,1.9278e-06,1.3521,0.74208,0.76759,p0829
0.96192,8.7428e-13,3.3864,0.62375,0.79044,p0830
1.0967,0.00029838,1.2232,0.42326,0.79934,p0831
1.0349,6.6298e-10,2.0171,0.77473,1.0718,p0832
1.0413,2.5079e-09,0.54506,0.45046,1.0772,p0833
0.91332,0.00010583,1.4616,0.40571,1.0413,p0834
0.94271,6.6668e-13,0.54952,0.53669,0.77192,p0835
0.94288,1.9508e-09,1.3179,0.49244,0.73198,p0836
1.0055,8.9127e-07,0.70708,0.71458,0.97681,p0837
1.1598,5.1468e-14,0.53038,0.59399,0.74478,p0838
0.98309,1.3445e-11,0.50168,0.44236,0.94029,p0839
0.90851,7.1871e-12,2.0216,0.48372,0.90774,p0840
1.0143,4.1588e-14,1.0294,0.78579,1.0437,p0841
0.96127,0.00017931,3.3593,0.40375,0.8059,p0842
1.0191,4.0243e-08,3.1576,0.71231,0.99872,p0843
0.8058,7.6045e-07,1.3773,0.41062,1.0025,p0844
1.113,3.1279e-14,2.3965,0.45156,0.77776,p0845
0.83707,4.5993e-14,0.86538,0.54076,0.80187,p0846
1.0004,3.1267e-12,1.9781,0.40975,0.72794,p0847
0.98919,9.3587e-05,1.7791,0.68087,0.93281,p0848
0.91674,6.2531e-15,3.0206,0.57991,0.76395,p0849
0.8487,7.8348e-15,2.5515,0.43107,1.0785,p0850
1.0691,3.5514e-09,2.6202,0.79236,1.0325,p0851
0.89084,1.2302e-12,0.56215,0.70277,0.86765,p0852
1.0486,2.1734e-07,2.5954,0.60372,1.0562,p0853
1.1173,9.2061e-07,2.9804,0.7054,0.72257,p0854
1.0227,1.9971e-07,1.8372,0.7395,1.0434,p0855
0.93173,4.0589e-11,3.0826,0.52666,0.86371,p0856
0.91743,6.6759e-14,3.2606,0.54963,1.0587,p0857
0.8084,4.4139e-10,1.4349,0.56504,0.72725,p0858
1.1546,1.7419e-12,1.4018,0.45698,1.0818,p0859
1.0078,5.4738e-11,3.0343,0.66445,0.82479,p0860
0.92306,2.7519e-07,2.5869,0.77156,0.70087,p0861
1.1813,2.9017e-07,1.7936,0.51523,1.0352,p0862
0.85256,1.0733e-07,1.3925,0.48004,1.0043,p0863
1.1346,4.1516e-09,1.3105,0.58353,0.91586,p0864
0.95975,1.1232e-06,3.3798,0.50038,1.0067,p0865
0.9258,1.4404e-14,3.423,0.71571,0.80402,p0866
1.0572,1.0894e-12,3.2336,0.50248,0.71767,p0867
0.9054,2.9283e-10,2.5184,0.42221,1.007,p0868
1.0934,1.7346e-08,3.0115,0.52505,0.92382,p0869
1.0128,6.9721e-10,1.302,0.49056,0.88412,p0870
1.1309,1.4979e-13,1.9801,0.77366,0.95182,p0871
0.81321,3.9913e-05,3.1839,0.63673,1.0868,p0872
0.8836,9.1964e-09,0.96532,0.6949,1.0595,p0873
0.85158,7.6071e-13,0.58838,0.70981,0.88259,p0874
1.0968,1.1546e-09,0.91523,0.68422,0.98178,p0875
1.0037,1.033e-13,3.0423,0.76271,0.72646,p0876
1.1819,1.9513e-11,1.2852,0.59853,1.0398,p0877
0.93867,1.0162e-07,2.0891,0.52587,1.0658,p0878
0.98958,1.2462e-10,0.5801,0.6088,0.70056,p0879
0.95959,5.3327e-12,2.027,0.52882,1.0841,p0880
0.92601,9.8012e-07,0.52934,0.44991,0.99515,p0881
