wind_speed,mixing/coef_mix_hyp,meteorology/ch,meteorology/ce,par_id
1.0242,9.4865e-05,0.0026136,0.0010586,p0486
1.1369,6.7042e-06,0.0025678,0.002446,p0487
0.8685,7.4975e-05,0.0017422,0.0024554,p0488
0.9641,5.9186e-05,0.0024626,0.0021864,p0489
0.97419,7.3767e-05,0.0020551,0.0025368,p0490
1.0161,1.0507e-05,0.0018906,0.0011236,p0491
1.006,4.2226e-05,0.0014004,0.0013685,p0492
1.0141,4.9964e-05,0.0026705,0.0022366,p0493
1.002,9.7036e-05,0.0018922,0.0017956,p0494
1.1054,8.7801e-05,0.0013962,0.0029988,p0495
1.0813,1.6081e-05,0.0022588,0.0018199,p0496
1.0475,8.5314e-05,0.0017199,0.0029331,p0497
1.1561,5.8968e-05,0.0012975,0.001925,p0498
0.91602,3.0539e-05,0.0027873,0.0017527,p0499
1.1441,6.6597e-05,0.002625,0.0028508,p0500
