wind_speed,turb_param/k_min,g2/constant_value,g1/constant_value,A/constant_value,par_id
1.093,1.964e-13,2.4962,0.51522,1.0304,p0441
0.85137,0.00012141,2.0459,0.49305,1.0374,p0442
1.076,4.6189e-05,1.4001,0.75018,1.0127,p0443
0.83339,4.0909e-06,0.96188,0.43922,0.76188,p0444
0.81328,1.5229e-13,2.2321,0.75674,0.97361,p0445
0.81859,4.3589e-11,0.97031,0.5576,0.79318,p0446
1.0012,2.0864e-05,3.3498,0.70902,0.7083,p0447
0.96542,1.6453e-12,1.2306,0.54813,0.72704,p0448
0.95869,1.1983e-07,1.4487,0.69841,0.77974,p0449
0.94937,7.3364e-08,3.4757,0.62074,1.0503,p0450
1.1478,1.0422e-12,0.60125,0.62932,0.82804,p0451
1.1237,7.9098e-07,2.0184,0.41623,0.72282,p0452
0.84945,3.5106e-12,0.77499,0.54396,1.0781,p0453
1.0076,1.2463e-09,2.5382,0.45618,0.78805,p0454
0.96358,6.0806e-13,0.60725,0.56267,0.86298,p0455
1.1776,8.2073e-07,1.896,0.50188,0.80535,p0456
0.97644,1.1389e-05,0.7536,0.44885,0.79885,p0457
1.0828,1.5125e-12,1.3862,0.50337,0.74142,p0458
1.1535,1.6724e-06,0.53535,0.60526,0.89693,p0459
0.94216,8.6213e-07,1.3358,0.53667,0.78715,p0460
0.92852,4.7248e-09,0.68162,0.67625,1.0815,p0461
1.141,8.8458e-05,1.0028,0.40693,1.0463,p0462
0.82101,2.1849e-13,2.1514,0.76495,0.749,p0463
1.1848,9.0431e-14,0.79991,0.45047,1.0819,p0464
1.0868,8.238e-12,1.209,0.43292,1.0189,p0465
0.9623,1.3252e-12,3.3322,0.59835,1.0473,p0466
1.0091,5.9193e-14,2.1608,0.51037,0.76911,p0467
0.89808,1.4593e-05,0.61213,0.64597,0.90199,p0468
0.99367,7.8935e-05,1.2807,0.58834,1.0934,p0469
0.88854,2.8883e-08,0.69967,0.4226,1.083,p0470
0.82471,6.0167e-08,1.1759,0.78674,1.0671,p0471
0.89739,1.1126e-05,0.59131,0.73349,1.0968,p0472
1.1867,3.3449e-07,3.2971,0.79404,0.98119,p0473
1.1129,1.7197e-14,3.3418,0.66971,0.91287,p0474
0.81646,8.1853e-11,1.7659,0.43495,0.99604,p0475
0.82353,2.84e-13,1.9017,0.40266,0.8276,p0476
1.1957,1.0418e-07,2.3936,0.6278,0.94499,p0477
0.86385,5.8465e-07,1.8323,0.6141,0.74014,p0478
0.94569,2.3548e-14,2.1039,0.71719,0.96049,p0479
1.172,0.0001421,1.5348,0.67457,0.81087,p0480
0.83906,1.7457e-12,1.3197,0.5745,0.96323,p0481
0.94029,6.5554e-12,2.9999,0.40193,0.89764,p0482
0.98476,4.6809e-06,2.132,0.60957,0.96197,p0483
1.1291,3.3552e-12,0.63218,0.63649,0.96779,p0484
0.88129,1.499e-11,1.8162,0.43157,0.95457,p0485
0.8748,6.8572e-15,1.1229,0.48844,0.79275,p0486
1.0265,2.8823e-05,2.9858,0.7507,0.88325,p0487
0.97215,2.9657e-10,2.7401,0.43789,1.0012,p0488
0.89013,3.6364e-13,0.8746,0.41039,0.82994,p0489
1.1188,6.0718e-08,1.2056,0.7179,0.90889,p0490
0.81527,2.1098e-13,1.9306,0.56152,0.83485,p0491
1.0191,2.1442e-08,1.2248,0.47704,1.075,p0492
0.93799,5.8239e-13,2.962,0.65227,0.94112,p0493
1.0381,1.1204e-10,1.6216,0.45506,0.92268,p0494
0.92247,0.00022011,2.8172,0.40784,0.86847,p0495
0.80507,7.427e-09,3.1589,0.63469,0.74583,p0496
1.0971,4.8608e-14,1.5576,0.61324,0.88035,p0497
1.1963,2.8244e-11,2.7031,0.59975,0.87777,p0498
1.0302,0.00047293,1.8746,0.65879,0.77725,p0499
0.94745,0.00030658,0.83979,0.47664,1.0195,p0500
