wind_speed,mixing/coef_mix_hyp,mixing/coef_mix_KH,mixing/coef_wind_stir,mixing/coef_mix_shear,meteorology/cd,par_id
0.85553,0.0023643,0.56022,0.11296,0.5526,0.00014336,p0388
1.1034,0.0057487,0.43735,0.34069,0.27417,0.0008614,p0389
1.1487,0.0030722,0.26668,0.63431,0.83651,0.00015239,p0390
0.88932,0.0084676,0.51925,0.30532,0.83988,0.0011154,p0391
1.0403,0.00992,0.86775,0.66556,0.71725,0.00083054,p0392
1.1228,0.0037896,0.71617,0.49216,0.24524,0.00050552,p0393
0.81371,0.0088002,0.64022,0.12211,0.60598,0.0013155,p0394
0.82083,0.0023331,0.66151,0.48034,0.6844,0.00097927,p0395
0.87884,0.0097187,0.44556,0.3824,0.36232,0.0017325,p0396
0.9401,0.0014526,0.53997,0.3955,0.30437,0.0010891,p0397
0.99714,0.0091204,0.52601,0.51974,0.509,0.0008333,p0398
1.1126,0.0077877,0.86262,0.40426,0.4316,0.0017859,p0399
1.1867,0.0033747,0.5619,0.36134,0.32422,0.0019898,p0400
0.89746,0.0020307,0.19078,0.44675,0.64185,0.00090803,p0401
1.0056,0.0026461,0.4214,0.15639,0.75684,0.0011736,p0402
0.85381,0.0012489,0.85139,0.77856,0.66892,0.0016485,p0403
0.86555,0.0058279,0.36635,0.15398,0.23164,0.0010176,p0404
1.0848,0.0055457,0.88288,0.66129,0.75002,0.00045965,p0405
1.1144,0.00087761,0.88056,0.82979,0.67536,0.00068346,p0406
1.0995,0.0054441,0.78663,0.78071,0.50688,0.0017458,p0407
0.85562,0.0080153,0.7488,0.50873,0.20093,0.0017054,p0408
1.1205,0.0067232,0.34452,0.87404,0.39148,0.00060795,p0409
0.9457,0.0014427,0.30028,0.21163,0.81594,0.00038135,p0410
1.1725,0.0097492,0.29923,0.32236,0.60929,0.0015967,p0411
0.97732,0.00012323,0.27817,0.25957,0.66855,0.0012134,p0412
0.86794,0.0078891,0.30983,0.60062,0.59739,0.0017986,p0413
0.81633,0.00252,0.52646,0.40775,0.61022,0.001842,p0414
1.072,0.0068062,0.65753,0.58184,0.14405,0.0017811,p0415
1.0758,0.0050105,0.79044,0.59215,0.62083,0.0016797,p0416
0.9483,0.0046869,0.58981,0.8205,0.62046,0.00012518,p0417
1.1096,0.0065674,0.29413,0.79869,0.58638,0.0017575,p0418
1.0477,0.007511,0.48684,0.5088,0.89092,0.00013246,p0419
0.81431,0.0094967,0.6617,0.84327,0.49993,0.0019405,p0420
1.0712,0.0078643,0.4488,0.13941,0.1745,0.00057194,p0421
1.0223,0.0051415,0.75793,0.72278,0.19513,0.0019525,p0422
0.85682,0.0023144,0.29511,0.68157,0.75502,0.0012238,p0423
0.97777,0.0085024,0.60155,0.75497,0.76496,0.0015516,p0424
1.1169,0.0081356,0.66969,0.3234,0.89727,0.00088356,p0425
0.92111,0.0051757,0.43652,0.72033,0.30494,0.0013098,p0426
0.98637,0.0006958,0.77237,0.30124,0.13696,0.0012104,p0427
1.1731,0.0088432,0.8234,0.58686,0.78929,0.0016755,p0428
1.0736,0.0071946,0.19713,0.10616,0.66481,0.00013993,p0429
1.1203,0.0069432,0.49141,0.62769,0.74112,0.00046508,p0430
0.83182,0.00084494,0.16187,0.53715,0.28924,0.00099977,p0431
0.8011,0.0050521,0.54442,0.34138,0.62854,0.0012095,p0432
1.021,0.0061841,0.31114,0.46259,0.24473,0.00084232,p0433
1.1909,0.00033738,0.66454,0.89815,0.37773,0.0010048,p0434
1.0474,0.0021595,0.81808,0.71554,0.64487,0.0013749,p0435
1.0281,0.00603,0.53676,0.53307,0.3856,0.00028875,p0436
1.064,0.0079406,0.51388,0.73225,0.5877,0.0013009,p0437
0.95433,0.0098687,0.45316,0.51566,0.20845,0.0013692,p0438
0.86052,0.0071175,0.57219,0.51033,0.78148,0.0002824,p0439
1.0113,0.006094,0.27321,0.78321,0.14765,0.00066454,p0440
1.0968,0.0073544,0.32112,0.47411,0.67051,0.00028617,p0441
0.80262,0.00627,0.69293,0.27686,0.78661,0.00010352,p0442
0.88867,0.006443,0.65764,0.42769,0.87756,0.0013031,p0443
1.0832,0.0080506,0.87192,0.62445,0.50317,0.0019291,p0444
1.124,0.005632,0.30662,0.74261,0.21941,0.0015206,p0445
0.86565,0.0099763,0.67566,0.11588,0.11417,0.00032868,p0446
0.8178,0.0058605,0.1442,0.63292,0.34306,0.00045437,p0447
0.8115,0.005538,0.54496,0.76528,0.29036,0.00078448,p0448
1.0013,0.0089556,0.89471,0.74987,0.88509,0.0016242,p0449
0.96751,0.0039852,0.41279,0.25647,0.54438,0.0014612,p0450
0.96858,0.0072568,0.43188,0.23553,0.15313,0.0012961,p0451
1.0595,0.0011217,0.27369,0.27049,0.45857,0.0005487,p0452
1.1932,0.0027506,0.10115,0.34211,0.41143,0.00094385,p0453
1.0103,0.0046999,0.49306,0.73169,0.74178,0.0016962,p0454
0.93752,0.0032379,0.71018,0.31778,0.12598,0.0018225,p0455
1.0259,0.00063836,0.57394,0.12786,0.33355,0.00038372,p0456
0.97692,0.0055138,0.3179,0.83991,0.72824,0.0016653,p0457
0.84764,0.0045156,0.65008,0.77083,0.4709,0.0014701,p0458
1.0332,0.0014218,0.36487,0.54875,0.60811,0.0015759,p0459
1.0519,0.0024521,0.11097,0.56743,0.52754,0.00036161,p0460
0.95378,0.0096879,0.74029,0.70098,0.62387,0.001891,p0461
0.98355,0.0065906,0.69889,0.79045,0.81348,0.0018049,p0462
0.87062,4.8114e-05,0.1031,0.19275,0.65029,0.0014268,p0463
1.1008,0.0065353,0.71327,0.69161,0.66689,0.00017476,p0464
1.1154,0.0027862,0.71415,0.39002,0.4605,0.00077414,p0465
1.0538,0.0069748,0.3794,0.51665,0.69069,0.0013068,p0466
1.1162,0.0089212,0.11234,0.24906,0.38795,0.00067726,p0467
0.92905,0.0038714,0.63182,0.70476,0.47286,0.00049128,p0468
0.91491,0.0073062,0.48325,0.63812,0.7043,0.00065896,p0469
1.1657,0.0079628,0.44056,0.38301,0.45087,0.00047754,p0470
1.0742,0.0051106,0.59994,0.59649,0.41069,0.0017431,p0471
0.86251,0.0070662,0.46002,0.35334,0.1866,0.0014451,p0472
1.0442,0.0010739,0.89326,0.29469,0.82809,0.0011961,p0473
0.8858,0.00026797,0.53882,0.16471,0.78547,0.00072093,p0474
1.1599,0.0015235,0.24159,0.48104,0.27019,0.00096502,p0475
1.1398,0.00982,0.44431,0.61053,0.24233,0.00048165,p0476
1.1739,0.008065,0.48563,0.35094,0.87559,0.0011845,p0477
0.9046,0.0026342,0.38401,0.3711,0.48612,0.0013948,p0478
0.90754,0.0040934,0.23722,0.27356,0.3309,0.0018518,p0479
0.80156,0.0055862,0.70559,0.37853,0.36711,0.00043613,p0480
0.83159,0.0095096,0.88327,0.15556,0.26841,0.0019069,p0481
1.0573,0.0035808,0.27451,0.86627,0.15504,0.0013358,p0482
0.99739,0.0047765,0.65551,0.74406,0.82634,0.00031311,p0483
0.86032,0.00036256,0.33215,0.60444,0.58658,0.0015176,p0484
1.0815,0.0071369,0.26409,0.23867,0.32981,0.0008677,p0485
1.0464,0.0099861,0.33415,0.13582,0.89628,0.00021645,p0486
0.89706,0.0075529,0.15376,0.42271,0.52208,0.0018992,p0487
1.1493,0.0012621,0.73032,0.19303,0.22307,0.00013025,p0488
0.88025,0.00031055,0.11726,0.57801,0.22777,0.0012913,p0489
0.98765,0.0082401,0.19922,0.15842,0.32613,0.0017927,p0490
0.81673,0.0062309,0.86868,0.42004,0.7908,0.0013894,p0491
0.80506,0.0051616,0.26336,0.85485,0.71515,0.0015348,p0492
1.1803,0.0065068,0.22684,0.73356,0.59248,0.0015613,p0493
0.90514,0.008665,0.31961,0.81953,0.21123,0.0012265,p0494
0.84404,0.0028522,0.17434,0.88045,0.70506,0.0017654,p0495
1.1367,0.0041803,0.38208,0.49429,0.22931,0.00030084,p0496
1.0174,0.0035043,0.58036,0.86949,0.71047,0.0012785,p0497
1.0057,0.0005682,0.69097,0.53644,0.22647,0.0011219,p0498
0.86332,0.0030984,0.18797,0.83307,0.45991,0.001219,p0499
0.81976,0.0020014,0.18113,0.78647,0.17565,0.0019423,p0500
1.155,0.0067391,0.8274,0.87527,0.36937,0.00030844,p0501
1.0041,0.0099414,0.55067,0.30711,0.55808,0.0011873,p0502
0.8501,0.0077951,0.48963,0.45571,0.75418,0.00087435,p0503
0.94778,0.0003703,0.52862,0.38924,0.5211,0.00017003,p0504
1.036,0.004648,0.63499,0.6035,0.15944,0.0018639,p0505
0.83789,0.0022377,0.3922,0.69261,0.29747,0.00082381,p0506
0.98589,0.002673,0.4696,0.32745,0.14054,0.00033095,p0507
1.1904,0.0042515,0.46174,0.17033,0.31331,0.00090681,p0508
0.96105,0.0043022,0.88888,0.30577,0.70921,0.0012839,p0509
1.1651,0.0051284,0.50481,0.56539,0.52878,0.0015325,p0510
0.90344,0.0061532,0.75713,0.67286,0.85036,0.00161,p0511
0.99383,0.0088805,0.81856,0.29868,0.68639,0.0005433,p0512
1.0635,0.0083448,0.50723,0.71752,0.84184,0.00086979,p0513
0.85093,0.00059612,0.84886,0.74353,0.30764,0.00062578,p0514
1.1986,0.0026162,0.3981,0.87488,0.80823,0.0010719,p0515
1.1734,0.0049554,0.85361,0.48326,0.27615,0.0011708,p0516
1.1105,0.0078958,0.24984,0.79813,0.47383,0.00067541,p0517
1.1587,0.00089443,0.71796,0.41165,0.41543,0.0014798,p0518
1.1111,0.009232,0.49998,0.32098,0.81927,0.0015444,p0519
1.0026,0.008117,0.52374,0.66422,0.66419,0.0017614,p0520
0.91543,0.0027177,0.87322,0.57076,0.28305,0.001752,p0521
1.1811,0.0036412,0.4092,0.6269,0.20736,0.0013568,p0522
1.0621,0.0029596,0.84442,0.70283,0.47951,0.0014029,p0523
1.1807,0.002055,0.60189,0.30287,0.26216,0.0019854,p0524
1.0066,0.0042183,0.75454,0.57747,0.24011,0.0019824,p0525
1.1692,0.0028479,0.58424,0.10649,0.75637,0.001938,p0526
0.80223,0.00081937,0.81233,0.54445,0.46438,0.00020088,p0527
1.1824,0.0060394,0.42422,0.76596,0.40272,0.00052182,p0528
1.0704,0.0039318,0.61008,0.59412,0.53697,0.0004447,p0529
0.89394,0.0060423,0.7647,0.57143,0.59808,0.00024101,p0530
1.0961,0.0038902,0.84198,0.31869,0.56232,0.0012942,p0531
0.98541,0.0072918,0.25286,0.11218,0.30652,0.00090277,p0532
1.1923,0.00053386,0.12501,0.36326,0.70293,0.0009676,p0533
0.86626,0.0090491,0.68289,0.74013,0.13283,0.00128,p0534
1.0615,0.003263,0.83447,0.60162,0.75292,0.0017237,p0535
1.1631,0.0080999,0.13276,0.59481,0.25768,0.0015634,p0536
0.8904,0.0077303,0.49058,0.49639,0.43727,0.0014092,p0537
1.0677,0.0022461,0.41607,0.79628,0.16276,0.0010363,p0538
0.80778,0.00021213,0.43523,0.31257,0.19762,0.0016278,p0539
1.0343,0.0011363,0.72258,0.12466,0.6817,0.00030312,p0540
0.9507,0.0039749,0.5637,0.66837,0.18771,0.0015293,p0541
1.0327,0.0076237,0.87245,0.16138,0.62593,0.0018065,p0542
1.0694,0.00098531,0.2618,0.17232,0.33704,0.0019194,p0543
1.1567,0.0064677,0.37683,0.74856,0.80344,0.0012718,p0544
0.94922,0.0082896,0.45489,0.6295,0.85548,0.00056846,p0545
0.89323,0.00018678,0.66524,0.49918,0.277,0.00057551,p0546
0.84511,0.0062595,0.30623,0.66915,0.26765,0.0015677,p0547
0.99646,0.0082136,0.14551,0.7301,0.14246,0.00058859,p0548
1.093,0.0029897,0.31146,0.27189,0.65944,0.00093925,p0549
0.90577,0.0079832,0.69741,0.55815,0.35424,0.0005394,p0550
0.99948,0.0033112,0.22867,0.65672,0.25479,0.0018766,p0551
0.96944,0.0045412,0.27198,0.17881,0.75565,0.0010552,p0552
0.959,0.0080337,0.71266,0.56811,0.37927,0.00042851,p0553
1.0933,0.0097624,0.42745,0.29031,0.44364,0.0010875,p0554
0.99171,0.0017439,0.24444,0.52904,0.57667,0.00093775,p0555
1.0022,0.008538,0.1604,0.64329,0.87907,0.00092065,p0556
1.1503,0.0037987,0.87843,0.84757,0.46622,0.0012924,p0557
0.81006,0.0089408,0.89412,0.25337,0.20057,0.0012703,p0558
0.9412,0.00074621,0.65055,0.17577,0.7576,0.0016712,p0559
1.1927,0.0017165,0.73867,0.19821,0.65747,0.0013458,p0560
0.93457,0.0085251,0.64901,0.75568,0.77574,0.0011503,p0561
1.0034,0.0013259,0.63336,0.83041,0.35549,0.0015511,p0562
0.8296,0.0039031,0.82921,0.18229,0.37722,0.0014946,p0563
0.85901,0.0048322,0.42321,0.16817,0.47689,0.00089185,p0564
1.0455,0.0075075,0.80593,0.30385,0.86379,0.0015692,p0565
0.84219,0.0064776,0.38122,0.87926,0.86145,0.00083346,p0566
0.8435,0.0087521,0.82978,0.57233,0.56418,0.0019128,p0567
1.1096,0.0048798,0.62643,0.64756,0.28538,0.0010338,p0568
0.94309,0.0082076,0.43953,0.68466,0.19248,0.00098784,p0569
0.9142,0.0067108,0.50627,0.37808,0.34223,0.0010575,p0570
0.85149,0.00017672,0.84307,0.86499,0.31369,0.00069069,p0571
0.93898,0.0091572,0.26628,0.45293,0.63869,0.0016014,p0572
1.0608,0.0076156,0.54149,0.35158,0.3663,0.0015253,p0573
1.1051,0.0056534,0.50924,0.55158,0.83882,0.00077181,p0574
1.1218,0.0012374,0.54743,0.31938,0.76802,0.0010513,p0575
0.9874,0.0092285,0.36949,0.88651,0.75851,0.0007499,p0576
1.0119,0.0053426,0.15793,0.20717,0.11917,0.00049742,p0577
1.1344,0.0025894,0.43778,0.39349,0.31471,0.00087673,p0578
0.90413,0.00052998,0.57131,0.63091,0.37568,0.0013823,p0579
0.91114,0.0074865,0.63548,0.36436,0.86576,0.00079581,p0580
0.85062,0.0045878,0.72642,0.41706,0.77366,0.00078634,p0581
1.0355,0.0090837,0.5612,0.79327,0.82388,0.00023121,p0582
0.94918,0.0040465,0.47415,0.75076,0.1884,0.0016861,p0583
1.1914,0.0070453,0.69186,0.42104,0.16809,0.00027187,p0584
0.80907,0.0036564,0.33497,0.17408,0.62961,0.0010982,p0585
1.1583,0.0009578,0.85272,0.45459,0.25272,0.00034423,p0586
1.1835,0.0016249,0.14044,0.68532,0.10552,0.0010803,p0587
0.9177,0.00055555,0.11917,0.15711,0.73823,0.0013971,p0588
1.0378,0.0019314,0.61817,0.28523,0.1271,0.00024742,p0589
1.0437,0.0022576,0.59845,0.55878,0.48182,0.00053476,p0590
0.8302,0.00065878,0.10053,0.6055,0.33966,0.0010622,p0591
1.1083,0.0075788,0.59529,0.40218,0.51304,0.00052487,p0592
1.0855,0.0038189,0.83992,0.47462,0.5227,0.0013201,p0593
0.95323,0.0026218,0.28216,0.34896,0.3081,0.0013477,p0594
0.95264,0.0051972,0.3139,0.68993,0.33665,0.00027389,p0595
1.0944,0.008829,0.80465,0.4405,0.2729,0.0007835,p0596
1.0011,0.0089805,0.20254,0.31014,0.53798,0.0016574,p0597
0.83375,0.0063719,0.73577,0.21007,0.36027,0.0008509,p0598
0.95728,0.0012895,0.14168,0.20884,0.48826,0.00075698,p0599
0.84014,0.0049404,0.38313,0.40811,0.40735,0.001314,p0600
1.1997,0.0038446,0.10674,0.87775,0.23211,0.00186,p0601
0.87778,0.0019182,0.17356,0.73885,0.67142,0.0017035,p0602
0.93103,0.0089174,0.70737,0.27642,0.57094,0.00077923,p0603
1.1068,0.007149,0.31684,0.21963,0.88042,0.00018194,p0604
1.1335,0.0037768,0.50108,0.83131,0.40063,0.0013668,p0605
0.92521,0.0066084,0.41765,0.48495,0.8204,0.00068559,p0606
1.1445,0.0073223,0.85067,0.6065,0.70149,0.00090022,p0607
1.1789,0.0046768,0.48838,0.59068,0.52415,0.00061123,p0608
0.92123,0.0061486,0.13101,0.5425,0.7181,0.0019497,p0609
0.86166,0.0072405,0.21567,0.19704,0.30169,0.00068137,p0610
1.0542,0.0061084,0.76596,0.86454,0.74319,0.0009944,p0611
0.91344,0.006842,0.69384,0.51209,0.51851,0.00080371,p0612
0.97159,0.0051314,0.2018,0.37206,0.61195,0.0010946,p0613
0.88257,0.0029253,0.3306,0.39274,0.55663,0.0018115,p0614
0.98464,0.0076514,0.21805,0.85224,0.69402,0.001896,p0615
1.1905,0.0075344,0.80015,0.23806,0.53427,0.0019205,p0616
0.91622,0.001907,0.46602,0.59198,0.75931,0.0015563,p0617
0.86467,0.0027334,0.37084,0.70517,0.38235,0.00025299,p0618
1.0876,0.00023098,0.73755,0.88631,0.46861,0.00050804,p0619
0.85161,0.0047632,0.13425,0.13015,0.24652,0.0015977,p0620
0.93921,0.0069205,0.37509,0.63569,0.41743,0.0018305,p0621
0.86145,5.2737e-05,0.11952,0.73552,0.23912,0.00010698,p0622
0.88985,0.0030829,0.59085,0.77644,0.39493,0.0017108,p0623
0.8879,0.0043186,0.79127,0.16373,0.70192,0.0019956,p0624
1.141,0.00085936,0.58381,0.66623,0.13181,0.00080808,p0625
1.112,0.0069827,0.411,0.53445,0.65503,0.0019535,p0626
0.952,0.0013109,0.68814,0.63884,0.80703,0.00039127,p0627
0.86701,0.007384,0.14694,0.62287,0.27449,0.00089245,p0628
0.92784,0.001987,0.35347,0.14628,0.52667,0.00059276,p0629
1.1611,0.0095383,0.19666,0.43899,0.63224,0.0013842,p0630
1.1209,0.0044527,0.23949,0.47243,0.21559,0.00068792,p0631
0.94537,0.0096112,0.71948,0.46362,0.10053,0.00055829,p0632
0.84184,0.0098107,0.13575,0.57495,0.64676,0.0010108,p0633
1.0425,0.0018874,0.89911,0.678,0.17681,0.0017712,p0634
1.0164,0.0077135,0.80987,0.65406,0.58083,0.00070091,p0635
0.83912,0.0053183,0.6321,0.1111,0.24742,0.00059038,p0636
0.87833,0.0087941,0.666,0.89002,0.19408,0.0019053,p0637
1.1356,0.0048962,0.44233,0.6629,0.85441,0.00017896,p0638
1.1392,0.0080727,0.869,0.69994,0.34431,0.00077033,p0639
0.8188,0.0050898,0.22741,0.68278,0.77002,0.0014493,p0640
1.1148,0.0072112,0.87583,0.33912,0.57932,0.0014345,p0641
1.0563,0.0085459,0.57571,0.60779,0.38391,0.00019483,p0642
0.80599,0.0025229,0.64098,0.45743,0.65543,0.00039377,p0643
1.1469,0.0056248,0.36169,0.79145,0.74892,0.00015898,p0644
0.88328,0.0016749,0.67825,0.71981,0.73193,0.0018711,p0645
0.91233,0.0014339,0.37815,0.89743,0.16129,0.0011783,p0646
0.80026,0.0079241,0.21947,0.36896,0.74065,0.00054752,p0647
1.0447,0.0062288,0.15929,0.52153,0.14904,0.0018918,p0648
0.84714,0.0010523,0.65479,0.82114,0.86011,0.0014889,p0649
0.99547,0.0077459,0.23475,0.69801,0.61855,0.00076127,p0650
1.0989,0.0071579,0.6162,0.83499,0.73413,0.0018186,p0651
0.84268,0.0014861,0.859,0.21789,0.56503,0.00082616,p0652
1.0727,0.0047504,0.77548,0.84279,0.14322,0.0016998,p0653
0.86299,7.2048e-05,0.48954,0.62195,0.17161,0.00057322,p0654
0.89624,0.0010356,0.12218,0.12883,0.64734,0.00064582,p0655
0.91913,0.0077637,0.51888,0.76215,0.62281,0.00077531,p0656
1.1891,0.0019537,0.35268,0.2338,0.57843,0.0010964,p0657
0.86918,0.0099603,0.5776,0.87671,0.608,0.00036247,p0658
1.0071,0.0094755,0.53248,0.17763,0.51513,0.0015146,p0659
0.93993,0.00784,0.59801,0.10457,0.41363,0.00093373,p0660
1.0194,0.0052051,0.49809,0.66165,0.84042,0.0008804,p0661
0.98979,0.0022764,0.33694,0.63639,0.72595,0.0016211,p0662
1.0312,0.0050932,0.75276,0.1391,0.23403,0.0016531,p0663
1.151,0.0075423,0.13638,0.53544,0.17958,0.0010687,p0664
0.87126,0.007873,0.70813,0.28163,0.86181,0.00064282,p0665
1.0494,0.0043896,0.34541,0.51839,0.1305,0.00037212,p0666
1.082,0.0021006,0.54312,0.23249,0.35141,0.0017392,p0667
1.0987,0.003489,0.67389,0.80833,0.11254,0.0014405,p0668
1.0697,0.0034767,0.75629,0.40075,0.40093,0.001431,p0669
1.0937,0.0061333,0.11341,0.71136,0.70034,0.00081419,p0670
0.97437,0.0074129,0.71494,0.32279,0.89943,0.001414,p0671
0.84671,0.0074285,0.45635,0.47024,0.54803,0.0013677,p0672
1.1231,0.0094808,0.6965,0.36521,0.48941,0.00055383,p0673
1.065,0.0065574,0.83232,0.31585,0.32014,0.0013224,p0674
0.94873,0.0092448,0.8173,0.30077,0.21683,0.00041199,p0675
0.97553,0.0080246,0.62001,0.57331,0.57736,0.0013421,p0676
0.83572,0.0051852,0.15743,0.3142,0.84507,0.0015943,p0677
1.1856,0.0093296,0.57818,0.33375,0.80757,0.001682,p0678
0.83258,0.00010625,0.28946,0.2837,0.11283,0.0012738,p0679
1.0216,0.0097805,0.73997,0.38561,0.50961,0.0016931,p0680
1.1342,0.0061239,0.15593,0.2213,0.76601,0.0014234,p0681
0.82346,0.0052677,0.65353,0.8381,0.35753,0.0019309,p0682
1.1947,0.002809,0.55799,0.29123,0.74424,0.0011433,p0683
1.066,0.0068586,0.26977,0.15248,0.21004,0.00051611,p0684
0.80043,0.0075203,0.86996,0.86341,0.63966,0.0007267,p0685
1.0334,0.0023769,0.23269,0.21462,0.40999,0.00056141,p0686
0.86668,0.0059789,0.21312,0.65231,0.26506,0.00051867,p0687
0.92263,0.0035142,0.41415,0.52023,0.50347,0.0018455,p0688
0.94998,0.00381,0.67641,0.56912,0.65805,0.00097552,p0689
0.89409,0.0074697,0.31862,0.81414,0.15602,0.001022,p0690
0.9793,0.0089044,0.8312,0.56234,0.56109,0.0011312,p0691
0.88498,0.0048605,0.21062,0.89201,0.19602,0.0015279,p0692
0.86826,0.0045245,0.19377,0.77213,0.11077,0.00048757,p0693
0.88709,0.00022376,0.35702,0.83246,0.5017,0.0012534,p0694
0.80929,0.0077016,0.67319,0.19627,0.31636,0.0016361,p0695
1.1647,0.0084357,0.61868,0.55635,0.73849,0.0017146,p0696
1.1254,0.0082269,0.26846,0.50441,0.12388,0.0017297,p0697
1.0231,0.0042028,0.49521,0.66687,0.45707,0.00033548,p0698
1.1025,0.009994,0.10537,0.18439,0.55096,0.0002677,p0699
1.0545,0.0032086,0.47723,0.31449,0.58006,0.0018035,p0700
0.84887,0.0060759,0.30749,0.37126,0.27851,0.0014148,p0701
1.0316,0.006481,0.34989,0.86164,0.28429,0.00056353,p0702
0.95176,0.00094332,0.27916,0.22591,0.86559,0.0018285,p0703
0.9079,0.0064582,0.59663,0.35654,0.45519,0.0018878,p0704
1.0523,0.0097239,0.24558,0.57623,0.72342,0.00063101,p0705
0.92967,0.0041461,0.82314,0.2609,0.61048,0.0016136,p0706
1.1306,0.0072221,0.19329,0.34468,0.30603,0.0018438,p0707
1.1848,0.0068949,0.34327,0.32985,0.18902,0.00019281,p0708
0.89148,0.0002405,0.87508,0.70237,0.284,0.0010042,p0709
0.89796,0.0016857,0.10774,0.55362,0.20357,0.00097194,p0710
1.041,0.0097004,0.77991,0.60092,0.80265,0.00063548,p0711
0.92685,0.0093551,0.67041,0.56137,0.61954,0.00074961,p0712
1.168,0.0041084,0.62967,0.45375,0.83335,0.0019321,p0713
0.80656,0.0093921,0.78117,0.39857,0.54343,0.00054219,p0714
0.93526,0.0067635,0.64556,0.67749,0.33253,0.00074112,p0715
1.1535,0.006779,0.87827,0.36804,0.65427,0.0017594,p0716
1.1016,0.0088135,0.76017,0.85288,0.1029,0.00053081,p0717
1.1686,0.0016437,0.5358,0.71093,0.555,0.00091794,p0718
0.86234,0.0035769,0.68617,0.55256,0.20599,0.00087153,p0719
0.95152,0.0082623,0.16107,0.63752,0.26154,0.0003416,p0720
0.8947,0.0068614,0.76525,0.20785,0.84896,0.00088807,p0721
0.99246,0.0081422,0.11024,0.24163,0.34369,0.0018621,p0722
1.0864,0.002915,0.45049,0.75319,0.69893,0.001085,p0723
0.89254,0.00046162,0.57973,0.61814,0.10857,0.0018512,p0724
0.97009,0.0031634,0.38759,0.38766,0.45206,0.00022441,p0725
0.98048,0.00080364,0.47183,0.23159,0.43784,0.00032216,p0726
1.197,0.00068198,0.16732,0.84421,0.2532,0.00016514,p0727
1.1861,0.0040063,0.74106,0.697,0.53053,0.0012021,p0728
1.1603,0.0064385,0.23672,0.50218,0.76395,0.0013635,p0729
1.0754,0.0078053,0.89073,0.7095,0.57379,0.00047377,p0730
0.91303,0.0057079,0.79374,0.88293,0.59614,0.0019906,p0731
1.12,0.0015032,0.45946,0.16511,0.14209,0.0011484,p0732
0.91135,0.0088581,0.58564,0.84568,0.73705,0.0012762,p0733
0.95684,0.006169,0.49697,0.68644,0.71913,0.00010397,p0734
0.95832,0.0063126,0.58874,0.69918,0.37034,0.0012434,p0735
0.88165,0.0018214,0.5929,0.66028,0.67932,0.00074379,p0736
0.87267,0.0023595,0.60797,0.88472,0.80916,0.0012208,p0737
0.87607,0.0095764,0.50338,0.52832,0.88707,0.00017776,p0738
1.0207,0.0026808,0.75332,0.15356,0.81623,0.0012609,p0739
0.90225,0.0030573,0.41509,0.89878,0.36384,0.0011097,p0740
0.88602,0.0047837,0.36099,0.30777,0.29578,0.00092311,p0741
0.85978,0.009753,0.66655,0.81714,0.58431,0.0014557,p0742
0.80471,0.006813,0.81386,0.88908,0.19153,0.00059564,p0743
0.87323,0.0099325,0.74843,0.59875,0.89289,0.0012526,p0744
1.1029,0.0085188,0.8387,0.14814,0.85105,0.00072928,p0745
1.0899,2.9918e-05,0.18181,0.79589,0.77077,0.0009959,p0746
0.82871,0.007394,0.35109,0.86257,0.78793,0.0014065,p0747
1.0782,0.0057777,0.76674,0.7813,0.25579,0.0019364,p0748
1.1491,0.0086399,0.70086,0.11412,0.48144,0.00092897,p0749
0.83833,0.0004369,0.71194,0.34536,0.14801,0.00081221,p0750
1.1559,0.0074736,0.89815,0.21239,0.40473,0.00031769,p0751
1.1046,0.00016155,0.68369,0.38327,0.14641,0.0007062,p0752
1.0536,0.0076898,0.28364,0.75429,0.66116,0.00059938,p0753
0.99985,0.0063967,0.36055,0.32009,0.46677,0.0014587,p0754
0.93621,0.0025504,0.49442,0.59554,0.39365,0.0001612,p0755
1.0794,0.006707,0.75583,0.19861,0.71567,0.001401,p0756
1.1245,0.00083277,0.21162,0.57992,0.38693,0.0015409,p0757
1.0003,0.00030891,0.28252,0.2208,0.78987,0.0014195,p0758
1.1278,0.0039669,0.1865,0.44145,0.56771,0.0011568,p0759
1.1896,0.0052472,0.47038,0.35034,0.68802,0.0011381,p0760
1.0226,0.0037196,0.5252,0.213,0.33541,0.00020006,p0761
1.0368,0.0081242,0.77478,0.758,0.4694,0.00093107,p0762
0.83862,0.001467,0.25806,0.1419,0.78473,0.00053693,p0763
1.0131,0.00073,0.13185,0.56352,0.51931,0.0016273,p0764
0.81164,0.0058537,0.33883,0.35578,0.34679,0.00082445,p0765
0.97492,0.0088784,0.19003,0.62136,0.35612,0.00034855,p0766
0.93492,0.0010071,0.89014,0.40939,0.2946,0.00073222,p0767
1.0507,0.0087459,0.70185,0.65818,0.79407,0.00086316,p0768
1.0807,0.0060619,0.80357,0.81767,0.78628,0.0018854,p0769
1.1103,0.0067917,0.5438,0.80982,0.70681,0.0011118,p0770
1.1951,0.008354,0.78761,0.89288,0.59993,0.0016078,p0771
0.87171,0.0025957,0.37319,0.22781,0.45165,0.0011918,p0772
0.96434,0.0017951,0.84527,0.58012,0.87219,0.0012063,p0773
0.99309,0.0091771,0.17129,0.61911,0.12134,0.00035018,p0774
0.96474,0.0049288,0.14611,0.23958,0.40934,0.0016899,p0775
1.1428,0.00050464,0.77632,0.79749,0.55991,0.0014657,p0776
