wind_speed,mixing/coef_mix_hyp,mixing/coef_mix_KH,mixing/coef_wind_stir,mixing/coef_mix_shear,meteorology/cd,par_id
0.98778,0.0015275,0.32862,0.48461,0.46507,0.0011022,p0388
1.0194,0.00957,0.63211,0.2318,0.67929,0.0012916,p0389
0.98136,0.0028449,0.68161,0.81162,0.37138,0.00016588,p0390
0.92239,0.0065471,0.23044,0.46335,0.79362,0.0014429,p0391
0.96717,0.0088681,0.6127,0.36837,0.29311,0.0015867,p0392
0.97645,0.0043668,0.43801,0.57057,0.18999,0.00056091,p0393
1.1213,0.0025615,0.37391,0.68529,0.72128,0.0019922,p0394
0.80578,0.0066522,0.2946,0.84056,0.62558,0.0019798,p0395
1.0891,0.00017207,0.8447,0.12707,0.88731,0.000148,p0396
0.87472,0.00033955,0.18002,0.51224,0.58985,0.00087654,p0397
1.0016,0.00050081,0.69248,0.54134,0.69361,0.0016351,p0398
1.1228,0.0087961,0.69067,0.678,0.50072,0.0014548,p0399
0.84645,0.00015226,0.16806,0.47674,0.50817,0.00032343,p0400
1.1904,0.0039324,0.75859,0.53305,0.39345,0.00050576,p0401
1.1236,0.0084661,0.3616,0.51049,0.24623,0.00088424,p0402
0.92108,0.0019852,0.82917,0.84627,0.76254,0.00035884,p0403
1.0719,0.0099836,0.61387,0.74523,0.82084,0.00074162,p0404
0.84002,0.0028103,0.84157,0.67011,0.14539,0.00093027,p0405
0.8801,0.0062453,0.83045,0.48122,0.55442,0.0011314,p0406
1.0691,0.0082111,0.72685,0.50197,0.20864,0.0013843,p0407
1.1296,0.0076733,0.89924,0.53515,0.1984,0.00028254,p0408
1.1311,0.0032208,0.41878,0.19,0.79047,0.0011357,p0409
1.1903,0.0074041,0.67635,0.73313,0.49397,0.00011305,p0410
1.1699,0.0001234,0.29887,0.77574,0.6505,0.0015503,p0411
0.97099,0.0080805,0.21406,0.63677,0.58455,0.0019991,p0412
0.8771,0.0056469,0.20646,0.70104,0.5781,0.0010455,p0413
0.99371,0.0053576,0.16947,0.13128,0.28033,0.0017384,p0414
0.8453,0.0065114,0.46823,0.5446,0.34729,0.0015547,p0415
1.1349,0.0088719,0.65274,0.32164,0.70605,0.00044349,p0416
0.99214,0.0061254,0.23833,0.49169,0.83611,0.00066531,p0417
0.94871,0.00112,0.38287,0.16283,0.2737,0.0001234,p0418
0.91401,0.0047602,0.30247,0.50526,0.63888,0.00063424,p0419
1.0254,0.0025206,0.29279,0.74934,0.19932,0.0010074,p0420
0.97849,0.009103,0.72314,0.64948,0.35299,0.0017085,p0421
1.1126,0.00031176,0.60343,0.61333,0.84766,0.00032702,p0422
0.82649,0.0029829,0.34904,0.85306,0.79874,0.00014506,p0423
1.0063,0.0013173,0.74176,0.11363,0.38345,0.0014761,p0424
0.84295,0.0022546,0.66906,0.11273,0.5098,0.00025975,p0425
0.90736,0.0045062,0.71951,0.60381,0.44589,0.00077693,p0426
1.1756,0.0070563,0.7774,0.75394,0.85892,0.0012291,p0427
1.1391,0.0065005,0.37673,0.78456,0.1373,0.00089425,p0428
1.1882,0.0075893,0.7561,0.62616,0.87677,0.00095079,p0429
0.82848,0.0004029,0.87709,0.82684,0.16656,0.00071263,p0430
1.193,0.0063642,0.41288,0.45605,0.60924,0.0018509,p0431
1.1266,0.0063543,0.70348,0.50564,0.82322,0.0019605,p0432
0.86991,0.0053748,0.10983,0.26793,0.63818,0.00067251,p0433
1.1969,0.0012288,0.81845,0.88718,0.87768,0.00031378,p0434
1.1277,0.0026664,0.27924,0.15482,0.31205,0.00079774,p0435
0.90574,0.0069544,0.1014,0.52175,0.6204,0.00070798,p0436
0.87066,0.0087812,0.25645,0.7266,0.59747,0.00039829,p0437
1.0872,0.0043295,0.81466,0.79596,0.20785,0.0012628,p0438
1.1144,0.0037921,0.64148,0.26497,0.39033,0.00055012,p0439
1.1818,0.0017368,0.6732,0.32378,0.47282,0.00011357,p0440
1.0446,0.00069577,0.43216,0.7719,0.28195,0.0003911,p0441
0.94505,0.0021866,0.66846,0.26136,0.23801,0.001429,p0442
1.0269,0.0087625,0.80382,0.59398,0.14929,0.0015724,p0443
0.98322,0.009953,0.85018,0.61047,0.84342,0.0017987,p0444
0.8521,0.0025034,0.36535,0.82056,0.75405,0.0014609,p0445
1.1356,0.0046967,0.26548,0.20113,0.86508,0.00076564,p0446
0.96643,0.0010303,0.42841,0.54505,0.58372,0.00070486,p0447
1.1149,0.0040662,0.19542,0.63853,0.6984,0.0019008,p0448
0.91347,0.0045377,0.53632,0.43654,0.24106,0.0011825,p0449
1.1477,0.0026191,0.85698,0.77384,0.44225,0.00017532,p0450
1.0279,0.0044788,0.45639,0.64384,0.13584,0.0016383,p0451
1.1025,0.00019982,0.61143,0.38556,0.88808,0.00060013,p0452
1.1394,0.0032368,0.8303,0.1723,0.34172,0.0014706,p0453
0.91511,0.0083395,0.27605,0.36,0.21296,0.00072157,p0454
0.9206,6.743e-05,0.60024,0.34778,0.34446,0.0010936,p0455
0.96574,0.0064647,0.24275,0.77797,0.25185,0.0013703,p0456
0.90374,0.0034967,0.28903,0.16919,0.1267,0.0010199,p0457
1.1777,0.0034325,0.66015,0.37601,0.26115,0.0015598,p0458
0.96042,0.0038957,0.47944,0.14613,0.65663,0.0017029,p0459
0.98724,0.005951,0.68754,0.73899,0.54796,0.0010833,p0460
1.1547,0.0089814,0.81676,0.81954,0.25663,0.0016957,p0461
0.81992,0.0066473,0.73592,0.18656,0.68936,0.00054796,p0462
0.97005,0.0060042,0.83473,0.78282,0.37348,0.00026542,p0463
1.1951,0.0010061,0.54263,0.50975,0.42454,0.0019314,p0464
0.88326,0.0087006,0.12722,0.27201,0.18865,0.00056249,p0465
1.0721,0.00021852,0.14115,0.10703,0.11869,0.00064225,p0466
0.85646,0.0019518,0.54114,0.39072,0.5334,0.0016092,p0467
1.1505,0.0022294,0.4198,0.76967,0.31456,0.0019065,p0468
0.90891,0.0032028,0.86058,0.52091,0.31931,0.0013307,p0469
1.0742,0.0014784,0.33904,0.44678,0.15666,0.0019432,p0470
1.0644,0.0041502,0.50826,0.23239,0.1692,0.001768,p0471
0.82411,0.0062142,0.83764,0.70503,0.12958,0.0017113,p0472
1.1572,0.0036586,0.62245,0.23864,0.50167,0.0011132,p0473
0.89769,0.0061195,0.36925,0.29625,0.11683,0.0012361,p0474
0.99169,0.0035175,0.43465,0.373,0.64308,0.00042635,p0475
0.93494,0.0014418,0.52286,0.42277,0.71041,0.00186,p0476
0.91733,0.0080063,0.27148,0.55256,0.59666,0.00011526,p0477
0.86068,0.0016249,0.83738,0.407,0.61421,0.00043778,p0478
1.004,0.0074772,0.84699,0.1456,0.24317,0.00061577,p0479
1.0825,0.0044001,0.71352,0.53986,0.12531,0.0013797,p0480
1.1099,0.0037266,0.10461,0.66791,0.5614,0.0015694,p0481
0.90796,0.00010687,0.80965,0.47364,0.6449,0.0011197,p0482
1.137,0.002125,0.56195,0.22988,0.21167,0.00012914,p0483
1.0131,0.0049853,0.71245,0.83434,0.15926,0.0010938,p0484
1.1059,0.0026061,0.50929,0.54568,0.47806,0.0016885,p0485
0.94554,0.0067559,0.70246,0.33272,0.80177,0.00067183,p0486
1.12,0.0099256,0.88998,0.88731,0.36001,0.0016628,p0487
0.96516,0.0021704,0.18952,0.35859,0.63377,0.0012961,p0488
1.0034,0.0010507,0.23168,0.34802,0.39167,0.00022105,p0489
0.87407,0.0051422,0.61922,0.59913,0.45191,0.00062606,p0490
1.1913,0.0039698,0.72579,0.46286,0.47412,0.0012798,p0491
0.88493,0.0096086,0.38402,0.4557,0.376,0.0012257,p0492
1.1091,0.009022,0.73639,0.41143,0.33841,0.00010609,p0493
0.85301,0.0057747,0.30539,0.15122,0.71657,0.0002542,p0494
1.1157,0.0039273,0.31003,0.5613,0.8742,0.0013928,p0495
1.008,0.0045822,0.6499,0.18305,0.38181,0.0016181,p0496
0.8593,0.0037595,0.47782,0.56051,0.1957,0.0011979,p0497
1.0352,0.0041877,0.39842,0.58223,0.435,0.001584,p0498
0.89403,0.0068244,0.43065,0.11972,0.5697,0.0013179,p0499
0.86129,0.0054913,0.26764,0.68899,0.63938,0.00078815,p0500
1.142,0.0032488,0.4984,0.62555,0.40636,0.0018285,p0501
0.9129,0.0057586,0.70131,0.24776,0.89093,0.001607,p0502
0.89462,0.0026421,0.35752,0.48906,0.45752,0.001488,p0503
0.85398,0.0074955,0.14038,0.8355,0.82713,0.0013588,p0504
0.89987,0.0094978,0.73845,0.81623,0.56591,0.00066624,p0505
0.97412,0.0043018,0.53811,0.51604,0.87191,0.00093906,p0506
0.98919,0.0054492,0.51191,0.86244,0.42179,0.00096947,p0507
1.1254,0.0047232,0.56086,0.8327,0.19279,0.0015819,p0508
1.0954,0.005407,0.7374,0.56474,0.60456,0.00087725,p0509
0.89625,0.0049618,0.30907,0.56881,0.20392,0.0012126,p0510
1.1421,0.0057316,0.80833,0.76141,0.68665,0.00047331,p0511
1.0176,0.0009679,0.55925,0.62361,0.78176,0.0014262,p0512
0.81729,0.0038139,0.48718,0.16512,0.67132,0.00075043,p0513
0.89526,0.001308,0.69955,0.60458,0.14182,0.0006112,p0514
0.8654,0.0045294,0.59372,0.38026,0.54872,0.0010748,p0515
1.0858,0.0036808,0.88248,0.65844,0.47608,0.0017154,p0516
1.0464,0.0084221,0.6781,0.49747,0.29687,0.00042245,p0517
0.83217,0.0020554,0.53244,0.74571,0.49787,0.0019375,p0518
0.81852,0.0016098,0.54057,0.66224,0.31309,0.00037022,p0519
0.88827,0.0071292,0.37056,0.49465,0.85821,0.00018662,p0520
1.0078,0.0058279,0.41736,0.10804,0.52475,0.0015275,p0521
1.0708,0.0055094,0.44513,0.2729,0.31724,0.00045628,p0522
1.0962,0.0075317,0.34526,0.37854,0.10179,0.0010106,p0523
0.82973,0.0025965,0.41419,0.71985,0.2634,0.00028624,p0524
1.062,0.0075493,0.88813,0.48525,0.32884,0.00065147,p0525
1.1846,0.0048189,0.72058,0.8665,0.35797,0.00075286,p0526
1.0425,0.0040952,0.48559,0.7799,0.55808,0.0010998,p0527
0.84052,0.0012513,0.73177,0.47563,0.2229,0.00029659,p0528
0.87822,0.0082856,0.64414,0.50945,0.3653,0.00020558,p0529
1.0085,0.0026801,0.39297,0.53766,0.82176,0.0010572,p0530
1.1386,0.0028984,0.79994,0.16392,0.28834,0.00014125,p0531
0.84777,0.00039649,0.65364,0.87535,0.57345,0.0016554,p0532
1.0932,0.0058711,0.36255,0.4041,0.68281,0.0011422,p0533
0.89102,0.0099396,0.32035,0.52373,0.87582,0.0016693,p0534
0.95773,0.0012885,0.1299,0.57343,0.16266,0.00079389,p0535
1.1083,0.0046732,0.70901,0.16838,0.64599,0.00073128,p0536
1.1922,0.0046504,0.44217,0.81779,0.68469,0.0010328,p0537
1.0855,0.0071532,0.7693,0.70164,0.74552,0.00084202,p0538
1.1639,0.0012949,0.62464,0.10284,0.86259,0.0010643,p0539
0.90643,0.0017054,0.34418,0.41453,0.88418,0.0013369,p0540
1.0569,0.0071788,0.85796,0.79632,0.34084,0.00035789,p0541
0.89293,0.0098652,0.44746,0.73951,0.17311,0.00035022,p0542
0.91392,0.0014327,0.88936,0.71665,0.15169,0.00070414,p0543
1.1866,0.0021317,0.45404,0.73277,0.67579,0.00071861,p0544
1.1673,0.0065905,0.89639,0.33863,0.49179,0.0006209,p0545
0.84087,0.0056011,0.44631,0.19583,0.18417,0.0015055,p0546
1.0258,0.0091399,0.68415,0.33051,0.40459,0.0014809,p0547
1.1729,0.0067609,0.42233,0.85961,0.89184,0.00062768,p0548
1.1179,0.0031467,0.3927,0.43444,0.67366,0.00051499,p0549
1.0737,0.005988,0.53482,0.57831,0.53794,0.00022606,p0550
0.83105,0.0063407,0.39997,0.24974,0.89607,0.0018645,p0551
1.0388,0.0089382,0.81044,0.48583,0.59786,0.00079096,p0552
1.0375,0.0052611,0.38596,0.69461,0.76635,0.00045269,p0553
1.0555,0.0070028,0.28673,0.75842,0.42042,0.00058016,p0554
0.88678,0.0063988,0.54328,0.82259,0.22976,0.00045916,p0555
1.1825,0.0041336,0.60708,0.88321,0.7673,0.0011737,p0556
0.81617,0.0034205,0.89199,0.78969,0.65313,0.0011462,p0557
1.0615,0.0028536,0.61519,0.1497,0.66103,0.0016564,p0558
1,0.0055668,0.42247,0.46822,0.36348,0.00014205,p0559
1.1841,0.0099009,0.80161,0.16642,0.11603,0.00079274,p0560
1.097,0.0029594,0.80118,0.34442,0.84024,0.00090377,p0561
0.84812,0.0061828,0.30037,0.87613,0.72678,0.0013005,p0562
0.94887,0.0068612,0.86457,0.2165,0.51803,0.0014098,p0563
1.0266,0.0080697,0.66178,0.86637,0.39098,0.0018933,p0564
1.0959,0.007326,0.26479,0.66067,0.80409,0.0015141,p0565
1.0197,0.0023346,0.3384,0.36581,0.86927,0.00040065,p0566
1.0317,0.0069385,0.10353,0.25369,0.83874,0.0016454,p0567
0.83482,0.0043882,0.41036,0.62119,0.50675,0.0014371,p0568
0.83684,0.0086594,0.49557,0.76901,0.82523,0.00049364,p0569
1.0449,0.0082239,0.1526,0.77702,0.53944,0.00048792,p0570
0.8356,0.0028037,0.72945,0.19321,0.72734,0.0012175,p0571
1.0922,0.0086181,0.79738,0.87098,0.68391,0.0018369,p0572
1.1162,0.0019212,0.41766,0.21273,0.44435,0.0012476,p0573
1.1955,0.0015704,0.25286,0.12979,0.39917,0.0017339,p0574
0.83606,0.0074633,0.71886,0.86216,0.20963,0.0014493,p0575
1.0756,0.0072781,0.56999,0.68309,0.55584,0.00065688,p0576
0.84451,0.0056152,0.76216,0.73422,0.57477,0.00046114,p0577
1.0144,0.0079012,0.59997,0.10412,0.6417,0.00012591,p0578
0.86872,0.0078465,0.8933,0.57494,0.16145,0.0017591,p0579
0.92179,0.0085508,0.27544,0.34181,0.37988,0.0013822,p0580
0.87843,0.0059702,0.31341,0.16113,0.41519,0.00027431,p0581
0.92432,0.0032532,0.51037,0.3192,0.8447,0.00086749,p0582
0.911,0.0034478,0.84206,0.15612,0.74375,0.0016156,p0583
0.80639,0.0050927,0.37775,0.10502,0.41623,0.0008277,p0584
1.0811,0.0042857,0.44467,0.83327,0.45629,0.0012159,p0585
1.0985,0.0069616,0.11494,0.19103,0.26605,0.0017702,p0586
1.0757,0.0051755,0.3661,0.3565,0.43287,0.001392,p0587
1.1141,0.0050652,0.66751,0.838,0.77268,0.00054647,p0588
1.1963,0.0088916,0.27913,0.17401,0.49739,0.00066376,p0589
0.92375,0.00037008,0.75755,0.26936,0.1304,0.0011321,p0590
0.81499,0.002458,0.86559,0.85664,0.38241,0.0013508,p0591
0.98427,0.0097452,0.77591,0.80924,0.78401,0.00047455,p0592
1.0431,0.0040394,0.24718,0.61259,0.731,0.00083124,p0593
0.84738,0.0071842,0.25121,0.14758,0.32531,0.0011539,p0594
1.0162,0.002095,0.44702,0.65929,0.5465,0.00056803,p0595
0.9051,0.0080188,0.2838,0.8456,0.55724,0.0015227,p0596
0.86661,0.0031671,0.76781,0.51329,0.12062,0.00050469,p0597
0.98547,0.0059054,0.21304,0.56588,0.22905,0.00043513,p0598
0.89646,0.0074539,0.77835,0.59053,0.71955,0.00060501,p0599
1.0415,0.0079165,0.1206,0.48688,0.65498,0.00078684,p0600
0.81241,0.0026286,0.1295,0.20206,0.61884,0.0017319,p0601
0.93586,0.0096669,0.46006,0.8903,0.25571,0.00080709,p0602
0.81201,0.0030995,0.7985,0.65652,0.88197,0.0015752,p0603
0.99269,0.008667,0.56761,0.89823,0.64686,0.0013352,p0604
0.84167,0.0017175,0.56328,0.28356,0.6367,0.0019753,p0605
1.1589,0.0072598,0.47476,0.25838,0.11367,0.0018716,p0606
0.9727,0.0069791,0.40866,0.76509,0.13019,0.0019719,p0607
0.8341,0.0080773,0.54646,0.73727,0.47152,0.0018479,p0608
0.9995,0.00073095,0.52408,0.42913,0.64458,0.0004635,p0609
0.8518,0.003942,0.33701,0.7936,0.37404,0.0003818,p0610
0.92604,0.0028805,0.3732,0.2001,0.63186,0.0011183,p0611
0.94329,0.00059521,0.71413,0.42669,0.71586,0.0011903,p0612
0.88942,0.0068137,0.71123,0.26364,0.40057,0.00034617,p0613
1.0075,0.0024686,0.69282,0.38809,0.37531,0.0013685,p0614
0.91135,0.0067114,0.6152,0.76248,0.33689,0.00043983,p0615
1.1207,0.0079248,0.21225,0.46538,0.59438,0.00067684,p0616
0.95959,0.0010171,0.31438,0.7884,0.68114,0.00069095,p0617
0.82533,0.003176,0.15346,0.23516,0.4282,0.00082943,p0618
1.169,0.0059336,0.86163,0.28307,0.83274,0.0012439,p0619
1.1425,0.0033133,0.33491,0.11026,0.85661,0.001917,p0620
1.0814,0.0085494,0.21692,0.3756,0.10946,0.0017727,p0621
0.83907,0.0054868,0.64348,0.47312,0.429,0.00013062,p0622
1.0152,0.0036179,0.86591,0.45964,0.60873,0.0015444,p0623
1.1834,0.0099789,0.29703,0.53614,0.10725,0.0015686,p0624
0.85073,0.0028386,0.6959,0.8772,0.34357,0.00015954,p0625
1.0634,0.0014609,0.25391,0.62307,0.57156,0.00015423,p0626
0.87224,0.0081364,0.8857,0.1976,0.36946,0.0017411,p0627
1.1741,0.0026911,0.18526,0.23072,0.82941,0.0015385,p0628
0.91198,0.0020337,0.13809,0.62839,0.17397,0.0013144,p0629
0.92795,0.0043352,0.4248,0.34105,0.49331,0.00085505,p0630
1.0011,0.0055561,0.21898,0.65403,0.29473,0.00081781,p0631
1.0119,0.0049587,0.77423,0.37165,0.18236,0.0019899,p0632
1.1303,0.00092107,0.17627,0.23812,0.26951,0.00097785,p0633
0.84855,0.00028071,0.82508,0.20316,0.68875,0.0018843,p0634
0.85893,0.0088586,0.32697,0.39988,0.75654,0.0014649,p0635
0.85527,0.0038854,0.52686,0.8712,0.31761,0.0004233,p0636
1.1002,0.0063758,0.18583,0.62055,0.37742,0.0013998,p0637
1.0207,0.0092795,0.18097,0.29425,0.64045,0.00055614,p0638
0.94292,0.0035308,0.54607,0.36746,0.19721,0.0016176,p0639
1.1643,0.004597,0.15462,0.75639,0.23709,0.00097728,p0640
0.80912,0.0088087,0.80428,0.40745,0.7931,0.00045405,p0641
0.98665,0.0020631,0.82575,0.35063,0.51884,0.00036233,p0642
1.0772,0.0070146,0.32454,0.67271,0.48389,0.0017274,p0643
0.95315,0.004864,0.3676,0.78176,0.43551,0.00057003,p0644
0.96434,0.0092226,0.50209,0.67322,0.69997,0.0019233,p0645
0.89567,0.0097214,0.81337,0.72511,0.85088,0.0018062,p0646
1.1997,0.00054657,0.11586,0.54375,0.73319,0.00054418,p0647
0.9637,0.0082668,0.38834,0.31822,0.40641,0.0011405,p0648
0.93677,0.0015392,0.24564,0.24098,0.20422,0.0010768,p0649
0.92468,0.0088187,0.38981,0.79741,0.73196,0.001097,p0650
1.06,0.00133,0.26114,0.15523,0.40527,0.00099484,p0651
1.0437,0.0084081,0.7335,0.68969,0.77163,0.00020288,p0652
1.1878,0.0058663,0.13205,0.37778,0.31632,0.00083366,p0653
1.0777,0.0052146,0.31703,0.85525,0.17275,0.00012217,p0654
0.89882,0.0046402,0.88681,0.85079,0.43255,0.00015686,p0655
1.1459,0.00071978,0.10634,0.37698,0.22515,0.0016932,p0656
1.1587,0.0068087,0.7552,0.85474,0.75746,0.0013947,p0657
1.0223,0.0050538,0.87355,0.53858,0.48922,0.00070006,p0658
0.9572,0.0080921,0.30476,0.2366,0.14453,0.00029569,p0659
1.0303,0.0071151,0.75231,0.76186,0.60397,0.0010366,p0660
0.80683,0.0084804,0.2073,0.31756,0.46377,0.00019035,p0661
1.1247,0.0072018,0.24115,0.43306,0.22121,0.00098557,p0662
0.95961,0.00099105,0.70496,0.71757,0.61242,0.0011216,p0663
1.1787,0.0054716,0.16284,0.16066,0.33272,0.00067438,p0664
1.0276,0.0045757,0.50641,0.59583,0.15694,0.0013213,p0665
0.9338,0.0053045,0.48293,0.45796,0.42377,0.00088897,p0666
1.0529,0.0021656,0.64201,0.22543,0.70691,0.00023876,p0667
1.0703,0.0024014,0.74529,0.35833,0.34287,0.0014847,p0668
1.1404,0.0023531,0.60439,0.85869,0.69581,0.0018355,p0669
1.0844,0.0096944,0.29157,0.5624,0.37227,0.00044699,p0670
0.80383,0.0020034,0.20146,0.68867,0.1867,0.0011705,p0671
1.1338,0.0057151,0.20882,0.53026,0.4213,0.00069362,p0672
0.93332,0.0012384,0.66446,0.57674,0.5809,0.0019504,p0673
1.0369,0.0088882,0.49216,0.50092,0.78639,0.0018665,p0674
0.87248,0.0072634,0.69437,0.43928,0.4439,0.00051742,p0675
0.84989,0.0094811,0.37162,0.71247,0.2088,0.00076331,p0676
0.87972,0.0042572,0.71476,0.19165,0.12256,0.0018566,p0677
1.0127,0.0050152,0.74275,0.79086,0.89694,0.00098532,p0678
0.93712,0.0025592,0.71076,0.7599,0.32066,0.0016721,p0679
0.84493,0.0097616,0.23723,0.53202,0.12861,0.00059376,p0680
0.84417,0.0092459,0.3982,0.11121,0.17675,0.0018941,p0681
1.1983,0.0047047,0.31114,0.89163,0.83542,0.00020997,p0682
0.94638,0.0064069,0.33162,0.45752,0.51457,0.001908,p0683
1.0363,0.0017987,0.83401,0.7381,0.13322,0.00075925,p0684
1.0327,0.0053228,0.54544,0.66716,0.78906,0.00074247,p0685
1.0767,0.0088382,0.53094,0.46124,0.35539,0.00033353,p0686
0.81546,7.11e-05,0.75367,0.49251,0.68626,0.00066185,p0687
1.0384,0.006882,0.40326,0.2485,0.87348,0.00050666,p0688
0.94409,0.0082988,0.33586,0.61466,0.21118,0.0014267,p0689
0.98033,0.0076551,0.35913,0.51837,0.19053,0.0018774,p0690
1.0894,0.0015424,0.41163,0.58688,0.70737,0.0012433,p0691
0.93092,0.0093667,0.7178,0.72224,0.54968,0.0012774,p0692
1.0656,0.0058848,0.27378,0.67448,0.13622,0.00052085,p0693
0.87555,0.00029943,0.135,0.64566,0.88664,0.0011438,p0694
1.0851,0.0098316,0.85111,0.22233,0.64721,0.0003938,p0695
0.96294,0.0098083,0.15193,0.15327,0.42699,0.0004048,p0696
0.86447,0.0090607,0.31661,0.21811,0.22453,0.0019253,p0697
0.9248,0.00057141,0.45256,0.61841,0.58767,0.0017223,p0698
1.1221,0.0022767,0.29433,0.54984,0.85278,0.0010657,p0699
0.90357,0.0079466,0.56262,0.8086,0.22822,0.0016021,p0700
1.0998,0.0062511,0.52602,0.11543,0.16192,0.00049113,p0701
1.147,0.0018096,0.42675,0.59171,0.75085,0.0013418,p0702
0.82112,0.00085932,0.21679,0.23565,0.45525,0.001344,p0703
1.0996,0.0016523,0.85241,0.71836,0.38463,0.0012667,p0704
1.1282,0.0016916,0.79213,0.13472,0.11177,0.0015098,p0705
0.94991,0.0010839,0.31185,0.76657,0.18374,0.0017783,p0706
0.93187,0.0048553,0.23633,0.72135,0.61097,0.00048722,p0707
1.0331,0.0081257,0.68521,0.55719,0.33185,0.00017679,p0708
0.90479,0.0076145,0.34175,0.39036,0.57744,0.00077506,p0709
1.1693,0.0044581,0.14322,0.70018,0.12238,0.0017503,p0710
0.8216,0.0051608,0.52952,0.86947,0.54419,0.0003857,p0711
0.99009,0.0078954,0.55206,0.12581,0.85725,0.00093327,p0712
0.89938,0.0013676,0.49399,0.87293,0.17546,0.00064001,p0713
1.1155,0.0095592,0.15681,0.57429,0.85977,0.0017688,p0714
0.86408,0.0039919,0.1904,0.76341,0.73576,0.0012605,p0715
0.83972,0.004432,0.17175,0.48203,0.10597,0.00050256,p0716
1.1896,0.0032714,0.68272,0.35308,0.86015,0.001307,p0717
0.87193,0.0098809,0.5954,0.76815,0.80552,0.00071108,p0718
1.1384,0.0042333,0.16487,0.6484,0.30777,0.001502,p0719
1.047,0.00020239,0.5509,0.66604,0.19367,0.0015988,p0720
1.0949,0.0027315,0.51066,0.74981,0.45463,0.0012233,p0721
1.1974,0.0067917,0.13172,0.67184,0.67018,0.0018494,p0722
0.82307,0.0084307,0.86901,0.35014,0.18524,0.0011906,p0723
0.93047,0.0017528,0.57454,0.47222,0.73993,0.0010788,p0724
0.95699,0.0054207,0.57182,0.69972,0.21891,0.00010125,p0725
1.0392,0.0073453,0.60883,0.23381,0.66657,0.001671,p0726
0.94013,0.0059629,0.53689,0.27785,0.32347,0.00053315,p0727
1.1055,0.0039895,0.6834,0.30576,0.74647,0.0013847,p0728
1.1526,0.0016883,0.86774,0.42595,0.17099,0.00094437,p0729
0.95413,0.0022492,0.1428,0.17339,0.52635,0.0012984,p0730
0.94773,0.0057933,0.36079,0.81038,0.84849,0.0018614,p0731
1.1604,0.0078552,0.22488,0.30067,0.78489,0.0019033,p0732
0.86279,0.0091432,0.36877,0.70739,0.40822,0.00048154,p0733
1.1944,0.0041063,0.23485,0.13373,0.49889,0.00084312,p0734
1.1561,0.0096849,0.67022,0.30978,0.36314,0.0016508,p0735
1.1005,0.0016401,0.84013,0.58158,0.70275,0.0012832,p0736
1.1611,0.0085364,0.48916,0.47484,0.17716,0.0010983,p0737
0.90176,0.00038878,0.44336,0.41419,0.68759,0.0012312,p0738
0.89359,0.0033684,0.79649,0.66264,0.19672,0.00033152,p0739
1.144,0.0070373,0.6024,0.75283,0.80815,0.00023493,p0740
0.90257,0.00014846,0.15633,0.22787,0.49549,0.0013349,p0741
1.1702,0.0027276,0.41043,0.606,0.68237,0.001813,p0742
1.0314,0.0024926,0.40275,0.30649,0.45214,0.0015033,p0743
1.006,0.0020753,0.4963,0.47144,0.63543,0.0013269,p0744
0.88203,0.004605,0.43436,0.7768,0.25268,0.0013222,p0745
0.83174,0.0088217,0.49191,0.20465,0.50944,0.0016838,p0746
1.0582,0.0061477,0.31561,0.70257,0.55152,0.0017484,p0747
1.0575,0.0041707,0.23905,0.51166,0.69188,0.0012056,p0748
0.80219,0.0033347,0.37224,0.27579,0.52693,0.0013112,p0749
1.0366,0.0059213,0.39685,0.28421,0.2122,0.0018031,p0750
0.84891,0.0022687,0.19736,0.10194,0.30346,0.0016539,p0751
0.97581,0.0085755,0.21062,0.26186,0.29942,0.00063919,p0752
1.183,0.0031908,0.5646,0.69623,0.28501,0.0013062,p0753
0.90094,0.0083096,0.29344,0.53575,0.2315,0.00052272,p0754
1.0625,0.0045138,0.2082,0.88566,0.89435,0.0013724,p0755
1.0906,0.0065547,0.28582,0.70949,0.68547,0.0015577,p0756
1.1473,0.0077109,0.88782,0.59629,0.76959,0.0014138,p0757
0.81336,0.0083563,0.6946,0.3539,0.40123,0.001365,p0758
1.0657,0.0011831,0.67891,0.46745,0.27056,0.0011262,p0759
1.0678,0.0085926,0.70643,0.54886,0.27463,0.00033385,p0760
0.82816,0.0037673,0.73407,0.36946,0.81796,0.0018988,p0761
1.1727,0.0042752,0.57252,0.77215,0.24831,0.00039625,p0762
1.1837,0.00082421,0.11149,0.32491,0.67343,0.00088024,p0763
0.90716,0.0083642,0.45586,0.10391,0.23623,0.00084752,p0764
0.92859,0.0017257,0.17917,0.22426,0.43812,0.0010346,p0765
1.0546,0.0047119,0.10045,0.25479,0.89869,0.0017528,p0766
1.189,0.0086974,0.59343,0.61639,0.67722,0.00086379,p0767
1.0863,0.0039702,0.70809,0.60714,0.36862,0.0011112,p0768
0.9663,0.0053421,0.19899,0.41866,0.1193,0.0016863,p0769
1.0498,0.0095257,0.17998,0.71855,0.45769,0.0013778,p0770
1.1211,0.006054,0.38325,0.28038,0.7143,0.0018168,p0771
0.93556,0.0070742,0.43035,0.71025,0.61482,0.0015897,p0772
0.95026,0.0048033,0.11228,0.8169,0.79982,0.00073492,p0773
1.0979,0.0066949,0.2697,0.82334,0.25786,0.00017867,p0774
0.94644,5.7035e-05,0.17462,0.74,0.73236,0.0005982,p0775
