wind_speed,mixing/coef_mix_hyp,mixing/coef_mix_KH,mixing/coef_wind_stir,mixing/coef_mix_shear,meteorology/cd,par_id
0.88258,0.0035026,0.43567,0.38624,0.79008,0.0026228,p02687
1.1687,0.0039265,0.64684,0.51734,0.53961,0.0020533,p02688
1.0542,0.007021,0.31181,0.27893,0.29965,0.00014595,p02689
1.0358,0.0049403,0.20943,0.83158,0.1704,0.0013857,p02690
0.93113,0.0093785,0.35239,0.17448,0.52604,0.0013078,p02691
1.1191,0.0041166,0.17,0.48085,0.51479,0.0014233,p02692
0.85555,0.008744,0.26748,0.42905,0.21688,0.0021088,p02693
1.1264,0.008554,0.26561,0.48502,0.74812,0.0008276,p02694
1.1787,0.0056421,0.58694,0.60014,0.84039,0.002884,p02695
0.99048,0.0087057,0.27576,0.18711,0.29244,0.0029502,p02696
0.90458,0.0084346,0.64585,0.85696,0.49054,0.00031534,p02697
1.1589,0.0031523,0.83048,0.38453,0.80914,0.0019557,p02698
1.1273,0.0081813,0.81706,0.76779,0.80092,0.0015995,p02699
1.0826,0.0065388,0.10303,0.15847,0.10389,0.0026586,p02700
1.0608,0.0083726,0.45719,0.78278,0.8261,0.0011052,p02701
0.99995,0.00034157,0.16867,0.30627,0.34642,0.0027491,p02702
1.0484,0.0035702,0.67854,0.38789,0.8567,0.00095407,p02703
1.08,0.0081357,0.74754,0.628,0.81355,0.0014136,p02704
0.95577,0.0053892,0.61736,0.67481,0.57627,0.0010527,p02705
0.8853,0.0069158,0.75229,0.61953,0.12614,0.00018128,p02706
0.81988,0.0062383,0.60959,0.69442,0.69394,0.0017111,p02707
1.1189,0.0066507,0.6787,0.20425,0.55565,0.0010236,p02708
1.1622,0.0054001,0.84978,0.16687,0.15421,0.0028671,p02709
0.83238,0.007946,0.1849,0.18176,0.55355,0.0018631,p02710
0.84977,0.0074877,0.23891,0.23056,0.39226,9.1195e-05,p02711
1.1758,0.0059551,0.86304,0.77842,0.89494,0.0026204,p02712
1.0352,0.0035206,0.35713,0.3299,0.18375,0.00013555,p02713
0.81294,0.0057811,0.23533,0.13289,0.17502,0.0022378,p02714
0.88017,0.0032524,0.7559,0.43122,0.57522,0.0011088,p02715
0.95075,0.0018975,0.83278,0.87528,0.51697,0.0029324,p02716
0.80584,0.0062265,0.60002,0.87903,0.79071,0.00076081,p02717
1.1169,0.0047036,0.13203,0.8128,0.85752,0.00046961,p02718
1.0415,0.0057435,0.31509,0.51128,0.57511,0.0019473,p02719
0.99528,0.00063343,0.51958,0.4896,0.32876,0.00054136,p02720
1.0399,0.0020303,0.32394,0.84879,0.47707,0.0020603,p02721
0.87569,0.00049046,0.39025,0.88529,0.55556,0.001995,p02722
1.0776,0.0010071,0.17738,0.33956,0.45843,0.00071334,p02723
0.86603,0.0083627,0.3864,0.1975,0.65592,0.0021403,p02724
1.0713,0.0058583,0.67219,0.34103,0.66554,0.002139,p02725
0.82432,0.0026188,0.32019,0.76929,0.25915,9.0087e-05,p02726
1.0288,0.0069126,0.40197,0.21982,0.1293,0.0024358,p02727
0.80581,0.003632,0.34918,0.39024,0.84725,0.00051673,p02728
0.93102,0.0039002,0.88327,0.17646,0.42051,0.0018448,p02729
1.1611,0.0043658,0.75736,0.87665,0.48754,0.00089803,p02730
1.0814,0.0072906,0.70528,0.78547,0.33513,0.0013249,p02731
0.94505,0.0033535,0.13793,0.46597,0.20927,0.00064162,p02732
0.84881,0.0045422,0.58913,0.58225,0.83059,0.0021859,p02733
0.87232,0.0044824,0.33448,0.78823,0.28074,0.0020434,p02734
0.99222,0.0079915,0.68957,0.60231,0.43567,0.00079773,p02735
0.99384,0.0046766,0.38948,0.81824,0.39826,0.0015574,p02736
0.91124,0.0036705,0.12829,0.31579,0.17491,0.0027163,p02737
0.91409,0.0047731,0.57126,0.10379,0.15196,0.00086426,p02738
1.0179,0.0059564,0.55385,0.47649,0.68307,0.0013936,p02739
0.92029,0.0046346,0.33496,0.74249,0.11854,0.0025501,p02740
0.86575,0.0043486,0.81131,0.31772,0.1226,0.0029183,p02741
0.87002,0.0071423,0.73393,0.13886,0.85294,0.00062602,p02742
1.1162,0.0052508,0.62269,0.51283,0.55497,0.0023128,p02743
0.96849,0.0052898,0.69785,0.3181,0.32729,0.0010856,p02744
1.0802,0.0027054,0.8272,0.55555,0.57347,0.0017635,p02745
0.9244,0.0096081,0.70923,0.57833,0.14611,0.0021356,p02746
1.1893,0.0099476,0.63635,0.13543,0.33605,0.0027645,p02747
1.1592,0.0089859,0.58987,0.79126,0.60232,0.00021007,p02748
1.0406,0.0051014,0.5043,0.11924,0.74672,0.0012253,p02749
1.0871,0.0097694,0.73582,0.3208,0.58101,0.0009502,p02750
1.0345,0.0054819,0.66681,0.88095,0.85995,0.0013044,p02751
0.95153,0.0039088,0.69623,0.81681,0.15331,0.0029006,p02752
1.1749,0.0071305,0.5618,0.65359,0.44221,0.00052667,p02753
0.89998,0.0066898,0.35524,0.56398,0.49618,0.00075297,p02754
1.1639,0.0064629,0.13335,0.50493,0.5904,0.0028542,p02755
0.85906,0.0046774,0.50817,0.69491,0.75605,0.0025433,p02756
1.1014,0.0063861,0.83567,0.18953,0.28167,0.00017124,p02757
1.0605,0.0033941,0.33147,0.88293,0.6352,0.0025305,p02758
1.0693,0.007345,0.85216,0.77092,0.84954,0.0001753,p02759
0.87982,0.0097348,0.63427,0.78712,0.77312,0.00018558,p02760
0.97343,0.0088153,0.58636,0.25506,0.57193,0.00088713,p02761
0.87101,0.0093414,0.20723,0.24996,0.64992,3.8084e-05,p02762
1.1897,0.002933,0.4994,0.27787,0.62238,0.0014966,p02763
0.92181,0.0085103,0.44906,0.36741,0.82367,4.091e-05,p02764
0.96573,0.0076708,0.52434,0.53815,0.63862,0.00053606,p02765
1.1199,0.0037252,0.56121,0.39819,0.59359,0.00024725,p02766
0.88152,0.0013446,0.77587,0.44845,0.2144,0.0020977,p02767
1.0688,0.0032889,0.46014,0.22555,0.29473,0.002162,p02768
0.92496,0.0089633,0.7488,0.50167,0.68504,0.0028789,p02769
0.83201,0.0059146,0.55524,0.13414,0.54149,0.0015712,p02770
1.0834,0.0032913,0.19122,0.22453,0.58968,0.0026377,p02771
0.93525,0.0082194,0.1145,0.36454,0.40277,0.0024081,p02772
0.92489,0.0049206,0.4569,0.52932,0.53044,0.0019842,p02773
0.83619,0.0035216,0.32767,0.7469,0.72359,0.001112,p02774
1.0709,0.0010023,0.89526,0.28725,0.86776,0.0004712,p02775
1.0347,0.0024522,0.38573,0.4658,0.65133,0.001263,p02776
1.1966,0.0012525,0.81838,0.58016,0.29328,0.0021871,p02777
1.0726,0.0060362,0.65306,0.31325,0.23058,0.0012491,p02778
0.94028,0.0075483,0.60523,0.68312,0.33927,0.0014227,p02779
0.98874,0.0035166,0.22344,0.84504,0.79892,0.0021042,p02780
0.98235,0.0033306,0.78071,0.35903,0.53565,0.0001026,p02781
1.1852,0.0034297,0.42161,0.23369,0.70553,0.00037682,p02782
0.95997,0.0011475,0.808,0.51657,0.43939,0.0028098,p02783
1.1709,0.0094009,0.66836,0.82972,0.25436,0.0016482,p02784
0.95725,0.0068776,0.47874,0.56677,0.25247,0.00048686,p02785
0.9742,0.0036898,0.24137,0.45212,0.3371,0.0002406,p02786
1.1659,0.0039625,0.65893,0.42466,0.89895,0.0017898,p02787
0.90926,0.009085,0.22526,0.27965,0.43075,0.00087956,p02788
0.90606,0.0038122,0.18967,0.40491,0.46787,0.00069852,p02789
1.0085,0.0042819,0.3541,0.89916,0.13192,0.0019183,p02790
0.8614,0.0050743,0.13816,0.40728,0.60373,0.0018868,p02791
1.1735,0.0029233,0.62652,0.17524,0.15989,0.0014933,p02792
1.0399,0.0045724,0.72636,0.15741,0.88539,0.0018419,p02793
1.1974,0.0034819,0.45857,0.37324,0.37822,0.002757,p02794
0.90545,0.0073371,0.6939,0.11575,0.13935,0.0020235,p02795
1.1737,0.0053995,0.204,0.52215,0.73451,0.001933,p02796
0.94491,0.0026126,0.36192,0.75377,0.25421,0.0029164,p02797
1.1079,0.0070573,0.35748,0.38326,0.73171,0.00030733,p02798
0.9976,0.00049447,0.39191,0.68842,0.34604,0.0018685,p02799
0.89754,0.008729,0.69102,0.80066,0.17052,0.001161,p02800
1.0141,0.0041062,0.54851,0.30176,0.32206,0.0014173,p02801
1.1774,0.008948,0.75122,0.44545,0.46253,0.0029455,p02802
1.0189,0.0087139,0.62246,0.39532,0.34383,0.002949,p02803
0.87361,0.0089039,0.7079,0.80524,0.25885,0.00070087,p02804
0.92432,0.0075624,0.11977,0.87066,0.21638,0.0023698,p02805
1.0991,0.0057922,0.79914,0.61215,0.88324,0.0017939,p02806
1.0662,0.004081,0.1777,0.47605,0.44891,7.1063e-05,p02807
1.1581,0.0082185,0.31924,0.12687,0.20325,0.0029943,p02808
1.0149,0.0030119,0.5088,0.4819,0.35479,0.00083169,p02809
0.93499,0.0065839,0.13434,0.33648,0.78588,0.0013679,p02810
1.1208,0.0020894,0.42436,0.62443,0.2972,0.00040563,p02811
0.81656,0.0014357,0.17166,0.69386,0.89127,0.00075011,p02812
1.0595,0.0067495,0.35578,0.63112,0.2189,0.00096743,p02813
0.84144,0.0083708,0.8507,0.63341,0.67469,0.0018645,p02814
1.0792,0.0056132,0.73171,0.81255,0.81301,0.0024424,p02815
0.82066,0.006923,0.11513,0.70579,0.27345,0.0028303,p02816
0.87933,0.0082239,0.83069,0.89068,0.632,0.00026374,p02817
0.94067,0.0022699,0.87213,0.5522,0.29226,0.0023324,p02818
1.1696,0.0068978,0.39617,0.47287,0.72546,0.0017135,p02819
0.86134,0.0011788,0.81524,0.58748,0.89251,0.0022616,p02820
1.0613,0.0087914,0.48042,0.64157,0.18378,0.00030556,p02821
1.1943,0.0053514,0.3543,0.34598,0.77339,0.0016731,p02822
0.90842,0.0072662,0.20729,0.54052,0.45353,0.0021113,p02823
0.88819,0.008721,0.78489,0.73682,0.1081,0.0012314,p02824
0.8362,0.0082988,0.89051,0.78433,0.7781,0.00071505,p02825
0.83086,0.003158,0.27847,0.44995,0.43932,0.0028057,p02826
1.0305,0.0064212,0.56747,0.73513,0.88223,0.0022765,p02827
0.96427,0.0073184,0.46288,0.37982,0.46085,0.0023514,p02828
1.0477,0.0030449,0.16093,0.15797,0.21697,0.0014535,p02829
1.0623,0.00051634,0.30649,0.44886,0.6882,0.001348,p02830
1.1289,0.0055794,0.20347,0.68894,0.54977,0.0020119,p02831
0.90276,0.0076106,0.70559,0.45776,0.37135,0.0011053,p02832
1.1802,0.0020142,0.54783,0.34915,0.12126,0.00084413,p02833
1.0376,0.004304,0.65693,0.50909,0.12569,0.0015015,p02834
1.1211,0.0074752,0.85467,0.29493,0.49824,0.00036536,p02835
0.94047,0.0069255,0.73778,0.13439,0.58764,0.0029689,p02836
0.83889,0.00091241,0.79047,0.82674,0.22455,0.00056933,p02837
1.097,0.0047889,0.53718,0.15271,0.45048,0.0007535,p02838
1.1374,0.0013886,0.53755,0.84881,0.69013,0.0021295,p02839
1.0007,0.0027314,0.89683,0.72176,0.24342,0.0014056,p02840
0.8264,0.0021351,0.45801,0.6713,0.37086,0.00238,p02841
1.1426,0.0059441,0.6826,0.30019,0.46747,0.0012303,p02842
1.0148,0.0073001,0.3648,0.87233,0.59092,0.00044642,p02843
0.89323,0.0008005,0.39304,0.89424,0.40806,0.00057692,p02844
1.0694,0.0035014,0.47997,0.5899,0.32838,0.0028536,p02845
1.1762,0.0070122,0.23274,0.64124,0.24212,0.00040038,p02846
1.1152,0.00081535,0.58011,0.79359,0.84663,0.0024527,p02847
0.84749,0.0061742,0.34496,0.51978,0.21573,0.00013315,p02848
1.1974,0.0057189,0.41201,0.54325,0.68165,0.0022168,p02849
0.80628,0.0072914,0.46566,0.38124,0.86257,0.00085562,p02850
1.1157,0.0015452,0.84658,0.77893,0.58981,0.00063311,p02851
1.0107,0.0033548,0.22,0.46132,0.3546,0.00047322,p02852
0.86897,0.0030265,0.30948,0.51075,0.86233,0.001138,p02853
0.86788,0.0015064,0.21242,0.8954,0.72628,0.0007166,p02854
1.1848,0.00018837,0.36407,0.18085,0.31072,0.002376,p02855
0.88052,0.0081662,0.7083,0.75963,0.69892,0.0019168,p02856
1.1046,0.000103,0.12669,0.21703,0.41114,0.00056844,p02857
0.88443,0.0063615,0.70366,0.44267,0.68027,0.0024677,p02858
0.93616,0.007714,0.41996,0.14463,0.54315,0.001815,p02859
0.83491,0.0040555,0.41437,0.37343,0.11603,0.0017996,p02860
0.98907,0.0096687,0.75778,0.77525,0.3109,0.0026824,p02861
0.90486,0.0067128,0.11913,0.49621,0.11087,0.0015506,p02862
1.1574,0.0081053,0.66391,0.67523,0.1862,5.4421e-05,p02863
0.87161,0.0084072,0.31086,0.20528,0.55301,0.00090218,p02864
0.99667,0.0072264,0.16879,0.49228,0.72322,0.00034303,p02865
1.1092,0.0043162,0.8694,0.74449,0.55022,0.0025954,p02866
0.8926,0.0061755,0.58476,0.7588,0.11214,0.0029822,p02867
0.83132,0.0077046,0.53165,0.58398,0.64607,0.00047924,p02868
1.103,0.0095713,0.2905,0.79174,0.7069,0.0009451,p02869
1.0869,0.0034392,0.87971,0.76124,0.18841,0.0010103,p02870
0.932,0.0068673,0.67155,0.40681,0.13369,0.0022958,p02871
0.87443,0.0063213,0.78604,0.13371,0.36814,0.0027154,p02872
1.0196,0.0074947,0.84565,0.37049,0.70121,0.0012418,p02873
0.97086,0.0013483,0.43447,0.34962,0.3369,0.0026889,p02874
0.91225,0.004607,0.63907,0.55471,0.13422,0.0013033,p02875
1.0491,0.0098489,0.58892,0.69778,0.62916,0.0025804,p02876
0.92551,0.005837,0.43243,0.85776,0.57474,0.0013094,p02877
1.1041,0.0015765,0.88928,0.79422,0.38729,0.0027252,p02878
0.92661,0.0029818,0.29165,0.47333,0.83327,0.00043627,p02879
0.81889,0.0031188,0.88681,0.71601,0.78502,0.00052452,p02880
0.80041,0.0049781,0.44613,0.64471,0.36381,0.0010888,p02881
1.0476,0.0027561,0.36988,0.64309,0.69973,0.0018767,p02882
0.83235,0.00059317,0.46921,0.75066,0.1064,0.0014208,p02883
0.82144,0.0067547,0.19732,0.41846,0.36062,0.00029239,p02884
0.93061,0.00914,0.80903,0.46834,0.13406,0.0026935,p02885
0.91143,0.0062797,0.82984,0.34378,0.1722,0.00052094,p02886
0.95526,0.0082946,0.47834,0.30552,0.21954,0.0011,p02887
0.80696,0.0096356,0.85319,0.60671,0.18324,0.0018335,p02888
0.955,0.0062768,0.7261,0.36959,0.50553,0.0007892,p02889
1.0159,0.00028473,0.23966,0.41858,0.22238,0.0027852,p02890
0.97202,0.0068169,0.70295,0.65904,0.57913,0.0022669,p02891
0.83196,0.00062982,0.79106,0.30287,0.53669,0.001973,p02892
1.1699,0.0011506,0.50805,0.21302,0.47918,0.00065567,p02893
1.1874,0.0049334,0.4215,0.83573,0.10527,0.0020041,p02894
0.81107,0.0014814,0.88041,0.14722,0.31743,0.00089199,p02895
0.8096,0.00020385,0.53792,0.37628,0.86559,0.00022965,p02896
1.1711,0.0040002,0.25315,0.50488,0.47689,0.0021981,p02897
0.86894,0.0032182,0.87701,0.23179,0.39773,0.0006316,p02898
0.80253,0.0072128,0.87131,0.55445,0.3014,8.8409e-05,p02899
1.1788,0.0046616,0.71068,0.43566,0.44843,0.00082014,p02900
1.1115,0.004269,0.70156,0.2382,0.34415,0.0026727,p02901
0.87769,0.0091605,0.59875,0.59628,0.43484,0.00093764,p02902
1.0356,0.0086332,0.76909,0.44902,0.86241,0.0005766,p02903
0.93575,0.0084491,0.27986,0.50014,0.75683,0.0015094,p02904
0.92803,0.00472,0.58084,0.37808,0.19462,0.0028916,p02905
0.81079,0.00039159,0.71736,0.8554,0.79331,0.00063335,p02906
1.0424,0.0037475,0.71347,0.72212,0.26616,0.0022792,p02907
1.1438,0.0046096,0.28705,0.83978,0.431,0.0020914,p02908
1.0194,0.0046976,0.30523,0.19115,0.52678,0.001579,p02909
0.99212,0.0013009,0.89796,0.67997,0.73095,0.0026882,p02910
1.1956,0.0055913,0.87542,0.40918,0.71495,0.00048774,p02911
0.90264,0.0046982,0.63844,0.21774,0.26235,0.0010179,p02912
0.87915,0.0019468,0.61693,0.3036,0.40378,0.00044493,p02913
1.1845,1.4712e-05,0.25062,0.84609,0.30185,0.0013779,p02914
0.81947,0.0096619,0.7726,0.34825,0.291,0.0018803,p02915
0.99011,0.0024467,0.37482,0.83074,0.27267,0.00070982,p02916
0.9177,0.0050873,0.76227,0.1572,0.12172,0.0017272,p02917
0.94761,0.0099444,0.25177,0.6777,0.36866,0.001842,p02918
1.1292,0.005397,0.35252,0.71895,0.32167,0.0012156,p02919
1.0994,0.0076869,0.21194,0.45429,0.111,0.0021086,p02920
0.81033,0.0091202,0.6907,0.1127,0.59716,0.0015356,p02921
1.0635,0.0032409,0.29644,0.5037,0.44163,0.0012193,p02922
0.86768,0.005618,0.88138,0.7595,0.73435,0.0019859,p02923
0.90833,0.0037905,0.2691,0.79909,0.21581,0.00049767,p02924
0.80703,0.0093146,0.76345,0.877,0.76722,0.0010778,p02925
0.92572,0.0040567,0.67802,0.10958,0.68558,0.0010691,p02926
0.93763,0.00090192,0.89809,0.35791,0.68139,0.00048626,p02927
0.81259,0.0025179,0.41676,0.61735,0.74228,0.00059009,p02928
1.1708,0.0094963,0.82184,0.7474,0.2369,0.0016176,p02929
1.0197,0.0032871,0.69016,0.88597,0.2326,0.00022418,p02930
0.92243,0.009732,0.52348,0.16471,0.82761,0.00044286,p02931
0.8229,0.0008076,0.23369,0.88987,0.75381,0.0020039,p02932
1.1895,0.0042256,0.31806,0.29468,0.54432,0.0025604,p02933
0.90367,0.0011562,0.15815,0.42077,0.45077,0.0023404,p02934
1.1288,4.2755e-05,0.39985,0.53504,0.36974,0.001589,p02935
1.1219,0.0041478,0.16904,0.8269,0.64816,0.0012301,p02936
0.88284,0.0044685,0.3986,0.36127,0.58309,0.0015963,p02937
0.92179,0.0020829,0.10334,0.34507,0.27702,0.0016082,p02938
1.1078,0.0092738,0.73039,0.31172,0.27077,0.00038203,p02939
1.1023,0.0044418,0.67497,0.34114,0.85156,0.0026209,p02940
0.99633,0.0076576,0.43791,0.53259,0.73728,0.00039317,p02941
0.94268,0.00062027,0.7922,0.44745,0.72365,0.0023421,p02942
1.1789,0.0017433,0.60116,0.2327,0.51641,0.00058945,p02943
1.0901,0.0011274,0.74031,0.2373,0.80254,0.00041911,p02944
0.94005,0.0049011,0.76845,0.88957,0.51018,0.00014429,p02945
0.86447,0.0098546,0.23795,0.13507,0.28499,0.0013494,p02946
1.0582,0.008364,0.86968,0.37496,0.38186,0.0003182,p02947
0.86532,0.0057948,0.29437,0.82448,0.17689,0.0025865,p02948
1.1508,0.0017094,0.19759,0.5287,0.14553,0.00034171,p02949
1.1274,0.0082049,0.22673,0.34368,0.40839,0.00054091,p02950
1.0787,0.0014912,0.83898,0.38243,0.54177,0.0010734,p02951
1.0263,0.0080914,0.29039,0.12004,0.19839,0.001314,p02952
1.1572,0.0019633,0.40878,0.44834,0.19424,0.0017416,p02953
1.0432,0.0021168,0.15284,0.55658,0.2302,0.0017469,p02954
1.1278,0.0061484,0.73246,0.56057,0.80317,0.002588,p02955
1.1222,0.001826,0.13462,0.74757,0.58076,0.0012085,p02956
0.92734,0.0065717,0.59589,0.58211,0.29621,0.0025002,p02957
0.86646,0.0042468,0.30191,0.64821,0.46646,0.00081172,p02958
1.1437,0.0062126,0.45892,0.64181,0.39561,0.00086246,p02959
1.1702,0.002928,0.41461,0.3782,0.26127,0.0013028,p02960
1.1071,0.00055928,0.29912,0.50215,0.52882,7.0534e-05,p02961
0.96362,0.0013727,0.2452,0.31235,0.27335,0.0028685,p02962
1.1535,0.0022502,0.42459,0.88068,0.20701,0.0029285,p02963
0.93043,0.0069599,0.36236,0.78185,0.69942,0.0025282,p02964
1.1231,0.0027564,0.62404,0.48109,0.53207,0.0012949,p02965
0.96833,0.00053363,0.38611,0.39483,0.28626,0.0027842,p02966
1.1685,0.0042098,0.61713,0.35631,0.18043,0.0027755,p02967
0.9395,0.0084559,0.4336,0.28414,0.31622,0.0027712,p02968
1.1522,0.0041762,0.81551,0.53188,0.16535,0.0025821,p02969
1.1028,0.0032084,0.71876,0.69343,0.53066,0.00060368,p02970
0.86954,0.0083003,0.74671,0.32767,0.2848,0.0025556,p02971
0.96793,0.00018675,0.38513,0.21748,0.3739,0.00032664,p02972
0.82739,0.0094621,0.67922,0.4499,0.41769,0.00022981,p02973
0.98269,0.0060452,0.47813,0.55383,0.60096,0.0018169,p02974
0.84495,0.0028713,0.42792,0.15849,0.88075,0.0017425,p02975
0.84199,0.0035457,0.69847,0.30732,0.32315,0.00081602,p02976
0.85962,0.0036371,0.82826,0.26861,0.6201,0.00042998,p02977
0.81336,0.00030195,0.13588,0.59072,0.78988,0.0025285,p02978
0.82019,0.0077911,0.66574,0.58247,0.65558,0.0027877,p02979
0.93511,0.0068429,0.10232,0.2001,0.19927,0.00079691,p02980
0.85406,0.009317,0.50044,0.23027,0.29453,0.001486,p02981
1.1158,0.0049273,0.29459,0.56694,0.88924,0.0024432,p02982
1.062,0.00046272,0.84782,0.71978,0.17908,0.00056728,p02983
0.97326,0.0037881,0.29942,0.21258,0.6802,4.3597e-05,p02984
1.1112,0.0063069,0.62292,0.85508,0.8049,0.00024385,p02985
0.80129,0.0097773,0.77674,0.7307,0.28233,0.00056614,p02986
1.1127,0.0051005,0.68699,0.83911,0.84311,0.0016217,p02987
0.9315,0.0035511,0.67584,0.13646,0.3959,0.00085874,p02988
0.91254,0.0085516,0.65532,0.1435,0.15679,0.00032101,p02989
0.84237,0.004766,0.77553,0.52444,0.59678,0.0010791,p02990
1.0967,0.009061,0.82806,0.13222,0.40323,0.00069616,p02991
0.83609,0.00085406,0.27517,0.62522,0.53831,0.00039909,p02992
0.93242,0.0083146,0.24594,0.34782,0.78954,0.0010325,p02993
0.89375,0.006502,0.41064,0.17654,0.1519,0.0013996,p02994
0.98974,0.0023779,0.26956,0.20815,0.87321,0.0020171,p02995
0.84275,0.0080609,0.74626,0.63006,0.64708,0.001779,p02996
1.0556,0.0040999,0.18401,0.83952,0.88767,0.0018998,p02997
1.0444,0.0060514,0.41377,0.45746,0.27291,0.0012943,p02998
1.0598,0.0017203,0.24622,0.41532,0.1143,0.00077225,p02999
1.1643,0.0057685,0.35433,0.78489,0.72018,0.0013355,p03000
0.9715,0.0054774,0.16815,0.16795,0.51433,0.001293,p03001
1.0301,0.0063477,0.36856,0.84377,0.37542,0.00044832,p03002
0.97356,0.0064448,0.76833,0.44103,0.27155,0.0012789,p03003
1.1307,0.0093811,0.8279,0.27182,0.38226,0.0021601,p03004
1.1969,0.0093647,0.15629,0.78886,0.33879,0.00022902,p03005
0.87058,0.0085016,0.67575,0.39122,0.69164,0.0013204,p03006
1.0092,0.0047345,0.62034,0.1075,0.17706,0.0028179,p03007
1.1216,0.0094161,0.70015,0.44943,0.71106,0.00098744,p03008
1.124,0.0075228,0.16979,0.71448,0.48092,0.0027515,p03009
0.92565,0.0098669,0.20583,0.22576,0.33969,0.0026088,p03010
1.0481,0.008062,0.71304,0.46377,0.85677,0.0026312,p03011
0.98644,0.0076924,0.42234,0.85946,0.87243,0.00094673,p03012
1.025,0.0070686,0.12726,0.6508,0.69437,0.0028735,p03013
1.1575,0.0046664,0.23879,0.69216,0.8804,0.0022127,p03014
0.85617,0.0094671,0.82276,0.20875,0.32785,0.0021634,p03015
0.85705,0.0046969,0.85358,0.52985,0.79977,0.002045,p03016
1.082,0.004327,0.53733,0.34182,0.89185,0.0024375,p03017
0.98153,0.0094832,0.16948,0.83678,0.80782,0.0017787,p03018
1.129,0.0036661,0.58035,0.13585,0.2899,0.00069323,p03019
1.022,0.0068556,0.71055,0.51033,0.41676,0.0022304,p03020
1.1996,0.0054789,0.7733,0.19528,0.11388,0.0018279,p03021
1.0469,0.00065871,0.74512,0.1194,0.76989,0.0018893,p03022
1.1038,0.0079196,0.44868,0.41524,0.47443,0.0016123,p03023
1.0294,0.0015055,0.51229,0.25489,0.68389,0.0027022,p03024
0.82031,0.0042169,0.15635,0.27281,0.64731,0.00066489,p03025
0.97005,0.0012882,0.33732,0.5375,0.2646,0.00118,p03026
0.94878,0.0003842,0.29159,0.10481,0.40577,0.0010275,p03027
1.0188,0.0062679,0.42678,0.69003,0.8122,0.0011603,p03028
0.82823,0.0082589,0.60277,0.72233,0.65601,0.0016403,p03029
1.1442,0.0092823,0.25046,0.61164,0.74718,0.0023567,p03030
1.1338,1.5184e-05,0.34643,0.75277,0.72492,0.0020274,p03031
1.1225,0.0053239,0.88117,0.58568,0.5551,0.00031007,p03032
0.86565,0.005765,0.32714,0.19449,0.45454,0.002327,p03033
0.9134,0.0044218,0.78542,0.27199,0.35437,0.00034721,p03034
1.1225,0.0078167,0.33843,0.53777,0.26563,0.001044,p03035
1.1069,0.0054434,0.30465,0.18341,0.84589,0.0006389,p03036
0.89742,0.0026081,0.62866,0.21668,0.87753,0.00036808,p03037
1.0005,0.0026205,0.89275,0.1225,0.50214,0.0010866,p03038
1.1412,0.0088848,0.50654,0.80775,0.30049,0.00058744,p03039
0.87809,0.0055928,0.45756,0.49818,0.17808,3.8293e-05,p03040
1.1321,0.007776,0.48339,0.87467,0.57201,0.0028853,p03041
0.92273,0.0043874,0.7422,0.51573,0.54062,0.00023504,p03042
0.96355,0.0073779,0.32119,0.7724,0.50896,0.0019292,p03043
1.1246,0.0075212,0.29725,0.74547,0.76816,0.00013903,p03044
0.988,0.0033516,0.40072,0.32135,0.15308,0.0018582,p03045
1.1396,0.00081322,0.60717,0.52691,0.56955,0.0018947,p03046
0.89684,0.0099014,0.26394,0.64984,0.1137,0.0024672,p03047
1.1331,0.0083936,0.50155,0.59371,0.19849,0.00029607,p03048
1.0741,0.0081847,0.33227,0.17984,0.72539,2.6546e-05,p03049
0.98043,0.0048308,0.68981,0.74323,0.14853,0.0020773,p03050
0.93261,0.0078743,0.39475,0.36238,0.79441,0.0026344,p03051
0.95928,0.0098087,0.31964,0.69023,0.26679,0.0011749,p03052
0.96595,0.0088939,0.61897,0.51855,0.52728,0.0024839,p03053
0.94613,0.0075282,0.5574,0.71839,0.21361,0.00092556,p03054
1.0465,0.0072783,0.63736,0.29873,0.8502,0.0027208,p03055
0.89821,0.0071916,0.24962,0.20633,0.36429,0.0004929,p03056
1.1029,0.0025797,0.81578,0.56494,0.89636,0.0027131,p03057
0.97534,0.0095501,0.42024,0.47857,0.47354,0.00072817,p03058
1.0303,0.0061268,0.78632,0.2996,0.32773,4.2544e-05,p03059
1.1255,0.0066065,0.69439,0.46674,0.84521,0.0027044,p03060
0.85241,0.0062044,0.2919,0.77756,0.31552,0.00035895,p03061
0.89202,0.0016848,0.14497,0.65412,0.2176,0.0029482,p03062
1.1486,0.00012732,0.7996,0.63143,0.5,0.0026334,p03063
0.83471,0.0023919,0.564,0.36002,0.20549,0.00043842,p03064
0.89432,0.0094358,0.51208,0.70098,0.44604,0.0028006,p03065
1.0584,4.8754e-05,0.35349,0.65014,0.82888,0.0011413,p03066
1.1366,0.0082487,0.79805,0.59849,0.18474,0.0023849,p03067
0.88912,0.0079357,0.44372,0.38915,0.51781,0.0021446,p03068
1.1923,0.0099486,0.71226,0.86871,0.27667,0.00057842,p03069
0.84433,0.0021349,0.28714,0.63959,0.57355,0.00034592,p03070
1.1514,0.0035487,0.85404,0.52093,0.25016,0.0019867,p03071
1.0944,0.0044811,0.30346,0.45875,0.32053,0.00021347,p03072
0.89583,0.0091748,0.58599,0.6465,0.32926,0.0021687,p03073
0.86185,0.0046951,0.72138,0.36823,0.22893,0.0026423,p03074
