wind_speed,swr,a_seiche,q_nn,k_min,par_id
1.1935,1.0721,0.2879,0.73702,2.6836e-07,p0440
0.8418,0.84598,0.1906,0.26716,3.0934e-08,p0441
0.90886,1.0075,0.13143,0.63483,1.9693e-07,p0442
1.062,1.0954,0.15385,0.90652,3.7701e-11,p0443
0.8387,0.89043,0.091585,0.3042,0.00011943,p0444
0.91686,1.1207,0.019273,0.71877,6.7627e-07,p0445
0.90385,0.82529,0.21423,0.63368,2.4926e-10,p0446
1.1369,1.1237,0.18892,0.99943,1.9833e-13,p0447
1.04,0.95217,0.16595,0.79268,1.0325e-11,p0448
0.85683,1.0496,0.12044,0.5746,1.0111e-08,p0449
0.81653,0.98853,0.14802,0.24177,2.7464e-10,p0450
1.1956,1.018,0.26139,0.31174,0.00027046,p0451
1.0586,0.93226,0.13721,0.50444,4.465e-12,p0452
1.1779,0.80831,0.19046,0.20313,6.4155e-13,p0453
1.1799,1.0198,0.10319,0.77214,1.4496e-08,p0454
1.0306,0.80577,0.12449,0.91194,2.4897e-14,p0455
1.0221,1.0807,0.2378,0.96601,7.0672e-13,p0456
1.1759,0.86229,0.10701,0.33657,1.2454e-14,p0457
1.178,0.93738,0.25151,0.85328,1.3428e-10,p0458
0.90121,1.0097,0.29438,0.92567,6.6528e-10,p0459
0.9815,0.80296,0.074706,0.428,0.00024452,p0460
1.1516,1.0548,0.014019,0.21162,1.9294e-09,p0461
0.98986,1.1287,0.26043,0.3824,5.3386e-09,p0462
0.85413,1.034,0.16387,0.5702,3.4543e-07,p0463
1.1923,1.1386,0.10073,0.93405,7.5886e-14,p0464
1.1036,0.84871,0.14111,0.487,1.375e-09,p0465
1.0275,1.0644,0.12141,0.62559,8.7866e-13,p0466
0.96945,0.80061,0.28607,0.30185,2.6389e-14,p0467
1.1489,1.1572,0.2974,0.77547,2.5243e-09,p0468
1.1367,1.1204,0.0055459,0.77707,5.0492e-06,p0469
0.85157,0.84506,0.045936,0.22222,3.6508e-07,p0470
1.0336,1.1044,0.059202,0.9964,3.9737e-12,p0471
1.0463,1.1691,0.21057,0.45018,6.1718e-08,p0472
0.80172,0.90806,0.020033,0.35783,5.546e-06,p0473
1.1946,1.1536,0.0036805,0.47021,2.9453e-07,p0474
0.93948,1.1029,0.13075,0.24273,1.5128e-11,p0475
1.093,1.0088,0.2388,0.84935,7.7342e-06,p0476
1.0697,0.8115,0.28732,0.39399,6.6956e-15,p0477
0.84421,1.0969,0.28855,0.90807,3.9044e-07,p0478
0.98035,0.89012,0.13547,0.84361,2.7234e-09,p0479
1.0761,1.1062,0.056113,0.82166,5.8527e-06,p0480
0.9651,0.91435,0.2589,0.26482,4.1103e-11,p0481
1.0293,1.0432,0.010457,0.9592,1.3344e-14,p0482
0.84531,0.93702,0.2866,0.61828,7.4737e-08,p0483
0.92651,1.1331,0.0245,0.7422,0.00019044,p0484
1.0035,0.80412,0.10341,0.64799,1.4473e-05,p0485
0.94874,0.89205,0.18434,0.30308,6.532e-08,p0486
0.93814,0.84052,0.20951,0.41377,5.2112e-06,p0487
0.84054,0.83387,0.015044,0.60248,6.2163e-14,p0488
1.1823,1.1107,0.17562,0.27155,1.3742e-14,p0489
1.1569,0.8881,0.16447,0.57309,7.1173e-11,p0490
0.95292,0.97479,0.14945,0.94325,1.4167e-05,p0491
0.93455,1.1525,0.24896,0.68876,7.6471e-12,p0492
1.1318,1.0993,0.20493,0.35384,1.9436e-05,p0493
1.1853,1.1378,0.20897,0.78632,6.2851e-10,p0494
1.0014,1.1191,0.13491,0.96883,3.1657e-12,p0495
1.087,1.1123,0.19376,0.47809,1.444e-14,p0496
0.8079,0.96232,0.20611,0.66922,0.00011002,p0497
0.92951,1.1037,0.080875,0.39989,6.8846e-11,p0498
1.1841,0.9915,0.2215,0.50103,1.6938e-09,p0499
1.1838,0.93638,0.17392,0.73061,3.481e-08,p0500
0.8735,1.0409,0.29191,0.9538,0.00041127,p0501
0.85946,1.1158,0.11526,0.37574,5.563e-13,p0502
1.0908,0.9777,0.28862,0.94093,4.8789e-10,p0503
0.81583,0.95953,0.019765,0.26773,5.3596e-07,p0504
1.0599,0.87811,0.080666,0.84707,7.5402e-12,p0505
0.91955,1.1266,0.18048,0.3319,5.5549e-05,p0506
0.91058,1.0106,0.23757,0.42104,6.6024e-06,p0507
1.0972,1.1903,0.14591,0.89657,9.8613e-10,p0508
1.0059,1.0593,0.19453,0.38597,3.931e-09,p0509
1.0874,0.82787,0.056966,0.86955,4.2828e-10,p0510
1.1688,0.95648,0.23997,0.54587,5.7511e-08,p0511
1.1384,0.90186,0.12746,0.60107,8.1146e-08,p0512
1.1745,0.98019,0.27513,0.9105,6.637e-13,p0513
0.93773,0.96309,0.10993,0.77622,7.9625e-07,p0514
1.1105,1.0407,0.16921,0.31471,1.6718e-07,p0515
1.1608,0.99304,0.091173,0.76943,8.9791e-11,p0516
0.9947,1.0183,0.26626,0.64136,8.3421e-14,p0517
0.95212,1.1077,0.17703,0.63294,5.7841e-07,p0518
0.89692,0.84793,0.13815,0.60596,9.5631e-10,p0519
1.0469,0.92752,0.17368,0.93047,1.0593e-08,p0520
1.095,0.89454,0.26957,0.92642,3.4354e-13,p0521
1.115,0.8829,0.14899,0.34055,1.2191e-12,p0522
0.90095,0.91166,0.16256,0.35137,4.942e-08,p0523
1.1086,0.93031,0.013596,0.59486,2.138e-12,p0524
1.0851,1.1347,0.19955,0.94431,8.5978e-15,p0525
1.0053,0.84242,0.099622,0.34871,1.2892e-09,p0526
1.1064,0.82411,0.077202,0.323,4.7338e-05,p0527
0.87077,1.0278,0.027181,0.65087,4.0668e-07,p0528
1.0158,0.93668,0.25757,0.44152,1.175e-12,p0529
1.0819,1.0509,0.12465,0.70428,4.4352e-08,p0530
1.0683,1.0662,0.19126,0.64283,8.7193e-09,p0531
0.97382,1.0017,0.24831,0.47235,1.965e-06,p0532
1.0826,1.0911,0.042195,0.40715,2.3723e-06,p0533
0.92284,1.0559,0.03653,0.36044,0.00037857,p0534
1.1212,1.1987,0.047776,0.20486,9.2816e-06,p0535
1.1265,0.94459,0.25856,0.90172,1.8336e-07,p0536
0.86646,0.89117,0.1603,0.32704,0.00029377,p0537
1.1455,0.84886,0.076691,0.49079,4.8565e-07,p0538
1.0554,1.0681,0.018124,0.98386,3.5205e-05,p0539
0.86767,1.0695,0.15484,0.36757,1.0253e-07,p0540
0.87918,1.1928,0.20141,0.95764,9.8838e-05,p0541
0.9396,1.1686,0.25127,0.81077,2.6906e-11,p0542
1.0143,0.82133,0.20468,0.2063,2.1028e-14,p0543
0.99176,1.1807,0.16085,0.86527,9.6117e-09,p0544
0.85361,1.185,0.049328,0.78716,3.4631e-12,p0545
1.1428,1.0245,0.23274,0.60045,4.6871e-07,p0546
1.0022,1.1962,0.28563,0.53818,7.1585e-12,p0547
1.0133,0.93952,0.10828,0.76552,1.5792e-05,p0548
1.168,1.059,0.24637,0.55854,7.1369e-15,p0549
0.83702,1.0842,0.29147,0.68501,5.0645e-08,p0550
0.82454,0.80755,0.12576,0.30949,1.6703e-14,p0551
1.1977,1.0965,0.073747,0.56434,3.8033e-10,p0552
0.80476,0.99731,0.02887,0.52515,4.1882e-05,p0553
1.1775,0.92049,0.29913,0.7891,2.2745e-13,p0554
1.0695,1.0086,0.067276,0.74001,1.6961e-06,p0555
0.8433,1.1936,0.14359,0.29727,3.0596e-09,p0556
1.18,1.1627,0.15944,0.49247,2.4345e-05,p0557
1.1174,1.1218,0.031511,0.58076,1.8819e-12,p0558
0.86336,1.1145,0.0425,0.60871,3.5274e-06,p0559
0.81464,1.1432,0.045038,0.62251,3.1256e-06,p0560
0.90282,0.86166,0.049724,0.27796,2.5606e-05,p0561
1.0635,1.1344,0.015409,0.50932,0.00023091,p0562
1.0382,0.85655,0.18179,0.8668,2.0548e-11,p0563
0.95926,0.81268,0.075994,0.41539,7.119e-14,p0564
1.0867,0.89495,0.23645,0.64589,2.1912e-11,p0565
0.99635,0.86915,0.042967,0.76089,4.5026e-07,p0566
1.0341,1.1897,0.10228,0.62362,1.9539e-12,p0567
0.89174,0.88513,0.14066,0.66407,3.6976e-11,p0568
0.90596,0.96406,0.028459,0.7964,2.233e-12,p0569
1.0569,0.90944,0.16141,0.83757,4.6134e-09,p0570
0.84699,0.98186,0.026863,0.89741,4.9167e-14,p0571
0.90962,0.83549,0.27223,0.55043,4.5935e-11,p0572
0.99552,1.1881,0.11478,0.49329,0.0001421,p0573
1.1209,0.84024,0.032206,0.25656,5.1206e-09,p0574
1.1788,0.82846,0.064607,0.39568,2.0016e-11,p0575
1.1348,1.1271,0.2426,0.49491,0.00035756,p0576
0.84143,0.90141,0.11793,0.27632,2.9565e-12,p0577
0.88346,1.0536,0.18116,0.3398,3.9006e-11,p0578
1.0038,1.1012,0.29478,0.90464,7.9067e-13,p0579
1.0996,0.8023,0.24705,0.30114,3.8393e-08,p0580
0.84587,0.93264,0.16269,0.31738,3.7308e-14,p0581
1.0432,1.0262,0.029619,0.63742,2.4434e-12,p0582
0.93399,0.8371,0.2849,0.7408,4.7419e-11,p0583
0.8024,0.82309,0.25987,0.85482,1.5943e-11,p0584
1.0911,1.148,0.1943,0.88374,5.6726e-06,p0585
0.89966,0.97655,0.10015,0.71327,3.1852e-08,p0586
0.94611,0.9159,0.18244,0.66374,1.4567e-13,p0587
1.0513,1.1369,0.044913,0.32114,3.271e-07,p0588
0.9073,0.98415,0.045774,0.56709,1.1163e-10,p0589
1.072,0.95065,0.281,0.43407,9.2169e-10,p0590
0.92773,1.0735,0.22834,0.37798,1.8019e-07,p0591
0.93004,0.82253,0.052106,0.96821,2.7729e-08,p0592
1.1335,0.85454,0.23389,0.39035,1.8825e-10,p0593
0.82407,0.84325,0.1985,0.34125,2.5262e-12,p0594
1.0724,1.1975,0.012712,0.82879,1.4712e-14,p0595
0.87927,1.0502,0.27964,0.57991,4.5074e-10,p0596
1.0846,0.86823,0.28144,0.33328,2.1424e-11,p0597
1.0421,1.0238,0.21321,0.89015,3.7833e-13,p0598
1.0107,1.037,0.033122,0.97685,1.0209e-09,p0599
0.95149,1.0935,0.071677,0.68757,1.8219e-05,p0600
1.0318,1.0615,0.16675,0.809,3.7986e-09,p0601
0.9443,0.86502,0.043331,0.54834,7.171e-13,p0602
0.82114,0.88931,0.15755,0.78111,5.7575e-07,p0603
1.0435,0.8664,0.0053128,0.68969,5.3031e-11,p0604
1.1937,0.97696,0.26287,0.76178,1.3636e-11,p0605
0.91642,1.1655,0.0044386,0.88154,1.1421e-12,p0606
0.97617,1.1704,0.013367,0.47081,5.4713e-12,p0607
0.9901,0.9821,0.25576,0.23683,3.0042e-14,p0608
0.92393,1.1586,0.22673,0.52424,1.4185e-09,p0609
0.95277,1.1296,0.18612,0.74834,6.2604e-08,p0610
1.1814,1.1348,0.25302,0.21232,9.4532e-13,p0611
0.94957,0.83353,0.21755,0.75906,2.1397e-10,p0612
1.1506,0.98505,0.13096,0.55759,2.8744e-06,p0613
0.92259,0.91018,0.11365,0.64183,3.3559e-13,p0614
1.1196,1.1081,0.10797,0.26923,1.1178e-08,p0615
1.0796,1.0353,0.18963,0.782,4.0033e-05,p0616
0.84605,0.99254,0.26351,0.26471,9.8571e-13,p0617
0.98043,1.049,0.18298,0.61378,7.5289e-07,p0618
1.1083,1.1463,0.17292,0.66843,9.0522e-07,p0619
1.0948,0.87727,0.29274,0.95069,4.1315e-05,p0620
0.94138,1.1008,0.16536,0.32178,4.6803e-06,p0621
1.1913,1.107,0.057917,0.38049,3.8825e-13,p0622
0.9679,0.89197,0.19711,0.21072,1.9426e-07,p0623
1.185,1.1677,0.081474,0.58908,1.886e-05,p0624
0.84384,0.93328,0.2911,0.93157,8.9484e-06,p0625
1.0953,1.1095,0.28203,0.43851,3.3623e-06,p0626
1.1871,1.0658,0.11703,0.82658,6.6947e-10,p0627
0.83336,0.85511,0.077983,0.91477,9.0575e-05,p0628
0.81066,0.95435,0.29637,0.51535,1.721e-11,p0629
0.94768,1.1456,0.039991,0.32526,2.7057e-08,p0630
1.0082,1.1065,0.092305,0.29427,2.1863e-14,p0631
0.88092,0.84,0.036793,0.95152,2.466e-11,p0632
1.0637,0.833,0.10389,0.29139,1.4876e-08,p0633
1.0732,0.82,0.1176,0.41602,1.49e-07,p0634
1.1247,1.0172,0.14997,0.9587,1.1462e-08,p0635
1.0465,0.8266,0.28405,0.84616,1.0918e-12,p0636
0.83517,1.1743,0.1606,0.8712,5.081e-15,p0637
0.84229,0.94801,0.093595,0.68577,1.7199e-12,p0638
0.88468,1.0315,0.01488,0.36239,3.7935e-06,p0639
1.1447,0.89316,0.2448,0.22109,3.7133e-08,p0640
0.9509,1.0881,0.10125,0.52364,6.7842e-08,p0641
0.95511,0.9711,0.15154,0.50753,1.3534e-05,p0642
1.0378,1.192,0.10658,0.76584,8.5763e-09,p0643
0.97494,0.85784,0.15331,0.28338,3.3905e-12,p0644
0.86842,0.86647,0.054529,0.45371,1.7962e-09,p0645
0.9988,1.0162,0.072463,0.94886,1.6401e-06,p0646
1.0488,1.1696,0.27503,0.6384,6.8672e-10,p0647
1.1299,1.1449,0.02811,0.34659,1.1869e-13,p0648
0.88212,1.1361,0.16221,0.26069,0.00022319,p0649
1.0511,1.0608,0.07112,0.46043,1.0428e-10,p0650
0.92582,0.94544,0.23918,0.79777,9.3654e-11,p0651
0.92622,1.0944,0.052879,0.42667,4.1119e-06,p0652
0.92324,1.0764,0.096848,0.58314,2.6215e-10,p0653
1.0327,0.89244,0.16962,0.75762,6.6699e-08,p0654
0.87772,1.1858,0.26981,0.92373,2.4843e-13,p0655
1.0883,1.0987,0.030746,0.40887,4.3515e-08,p0656
1.0658,0.85013,0.12929,0.73122,7.2436e-07,p0657
0.80231,0.94864,0.21716,0.81875,3.1561e-11,p0658
0.98668,0.8327,0.086031,0.73221,2.4651e-08,p0659
0.93161,0.96956,0.18342,0.32029,1.8276e-14,p0660
1.0805,1.0275,0.23092,0.5871,2.1487e-13,p0661
0.99716,0.84299,0.089786,0.73654,0.00019361,p0662
0.86019,1.1557,0.14152,0.80819,2.0217e-09,p0663
1.1721,0.89966,0.25373,0.32322,6.5556e-06,p0664
1.1501,1.0155,0.17083,0.31893,1.6409e-09,p0665
1.0801,1.0254,0.042608,0.65756,9.7347e-15,p0666
1.1015,1.0282,0.13977,0.53193,0.00015432,p0667
0.91168,1.0451,0.093053,0.97904,6.6183e-07,p0668
1.0187,0.95907,0.27304,0.4776,2.7399e-06,p0669
1.1535,1.1642,0.20004,0.27284,0.00021185,p0670
1.1931,1.1965,0.094598,0.39279,1.3633e-06,p0671
1.1399,1.1822,0.29166,0.52818,0.000103,p0672
1.1612,1.089,0.052675,0.60651,2.5958e-06,p0673
0.90547,0.86054,0.074534,0.63134,8.5457e-11,p0674
1.0265,0.856,0.23687,0.92902,1.9232e-08,p0675
0.80102,0.81057,0.12764,0.40056,1.183e-09,p0676
0.96453,0.86561,0.16471,0.67372,1.1165e-11,p0677
0.91334,1.1869,0.20334,0.93891,1.9455e-06,p0678
1.0352,0.95096,0.10874,0.9153,0.00019977,p0679
1.056,1.0926,0.11161,0.94567,1.6503e-11,p0680
0.89638,0.99863,0.21239,0.6213,3.1503e-10,p0681
1.0973,0.98699,0.0022193,0.64547,5.6231e-09,p0682
1.1051,0.87001,0.15425,0.67506,1.6809e-05,p0683
0.91112,1.1088,0.26889,0.91696,5.7076e-12,p0684
0.89355,0.86745,0.2005,0.58484,0.00045146,p0685
0.91206,1.0921,0.098845,0.8735,2.6529e-06,p0686
1.1729,1.1889,0.1157,0.97249,1.8898e-11,p0687
1.0229,1.1588,0.18577,0.87788,7.9459e-09,p0688
0.915,1.0919,0.1885,0.31359,0.00016984,p0689
0.96891,1.046,0.22823,0.55991,2.1884e-07,p0690
1.0713,1.0997,0.15592,0.5345,1.7746e-08,p0691
1.1582,1.0812,0.16521,0.88565,0.00012295,p0692
1.1876,0.93843,0.18697,0.99752,2.0936e-11,p0693
0.87854,0.81424,0.26173,0.891,2.1248e-09,p0694
1.1749,1.101,0.27826,0.74883,2.77e-11,p0695
1.1836,0.87245,0.082255,0.75658,1.1787e-14,p0696
0.91419,1.1947,0.14304,0.99225,1.6914e-12,p0697
0.88792,0.95567,0.29011,0.43509,4.2318e-14,p0698
1.1449,1.16,0.09083,0.24363,8.9114e-14,p0699
0.86448,0.96612,0.13886,0.28944,1.0867e-09,p0700
1.13,0.88056,0.021958,0.97195,2.033e-05,p0701
1.0734,0.88789,0.12232,0.92069,1.1242e-05,p0702
1.0042,1.1949,0.08866,0.83774,1.0354e-09,p0703
0.94673,1.0784,0.21832,0.54357,1.775e-13,p0704
0.83609,1.0528,0.25349,0.22347,1.4569e-12,p0705
1.0609,0.91268,0.28298,0.49666,2.3461e-11,p0706
0.85526,1.019,0.26098,0.46522,3.7039e-05,p0707
0.81495,0.88621,0.12295,0.45884,8.3455e-11,p0708
0.98812,1.0349,0.022506,0.39454,1.1923e-10,p0709
1.0792,1.1994,0.25258,0.89319,9.8192e-08,p0710
0.80516,0.99076,0.28017,0.28506,8.5002e-07,p0711
0.86558,0.89417,0.12682,0.31597,8.0187e-09,p0712
1.0102,0.83664,0.19921,0.76862,4.0439e-14,p0713
1.0098,1.0507,0.23545,0.45611,6.5505e-15,p0714
1.0968,0.88851,0.16194,0.79394,3.0351e-14,p0715
0.92527,0.97731,0.14393,0.68127,4.4552e-14,p0716
0.98493,0.95682,0.29535,0.22031,4.2744e-13,p0717
0.8674,1.007,0.0025614,0.64674,0.00012518,p0718
1.065,0.92169,0.23139,0.2243,3.2405e-14,p0719
1.0292,1.0295,0.21361,0.84089,4.619e-08,p0720
0.98528,0.87883,0.0073437,0.31612,3.712e-12,p0721
0.91816,1.0611,0.035681,0.2175,3.0354e-07,p0722
0.89063,0.94563,0.10907,0.54466,1.2845e-14,p0723
0.83562,1.1261,0.2402,0.842,4.762e-05,p0724
0.95358,0.96986,0.17956,0.86721,7.4888e-09,p0725
0.83203,1.1787,0.18469,0.33473,5.1054e-12,p0726
0.87577,1.0931,0.033354,0.68699,8.7802e-06,p0727
0.99905,0.94351,0.070753,0.95698,1.468e-06,p0728
0.82481,1.0538,0.27951,0.90129,6.7227e-09,p0729
0.93617,0.94771,0.031921,0.50262,5.1825e-10,p0730
1.1997,0.90291,0.075072,0.77429,0.0003289,p0731
0.93306,1.0568,0.22621,0.79698,1.536e-06,p0732
0.92427,1.0148,0.25775,0.87886,2.9218e-13,p0733
1.1321,1.0343,0.13186,0.74501,9.5574e-14,p0734
1.0026,1.0625,0.20756,0.37046,2.4577e-07,p0735
0.8468,1.1434,0.043924,0.37347,7.6891e-07,p0736
1.1142,1.1877,0.15919,0.61449,1.0592e-05,p0737
1.1991,1.1672,0.13025,0.81037,2.975e-09,p0738
0.86561,1.1914,0.063757,0.26288,3.1991e-06,p0739
1.007,1.0473,0.21353,0.71797,1.9651e-11,p0740
1.1762,1.1151,0.087759,0.62868,1.8352e-13,p0741
0.92973,1.078,0.2206,0.34638,2.0578e-08,p0742
1.0415,0.90726,0.26408,0.65464,2.1551e-08,p0743
1.0856,0.96128,0.030173,0.28477,1.4023e-13,p0744
1.1859,0.9814,0.029232,0.76248,3.2154e-12,p0745
0.97351,1.0063,0.25668,0.67132,9.4071e-10,p0746
1.1602,1.0078,0.19772,0.56105,5.5915e-09,p0747
1.055,1.0048,0.038161,0.55129,6.4187e-09,p0748
1.1294,0.94107,0.15045,0.23779,1.2683e-13,p0749
0.94266,1.1703,0.17202,0.57686,2.1313e-08,p0750
1.1243,0.82321,0.14856,0.80453,1.4043e-05,p0751
1.11,0.80788,0.21998,0.38818,7.9174e-12,p0752
0.9308,1.0989,0.16436,0.90918,4.3957e-09,p0753
0.86159,0.92486,0.058434,0.84456,8.4167e-05,p0754
0.99415,0.90266,0.18993,0.42496,0.00027934,p0755
1.0755,1.1683,0.2275,0.92129,0.00034882,p0756
1.1114,0.98884,0.02879,0.83279,1.1099e-14,p0757
0.9341,0.87962,0.21729,0.35561,6.5027e-12,p0758
1.0409,1.0331,0.040527,0.94717,3.9585e-13,p0759
0.92491,1.1751,0.01067,0.29475,2.1123e-12,p0760
0.9796,1.0395,0.24104,0.66787,0.00037407,p0761
1.0983,0.83135,0.10754,0.51162,2.4201e-13,p0762
1.1285,0.81235,0.18566,0.40327,4.872e-06,p0763
0.86179,1.1644,0.21117,0.27496,0.00049518,p0764
0.86718,1.12,0.12534,0.76968,1.3009e-10,p0765
0.90704,1.1799,0.06528,0.91354,6.0902e-07,p0766
0.89251,0.80388,0.14933,0.81284,5.9789e-15,p0767
0.8073,1.0699,0.13612,0.54651,6.7437e-05,p0768
1.195,0.8521,0.22274,0.47143,4.5211e-11,p0769
0.89647,0.89385,0.22793,0.88532,1.772e-06,p0770
0.90676,0.96896,0.038844,0.42,2.5087e-06,p0771
0.82972,0.9156,0.062409,0.39767,1.327e-13,p0772
0.94508,0.96645,0.19865,0.37963,2.8442e-12,p0773
0.88625,1.1874,0.057079,0.20876,3.4649e-09,p0774
0.80948,0.82212,0.02609,0.20692,3.7613e-07,p0775
1.0957,1.1291,0.15069,0.95557,9.078e-12,p0776
0.981,0.97149,0.29375,0.71106,8.8627e-12,p0777
1.094,0.97593,0.029753,0.98687,2.6355e-07,p0778
0.85912,0.9423,0.099581,0.48528,2.1e-10,p0779
1.0148,0.99352,0.15281,0.79037,1.6139e-06,p0780
0.91731,1.1675,0.089625,0.56856,7.9012e-10,p0781
0.92681,1.0114,0.026269,0.91761,3.1301e-13,p0782
1.098,0.86429,0.23892,0.41854,2.6211e-05,p0783
1.1561,0.81086,0.25392,0.829,1.5913e-10,p0784
0.9456,1.0976,0.25545,0.83009,5.9342e-05,p0785
0.86939,0.94754,0.26509,0.8601,8.0639e-14,p0786
0.90349,1.1944,0.15825,0.74562,0.00034106,p0787
1.0685,1.1561,0.25977,0.41481,4.0717e-08,p0788
0.90612,1.1465,0.075613,0.30875,2.8232e-13,p0789
1.1807,1.1022,0.2833,0.43766,3.3092e-13,p0790
1.0031,0.80535,0.060337,0.2013,4.7928e-14,p0791
1.0472,1.1186,0.061657,0.41722,4.482e-09,p0792
0.8337,1.0054,0.066952,0.62404,1.3249e-05,p0793
1.0336,0.93815,0.18736,0.87926,4.9808e-12,p0794
0.81859,0.92406,0.0082924,0.36359,1.3634e-12,p0795
0.95671,1.1532,0.20301,0.46324,7.1714e-08,p0796
1.0938,0.88126,0.051899,0.59536,3.9619e-14,p0797
0.9664,0.9137,0.11684,0.86988,2.7112e-05,p0798
1.1884,0.9226,0.047537,0.88437,6.9922e-15,p0799
0.80348,1.1957,0.15662,0.53415,4.7304e-13,p0800
0.81763,1.0184,0.26376,0.44432,7.3744e-05,p0801
1.0986,0.8866,0.18209,0.4112,7.5019e-11,p0802
1.092,1.0897,0.19237,0.75113,3.1251e-10,p0803
1.1572,0.95837,0.11766,0.87444,8.1063e-06,p0804
0.98568,0.91219,0.080359,0.42266,6.164e-09,p0805
0.82221,0.89522,0.1848,0.25693,1.004e-11,p0806
0.81274,0.85541,0.22462,0.64035,5.3193e-11,p0807
1.0679,0.89797,0.15553,0.83069,2.5644e-14,p0808
0.88502,0.87664,0.027496,0.43067,4.4976e-13,p0809
0.88062,1.1802,0.29299,0.89915,1.4389e-10,p0810
0.8903,0.82079,0.23567,0.9102,3.6331e-13,p0811
0.86966,0.80938,0.27855,0.31005,0.00026418,p0812
0.99315,1.0421,0.12819,0.98453,1.0404e-07,p0813
0.81214,1.126,0.10649,0.4061,2.351e-13,p0814
0.94356,1.0858,0.0099338,0.65986,1.4036e-11,p0815
1.0995,0.8811,0.21889,0.61564,3.0412e-11,p0816
1.0716,1.1389,0.13135,0.97765,2.9831e-12,p0817
1.1555,0.99812,0.28819,0.46802,1.114e-05,p0818
1.0933,0.92994,0.17168,0.33565,3.6604e-09,p0819
1.1274,0.90993,0.08192,0.58982,3.3211e-14,p0820
1.1076,0.89609,0.083039,0.38712,3.3345e-05,p0821
1.0116,0.98639,0.15692,0.74661,1.3518e-13,p0822
0.89909,1.0826,0.22582,0.47627,5.3311e-12,p0823
1.0271,0.8712,0.096048,0.96042,2.3142e-09,p0824
0.87758,0.96831,0.063921,0.47434,3.226e-08,p0825
1.1697,0.8612,0.12855,0.34762,3.6032e-05,p0826
1.116,1.1717,0.26029,0.36805,8.6009e-11,p0827
1.0198,1.1001,0.22861,0.42203,1.2265e-09,p0828
1.0092,1.1156,0.11144,0.81413,1.5004e-12,p0829
1.1259,1.0031,0.04438,0.29984,7.5311e-06,p0830
1.0784,0.95382,0.13912,0.64355,1.3518e-11,p0831
0.94086,1.1894,0.17877,0.6448,3.1181e-14,p0832
0.82798,1.1025,0.21911,0.58337,1.8237e-11,p0833
1.0308,0.83213,0.095978,0.94846,1.7572e-10,p0834
0.87825,1.0757,0.15136,0.30398,1.5618e-11,p0835
1.0354,1.1726,0.056566,0.69595,3.8701e-10,p0836
0.97411,0.89863,0.065968,0.4291,1.9981e-08,p0837
0.97003,1.0203,0.0014671,0.39743,1.0663e-09,p0838
0.89737,0.92549,0.073401,0.28111,1.4241e-08,p0839
1.1676,1.0464,0.20166,0.35606,1.074e-14,p0840
0.8234,0.92678,0.081625,0.9163,2.0754e-10,p0841
0.88598,1.055,0.121,0.37167,5.9266e-14,p0842
0.98392,1.0685,0.14418,0.97304,0.000136,p0843
1.153,1.1311,0.0040959,0.27563,4.3783e-11,p0844
0.84026,1.1737,0.049047,0.91233,4.3645e-12,p0845
0.97051,0.85187,0.0059964,0.98003,1.141e-09,p0846
0.87401,0.99438,0.29502,0.76046,4.1918e-10,p0847
0.88539,0.86927,0.24418,0.67072,1.1981e-10,p0848
1.0916,0.97364,0.079734,0.44721,2.0868e-05,p0849
1.1137,1.1166,0.047395,0.27949,4.2336e-09,p0850
1.1994,1.1423,0.060675,0.77775,1.8345e-12,p0851
0.85276,1.1453,0.073951,0.51227,4.6963e-14,p0852
0.95803,1.0014,0.26737,0.85846,3.2084e-09,p0853
0.88437,0.94059,0.29321,0.66516,3.8727e-08,p0854
1.1372,1.1403,0.26262,0.45135,9.5963e-12,p0855
1.1887,0.94997,0.27005,0.5692,5.8684e-08,p0856
0.96315,1.0528,0.10187,0.78724,6.1459e-13,p0857
0.98869,0.81786,0.06294,0.79897,2.5364e-06,p0858
0.95859,0.99931,0.030926,0.47326,2.5448e-11,p0859
0.85516,1.1568,0.19217,0.23919,7.2665e-09,p0860
0.96162,1.1036,0.28369,0.6299,4.9511e-05,p0861
1.1648,0.80188,0.17769,0.85005,1.5746e-14,p0862
1.084,1.1192,0.18002,0.94165,4.2721e-07,p0863
0.9687,0.83893,0.085266,0.22799,2.2015e-09,p0864
1.0655,0.99623,0.10152,0.48284,8.8251e-15,p0865
0.90478,1.0655,0.17335,0.91862,5.811e-14,p0866
0.87466,0.86108,0.094894,0.22279,2.3386e-10,p0867
0.97226,0.89144,0.095667,0.23562,7.1498e-14,p0868
0.83276,1.1484,0.026505,0.67559,4.9562e-11,p0869
1.0374,1.1976,0.041904,0.95679,9.5559e-13,p0870
0.89872,1.1832,0.19752,0.67978,1.5167e-08,p0871
0.88857,0.87569,0.092752,0.48166,3.5836e-12,p0872
0.94235,0.901,0.17137,0.38303,2.2394e-14,p0873
1.1331,1.1839,0.20692,0.86399,8.6654e-13,p0874
1.1282,1.1709,0.17448,0.83536,2.2053e-08,p0875
1.0782,0.99193,0.11318,0.49537,2.8692e-10,p0876
0.82166,0.94288,0.20928,0.21386,9.1787e-08,p0877
0.97887,1.1229,0.084721,0.33793,2.6545e-08,p0878
0.84253,0.89703,0.016698,0.38111,3.2249e-11,p0879
0.92828,1.0584,0.23724,0.39174,0.00023515,p0880
