wind_speed,turb_param/k_min,g2/constant_value,g1/constant_value,A/constant_value,par_id
0.90916,7.7394e-06,0.57786,0.65864,0.7332,p00951
1.1955,3.147e-10,0.92868,0.64792,0.70421,p00952
1.014,7.4757e-10,3.4066,0.41315,0.90413,p00953
0.87505,1.6838e-13,1.5282,0.41423,0.88345,p00954
0.94547,1.9865e-05,2.3323,0.43143,1.0312,p00955
1.0038,1.2216e-10,1.2471,0.42301,0.76007,p00956
0.94892,0.00022243,2.3368,0.7854,0.76468,p00957
0.90616,1.082e-14,1.8771,0.74351,0.72739,p00958
0.8757,7.8416e-14,2.3276,0.61572,1.0798,p00959
1.1665,1.0816e-05,0.71796,0.75774,0.9752,p00960
0.84006,3.2921e-11,0.58842,0.79568,0.73416,p00961
1.0426,7.8167e-09,2.8431,0.78886,0.98944,p00962
0.82241,1.0078e-13,0.85718,0.47137,0.83252,p00963
1.1008,9.8693e-05,3.276,0.53068,0.96372,p00964
0.83703,1.6512e-12,1.8335,0.67543,0.91781,p00965
0.86957,4.5644e-06,3.1096,0.60402,0.98387,p00966
0.96742,6.3286e-08,3.215,0.62943,1.0283,p00967
0.81726,3.8633e-10,1.6637,0.42308,0.85286,p00968
0.93467,8.0153e-10,2.8151,0.5098,0.81011,p00969
1.0033,6.4062e-15,2.1873,0.6344,0.84413,p00970
0.92725,8.803e-13,2.7692,0.54923,1.0384,p00971
0.98776,4.5847e-07,1.1556,0.69048,0.72986,p00972
1.0549,6.7948e-05,3.3178,0.48033,1.0285,p00973
1.1347,1.5689e-06,1.1098,0.77126,0.89922,p00974
0.91773,1.495e-10,1.5425,0.54682,0.88035,p00975
1.1304,6.7901e-10,0.53145,0.74456,1.0214,p00976
1.1744,1.6071e-12,2.9731,0.70169,1.0955,p00977
1.1902,0.00025144,2.779,0.59957,0.98535,p00978
0.89515,2.9087e-11,1.8448,0.45083,0.7349,p00979
0.8363,3.4315e-07,0.66949,0.56482,0.72054,p00980
1.0376,1.3803e-06,1.1106,0.74731,0.97281,p00981
0.98725,7.7451e-13,2.0018,0.49549,1.0593,p00982
0.82087,2.6384e-13,1.3133,0.50062,0.82069,p00983
0.91641,3.7902e-13,2.4512,0.42135,0.87177,p00984
0.82464,2.4486e-11,3.4174,0.41107,0.90351,p00985
0.97948,2.0494e-13,0.54497,0.78891,0.82318,p00986
0.92979,4.0943e-12,3.4277,0.74797,0.79235,p00987
0.92878,1.2768e-10,3.1766,0.47929,0.80188,p00988
1.0745,1.3684e-08,0.62075,0.67349,0.73291,p00989
1.1554,5.8661e-05,1.7367,0.61042,0.80288,p00990
0.96546,4.1027e-10,0.77915,0.74148,1.0058,p00991
0.96349,3.9661e-05,2.2716,0.52332,1.0787,p00992
1.1926,5.3914e-11,1.0978,0.4441,0.85144,p00993
0.80107,7.5938e-06,2.9279,0.46573,1.0129,p00994
0.93484,3.4703e-07,3.3575,0.74815,0.80652,p00995
1.0228,7.7463e-08,1.5756,0.63347,1.0427,p00996
1.0825,1.7454e-10,1.6796,0.70246,0.87357,p00997
1.191,2.86e-11,2.3928,0.67737,0.86961,p00998
0.82542,1.3837e-06,3.1821,0.58072,1.0271,p00999
0.9613,5.7923e-10,2.6372,0.48202,0.95915,p01000
1.0532,2.4649e-09,2.2404,0.58795,0.99254,p01001
0.9317,1.1846e-14,3.3322,0.42339,1.0333,p01002
1.1738,1.1289e-14,2.2542,0.43036,0.86214,p01003
0.9579,4.3708e-14,2.9077,0.7225,0.77573,p01004
1.0841,1.303e-07,1.1638,0.40288,0.72067,p01005
1.1663,7.449e-10,2.1521,0.56225,1.0941,p01006
1.1329,4.6249e-13,1.4037,0.52225,0.98964,p01007
0.91896,6.2376e-06,1.2437,0.69864,0.70605,p01008
1.1451,6.9151e-07,1.8633,0.54051,0.87983,p01009
0.9199,1.6807e-08,2.314,0.58979,0.79642,p01010
1.1635,1.1129e-12,2.703,0.75902,0.77222,p01011
1.0792,1.5758e-08,1.6679,0.71022,1.0459,p01012
1.0385,1.7726e-08,0.50745,0.49168,0.87574,p01013
0.94381,6.5149e-09,0.69005,0.72223,0.97741,p01014
0.84527,0.00027315,0.8641,0.47723,0.84232,p01015
1.0446,4.1296e-10,0.5623,0.57054,1.0098,p01016
0.81566,1.5349e-07,1.5713,0.48589,1.0149,p01017
0.99895,6.7143e-06,3.3078,0.52986,1.091,p01018
0.80585,7.5983e-05,1.6534,0.49001,0.94713,p01019
0.95085,1.2825e-13,1.2451,0.78219,0.84921,p01020
0.98524,5.2744e-08,1.4479,0.54199,0.94701,p01021
0.86624,0.00024772,3.4185,0.6369,0.99156,p01022
1.0991,6.0826e-07,1.1452,0.70252,1.0574,p01023
1.1631,1.2053e-11,0.76198,0.72825,0.81377,p01024
1.1272,5.7564e-11,0.84416,0.46873,0.94068,p01025
0.92074,7.0017e-09,2.908,0.69712,1.0779,p01026
0.96832,2.8969e-12,2.1625,0.7756,0.98499,p01027
1.1163,0.00011854,2.6554,0.4046,0.90036,p01028
1.1342,8.2134e-09,3.488,0.49924,1.0995,p01029
1.1131,2.367e-08,1.1576,0.69728,0.96528,p01030
0.95465,5.8386e-13,1.8257,0.49463,0.84378,p01031
0.98666,2.8985e-05,1.8035,0.40672,0.72575,p01032
1.1877,4.91e-09,1.9616,0.70358,0.8408,p01033
0.94069,8.7478e-06,1.2319,0.55613,0.93942,p01034
1.1387,1.2438e-13,1.3359,0.79428,1.0982,p01035
0.8802,1.8543e-14,2.5296,0.79136,1.0723,p01036
0.93797,7.3608e-05,2.9653,0.48784,1.0499,p01037
0.86067,6.847e-10,1.2615,0.55187,0.70947,p01038
0.90432,5.1214e-05,2.418,0.51584,0.94451,p01039
0.90995,1.7472e-06,3.1808,0.75481,0.72529,p01040
1.1164,2.7495e-13,1.2227,0.74961,0.94087,p01041
1.0344,1.1763e-06,1.9304,0.57788,0.91425,p01042
1.1364,0.00028965,2.9853,0.53292,0.75456,p01043
0.87358,1.5711e-07,3.2718,0.63507,0.91932,p01044
1.0922,1.7678e-11,2.2055,0.75843,0.95751,p01045
1.1773,4.2875e-06,3.0515,0.76255,0.74078,p01046
1.1983,7.8523e-08,1.2384,0.44516,0.95303,p01047
0.84732,7.6441e-15,1.1504,0.72804,1.0052,p01048
1.1059,4.7317e-10,0.86112,0.56389,1.0318,p01049
1.0074,4.3928e-14,2.2695,0.78024,0.93091,p01050
0.87629,1.7422e-07,1.4285,0.63125,0.74395,p01051
1.1348,4.3812e-12,1.7754,0.706,0.81368,p01052
1.1757,1.028e-13,3.1335,0.63927,0.83108,p01053
0.99275,2.9528e-08,1.2985,0.55755,0.72609,p01054
0.92444,8.6426e-15,2.1592,0.6372,0.97386,p01055
1.0059,7.48e-15,1.611,0.74752,0.71857,p01056
1.1934,6.7654e-10,2.7923,0.69496,1.0968,p01057
1.1958,2.3684e-12,1.132,0.67241,0.83221,p01058
0.92964,4.4932e-05,3.4529,0.5559,0.98783,p01059
1.1404,2.4393e-07,2.3198,0.59006,0.89384,p01060
1.1232,2.5653e-07,3.1526,0.56436,1.0654,p01061
1.1947,2.8612e-09,0.57422,0.51688,1.0569,p01062
1.1761,4.9152e-08,1.2281,0.66802,0.87013,p01063
0.80318,4.0028e-12,2.3344,0.54306,0.71255,p01064
0.84015,2.0199e-09,3.3916,0.4426,0.90747,p01065
0.98445,6.9963e-05,2.9424,0.65128,0.82331,p01066
0.80779,2.2855e-08,3.3026,0.44745,0.99887,p01067
0.87165,9.6073e-07,3.2095,0.70452,0.98079,p01068
0.83936,1.4257e-14,3.0289,0.44059,0.75311,p01069
1.0432,1.3836e-05,1.22,0.4767,0.87347,p01070
1.0901,2.1866e-14,2.1843,0.61231,0.7011,p01071
1.1484,0.00020398,0.87643,0.66593,1.0373,p01072
0.85518,1.8601e-05,0.79085,0.78316,0.90806,p01073
0.90866,0.00034196,3.03,0.65932,1.0428,p01074
0.9606,4.1344e-11,3.2351,0.50489,0.76319,p01075
1.0294,6.2606e-09,3.0605,0.58875,0.87052,p01076
0.80145,1.0085e-09,1.0167,0.57591,0.74305,p01077
0.90245,9.7867e-13,2.2527,0.5149,0.79498,p01078
1.0931,2.9956e-06,1.2158,0.54662,0.88845,p01079
0.99529,5.1856e-14,2.6564,0.79401,0.84327,p01080
1.1868,0.0002417,1.0837,0.75465,0.92924,p01081
0.89474,3.651e-13,3.4689,0.47597,1.0676,p01082
0.99201,6.3884e-08,1.1365,0.69961,1.0876,p01083
0.94578,4.299e-06,3.3614,0.77152,1.0659,p01084
1.1805,6.5519e-12,1.9364,0.60682,0.83334,p01085
0.90061,6.2567e-14,3.0197,0.49656,0.98258,p01086
0.9686,1.1225e-10,1.1224,0.40847,0.99186,p01087
0.98587,2.4759e-13,2.3861,0.61267,0.73382,p01088
1.0206,2.6246e-06,0.59438,0.46432,1.084,p01089
0.91416,1.4172e-08,1.7953,0.44727,0.97586,p01090
0.89837,7.7928e-13,2.8538,0.40454,0.93153,p01091
0.99434,2.1774e-08,1.4783,0.54015,1.0613,p01092
0.8665,1.3554e-10,2.2768,0.64019,0.72547,p01093
0.95557,2.9017e-11,2.0543,0.53833,0.73023,p01094
0.89351,1.1453e-05,2.548,0.64033,1.0324,p01095
0.82665,4.7833e-13,2.6259,0.4007,0.88938,p01096
0.83255,1.6119e-11,1.3751,0.54891,0.83996,p01097
0.83594,3.5275e-05,2.5954,0.60957,0.93376,p01098
0.84339,9.805e-09,3.3762,0.54335,0.77428,p01099
1.1122,3.5672e-05,0.61486,0.43052,1.0909,p01100
0.91631,2.5235e-12,3.0661,0.53596,0.99037,p01101
1.1206,1.7874e-08,2.6076,0.68055,0.91581,p01102
0.93709,2.6065e-10,0.65931,0.57047,0.90358,p01103
1.1982,2.0633e-09,0.82285,0.71562,0.70546,p01104
1.0749,5.1466e-06,0.71157,0.5315,0.9036,p01105
0.90374,6.7615e-07,2.7978,0.5227,0.8541,p01106
1.1834,1.0366e-11,1.7612,0.42321,0.70909,p01107
0.85328,3.3853e-05,1.4547,0.46475,0.72951,p01108
0.89811,2.2663e-14,1.6261,0.64127,0.79876,p01109
0.91779,6.3656e-09,1.0006,0.53259,0.74534,p01110
0.999,2.7913e-09,2.5557,0.48015,0.71866,p01111
0.87682,0.00029806,1.5821,0.5197,0.99357,p01112
0.96784,1.6172e-09,2.3751,0.61297,0.81461,p01113
0.95213,0.00010836,0.52496,0.41141,1.0934,p01114
1.1378,1.3137e-11,0.83417,0.67726,1.0275,p01115
1.0326,5.7556e-15,0.52976,0.4897,0.74324,p01116
0.92825,2.6846e-08,3.4083,0.79861,0.97531,p01117
1.0631,1.7247e-08,3.0533,0.41079,0.98005,p01118
0.93848,3.1366e-05,0.52348,0.55529,1.0068,p01119
1.1756,1.3155e-06,1.6876,0.69609,0.76875,p01120
0.9248,6.7406e-08,2.7142,0.44869,0.98136,p01121
1.158,0.00013497,3.0704,0.4279,0.94286,p01122
0.98431,4.3205e-09,1.6302,0.56525,0.82981,p01123
0.84215,5.4889e-13,2.0654,0.4522,1.0815,p01124
1.0078,5.706e-08,1.2605,0.65652,0.7836,p01125
1.0804,4.1603e-10,1.134,0.46902,1.091,p01126
1.1642,1.0141e-13,0.88689,0.71164,1.0821,p01127
0.91072,1.0703e-13,1.1964,0.66821,0.87585,p01128
1.0782,8.13e-14,2.0979,0.49567,1.0956,p01129
1.0042,4.2076e-08,0.50225,0.66081,1.044,p01130
0.9997,3.4928e-06,1.8487,0.44765,0.93799,p01131
1.1295,4.3165e-12,3.4164,0.73647,0.98137,p01132
1.1212,7.4813e-08,0.84782,0.64051,0.75304,p01133
1.1964,6.945e-15,0.73672,0.42637,1.0778,p01134
1.0488,1.8847e-08,2.7747,0.75866,1.0143,p01135
1.1831,1.1882e-05,1.4571,0.55476,1.0547,p01136
0.80434,9.9942e-13,2.9317,0.78009,0.70412,p01137
0.98471,4.4679e-09,2.3266,0.44602,0.7314,p01138
1.1836,4.4367e-06,1.6584,0.48099,0.8471,p01139
1.0316,2.0055e-13,1.697,0.48791,0.8666,p01140
0.92573,3.9373e-11,0.86308,0.66143,0.9568,p01141
1.0472,8.1536e-14,3.2897,0.49358,0.84281,p01142
0.89188,1.9829e-07,0.72466,0.52088,0.75594,p01143
0.81864,1.8819e-07,2.3714,0.72713,0.76336,p01144
1.0185,7.2347e-15,1.8144,0.64594,0.97644,p01145
0.83397,8.5246e-08,1.8271,0.723,0.942,p01146
1.0785,4.539e-08,1.423,0.41872,1.0009,p01147
1.0913,7.1797e-12,2.9386,0.48944,1.0361,p01148
1.1449,3.6949e-06,1.191,0.68753,1.052,p01149
0.83333,2.4241e-06,2.5328,0.76799,1.0619,p01150
0.95516,1.079e-08,0.75764,0.45872,0.73169,p01151
0.84518,1.5904e-10,1.6003,0.66181,0.81171,p01152
1.1207,4.4509e-14,3.0858,0.45367,0.81484,p01153
1.1508,6.7426e-15,3.4494,0.67856,0.75739,p01154
0.9787,9.7542e-07,3.0381,0.40881,0.7305,p01155
1.098,7.0842e-12,2.6423,0.47215,0.80313,p01156
0.80338,3.7419e-06,2.3425,0.74322,0.87316,p01157
1.0098,2.4726e-11,2.3658,0.57829,1.0125,p01158
0.94192,1.5003e-08,2.5677,0.54576,0.91064,p01159
0.91043,2.5764e-10,1.1565,0.47962,0.83395,p01160
1.0473,2.7893e-05,2.326,0.46677,0.75554,p01161
0.84785,8.6888e-09,0.8802,0.40774,0.81273,p01162
0.89663,1.665e-06,2.3436,0.46362,0.78551,p01163
0.87249,2.6985e-12,2.9915,0.5008,0.77647,p01164
0.88824,1.6931e-09,2.8244,0.78239,0.92165,p01165
1.111,1.7893e-11,3.1204,0.56003,1.0256,p01166
1.0959,4.0571e-07,1.9885,0.45477,0.8829,p01167
0.83221,2.8565e-05,0.73167,0.70902,0.81002,p01168
0.8069,3.1465e-08,3.0398,0.61364,0.98508,p01169
0.92348,3.1699e-05,2.9519,0.54153,0.85977,p01170
0.99151,2.2375e-06,1.3872,0.41551,1.0185,p01171
0.97079,5.438e-06,2.8299,0.74551,0.72784,p01172
1.028,4.3383e-12,2.3336,0.70489,0.96439,p01173
1.1616,0.00049953,2.9365,0.74133,0.92691,p01174
1.0123,8.8064e-08,2.5674,0.5995,1.0205,p01175
1.1279,2.0988e-09,2.794,0.74314,0.77857,p01176
0.8046,3.0042e-11,2.9148,0.69022,0.94873,p01177
0.83258,3.611e-05,3.2505,0.74625,1.0579,p01178
0.94798,4.1517e-12,2.6167,0.78178,0.76022,p01179
0.83274,6.9474e-09,0.65794,0.47816,0.78434,p01180
0.81743,2.4609e-11,2.5267,0.56847,0.72006,p01181
1.1038,2.4541e-14,2.1817,0.62123,1.028,p01182
1.158,1.0007e-05,3.2804,0.54653,0.82191,p01183
0.82662,6.2721e-05,1.3915,0.66756,0.89716,p01184
0.86741,1.2861e-13,0.65437,0.63226,0.73283,p01185
1.1724,5.4583e-08,2.7849,0.56895,1.0812,p01186
0.83674,8.901e-10,3.2764,0.6501,0.70121,p01187
1.054,1.908e-12,3.2599,0.73116,0.87914,p01188
1.0553,7.7339e-07,3.1127,0.60051,0.9918,p01189
1.1841,1.2461e-10,0.53967,0.67171,0.81293,p01190
0.93556,1.0918e-12,1.2639,0.75098,0.96869,p01191
1.0638,2.9839e-09,3.0416,0.52516,0.83481,p01192
1.1617,5.3199e-15,2.5012,0.4979,0.85994,p01193
0.85479,1.1632e-10,1.3592,0.59498,0.8171,p01194
1.1614,1.4184e-08,3.3613,0.68261,0.70628,p01195
1.1895,2.4839e-12,1.4107,0.4997,0.76479,p01196
1.1049,5.4183e-12,0.6385,0.75891,0.98632,p01197
0.90717,1.0206e-11,3.2047,0.61121,0.8709,p01198
1.0593,6.2963e-06,1.7297,0.47456,0.77324,p01199
1.1305,2.6675e-11,1.1277,0.74607,1.0799,p01200
1.0495,5.1601e-05,2.8725,0.43874,0.88907,p01201
1.0085,1.3151e-08,1.4581,0.57022,0.7628,p01202
1.1126,9.4348e-13,2.6997,0.50236,1.0515,p01203
1.172,8.376e-12,2.7431,0.59299,0.71774,p01204
0.86364,2.735e-12,1.2036,0.64887,0.82196,p01205
1.1637,1.6705e-08,1.0274,0.73523,0.77877,p01206
0.94739,0.00042077,3.0761,0.53105,1.0976,p01207
0.89798,1.8137e-05,0.54738,0.77546,0.81303,p01208
1.1433,5.1807e-13,2.5626,0.52833,0.83262,p01209
0.95158,1.0167e-14,1.3787,0.59063,0.7567,p01210
1.0396,2.5215e-09,0.71084,0.68461,1.0767,p01211
1.105,1.4541e-10,0.81625,0.68803,1.0985,p01212
0.96175,1.5232e-12,1.8823,0.43404,1.0549,p01213
1.0628,1.2855e-08,2.5571,0.58161,0.91262,p01214
1.0525,4.7012e-11,2.3062,0.62999,0.83185,p01215
0.91334,2.5228e-11,2.1838,0.70647,0.70759,p01216
1.0611,9.2068e-14,1.6627,0.6245,0.87691,p01217
1.001,7.8321e-11,2.1329,0.44671,0.85832,p01218
1.1651,0.00011543,3.1846,0.55908,1.0892,p01219
1.0613,5.034e-07,3.4469,0.62549,0.80572,p01220
1.013,6.5518e-05,2.7208,0.50899,0.78165,p01221
0.89454,1.2955e-09,3.1524,0.46929,0.92504,p01222
1.0421,6.8443e-05,1.8177,0.68064,1.0768,p01223
1.0375,1.612e-10,1.0267,0.56726,0.92018,p01224
0.91959,2.6881e-10,3.2077,0.50398,1.0456,p01225
1.182,2.3506e-06,1.9506,0.61504,0.87943,p01226
0.95476,0.00014781,1.0083,0.78619,0.73619,p01227
0.91416,3.4755e-11,2.4066,0.41602,0.95455,p01228
1.1229,1.5097e-14,2.2509,0.66616,0.76077,p01229
0.80884,1.4033e-07,2.867,0.57749,0.79622,p01230
0.95201,4.249e-08,1.1519,0.65596,0.75903,p01231
0.91272,1.7973e-11,2.8451,0.76805,0.95419,p01232
0.98686,5.0885e-08,1.1313,0.5452,0.92061,p01233
1.0015,5.9601e-10,1.5672,0.65754,0.98306,p01234
0.85752,1.9304e-12,1.3031,0.65668,0.91213,p01235
1.0988,4.6813e-08,3.246,0.6011,0.83292,p01236
0.80956,9.9807e-07,1.3486,0.57426,0.99764,p01237
0.84936,2.9685e-13,0.65667,0.59434,1.0634,p01238
0.84111,4.2651e-05,2.0891,0.40085,0.72803,p01239
1.1595,3.1981e-06,1.7549,0.7189,0.94609,p01240
1.0788,1.7112e-05,0.73296,0.58492,0.97812,p01241
0.8683,1.0433e-13,0.74365,0.50757,1.0269,p01242
1.0368,0.00034402,1.655,0.58754,1.0185,p01243
1.0817,4.8736e-09,0.8699,0.41393,0.94077,p01244
1.1257,6.821e-14,1.1253,0.41254,0.87649,p01245
1.0648,1.0143e-11,1.1386,0.69608,0.78096,p01246
1.006,9.8915e-05,1.4472,0.55011,1.0562,p01247
1.1781,1.1876e-12,1.2043,0.41679,0.80774,p01248
0.83978,0.00014522,3.1744,0.60759,0.72887,p01249
0.81836,2.5001e-10,0.63418,0.43741,1.003,p01250
1.0079,4.798e-06,3.4697,0.51472,0.76291,p01251
1.1295,2.4163e-12,3.2727,0.63631,1.0668,p01252
0.85675,4.353e-05,0.79289,0.44814,0.70338,p01253
1.0323,1.0682e-07,1.7535,0.54722,0.71136,p01254
1.0073,2.8458e-10,1.4885,0.46189,0.81747,p01255
0.94488,1.2882e-07,2.9833,0.77671,1.0717,p01256
0.92654,7.1477e-10,0.99655,0.42504,1.0034,p01257
0.97006,3.0002e-13,1.086,0.68436,0.90016,p01258
0.97781,0.0001025,1.5169,0.73292,0.97526,p01259
1.1687,2.7829e-11,2.0984,0.64699,1.0105,p01260
0.80168,4.9462e-10,1.967,0.48024,0.8375,p01261
0.99914,5.9953e-08,2.5019,0.73745,0.76347,p01262
1.0579,0.00033909,1.5973,0.55942,1.0229,p01263
0.96417,8.9464e-15,2.9026,0.79325,1.0896,p01264
0.94083,1.0543e-08,2.5575,0.66941,0.84392,p01265
1.0514,3.7125e-06,2.9895,0.75966,0.98423,p01266
0.94965,9.7664e-08,2.6522,0.79355,0.94556,p01267
1.1332,1.0066e-12,1.0883,0.77363,0.70263,p01268
1.0238,1.3314e-14,1.175,0.70733,1.0056,p01269
1.15,0.00020558,2.7972,0.60544,0.86936,p01270
0.97235,6.6888e-10,0.94304,0.51067,1.0344,p01271
0.88359,6.0778e-10,0.76958,0.55965,1.0805,p01272
1.049,0.00018895,1.9982,0.69519,0.71312,p01273
1.0046,2.0565e-05,1.2669,0.63564,0.88284,p01274
1.072,1.4506e-07,1.253,0.61453,0.99895,p01275
1.1103,0.00031866,1.3917,0.51777,0.84192,p01276
1.0028,1.2662e-14,2.0159,0.51442,0.73255,p01277
0.82895,1.3598e-05,2.7425,0.5304,0.96845,p01278
1.0934,7.1695e-11,1.1067,0.51834,1.0181,p01279
0.91222,6.7889e-07,1.0298,0.68992,0.99694,p01280
1.057,1.6485e-13,2.34,0.74506,0.72158,p01281
0.83867,7.512e-15,2.2145,0.5596,0.72321,p01282
0.87244,4.9452e-14,1.4927,0.69521,0.83168,p01283
1.1423,2.971e-14,2.013,0.68506,0.99656,p01284
0.93966,5.9072e-06,1.7014,0.52846,1.044,p01285
1.07,1.398e-09,1.776,0.60486,1.0265,p01286
0.84068,2.2437e-11,1.9951,0.71181,1.0881,p01287
1.0089,7.1607e-09,1.8938,0.73975,0.78939,p01288
0.87551,8.2024e-11,2.4369,0.75718,0.9037,p01289
0.99007,5.9935e-07,3.0728,0.60038,1.0871,p01290
0.94735,2.693e-13,1.5344,0.6386,1.0429,p01291
0.93551,1.1511e-07,1.6702,0.53657,0.79825,p01292
0.8898,3.9062e-06,2.2051,0.73532,0.83918,p01293
0.94342,1.698e-09,2.8907,0.46391,0.82239,p01294
1.1861,2.4863e-10,3.1486,0.70713,0.74946,p01295
0.94022,9.3984e-15,2.2882,0.70065,0.91083,p01296
1.085,2.9848e-07,2.6395,0.69842,0.90603,p01297
0.99225,1.3116e-05,3.22,0.52816,1.0443,p01298
1.0858,5.6469e-06,1.0033,0.52234,1.0312,p01299
1.0111,8.3065e-13,0.7591,0.47165,1.1,p01300
0.90687,7.466e-08,0.75018,0.43516,0.91403,p01301
0.888,4.2697e-07,0.88411,0.43663,0.83427,p01302
0.88786,3.5723e-08,1.7814,0.78324,1.0708,p01303
0.86658,5.4035e-07,3.2948,0.5537,0.84261,p01304
0.8027,8.684e-10,3.278,0.77673,0.79708,p01305
0.89597,8.5025e-05,1.2022,0.59361,1.0532,p01306
0.8146,3.8278e-13,1.6835,0.43456,0.9404,p01307
0.81515,2.5337e-06,0.51566,0.75318,0.82516,p01308
0.94628,0.00015087,3.2274,0.61748,1.0791,p01309
0.97602,1.0574e-09,0.74174,0.6664,0.79036,p01310
1.1247,4.1039e-07,1.2372,0.77961,0.88267,p01311
1.0547,8.5118e-13,1.8627,0.76593,0.72525,p01312
1.1307,1.0798e-13,3.2196,0.75819,0.71012,p01313
1.1917,1.6272e-11,0.61646,0.44254,0.76957,p01314
1.0165,5.6818e-14,1.352,0.40191,0.93378,p01315
0.94461,1.1132e-13,2.8698,0.60168,0.85992,p01316
1.0339,1.0182e-06,1.3073,0.48164,0.78423,p01317
0.92388,3.2713e-10,1.9328,0.70751,0.80917,p01318
1.1943,5.9128e-06,1.2249,0.63701,0.84164,p01319
0.84907,4.1424e-08,2.6734,0.52473,1.006,p01320
1.1648,4.2971e-09,0.999,0.63778,0.70081,p01321
0.92791,6.6664e-12,2.8998,0.66495,0.85452,p01322
0.80184,6.337e-13,1.6394,0.79954,0.88045,p01323
1.0569,2.5409e-12,2.36,0.78671,0.94931,p01324
0.89745,9.0292e-05,2.0351,0.54007,1.0673,p01325
1.1591,2.045e-05,2.7945,0.49091,0.747,p01326
0.93863,1.8262e-07,1.7873,0.591,1.0406,p01327
1.0797,2.1056e-13,1.4725,0.5008,1.013,p01328
0.89043,5.0004e-12,1.9536,0.7702,0.72962,p01329
1.1518,1.1961e-12,2.4167,0.77429,0.88428,p01330
1.0683,1.9075e-06,2.3082,0.44381,0.92569,p01331
1.067,2.6455e-08,0.67227,0.57568,0.89115,p01332
1.0377,0.00027498,3.4955,0.757,1.0385,p01333
1.015,1.418e-09,2.5518,0.47017,1.0906,p01334
0.97955,7.0356e-07,0.62589,0.62063,0.87244,p01335
1.0719,5.4132e-15,1.4653,0.4883,0.71228,p01336
1.0481,3.3574e-11,3.3911,0.7785,0.82327,p01337
0.9014,4.1006e-13,3.4899,0.67155,0.7769,p01338
0.92284,4.2014e-07,1.2004,0.52157,0.78619,p01339
1.178,4.639e-10,0.91209,0.63358,0.7051,p01340
1.1334,3.6681e-10,3.3712,0.58383,0.99108,p01341
1.1804,7.5385e-11,3.4247,0.61921,0.98271,p01342
1.199,9.362e-12,1.8674,0.49101,1.0071,p01343
0.93665,6.9837e-06,1.1715,0.4075,1.0835,p01344
1.1897,3.0516e-07,1.4798,0.51965,0.86635,p01345
0.92595,1.6521e-14,2.2459,0.41992,0.89497,p01346
0.88446,2.2619e-09,2.323,0.41655,0.70636,p01347
1.1396,5.1618e-15,1.9108,0.54603,0.80763,p01348
1.1924,6.6053e-08,3.1585,0.54966,0.94674,p01349
0.92001,1.6114e-07,2.0816,0.7783,0.84881,p01350
0.92998,9.7099e-13,0.61165,0.63154,0.84003,p01351
1.1699,1.9359e-09,2.3051,0.41519,1.0707,p01352
1.1126,2.2001e-05,1.5258,0.52626,1.0893,p01353
0.93591,7.0615e-11,2.9357,0.756,0.82056,p01354
1.0983,3.775e-09,0.71214,0.66588,0.83073,p01355
1.1083,1.1046e-09,2.5605,0.7226,1.0043,p01356
0.83619,3.0798e-14,3.0564,0.70555,1.0908,p01357
1.1507,1.1936e-12,0.55714,0.53713,0.70518,p01358
1.1219,9.2873e-08,2.5638,0.46858,1.0908,p01359
1.1756,3.2606e-13,1.023,0.5915,1.0532,p01360
1.0898,1.3296e-07,1.1577,0.69937,0.70382,p01361
0.86685,4.7041e-07,2.4488,0.62524,1.0137,p01362
1.1686,1.1314e-10,0.50915,0.4477,0.70608,p01363
1.1733,2.2242e-14,3.1245,0.48448,1.095,p01364
1.0019,1.686e-12,2.2586,0.50558,0.80514,p01365
1.0864,9.8919e-10,0.72435,0.73142,0.73554,p01366
0.99112,9.9617e-14,0.85656,0.79063,0.81953,p01367
1.0192,3.5061e-08,1.8302,0.51854,1.0486,p01368
0.99764,2.6382e-12,2.7571,0.73718,0.74123,p01369
0.8237,3.4945e-12,0.70414,0.68307,1.054,p01370
0.932,8.1624e-08,0.76109,0.54301,1.0888,p01371
1.1801,1.1779e-07,1.8789,0.60073,0.97906,p01372
0.87563,5.1232e-06,0.84035,0.7793,1.0617,p01373
1.1128,4.193e-11,2.7264,0.57456,0.70769,p01374
0.99826,7.1735e-15,2.49,0.72708,1.0861,p01375
1.08,1.9108e-11,1.1139,0.6309,0.91248,p01376
1.0832,3.1606e-14,2.2315,0.58608,0.77993,p01377
1.1385,1.3098e-13,3.1908,0.56654,0.7313,p01378
0.98815,2.3537e-11,1.4071,0.49364,0.89957,p01379
0.87834,1.3404e-10,1.0705,0.6819,0.8263,p01380
0.91094,6.7445e-14,1.2953,0.67269,0.72514,p01381
1.1802,5.2854e-13,2.8,0.66614,0.80131,p01382
0.99239,5.0807e-08,1.0059,0.78497,0.81428,p01383
1.0558,6.9741e-08,1.8469,0.41062,0.85389,p01384
1.1752,1.5504e-10,2.1026,0.68569,0.95883,p01385
0.80574,2.0739e-07,1.1019,0.47542,0.83337,p01386
1.1693,5.9441e-13,0.89485,0.77457,0.86422,p01387
1.0644,1.5855e-13,1.1037,0.42739,0.83417,p01388
0.89543,1.7191e-10,2.2132,0.45309,0.7446,p01389
0.87064,2.3928e-10,3.1648,0.42223,0.71062,p01390
0.96211,9.554e-15,2.1307,0.67865,0.88974,p01391
